"qualsevol"-determiner-ca "ajna"-determiner-eo
"kruela"-adjective-eo "cruel"-adjective-ca
"desfavorable"-adjective-ca "malfavora"-adjective-eo
"malfavora"-adjective-eo "desfavorable"-adjective-ca
"malfavora"-adjective-eo "hostil"-adjective-ca
"hostil"-adjective-ca "malfavora"-adjective-eo
"advers"-adjective-ca "adversa"-adjective-eo
"adversa"-adjective-eo "advers"-adjective-ca
"sinistra"-adjective-eo "sinistre"-adjective-ca
"sinistre"-adjective-ca "sinistra"-adjective-eo
"ruza"-adjective-eo "astut"-adjective-ca
"astut"-adjective-ca "ruza"-adjective-eo
"deslleial"-adjective-ca "mallojala"-adjective-eo
"mallojala"-adjective-eo "deslleial"-adjective-ca
"hela"-adjective-eo "lluminós"-adjective-ca
"lluminós"-adjective-ca "hela"-adjective-eo
"malabunda"-adjective-eo "escàs"-adjective-ca
"escàs"-adjective-ca "malabunda"-adjective-eo
"evidenta"-adjective-eo "evident"-adjective-ca
"evidenta"-adjective-eo "obvi"-adjective-ca
"evident"-adjective-ca "evidenta"-adjective-eo
"obvi"-adjective-ca "evidenta"-adjective-eo
"clar"-adjective-ca "klara"-adjective-eo
"klara"-adjective-eo "clar"-adjective-ca
"encobrir"-verb-ca "riceli"-verb-eo
"riceli"-verb-eo "encobrir"-verb-ca
"sperta"-adjective-eo "expert"-adjective-ca
"expert"-adjective-ca "sperta"-adjective-eo
"paca"-adjective-eo "pacífic"-adjective-ca
"pacífic"-adjective-ca "paca"-adjective-eo
"trankvila"-adjective-eo "tranquil"-adjective-ca
"tranquil"-adjective-ca "trankvila"-adjective-eo
"serè"-adjective-ca "serena"-adjective-eo
"serena"-adjective-eo "serè"-adjective-ca
"stulta"-adjective-eo "estúpid"-adjective-ca
"estúpid"-adjective-ca "stulta"-adjective-eo
"mut"-adjective-ca "muta"-adjective-eo
"muta"-adjective-eo "mut"-adjective-ca
"malbrua"-adjective-eo "silenciós"-adjective-ca
"silenciós"-adjective-ca "malbrua"-adjective-eo
"flustri"-verb-eo "xiuxiuejar"-verb-ca
"xiuxiuejar"-verb-ca "flustri"-verb-eo
"imputi"-verb-eo "imputar"-verb-ca
"imputar"-verb-ca "imputi"-verb-eo
"impugnar"-verb-ca "kontesti"-verb-eo
"kontesti"-verb-eo "impugnar"-verb-ca
"obĵeti"-verb-eo "objectar"-verb-ca
"objectar"-verb-ca "obĵeti"-verb-eo
"inundar"-verb-ca "inundi"-verb-eo
"inundi"-verb-eo "inundar"-verb-ca
"consagrar"-verb-ca "konsekri"-verb-eo
"konsekri"-verb-eo "consagrar"-verb-ca
"ĵuri"-verb-eo "jurar"-verb-ca
"jurar"-verb-ca "ĵuri"-verb-eo
"sakri"-verb-eo "renegar"-verb-ca
"renegar"-verb-ca "sakri"-verb-eo
"enganyar"-verb-ca "trompi"-verb-eo
"trompi"-verb-eo "enganyar"-verb-ca
"dediĉi"-verb-eo "dedicar"-verb-ca
"dedicar"-verb-ca "dediĉi"-verb-eo
"farĉi"-verb-eo "farcir"-verb-ca
"farcir"-verb-ca "farĉi"-verb-eo
"ligi"-verb-eo "lligar"-verb-ca
"lligar"-verb-ca "ligi"-verb-eo
"diri"-verb-eo "dir"-verb-ca
"dir"-verb-ca "diri"-verb-eo
"acoblar"-verb-ca "kupli"-verb-eo
"kupli"-verb-eo "acoblar"-verb-ca
"fiksi"-verb-eo "fixar"-verb-ca
"fixar"-verb-ca "fiksi"-verb-eo
"najli"-verb-eo "clavar"-verb-ca
"clavar"-verb-ca "najli"-verb-eo
"ascendir"-verb-ca "ascendi"-verb-eo
"ascendi"-verb-eo "ascendir"-verb-ca
"malfacila"-adjective-eo "difícil"-adjective-ca
"difícil"-adjective-ca "malfacila"-adjective-eo
"energètic"-adjective-ca "energidona"-adjective-eo
"energidona"-adjective-eo "energètic"-adjective-ca
"nepra"-adjective-eo "inevitable"-adjective-ca
"nepra"-adjective-eo "imprescindible"-adjective-ca
"inevitable"-adjective-ca "nepra"-adjective-eo
"imprescindible"-adjective-ca "nepra"-adjective-eo
"mortal"-adjective-ca "morta"-adjective-eo
"morta"-adjective-eo "mortal"-adjective-ca
"nemalhavebla"-adjective-eo "indispensable"-adjective-ca
"indispensable"-adjective-ca "nemalhavebla"-adjective-eo
"principal"-adjective-ca "ĉefa"-adjective-eo
"ĉefa"-adjective-eo "principal"-adjective-ca
"probable"-adjective-ca "probabla"-adjective-eo
"probabla"-adjective-eo "probable"-adjective-ca
"possible"-adjective-ca "ebla"-adjective-eo
"ebla"-adjective-eo "possible"-adjective-ca
"laika"-adjective-eo "laic"-adjective-ca
"laic"-adjective-ca "laika"-adjective-eo
"íntegre"-adjective-ca "integra"-adjective-eo
"integra"-adjective-eo "íntegre"-adjective-ca
"virtuós"-adjective-ca "virta"-adjective-eo
"virta"-adjective-eo "virtuós"-adjective-ca
"enorma"-adjective-eo "enorme"-adjective-ca
"enorme"-adjective-ca "enorma"-adjective-eo
"puntual"-adjective-ca "akurata"-adjective-eo
"akurata"-adjective-eo "puntual"-adjective-ca
"sistema"-adjective-eo "sistemàtic"-adjective-ca
"sistemàtic"-adjective-ca "sistema"-adjective-eo
"legal"-adjective-ca "leĝa"-adjective-eo
"leĝa"-adjective-eo "legal"-adjective-ca
"legitimar"-verb-ca "legitimi"-verb-eo
"legitimi"-verb-eo "legitimar"-verb-ca
"superficial"-adjective-ca "malprofunda"-adjective-eo
"malprofunda"-adjective-eo "superficial"-adjective-ca
"efemera"-adjective-eo "efímer"-adjective-ca
"efímer"-adjective-ca "efemera"-adjective-eo
"extens"-adjective-ca "vasta"-adjective-eo
"vasta"-adjective-eo "extens"-adjective-ca
"insisti"-verb-eo "insistir"-verb-ca
"insistir"-verb-ca "insisti"-verb-eo
"substituir"-verb-ca "anstataŭi"-verb-eo
"anstataŭi"-verb-eo "substituir"-verb-ca
"anstataŭi"-verb-eo "reemplaçar"-verb-ca
"reemplaçar"-verb-ca "anstataŭi"-verb-eo
"adicii"-verb-eo "addicionar"-verb-ca
"adicii"-verb-eo "sumar"-verb-ca
"addicionar"-verb-ca "adicii"-verb-eo
"sumar"-verb-ca "adicii"-verb-eo
"garni"-verb-eo "guarnir"-verb-ca
"guarnir"-verb-ca "garni"-verb-eo
"ŝarĝi"-verb-eo "carregar"-verb-ca
"carregar"-verb-ca "ŝarĝi"-verb-eo
"sovaĝa"-adjective-eo "salvatge"-adjective-ca
"salvatge"-adjective-ca "sovaĝa"-adjective-eo
"splenda"-adjective-eo "esplèndid"-adjective-ca
"esplèndid"-adjective-ca "splenda"-adjective-eo
"multnombra"-adjective-eo "nombrós"-adjective-ca
"nombrós"-adjective-ca "multnombra"-adjective-eo
"eliminar"-verb-ca "elimini"-verb-eo
"elimini"-verb-eo "eliminar"-verb-ca
"verŝi"-verb-eo "abocar"-verb-ca
"abocar"-verb-ca "verŝi"-verb-eo
"cirkuli"-verb-eo "circular"-verb-ca
"circular"-verb-ca "cirkuli"-verb-eo
"akomodi"-verb-eo "acomodar"-verb-ca
"acomodar"-verb-ca "akomodi"-verb-eo
"esti"-verb-eo "ser"-verb-ca
"ser"-verb-ca "esti"-verb-eo
"reduir"-verb-ca "redukti"-verb-eo
"redukti"-verb-eo "reduir"-verb-ca
"malkreski"-verb-eo "disminuir"-verb-ca
"disminuir"-verb-ca "malkreski"-verb-eo
"atribui"-verb-eo "atribuir"-verb-ca
"atribuir"-verb-ca "atribui"-verb-eo
"agredir"-verb-ca "agresi"-verb-eo
"agresi"-verb-eo "agredir"-verb-ca
"intensa"-adjective-eo "intens"-adjective-ca
"intens"-adjective-ca "intensa"-adjective-eo
"útil"-adjective-ca "utila"-adjective-eo
"utila"-adjective-eo "útil"-adjective-ca
"ric"-adjective-ca "riĉa"-adjective-eo
"riĉa"-adjective-eo "ric"-adjective-ca
"insípid"-adjective-ca "sengusta"-adjective-eo
"sengusta"-adjective-eo "insípid"-adjective-ca
"deziri"-verb-eo "desitjar"-verb-ca
"desitjar"-verb-ca "deziri"-verb-eo
"posedi"-verb-eo "posseir"-verb-ca
"posseir"-verb-ca "posedi"-verb-eo
"lukra"-adjective-eo "lucratiu"-adjective-ca
"lucratiu"-adjective-ca "lukra"-adjective-eo
"brutal"-adjective-ca "brutala"-adjective-eo
"brutala"-adjective-eo "brutal"-adjective-ca
"basa"-adjective-eo "baix"-adjective-ca
"baix"-adjective-ca "basa"-adjective-eo
"baix"-adjective-ca "malalta"-adjective-eo
"malalta"-adjective-eo "baix"-adjective-ca
"normal"-adjective-ca "normala"-adjective-eo
"normala"-adjective-eo "normal"-adjective-ca
"general"-adjective-ca "ĝenerala"-adjective-eo
"ĝenerala"-adjective-eo "general"-adjective-ca
"maldolĉa"-adjective-eo "amarg"-adjective-ca
"amarg"-adjective-ca "maldolĉa"-adjective-eo
"amarg"-adjective-ca "amara"-adjective-eo
"amara"-adjective-eo "amarg"-adjective-ca
"miksi"-verb-eo "barrejar"-verb-ca
"miksi"-verb-eo "mesclar"-verb-ca
"barrejar"-verb-ca "miksi"-verb-eo
"mesclar"-verb-ca "miksi"-verb-eo
"interessant"-adjective-ca "interesa"-adjective-eo
"interesa"-adjective-eo "interessant"-adjective-ca
"erotika"-adjective-eo "amorós"-adjective-ca
"amorós"-adjective-ca "erotika"-adjective-eo
"filmi"-verb-eo "filmar"-verb-ca
"filmar"-verb-ca "filmi"-verb-eo
"àrid"-adjective-ca "arida"-adjective-eo
"arida"-adjective-eo "àrid"-adjective-ca
"ignorant"-adjective-ca "malklera"-adjective-eo
"malklera"-adjective-eo "ignorant"-adjective-ca
"frívol"-adjective-ca "frivola"-adjective-eo
"frívol"-adjective-ca "malserioza"-adjective-eo
"frivola"-adjective-eo "frívol"-adjective-ca
"malserioza"-adjective-eo "frívol"-adjective-ca
"variable"-adjective-ca "varia"-adjective-eo
"varia"-adjective-eo "variable"-adjective-ca
"profunda"-adjective-eo "profund"-adjective-ca
"profund"-adjective-ca "profunda"-adjective-eo
"pozitiva"-adjective-eo "positiu"-adjective-ca
"positiu"-adjective-ca "pozitiva"-adjective-eo
"glora"-adjective-eo "gloriós"-adjective-ca
"gloriós"-adjective-ca "glora"-adjective-eo
"fins a"-preposition-ca "ĝis"-preposition-eo
"ĝis"-preposition-eo "fins a"-preposition-ca
"ĝis"-preposition-eo "fins"-preposition-ca
"fins"-preposition-ca "ĝis"-preposition-eo
"com"-preposition-ca "kiel"-preposition-eo
"kiel"-preposition-eo "com"-preposition-ca
"kiel"-preposition-eo "com a"-preposition-ca
"kiel"-preposition-eo "com ara"-preposition-ca
"com a"-preposition-ca "kiel"-preposition-eo
"com ara"-preposition-ca "kiel"-preposition-eo
"anstataŭ"-preposition-eo "en comptes de"-preposition-ca
"en comptes de"-preposition-ca "anstataŭ"-preposition-eo
"kune kun"-preposition-eo "juntament amb"-preposition-ca
"juntament amb"-preposition-ca "kune kun"-preposition-eo
"malgrat"-preposition-ca "malgraŭ"-preposition-eo
"malgraŭ"-preposition-eo "malgrat"-preposition-ca
"kontraŭ"-preposition-eo "a canvi de"-preposition-ca
"kontraŭ"-preposition-eo "contra"-preposition-ca
"kontraŭ"-preposition-eo "en contra de"-preposition-ca
"a canvi de"-preposition-ca "kontraŭ"-preposition-eo
"contra"-preposition-ca "kontraŭ"-preposition-eo
"en contra de"-preposition-ca "kontraŭ"-preposition-eo
"a principis de"-preposition-ca "komence de"-preposition-eo
"komence de"-preposition-eo "a principis de"-preposition-ca
"dek"-numeral-eo "deu"-numeral-ca
"deu"-numeral-ca "dek"-numeral-eo
"cent"-numeral-eo "cent"-numeral-ca
"cent"-numeral-ca "cent"-numeral-eo
"mil"-numeral-ca "mil"-numeral-eo
"mil"-numeral-eo "mil"-numeral-ca
"tria"-adjective-eo "tercer"-adjective-ca
"tercer"-adjective-ca "tria"-adjective-eo
"kaj"-coordinatingConjunction-eo "i"-coordinatingConjunction-ca
"i"-coordinatingConjunction-ca "kaj"-coordinatingConjunction-eo
"o"-coordinatingConjunction-ca "aŭ"-coordinatingConjunction-eo
"aŭ"-coordinatingConjunction-eo "o"-coordinatingConjunction-ca
"ni"-coordinatingConjunction-ca "nek"-coordinatingConjunction-eo
"nek"-coordinatingConjunction-eo "ni"-coordinatingConjunction-ca
"que"-subordinatingConjunction-ca "ke"-subordinatingConjunction-eo
"ke"-subordinatingConjunction-eo "que"-subordinatingConjunction-ca
"no"-adverb-ca "ne"-adverb-eo
"no"-adverb-ca "ne-"-adverb-eo
"ne"-adverb-eo "no"-adverb-ca
"ne"-adverb-eo "no pas"-adverb-ca
"ne-"-adverb-eo "no"-adverb-ca
"ne-"-adverb-eo "no pas"-adverb-ca
"no pas"-adverb-ca "ne"-adverb-eo
"no pas"-adverb-ca "ne-"-adverb-eo
"preskaŭ"-adverb-eo "pràcticament"-adverb-ca
"pràcticament"-adverb-ca "preskaŭ"-adverb-eo
"tampoc"-adverb-ca "ankaŭ ne"-adverb-eo
"ankaŭ ne"-adverb-eo "tampoc"-adverb-ca
"hieraŭ"-adverb-eo "ahir"-adverb-ca
"ahir"-adverb-ca "hieraŭ"-adverb-eo
"individue"-adverb-eo "individualment"-adverb-ca
"individualment"-adverb-ca "individue"-adverb-eo
"morgaŭ"-adverb-eo "demà"-adverb-ca
"demà"-adverb-ca "morgaŭ"-adverb-eo
"dalt"-adverb-ca "supre"-adverb-eo
"supre"-adverb-eo "dalt"-adverb-ca
"supre"-adverb-eo "amunt"-adverb-ca
"supre"-adverb-eo "a dalt"-adverb-ca
"amunt"-adverb-ca "supre"-adverb-eo
"a dalt"-adverb-ca "supre"-adverb-eo
"hieraŭ nokte"-adverb-eo "ahir a la nit"-adverb-ca
"ahir a la nit"-adverb-ca "hieraŭ nokte"-adverb-eo
"per què"-adverb-ca "kial"-adverb-eo
"kial"-adverb-eo "per què"-adverb-ca
"ĉie"-adverb-eo "a tot arreu"-adverb-ca
"a tot arreu"-adverb-ca "ĉie"-adverb-eo
"tiam"-adverb-eo "llavors"-adverb-ca
"tiam"-adverb-eo "aleshores"-adverb-ca
"llavors"-adverb-ca "tiam"-adverb-eo
"aleshores"-adverb-ca "tiam"-adverb-eo
"sonĝo"-noun-eo "somni"-noun-ca
"somni"-noun-ca "sonĝo"-noun-eo
"trono"-noun-eo "tron"-noun-ca
"tron"-noun-ca "trono"-noun-eo
"vango"-noun-eo "galta"-noun-ca
"galta"-noun-ca "vango"-noun-eo
"abelo"-noun-eo "abella"-noun-ca
"abella"-noun-ca "abelo"-noun-eo
"cendra"-noun-ca "cindro"-noun-eo
"cindro"-noun-eo "cendra"-noun-ca
"vellut"-noun-ca "veluro"-noun-eo
"veluro"-noun-eo "vellut"-noun-ca
"spionado"-noun-eo "espionatge"-noun-ca
"espionatge"-noun-ca "spionado"-noun-eo
"pesimismo"-noun-eo "pessimisme"-noun-ca
"pessimisme"-noun-ca "pesimismo"-noun-eo
"jurisprudenco"-noun-eo "jurisprudència"-noun-ca
"jurisprudència"-noun-ca "jurisprudenco"-noun-eo
"Vikipedio"-properNoun-eo "Viquipèdia"-properNoun-ca
"Viquipèdia"-properNoun-ca "Vikipedio"-properNoun-eo
"populareco"-noun-eo "popularitat"-noun-ca
"popularitat"-noun-ca "populareco"-noun-eo
"eburo"-noun-eo "ivori"-noun-ca
"ivori"-noun-ca "eburo"-noun-eo
"omaĝo"-noun-eo "homenatge"-noun-ca
"homenatge"-noun-ca "omaĝo"-noun-eo
"kondomo"-noun-eo "preservatiu"-noun-ca
"kondomo"-noun-eo "condó"-noun-ca
"preservatiu"-noun-ca "kondomo"-noun-eo
"condó"-noun-ca "kondomo"-noun-eo
"tomato"-noun-eo "tomàquet"-noun-ca
"tomàquet"-noun-ca "tomato"-noun-eo
"kono"-noun-eo "coneixement"-noun-ca
"kono"-noun-eo "coneixença"-noun-ca
"coneixement"-noun-ca "kono"-noun-eo
"coneixença"-noun-ca "kono"-noun-eo
"ĵurnalismo"-noun-eo "periodisme"-noun-ca
"periodisme"-noun-ca "ĵurnalismo"-noun-eo
"asimilo"-noun-eo "assimilació"-noun-ca
"assimilació"-noun-ca "asimilo"-noun-eo
"perfekteco"-noun-eo "perfecció"-noun-ca
"perfecció"-noun-ca "perfekteco"-noun-eo
"inko"-noun-eo "tinta"-noun-ca
"tinta"-noun-ca "inko"-noun-eo
"ŝvito"-noun-eo "suor"-noun-ca
"suor"-noun-ca "ŝvito"-noun-eo
"química"-noun-ca "kemio"-noun-eo
"kemio"-noun-eo "química"-noun-ca
"biologio"-noun-eo "biologia"-noun-ca
"biologia"-noun-ca "biologio"-noun-eo
"mitologio"-noun-eo "mitologia"-noun-ca
"mitologia"-noun-ca "mitologio"-noun-eo
"antropologio"-noun-eo "antropologia"-noun-ca
"antropologia"-noun-ca "antropologio"-noun-eo
"arqueologia"-noun-ca "arkeologio"-noun-eo
"arkeologio"-noun-eo "arqueologia"-noun-ca
"segle"-noun-ca "jarcento"-noun-eo
"jarcento"-noun-eo "segle"-noun-ca
"sègol"-noun-ca "sekalo"-noun-eo
"sekalo"-noun-eo "sègol"-noun-ca
"moskeo"-noun-eo "mesquita"-noun-ca
"mesquita"-noun-ca "moskeo"-noun-eo
"existència"-noun-ca "ekzisto"-noun-eo
"ekzisto"-noun-eo "existència"-noun-ca
"teologio"-noun-eo "teologia"-noun-ca
"teologia"-noun-ca "teologio"-noun-eo
"piano"-noun-eo "piano"-noun-ca
"piano"-noun-ca "piano"-noun-eo
"nobelaro"-noun-eo "noblesa"-noun-ca
"noblesa"-noun-ca "nobelaro"-noun-eo
"noblesa"-noun-ca "nobeleco"-noun-eo
"nobeleco"-noun-eo "noblesa"-noun-ca
"molekulo"-noun-eo "molècula"-noun-ca
"molècula"-noun-ca "molekulo"-noun-eo
"morfologia"-noun-ca "morfologio"-noun-eo
"morfologio"-noun-eo "morfologia"-noun-ca
"zoologia"-noun-ca "zoologio"-noun-eo
"zoologio"-noun-eo "zoologia"-noun-ca
"pipro"-noun-eo "pebre"-noun-ca
"pebre"-noun-ca "pipro"-noun-eo
"astronomia"-noun-ca "astronomio"-noun-eo
"astronomio"-noun-eo "astronomia"-noun-ca
"fonètica"-noun-ca "fonetiko"-noun-eo
"fonetiko"-noun-eo "fonètica"-noun-ca
"mumio"-noun-eo "mòmia"-noun-ca
"mòmia"-noun-ca "mumio"-noun-eo
"groto"-noun-eo "gruta"-noun-ca
"gruta"-noun-ca "groto"-noun-eo
"konstruisto"-noun-eo "constructor"-noun-ca
"constructor"-noun-ca "konstruisto"-noun-eo
"feixisme"-noun-ca "faŝismo"-noun-eo
"faŝismo"-noun-eo "feixisme"-noun-ca
"terratrèmol"-noun-ca "tertremo"-noun-eo
"tertremo"-noun-eo "terratrèmol"-noun-ca
"sisme"-noun-ca "sismo"-noun-eo
"sismo"-noun-eo "sisme"-noun-ca
"marksismo"-noun-eo "marxisme"-noun-ca
"marxisme"-noun-ca "marksismo"-noun-eo
"naziismo"-noun-eo "nazisme"-noun-ca
"nazisme"-noun-ca "naziismo"-noun-eo
"adopto"-noun-eo "adopció"-noun-ca
"adopció"-noun-ca "adopto"-noun-eo
"televisió"-noun-ca "televido"-noun-eo
"televido"-noun-eo "televisió"-noun-ca
"respondeco"-noun-eo "correspondència"-noun-ca
"correspondència"-noun-ca "respondeco"-noun-eo
"vendredo"-noun-eo "divendres"-noun-ca
"divendres"-noun-ca "vendredo"-noun-eo
"lundo"-noun-eo "dilluns"-noun-ca
"dilluns"-noun-ca "lundo"-noun-eo
"merkredo"-noun-eo "dimecres"-noun-ca
"dimecres"-noun-ca "merkredo"-noun-eo
"ĵaŭdo"-noun-eo "dijous"-noun-ca
"dijous"-noun-ca "ĵaŭdo"-noun-eo
"flughaveno"-noun-eo "aeroport"-noun-ca
"aeroport"-noun-ca "flughaveno"-noun-eo
"mardo"-noun-eo "dimarts"-noun-ca
"dimarts"-noun-ca "mardo"-noun-eo
"optimismo"-noun-eo "optimisme"-noun-ca
"optimisme"-noun-ca "optimismo"-noun-eo
"propagando"-noun-eo "propaganda"-noun-ca
"propaganda"-noun-ca "propagando"-noun-eo
"naciismo"-noun-eo "nacionalisme"-noun-ca
"nacionalisme"-noun-ca "naciismo"-noun-eo
"dilema"-noun-ca "dilemo"-noun-eo
"dilemo"-noun-eo "dilema"-noun-ca
"viruso"-noun-eo "virus"-noun-ca
"virus"-noun-ca "viruso"-noun-eo
"ĉantaĝo"-noun-eo "xantatge"-noun-ca
"xantatge"-noun-ca "ĉantaĝo"-noun-eo
"kapitalismo"-noun-eo "capitalisme"-noun-ca
"capitalisme"-noun-ca "kapitalismo"-noun-eo
"admiro"-noun-eo "admiració"-noun-ca
"admiració"-noun-ca "admiro"-noun-eo
"terpomo"-noun-eo "patata"-noun-ca
"patata"-noun-ca "terpomo"-noun-eo
"leksiko"-noun-eo "lèxic"-noun-ca
"lèxic"-noun-ca "leksiko"-noun-eo
"precizeco"-noun-eo "precisió"-noun-ca
"precisió"-noun-ca "precizeco"-noun-eo
"civilizacio"-noun-eo "civilització"-noun-ca
"civilització"-noun-ca "civilizacio"-noun-eo
"komunismo"-noun-eo "comunisme"-noun-ca
"comunisme"-noun-ca "komunismo"-noun-eo
"dinamiko"-noun-eo "dinàmica"-noun-ca
"dinàmica"-noun-ca "dinamiko"-noun-eo
"gespa"-noun-ca "gazono"-noun-eo
"gazono"-noun-eo "gespa"-noun-ca
"adapto"-noun-eo "adaptació"-noun-ca
"adaptació"-noun-ca "adapto"-noun-eo
"restrukturado"-noun-eo "reestructuració"-noun-ca
"reestructuració"-noun-ca "restrukturado"-noun-eo
"renovació"-noun-ca "renovigo"-noun-eo
"renovigo"-noun-eo "renovació"-noun-ca
"model"-noun-ca "modelo"-noun-eo
"modelo"-noun-eo "model"-noun-ca
"falsado"-noun-eo "falsificació"-noun-ca
"falsificació"-noun-ca "falsado"-noun-eo
"eksportado"-noun-eo "exportació"-noun-ca
"exportació"-noun-ca "eksportado"-noun-eo
"anekdoto"-noun-eo "anècdota"-noun-ca
"anècdota"-noun-ca "anekdoto"-noun-eo
"honoro"-noun-eo "honor"-noun-ca
"honor"-noun-ca "honoro"-noun-eo
"lupo"-noun-eo "llop"-noun-ca
"llop"-noun-ca "lupo"-noun-eo
"acido"-noun-eo "àcid"-noun-ca
"àcid"-noun-ca "acido"-noun-eo
"diable"-noun-ca "diablo"-noun-eo
"diablo"-noun-eo "diable"-noun-ca
"drako"-noun-eo "drac"-noun-ca
"drac"-noun-ca "drako"-noun-eo
"tomba"-noun-ca "tombo"-noun-eo
"tombo"-noun-eo "tomba"-noun-ca
"verbo"-noun-eo "verb"-noun-ca
"verb"-noun-ca "verbo"-noun-eo
"matí"-noun-ca "mateno"-noun-eo
"mateno"-noun-eo "matí"-noun-ca
"kancero"-noun-eo "càncer"-noun-ca
"càncer"-noun-ca "kancero"-noun-eo
"ĉevalo"-noun-eo "cavall"-noun-ca
"cavall"-noun-ca "ĉevalo"-noun-eo
"kilogramo"-noun-eo "quilo"-noun-ca
"quilo"-noun-ca "kilogramo"-noun-eo
"kilometro"-noun-eo "kilòmetre"-noun-ca
"kilometro"-noun-eo "quilòmetre"-noun-ca
"kilòmetre"-noun-ca "kilometro"-noun-eo
"quilòmetre"-noun-ca "kilometro"-noun-eo
"ca"-noun-ca "hundo"-noun-eo
"hundo"-noun-eo "ca"-noun-ca
"hundo"-noun-eo "gos"-noun-ca
"gos"-noun-ca "hundo"-noun-eo
"sistemo"-noun-eo "sistema"-noun-ca
"sistema"-noun-ca "sistemo"-noun-eo
"delegacio"-noun-eo "delegació"-noun-ca
"delegació"-noun-ca "delegacio"-noun-eo
"analizo"-noun-eo "anàlisi"-noun-ca
"anàlisi"-noun-ca "analizo"-noun-eo
"evoluo"-noun-eo "evolució"-noun-ca
"evolució"-noun-ca "evoluo"-noun-eo
"disvolviĝo"-noun-eo "desenvolupament"-noun-ca
"desenvolupament"-noun-ca "disvolviĝo"-noun-eo
"deko"-noun-eo "desena"-noun-ca
"desena"-noun-ca "deko"-noun-eo
"dècada"-noun-ca "jardeko"-noun-eo
"jardeko"-noun-eo "dècada"-noun-ca
"diàleg"-noun-ca "dialogo"-noun-eo
"dialogo"-noun-eo "diàleg"-noun-ca
"diagnosi"-noun-ca "diagnozo"-noun-eo
"diagnozo"-noun-eo "diagnosi"-noun-ca
"diagnozo"-noun-eo "diagnòstic"-noun-ca
"diagnòstic"-noun-ca "diagnozo"-noun-eo
"difino"-noun-eo "definició"-noun-ca
"definició"-noun-ca "difino"-noun-eo
"tago"-noun-eo "dia"-noun-ca
"dia"-noun-ca "tago"-noun-eo
"reformo"-noun-eo "reforma"-noun-ca
"reforma"-noun-ca "reformo"-noun-eo
"dekduo"-noun-eo "dotzena"-noun-ca
"dotzena"-noun-ca "dekduo"-noun-eo
"denseco"-noun-eo "densitat"-noun-ca
"densitat"-noun-ca "denseco"-noun-eo
"evangelio"-noun-eo "evangeli"-noun-ca
"evangeli"-noun-ca "evangelio"-noun-eo
"bronze"-noun-ca "bronzo"-noun-eo
"bronzo"-noun-eo "bronze"-noun-ca
"explicació"-noun-ca "ekspliko"-noun-eo
"ekspliko"-noun-eo "explicació"-noun-ca
"himno"-noun-eo "himne"-noun-ca
"himne"-noun-ca "himno"-noun-eo
"bisbat"-noun-ca "episkopejo"-noun-eo
"episkopejo"-noun-eo "bisbat"-noun-ca
"fruita"-noun-ca "frukto"-noun-eo
"frukto"-noun-eo "fruita"-noun-ca
"frukto"-noun-eo "fruit"-noun-ca
"fruit"-noun-ca "frukto"-noun-eo
"pseŭdonimo"-noun-eo "pseudònim"-noun-ca
"pseudònim"-noun-ca "pseŭdonimo"-noun-eo
"vintro"-noun-eo "hivern"-noun-ca
"hivern"-noun-ca "vintro"-noun-eo
"karbo"-noun-eo "carbó"-noun-ca
"carbó"-noun-ca "karbo"-noun-eo
"ekrano"-noun-eo "pantalla"-noun-ca
"pantalla"-noun-ca "ekrano"-noun-eo
"distinció"-noun-ca "distingo"-noun-eo
"distingo"-noun-eo "distinció"-noun-ca
"respubliko"-noun-eo "república"-noun-ca
"república"-noun-ca "respubliko"-noun-eo
"scienco"-noun-eo "ciència"-noun-ca
"ciència"-noun-ca "scienco"-noun-eo
"somero"-noun-eo "estiu"-noun-ca
"estiu"-noun-ca "somero"-noun-eo
"malson"-noun-ca "koŝmaro"-noun-eo
"koŝmaro"-noun-eo "malson"-noun-ca
"litro"-noun-eo "litre"-noun-ca
"litre"-noun-ca "litro"-noun-eo
"minoritato"-noun-eo "minoria"-noun-ca
"minoria"-noun-ca "minoritato"-noun-eo
