"a algún lugar"-adverb-es "to somewhere"-adverb-en
"spiritualistic"-adjective-en "espiritualista"-adjective-es
"espiritualista"-adjective-es "spiritualistic"-adjective-en
"spiritualisation"-noun-en "espiritualización"-noun-es
"espiritualización"-noun-es "spiritualisation"-noun-en
"spiracle"-noun-en "espiráculo"-noun-es
"espiráculo"-noun-es "spiracle"-noun-en
"splenomegaly"-noun-en "esplenomegalia"-noun-es
"esplenomegalia"-noun-es "splenomegaly"-noun-en
"sporangium"-noun-en "esporangio"-noun-es
"esporangio"-noun-es "sporangium"-noun-en
"sporophyte"-noun-en "esporofito"-noun-es
"esporofito"-noun-es "sporophyte"-noun-en
"stabling"-noun-en "estabulación"-noun-es
"estabulación"-noun-es "stabling"-noun-en
"stagflation"-noun-en "estanflación"-noun-es
"estanflación"-noun-es "stagflation"-noun-en
"statism"-noun-en "estatismo"-noun-es
"estatismo"-noun-es "statism"-noun-en
"stator"-noun-en "estator"-noun-es
"estator"-noun-es "stator"-noun-en
"steatite"-noun-en "esteatita"-noun-es
"esteatita"-noun-es "steatite"-noun-en
"stoichiometry"-noun-en "estequiometría"-noun-es
"estequiometría"-noun-es "stoichiometry"-noun-en
"steradian"-noun-en "estereorradián"-noun-es
"estereorradián"-noun-es "steradian"-noun-en
"stereoscopy"-noun-en "estereoscopia"-noun-es
"estereoscopia"-noun-es "stereoscopy"-noun-en
"stereoscope"-noun-en "estereoscopio"-noun-es
"estereoscopio"-noun-es "stereoscope"-noun-en
"esterification"-noun-en "esterificación"-noun-es
"esterificación"-noun-es "esterification"-noun-en
"aestheticism"-noun-en "esteticismo"-noun-es
"esteticismo"-noun-es "aestheticism"-noun-en
"estimator"-noun-en "estimador"-noun-es
"estimador"-noun-es "estimator"-noun-en
"stoma"-noun-en "estoma"-noun-es
"estoma"-noun-es "stoma"-noun-en
"stratigraphy"-noun-en "estratigrafía"-noun-es
"estratigrafía"-noun-es "stratigraphy"-noun-en
"stratopause"-noun-en "estratopausa"-noun-es
"estratopausa"-noun-es "stratopause"-noun-en
"streptococcus"-noun-en "estreptococo"-noun-es
"estreptococo"-noun-es "streptococcus"-noun-en
"stroma"-noun-en "estroma"-noun-es
"estroma"-noun-es "stroma"-noun-en
"scourer"-noun-en "estropajo"-noun-es
"estropajo"-noun-es "scourer"-noun-en
"structuralist"-adjective-en "estructuralista"-adjective-es
"estructuralista"-adjective-es "structuralist"-adjective-en
"ethylamine"-noun-en "etilamina"-noun-es
"etilamina"-noun-es "ethylamine"-noun-en
"ethmoidal"-adjective-en "etmoidal"-adjective-es
"etmoidal"-adjective-es "ethmoidal"-adjective-en
"ethnohistory"-noun-en "etnohistoria"-noun-es
"etnohistoria"-noun-es "ethnohistory"-noun-en
"quasi-geostrophic"-adjective-en "casi-geostrófico"-adjective-es
"casi-geostrófico"-adjective-es "quasi-geostrophic"-adjective-en
"eversion"-noun-en "eversión"-noun-es
"eversión"-noun-es "eversion"-noun-en
"avoidance"-noun-en "evitación"-noun-es
"evitación"-noun-es "avoidance"-noun-en
"excrecence"-noun-en "excrecencia"-noun-es
"excrecence"-noun-en "excrescencia"-noun-es
"excrecencia"-noun-es "excrecence"-noun-en
"excrescencia"-noun-es "excrecence"-noun-en
"exoskeleton"-noun-en "exoesqueleto"-noun-es
"exoesqueleto"-noun-es "exoskeleton"-noun-en
"exosphere"-noun-en "exosfera"-noun-es
"exosfera"-noun-es "exosphere"-noun-en
"exotoxin"-noun-en "exotoxina"-noun-es
"exotoxina"-noun-es "exotoxin"-noun-en
"expectoration"-noun-en "expectoración"-noun-es
"expectoración"-noun-es "expectoration"-noun-en
"explainable"-adjective-en "explicable"-adjective-es
"explicable"-adjective-es "explainable"-adjective-en
"expressible"-adjective-en "expresable"-adjective-es
"expresable"-adjective-es "expressible"-adjective-en
"externality"-noun-en "externalidad"-noun-es
"externalidad"-noun-es "externality"-noun-en
"extrapolation"-noun-en "extrapolación"-noun-es
"extrapolación"-noun-es "extrapolation"-noun-en
"extruder"-noun-en "extrusora"-noun-es
"extrusora"-noun-es "extruder"-noun-en
"exudation"-noun-en "exudación"-noun-es
"exudación"-noun-es "exudation"-noun-en
"exudate"-noun-en "exudado"-noun-es
"exudado"-noun-es "exudate"-noun-en
"factorial"-adjective-en "factorial"-adjective-es
"factorial"-adjective-es "factorial"-adjective-en
"factorisation"-noun-en "factorización"-noun-es
"factorización"-noun-es "factorisation"-noun-en
"fallible"-adjective-en "falible"-adjective-es
"falible"-adjective-es "fallible"-adjective-en
"phanerophyte"-noun-en "fanerófito"-noun-es
"fanerófito"-noun-es "phanerophyte"-noun-en
"phasor"-noun-en "fasor"-noun-es
"fasor"-noun-es "phasor"-noun-en
"phenylbutazone"-noun-en "fenilbutazona"-noun-es
"fenilbutazona"-noun-es "phenylbutazone"-noun-en
"phenology"-noun-en "fenología"-noun-es
"fenología"-noun-es "phenology"-noun-en
"phenotype"-noun-en "fenotipo"-noun-es
"fenotipo"-noun-es "phenotype"-noun-en
"pheocromocytoma"-noun-en "feocromocitoma"-noun-es
"feocromocitoma"-noun-es "pheocromocytoma"-noun-en
"pheromone"-noun-en "feromona"-noun-es
"feromona"-noun-es "pheromone"-noun-en
"ironmongery"-noun-en "ferretería"-noun-es
"ferretería"-noun-es "ironmongery"-noun-en
"ferrite"-noun-en "ferrita"-noun-es
"ferrita"-noun-es "ferrite"-noun-en
"ferritin"-noun-en "ferritina"-noun-es
"ferritina"-noun-es "ferritin"-noun-en
"ferromagnetism"-noun-en "ferromagnetismo"-noun-es
"ferromagnetismo"-noun-es "ferromagnetism"-noun-en
"fetishistic"-adjective-en "fetichista"-adjective-es
"fetichista"-adjective-es "fetishistic"-adjective-en
"fibrillation"-noun-en "fibrilación"-noun-es
"fibrilación"-noun-es "fibrillation"-noun-en
"fibrin"-noun-en "fibrina"-noun-es
"fibrina"-noun-es "fibrin"-noun-en
"finalism"-noun-en "finalismo"-noun-es
"finalismo"-noun-es "finalism"-noun-en
"physiocracy"-noun-en "fisiocracia"-noun-es
"fisiocracia"-noun-es "physiocracy"-noun-en
"pathophysiology"-noun-en "fisiopatología"-noun-es
"fisiopatología"-noun-es "pathophysiology"-noun-en
"phytogeography"-noun-en "fitogeografía"-noun-es
"fitogeografía"-noun-es "phytogeography"-noun-en
"phytopathology"-noun-en "fitopatología"-noun-es
"fitopatología"-noun-es "phytopathology"-noun-en
"phytoplankton"-noun-en "fitoplancton"-noun-es
"fitoplancton"-noun-es "phytoplankton"-noun-en
"phytosociology"-noun-en "fitosociología"-noun-es
"fitosociología"-noun-es "phytosociology"-noun-en
"flatulence"-noun-en "flatulencia"-noun-es
"flatulencia"-noun-es "flatulence"-noun-en
"flavonoid"-noun-en "flavonoide"-noun-es
"flavonoide"-noun-es "flavonoid"-noun-en
"phlebotomy"-noun-en "flebotomía"-noun-es
"flebotomía"-noun-es "phlebotomy"-noun-en
"flocculation"-noun-en "floculación"-noun-es
"floculación"-noun-es "flocculation"-noun-en
"phloem"-noun-en "floema"-noun-es
"floema"-noun-es "phloem"-noun-en
"floriculture"-noun-en "floricultura"-noun-es
"floricultura"-noun-es "floriculture"-noun-en
"float"-noun-en "flotador"-noun-es
"flotador"-noun-es "float"-noun-en
"fluoridation"-noun-en "fluoración"-noun-es
"fluoración"-noun-es "fluoridation"-noun-en
"fluorescein"-noun-en "fluoresceína"-noun-es
"fluoresceína"-noun-es "fluorescein"-noun-en
"fluorite"-noun-en "fluorita"-noun-es
"fluorita"-noun-es "fluorite"-noun-en
"fluoride"-noun-en "fluoruro"-noun-es
"fluoruro"-noun-es "fluoride"-noun-en
"flocculus"-noun-en "flóculo"-noun-es
"flóculo"-noun-es "flocculus"-noun-en
"follicular"-adjective-en "folicular"-adjective-es
"folicular"-adjective-es "follicular"-adjective-en
"phonation"-noun-en "fonación"-noun-es
"fonación"-noun-es "phonation"-noun-en
"fondue"-noun-en "fondue"-noun-es
"fondue"-noun-es "fondue"-noun-en
"phonendoscope"-noun-en "fonendoscopio"-noun-es
"fonendoscopio"-noun-es "phonendoscope"-noun-en
"phonogram"-noun-en "fonograma"-noun-es
"fonograma"-noun-es "phonogram"-noun-en
"plumbery"-noun-en "fontanería"-noun-es
"fontanería"-noun-es "plumbery"-noun-en
"formulism"-noun-en "formulismo"-noun-es
"formulismo"-noun-es "formulism"-noun-en
"phosphine"-noun-en "fosfina"-noun-es
"fosfina"-noun-es "phosphine"-noun-en
"phospholipid"-noun-en "fosfolípido"-noun-es
"fosfolípido"-noun-es "phospholipid"-noun-en
"phosphorylation"-noun-en "fosforilación"-noun-es
"fosforilación"-noun-es "phosphorylation"-noun-en
"fossilisation"-noun-en "fosilización"-noun-es
"fosilización"-noun-es "fossilisation"-noun-en
"photochromy"-noun-en "fotocromía"-noun-es
"fotocromía"-noun-es "photochromy"-noun-en
"photoengraving"-noun-en "fotograbado"-noun-es
"fotograbado"-noun-es "photoengraving"-noun-en
"photogrammetry"-noun-en "fotogrametría"-noun-es
"fotogrametría"-noun-es "photogrammetry"-noun-en
"photometry"-noun-en "fotometría"-noun-es
"fotometría"-noun-es "photometry"-noun-en
"photoreceiver"-noun-en "fotorreceptor"-noun-es
"fotorreceptor"-noun-es "photoreceiver"-noun-en
"light-sensitive"-adjective-en "fotosensible"-adjective-es
"fotosensible"-adjective-es "light-sensitive"-adjective-en
"phototransistor"-noun-en "fototransistor"-noun-es
"fototransistor"-noun-es "phototransistor"-noun-en
"fractionation"-noun-en "fraccionamiento"-noun-es
"fraccionamiento"-noun-es "fractionation"-noun-en
"franklin"-noun-en "franklin"-noun-es
"franklin"-noun-es "franklin"-noun-en
"phraseology"-noun-en "fraseología"-noun-es
"fraseología"-noun-es "phraseology"-noun-en
"friable"-adjective-en "friable"-adjective-es
"friable"-adjective-es "friable"-adjective-en
"frictional"-adjective-en "friccional"-adjective-es
"friccional"-adjective-es "frictional"-adjective-en
"frontispiece"-noun-en "frontispicio"-noun-es
"frontispicio"-noun-es "frontispiece"-noun-en
"functionalism"-noun-en "funcionalismo"-noun-es
"funcionalismo"-noun-es "functionalism"-noun-en
"funiculus"-noun-en "funículo"-noun-es
"funículo"-noun-es "funiculus"-noun-en
"demisemiquaver"-noun-en "fusa"-noun-es
"fusa"-noun-es "demisemiquaver"-noun-en
"fusible"-adjective-en "fusible"-adjective-es
"fusible"-adjective-es "fusible"-adjective-en
"splint"-noun-en "férula"-noun-es
"férula"-noun-es "splint"-noun-en
"fovea"-noun-en "fóvea"-noun-es
"fóvea"-noun-es "fovea"-noun-en
"galliard"-noun-en "gallarda"-noun-es
"gallarda"-noun-es "galliard"-noun-en
"brevier"-noun-en "breviario"-noun-es
"breviario"-noun-es "brevier"-noun-en
"breviario"-noun-es "breviary"-noun-en
"breviary"-noun-en "breviario"-noun-es
"electroplating"-noun-en "galvanoplastia"-noun-es
"galvanoplastia"-noun-es "electroplating"-noun-en
"gametocyte"-noun-en "gametocito"-noun-es
"gametocito"-noun-es "gametocyte"-noun-en
"gametophyte"-noun-en "gametofito"-noun-es
"gametofito"-noun-es "gametophyte"-noun-en
"gammagraphy"-noun-en "gammagrafía"-noun-es
"gammagrafía"-noun-es "gammagraphy"-noun-en
"gassing"-noun-en "gaseado"-noun-es
"gaseado"-noun-es "gassing"-noun-en
"gasification"-noun-en "gasificación"-noun-es
"gasificación"-noun-es "gasification"-noun-en
"gasometry"-noun-en "gasometría"-noun-es
"gasometría"-noun-es "gasometry"-noun-en
"gastralgia"-noun-en "gastralgia"-noun-es
"gastralgia"-noun-es "gastralgia"-noun-en
"gastroscopy"-noun-en "gastroscopia"-noun-es
"gastroscopia"-noun-es "gastroscopy"-noun-en
"gastrulation"-noun-en "gastrulación"-noun-es
"gastrulación"-noun-es "gastrulation"-noun-en
"peacock"-noun-en "pavón"-noun-es
"pavón"-noun-es "peacock"-noun-en
"gelling"-noun-en "gelificación"-noun-es
"gelificación"-noun-es "gelling"-noun-en
"gemmation"-noun-en "gemación"-noun-es
"gemación"-noun-es "gemmation"-noun-en
"gemination"-noun-en "geminación"-noun-es
"geminación"-noun-es "gemination"-noun-en
"generativism"-noun-en "generativismo"-noun-es
"generativismo"-noun-es "generativism"-noun-en
"geochronology"-noun-en "geocronología"-noun-es
"geocronología"-noun-es "geochronology"-noun-en
"geoid"-noun-en "geoide"-noun-es
"geoide"-noun-es "geoid"-noun-en
"geosynonym"-noun-en "geosinónimo"-noun-es
"geosinónimo"-noun-es "geosynonym"-noun-en
"germanism"-noun-en "germanismo"-noun-es
"germanismo"-noun-es "germanism"-noun-en
"germinal"-adjective-en "germinal"-adjective-es
"germinal"-adjective-es "germinal"-adjective-en
"gerontology"-noun-en "gerontología"-noun-es
"gerontología"-noun-es "gerontology"-noun-en
"manageable"-adjective-en "gestionable"-adjective-es
"gestionable"-adjective-es "manageable"-adjective-en
"geophyte"-noun-en "geófito"-noun-es
"geófito"-noun-es "geophyte"-noun-en
"gymnosperm"-noun-en "gimnosperma"-noun-es
"gimnosperma"-noun-es "gymnosperm"-noun-en
"gynecomastia"-noun-en "ginecomastia"-noun-es
"ginecomastia"-noun-es "gynecomastia"-noun-en
"gingival"-adjective-en "gingival"-adjective-es
"gingival"-adjective-es "gingival"-adjective-en
"glabella"-noun-en "glabela"-noun-es
"glabela"-noun-es "glabella"-noun-en
"glaciology"-noun-en "glaciología"-noun-es
"glaciología"-noun-es "glaciology"-noun-en
"glaucoma"-noun-en "glaucoma"-noun-es
"glaucoma"-noun-es "glaucoma"-noun-en
"glycine"-noun-en "glicina"-noun-es
"glicina"-noun-es "glycine"-noun-en
"glycolipid"-noun-en "glicolípido"-noun-es
"glicolípido"-noun-es "glycolipid"-noun-en
"globin"-noun-en "globina"-noun-es
"globina"-noun-es "globin"-noun-en
"globular"-adjective-en "globular"-adjective-es
"globular"-adjective-es "globular"-adjective-en
"globulin"-noun-en "globulina"-noun-es
"globulina"-noun-es "globulin"-noun-en
"glottalisation"-noun-en "glotalización"-noun-es
"glotalización"-noun-es "glottalisation"-noun-en
"glottochronology"-noun-en "glotocronología"-noun-es
"glotocronología"-noun-es "glottochronology"-noun-en
"glutamine"-noun-en "glutamina"-noun-es
"glutamina"-noun-es "glutamine"-noun-en
"glucide"-noun-en "glúcido"-noun-es
"glúcido"-noun-es "glucide"-noun-en
"gnathion"-noun-en "gnatión"-noun-es
"gnatión"-noun-es "gnathion"-noun-en
"goniometer"-noun-en "goniómetro"-noun-es
"goniómetro"-noun-es "goniometer"-noun-en
"gonion"-noun-en "gonión"-noun-es
"gonión"-noun-es "gonion"-noun-en
"grammage"-noun-en "gramaje"-noun-es
"gramaje"-noun-es "grammage"-noun-en
"ungrammatical"-adjective-en "antigramatical"-adjective-es
"antigramatical"-adjective-es "ungrammatical"-adjective-en
"prohibitionist"-adjective-en "prohibicionista"-adjective-es
"prohibicionista"-adjective-es "prohibitionist"-adjective-en
"humiferous"-adjective-en "humífero"-adjective-es
"humífero"-adjective-es "humiferous"-adjective-en
"guyanese"-adjective-en "guyanés"-adjective-es
"guyanés"-adjective-es "guyanese"-adjective-en
"omissible"-adjective-en "omisible"-adjective-es
"omisible"-adjective-es "omissible"-adjective-en
"descriptionist"-adjective-en "descripcionista"-adjective-es
"descripcionista"-adjective-es "descriptionist"-adjective-en
"heteropolar"-adjective-en "heteropolar"-adjective-es
"heteropolar"-adjective-es "heteropolar"-adjective-en
"reentrant"-adjective-en "reentrante"-adjective-es
"reentrante"-adjective-es "reentrant"-adjective-en
"unencumbered by"-preposition-en "sin el estorbo de"-preposition-es
"sin el estorbo de"-preposition-es "unencumbered by"-preposition-en
"salient"-adjective-en "saliente"-adjective-es
"saliente"-adjective-es "salient"-adjective-en
"salient point"-noun-en "punto principale"-noun-es
"punto principale"-noun-es "salient point"-noun-en
"casting vote"-noun-en "voto de calidad"-noun-es
"voto de calidad"-noun-es "casting vote"-noun-en
"oncoming tide"-noun-en "marea que se acerca"-noun-es
"marea que se acerca"-noun-es "oncoming tide"-noun-en
"oncoming traffic"-noun-en "tráfico en dirección contraria"-noun-es
"tráfico en dirección contraria"-noun-es "oncoming traffic"-noun-en
"malawian"-adjective-en "malawiano"-adjective-es
"malawiano"-adjective-es "malawian"-adjective-en
"mauritanian"-adjective-en "mauritanio"-adjective-es
"mauritanio"-adjective-es "mauritanian"-adjective-en
"kuwaiti"-adjective-en "kuwaití"-adjective-es
"kuwaití"-adjective-es "kuwaiti"-adjective-en
"hawaiian"-adjective-en "hawaiiano"-adjective-es
"hawaiiano"-adjective-es "hawaiian"-adjective-en
"omani"-adjective-en "omaní"-adjective-es
"omaní"-adjective-es "omani"-adjective-en
"preceptorial"-adjective-en "preceptoral"-adjective-es
"preceptoral"-adjective-es "preceptorial"-adjective-en
"preceptoral"-adjective-es "tutorial"-adjective-en
"tutorial"-adjective-en "preceptoral"-adjective-es
"pedal"-adjective-en "pedial"-adjective-es
"pedial"-adjective-es "pedal"-adjective-en
"pledgable"-adjective-en "pignorable"-adjective-es
"pignorable"-adjective-es "pledgable"-adjective-en
"serviceable"-adjective-en "servible"-adjective-es
"servible"-adjective-es "serviceable"-adjective-en
"prograding"-adjective-en "progradando"-adjective-es
"progradando"-adjective-es "prograding"-adjective-en
"sacrilegious"-adjective-en "sacrílego"-adjective-es
"sacrílego"-adjective-es "sacrilegious"-adjective-en
"hermitian"-adjective-en "hermitiano"-adjective-es
"hermitiano"-adjective-es "hermitian"-adjective-en
"orgasmic"-adjective-en "orgásmico"-adjective-es
"orgásmico"-adjective-es "orgasmic"-adjective-en
"grammaticalisation"-noun-en "gramaticalización"-noun-es
"gramaticalización"-noun-es "grammaticalisation"-noun-en
"granodiorite"-noun-en "granodiorita"-noun-es
"granodiorita"-noun-es "granodiorite"-noun-en
"granulation"-noun-en "granulación"-noun-es
"granulación"-noun-es "granulation"-noun-en
"granular"-adjective-en "granular"-adjective-es
"granular"-adjective-es "granular"-adjective-en
"granulocyte"-noun-en "granulocito"-noun-es
"granulocito"-noun-es "granulocyte"-noun-en
"granuloma"-noun-en "granuloma"-noun-es
"granuloma"-noun-es "granuloma"-noun-en
"granulometry"-noun-en "granulometría"-noun-es
"granulometría"-noun-es "granulometry"-noun-en
"gravimetry"-noun-en "gravimetría"-noun-es
"gravimetría"-noun-es "gravimetry"-noun-en
"gregale"-noun-en "gregal"-noun-es
"gregal"-noun-es "gregale"-noun-en
"grisaille"-noun-en "grisalla"-noun-es
"grisalla"-noun-es "grisaille"-noun-en
"guanaco"-noun-en "guanaco"-noun-es
"guanaco"-noun-es "guanaco"-noun-en
"guanine"-noun-en "guanina"-noun-es
"guanina"-noun-es "guanine"-noun-en
"gastrula"-noun-en "gástrula"-noun-es
"gástrula"-noun-es "gastrula"-noun-en
"gonad"-noun-en "gónada"-noun-es
"gónada"-noun-es "gonad"-noun-en
"habanera"-noun-en "habanera"-noun-es
"habanera"-noun-es "habanera"-noun-en
"halite"-noun-en "halita"-noun-es
"halita"-noun-es "halite"-noun-en
"halide"-noun-en "haluro"-noun-es
"haluro"-noun-es "halide"-noun-en
"haploid"-adjective-en "haploide"-adjective-es
"haploide"-adjective-es "haploid"-adjective-en
"haustorium"-noun-en "haustorio"-noun-es
"haustorio"-noun-es "haustorium"-noun-en
"laughingstock"-noun-en "hazmerreír"-noun-es
"hazmerreír"-noun-es "laughingstock"-noun-en
"firn"-noun-en "helero"-noun-es
"helero"-noun-es "firn"-noun-en
"helicoidal"-adjective-en "helicoidal"-adjective-es
"helicoidal"-adjective-es "helicoidal"-adjective-en
"helicoid"-adjective-en "helicoide"-adjective-es
"helicoide"-adjective-es "helicoid"-adjective-en
"heliothermy"-noun-en "heliotermia"-noun-es
"heliotermia"-noun-es "heliothermy"-noun-en
"helminth"-noun-en "helminto"-noun-es
"helminto"-noun-es "helminth"-noun-en
"hemangioma"-noun-en "hemangioma"-noun-es
"hemangioma"-noun-es "hemangioma"-noun-en
"hematology"-noun-en "hematología"-noun-es
"hematología"-noun-es "hematology"-noun-en
"hematuria"-noun-en "hematuria"-noun-es
"hematuria"-noun-es "hematuria"-noun-en
"hemicryptophyte"-noun-en "hemicriptófito"-noun-es
"hemicriptófito"-noun-es "hemicryptophyte"-noun-en
"hemimembrane"-noun-en "hemimembrana"-noun-es
"hemimembrana"-noun-es "hemimembrane"-noun-en
"hemiparesis"-noun-en "hemiparesia"-noun-es
