"absceso"-noun-es "abceso"-noun-eo
"unuj de la aliaj"-adverb-eo "unos de otros"-adverb-es
"los unos de los otros"-adverb-es "unuj de la aliaj"-adverb-eo
"unos de otros"-adverb-es "unuj de la aliaj"-adverb-eo
"Lula"-properNoun-eo "Lula"-noun-es
"Lula"-noun-es "Lula"-properNoun-eo
"Lula"-noun-es "Lula"-noun-eo
"Lula"-noun-eo "Lula"-noun-es
"lumeno"-noun-eo "lumen"-noun-es
"lumen"-noun-es "lumeno"-noun-eo
"lune"-adverb-eo "lunarmente"-adverb-es
"lunarmente"-adverb-es "lune"-adverb-eo
"lupuso"-noun-eo "lupus"-noun-es
"lupus"-noun-es "lupuso"-noun-eo
"luzitano"-noun-eo "lusitano"-noun-es
"lusitano"-noun-es "luzitano"-noun-eo
"lusitano"-noun-es "luzitaniano"-noun-eo
"luzitaniano"-noun-eo "lusitano"-noun-es
"portugallingva komunumo"-noun-eo "lusofonía"-noun-es
"lusofonía"-noun-es "portugallingva komunumo"-noun-eo
"likve"-adverb-eo "líquidamente"-adverb-es
"líquidamente"-adverb-es "likve"-adverb-eo
"livide"-adverb-eo "lívidamente"-adverb-es
"lívidamente"-adverb-es "livide"-adverb-eo
"makabre"-adverb-eo "macabramente"-adverb-es
"macabramente"-adverb-es "makabre"-adverb-eo
"ŝraŭbborilo"-noun-eo "machuelo"-noun-es
"machuelo"-noun-es "ŝraŭbborilo"-noun-eo
"makroekonomikisto"-noun-eo "macroeconomista"-noun-es
"macroeconomista"-noun-es "makroekonomikisto"-noun-eo
"fadenvolvaĵo"-noun-eo "madeja"-noun-es
"madeja"-noun-es "fadenvolvaĵo"-noun-eo
"monaĥinejestrino"-noun-eo "madre superiora"-noun-es
"madre superiora"-noun-es "monaĥinejestrino"-noun-eo
"madridismo"-noun-eo "madridismo"-noun-es
"madridismo"-noun-es "madridismo"-noun-eo
"madridisto"-noun-eo "madridista"-noun-es
"madridista"-noun-es "madridisto"-noun-eo
"madridisma"-adjective-eo "madridista"-adjective-es
"madridista"-adjective-es "madridisma"-adjective-eo
"mature"-adverb-eo "maduramente"-adverb-es
"maduramente"-adverb-es "mature"-adverb-eo
"magma"-adjective-eo "magmático"-adjective-es
"magmático"-adjective-es "magma"-adjective-eo
"miskonsilite"-adverb-eo "malaconsejadamente"-adverb-es
"malaconsejadamente"-adverb-es "miskonsilite"-adverb-eo
"miskonsilita"-adjective-eo "malaconsejado"-adjective-es
"malaconsejado"-adjective-es "miskonsilita"-adjective-eo
"malagano"-noun-eo "malagueño"-noun-es
"malagueño"-noun-es "malagano"-noun-eo
"malaga"-adjective-eo "malagueño"-adjective-es
"malagueño"-adjective-es "malaga"-adjective-eo
"misedukita"-adjective-eo "malcriado"-adjective-es
"malcriado"-adjective-es "misedukita"-adjective-eo
"malbenite"-adverb-eo "malditamente"-adverb-es
"malditamente"-adverb-es "malbenite"-adverb-eo
"grave vundita"-adjective-eo "malherido"-adjective-es
"malherido"-adjective-es "grave vundita"-adjective-eo
"malbonhumoro"-noun-eo "malhumor"-noun-es
"malhumor"-noun-es "malbonhumoro"-noun-eo
"malbonhumore"-adverb-eo "malhumoradamente"-adverb-es
"malhumoradamente"-adverb-es "malbonhumore"-adverb-eo
"maligne"-adverb-eo "malignamente"-adverb-es
"malignamente"-adverb-es "maligne"-adverb-eo
"malic-opinieme"-adverb-eo "malpensadamente"-adverb-es
"malpensadamente"-adverb-es "malic-opinieme"-adverb-eo
"malic-opiniema"-adjective-eo "malpensado"-adjective-es
"malpensado"-adjective-es "malic-opiniema"-adjective-eo
"malbonfare"-adverb-eo "malévolamente"-adverb-es
"malévolamente"-adverb-es "malbonfare"-adverb-eo
"manĉua"-adjective-eo "manchú"-adjective-es
"manchú"-adjective-es "manĉua"-adjective-eo
"manĉuo"-noun-eo "manchú"-noun-es
"manchú"-noun-es "manĉuo"-noun-eo
"ordonemulo"-noun-eo "mandón"-noun-es
"mandón"-noun-es "ordonemulo"-noun-eo
"regeble"-adverb-eo "manejablemente"-adverb-es
"manejablemente"-adverb-es "regeble"-adverb-eo
"malfreŝe"-adverb-eo "manidamente"-adverb-es
"manidamente"-adverb-es "malfreŝe"-adverb-eo
"manto"-noun-eo "mantis"-noun-es
"mantis"-noun-es "manto"-noun-eo
"emanuela"-adjective-eo "manuelino"-adjective-es
"manuelino"-adjective-es "emanuela"-adjective-eo
"mapuĉo"-noun-eo "mapuche"-noun-es
"mapuche"-noun-es "mapuĉo"-noun-eo
"mapuĉa"-adjective-eo "mapuche"-adjective-es
"mapuche"-adjective-es "mapuĉa"-adjective-eo
"Argentina Maro"-properNoun-eo "mar Argentino"-properNoun-es
"mar Argentino"-properNoun-es "Argentina Maro"-properNoun-eo
"Araba Maro"-properNoun-eo "mar Arábigo"-properNoun-es
"mar Arábigo"-properNoun-es "Araba Maro"-properNoun-eo
"Sud-ĉina Maro"-properNoun-eo "mar de China Meridional"-properNoun-es
"mar de China Meridional"-properNoun-es "Sud-ĉina Maro"-properNoun-eo
"Orient-ĉina Maro"-properNoun-eo "mar de China Oriental"-properNoun-es
"mar de China Oriental"-properNoun-es "Orient-ĉina Maro"-properNoun-eo
"Mar del Plata"-properNoun-eo "Mar del Plata"-properNoun-es
"Mar del Plata"-properNoun-es "Mar del Plata"-properNoun-eo
"Morta Maro"-properNoun-eo "mar Muerto"-properNoun-es
"mar Muerto"-properNoun-es "Morta Maro"-properNoun-eo
"Tirena Maro"-properNoun-eo "mar Tirreno"-properNoun-es
"Tirena Maro"-properNoun-eo "Tirreno"-properNoun-es
"mar Tirreno"-properNoun-es "Tirena Maro"-properNoun-eo
"Tirreno"-properNoun-es "Tirena Maro"-properNoun-eo
"marako"-noun-eo "maraca"-noun-es
"maraca"-noun-es "marako"-noun-eo
"soldata teniĝo"-noun-eo "marcialidad"-noun-es
"marcialidad"-noun-es "soldata teniĝo"-noun-eo
"kapturne"-adverb-eo "mareadamente"-adverb-es
"mareadamente"-adverb-es "kapturne"-adverb-eo
"marĝenite"-adverb-eo "marginadamente"-adverb-es
"marginadamente"-adverb-es "marĝenite"-adverb-eo
"marĝenita"-adjective-eo "marginado"-adjective-es
"marginado"-adjective-es "marĝenita"-adjective-eo
"marĝenito"-noun-eo "marginado"-noun-es
"marginado"-noun-es "marĝenito"-noun-eo
"ineculo"-noun-eo "marica"-noun-es
"marica"-noun-es "ineculo"-noun-eo
"sporta ŝiparo"-noun-eo "marina deportiva"-noun-es
"marina deportiva"-noun-es "sporta ŝiparo"-noun-eo
"komerca floto"-noun-eo "marina mercante"-noun-es
"marina mercante"-noun-es "komerca floto"-noun-eo
"foceno"-noun-eo "marsopa"-noun-es
"marsopa"-noun-es "foceno"-noun-eo
"noktardeo"-noun-eo "martinete"-noun-es
"martinete"-noun-es "noktardeo"-noun-eo
"vire"-adverb-eo "masculinamente"-adverb-es
"masculinamente"-adverb-es "vire"-adverb-eo
"laniario"-noun-eo "mastín"-noun-es
"mastín"-noun-es "laniario"-noun-eo
"esting-aparato"-noun-eo "matafuego"-noun-es
"matafuego"-noun-es "esting-aparato"-noun-eo
"Mate"-properNoun-eo "Mate"-properNoun-es
"Mate"-properNoun-es "Mate"-properNoun-eo
"patrine"-adverb-eo "maternalmente"-adverb-es
"patrine"-adverb-eo "maternamente"-adverb-es
"maternalmente"-adverb-es "patrine"-adverb-eo
"maternamente"-adverb-es "patrine"-adverb-eo
"matriarke"-adverb-eo "matriarcalmente"-adverb-es
"matriarcalmente"-adverb-es "matriarke"-adverb-eo
"Matt"-properNoun-eo "Matt"-properNoun-es
"Matt"-properNoun-es "Matt"-properNoun-eo
"pli grande"-adverb-eo "mayor"-adverb-es
"mayor"-adverb-es "pli grande"-adverb-eo
"pli granda ol"-preposition-eo "mayor a"-preposition-es
"mayor a"-preposition-es "pli granda ol"-preposition-eo
"spadiko"-noun-eo "mazorca"-noun-es
"mazorca"-noun-es "spadiko"-noun-eo
"tajpado"-noun-eo "mecanografía"-noun-es
"mecanografía"-noun-es "tajpado"-noun-eo
"mecanografía"-noun-es "maŝinskribado"-noun-eo
"maŝinskribado"-noun-eo "mecanografía"-noun-es
"tajpa"-adjective-eo "mecanográfico"-adjective-es
"mecanográfico"-adjective-es "tajpa"-adjective-eo
"mecanográfico"-adjective-es "maŝinskriba"-adjective-eo
"maŝinskriba"-adjective-eo "mecanográfico"-adjective-es
"mekanike"-adverb-eo "mecánicamente"-adverb-es
"mecánicamente"-adverb-es "mekanike"-adverb-eo
"bronza medalo"-noun-eo "medalla de bronce"-noun-es
"medalla de bronce"-noun-es "bronza medalo"-noun-eo
"ora medalo"-noun-eo "medalla de oro"-noun-es
"medalla de oro"-noun-es "ora medalo"-noun-eo
"arĝenta medalo"-noun-eo "medalla de plata"-noun-es
"medalla de plata"-noun-es "arĝenta medalo"-noun-eo
"Mez-Okcidento"-properNoun-eo "Medio Oeste"-properNoun-es
"Medio Oeste"-properNoun-es "Mez-Okcidento"-properNoun-eo
"neelstarulo"-noun-eo "mediocre"-noun-es
"mediocre"-noun-es "neelstarulo"-noun-eo
"meditite"-adverb-eo "meditadamente"-adverb-es
"meditadamente"-adverb-es "meditite"-adverb-eo
"meditita"-adjective-eo "meditado"-adjective-es
"meditado"-adjective-es "meditita"-adjective-eo
"mediteranee"-adverb-eo "mediterráneamente"-adverb-es
"mediterráneamente"-adverb-es "mediteranee"-adverb-eo
"Medvedev"-properNoun-eo "Medvedev"-properNoun-es
"Medvedev"-properNoun-eo "Medvedev"-noun-es
"Medvedev"-properNoun-eo "Medvédev"-noun-es
"Medvedev"-properNoun-es "Medvedev"-properNoun-eo
"Medvedev"-properNoun-es "Medvedev"-noun-eo
"Medvedev"-noun-es "Medvedev"-properNoun-eo
"Medvedev"-noun-es "Medvedev"-noun-eo
"Medvédev"-noun-es "Medvedev"-properNoun-eo
"Medvédev"-noun-es "Medvedev"-noun-eo
"Medvedev"-noun-eo "Medvedev"-properNoun-es
"Medvedev"-noun-eo "Medvedev"-noun-es
"Medvedev"-noun-eo "Medvédev"-noun-es
"megaparseko"-noun-eo "megaparsec"-noun-es
"megaparsec"-noun-es "megaparseko"-noun-eo
"plibonigeble"-adverb-eo "mejorablemente"-adverb-es
"mejorablemente"-adverb-es "plibonigeble"-adverb-eo
"melinito"-noun-eo "melinita"-noun-es
"melinita"-noun-es "melinito"-noun-eo
"malfreŝapanpeco"-noun-eo "mendrugo"-noun-es
"mendrugo"-noun-es "malfreŝapanpeco"-noun-eo
"Menem"-properNoun-eo "Menem"-properNoun-es
"Menem"-properNoun-eo "Menem"-noun-es
"Menem"-properNoun-es "Menem"-properNoun-eo
"Menem"-properNoun-es "Menem"-noun-eo
"Menem"-noun-es "Menem"-properNoun-eo
"Menem"-noun-es "Menem"-noun-eo
"Menem"-noun-eo "Menem"-properNoun-es
"Menem"-noun-eo "Menem"-noun-es
"malkreske"-adverb-eo "menguantemente"-adverb-es
"menguantemente"-adverb-es "malkreske"-adverb-eo
"meningo"-noun-eo "meninge"-noun-es
"meninge"-noun-es "meningo"-noun-eo
"pli malgrande"-adverb-eo "menor"-adverb-es
"menor"-adverb-es "pli malgrande"-adverb-eo
"pli malgranda ol"-preposition-eo "menor a"-preposition-es
"menor a"-preposition-es "pli malgranda ol"-preposition-eo
"merkatika"-adjective-eo "mercadotécnico"-adjective-es
"mercadotécnico"-adjective-es "merkatika"-adjective-eo
"Mercosur"-noun-eo "Mercosur"-noun-es
"Mercosur"-noun-es "Mercosur"-noun-eo
"merita"-adjective-eo "merecido"-adjective-es
"merecido"-adjective-es "merita"-adjective-eo
"metatarso"-noun-eo "metatarso"-noun-es
"metatarso"-noun-es "metatarso"-noun-eo
"meksikiĝo"-noun-eo "mexicanización"-noun-es
"mexicanización"-noun-es "meksikiĝo"-noun-eo
"mexicanización"-noun-es "meksikigo"-noun-eo
"meksikigo"-noun-eo "mexicanización"-noun-es
"malgrandanime"-adverb-eo "mezquinamente"-adverb-es
"mezquinamente"-adverb-es "malgrandanime"-adverb-eo
"mi"-noun-eo "mi"-noun-es
"mi"-noun-es "mi"-noun-eo
"Miĉjo Muso"-properNoun-eo "Mickey Mouse"-properNoun-es
"Mickey Mouse"-properNoun-es "Miĉjo Muso"-properNoun-eo
"mikozo"-noun-eo "micosis"-noun-es
"micosis"-noun-es "mikozo"-noun-eo
"mikrono"-noun-eo "micra"-noun-es
"micra"-noun-es "mikrono"-noun-eo
"mikroblogo"-noun-eo "microblog"-noun-es
"microblog"-noun-es "mikroblogo"-noun-eo
"mikroekonomikisto"-noun-eo "microeconomista"-noun-es
"microeconomista"-noun-es "mikroekonomikisto"-noun-eo
"Mikroskopo"-properNoun-eo "Microscopio"-properNoun-es
"Microscopio"-properNoun-es "Mikroskopo"-properNoun-eo
"Miĥail"-properNoun-eo "Mijaíl"-properNoun-es
"Mijaíl"-properNoun-es "Miĥail"-properNoun-eo
"milanano"-noun-eo "milanés"-noun-es
"milanés"-noun-es "milanano"-noun-eo
"miloj da"-preposition-eo "miles de"-preposition-es
"miles de"-preposition-es "miloj da"-preposition-eo
"minio"-noun-eo "minio"-noun-es
"minio"-noun-es "minio"-noun-eo
"ministerio pri defendo"-noun-eo "ministerio de defensa"-noun-es
"ministerio de defensa"-noun-es "ministerio pri defendo"-noun-eo
"ministro pri defendo"-noun-eo "ministro de defensa"-noun-es
"ministro de defensa"-noun-es "ministro pri defendo"-noun-eo
"minorigo"-noun-eo "minorización"-noun-es
"minorización"-noun-es "minorigo"-noun-eo
"minorización"-noun-es "minoriĝo"-noun-eo
"minoriĝo"-noun-eo "minorización"-noun-es
"minutmontrilo"-noun-eo "minutero"-noun-es
"minutero"-noun-es "minutmontrilo"-noun-eo
"minuskule"-adverb-eo "minúsculamente"-adverb-es
"minúsculamente"-adverb-es "minuskule"-adverb-eo
"homevita"-adjective-eo "misantrópico"-adjective-es
"misantrópico"-adjective-es "homevita"-adjective-eo
"miskito"-noun-eo "misquito"-noun-es
"misquito"-noun-es "miskito"-noun-eo
"miskita"-adjective-eo "misquito"-adjective-es
"misquito"-adjective-es "miskita"-adjective-eo
"miss"-noun-eo "miss"-noun-es
"miss"-noun-es "miss"-noun-eo
"missis"-noun-eo "missis"-noun-es
"missis"-noun-es "missis"-noun-eo
"miksite"-adverb-eo "mixtamente"-adverb-es
"mixtamente"-adverb-es "miksite"-adverb-eo
"misteka"-adjective-eo "mixteca"-adjective-es
"mixteca"-adjective-es "misteka"-adjective-eo
"misteko"-noun-eo "mixteca"-noun-es
"mixteca"-noun-es "misteko"-noun-eo
"moderne"-adverb-eo "modernamente"-adverb-es
"modernamente"-adverb-es "moderne"-adverb-eo
"modernisto"-noun-eo "modernista"-noun-es
"modernista"-noun-es "modernisto"-noun-eo
"modistino"-noun-eo "modista"-noun-es
"modista"-noun-es "modistino"-noun-eo
"somnolo"-noun-eo "modorra"-noun-es
"somnolo"-noun-eo "somnolencia"-noun-es
"modorra"-noun-es "somnolo"-noun-eo
"somnolencia"-noun-es "somnolo"-noun-eo
"ŝime"-adverb-eo "mohosamente"-adverb-es
"mohosamente"-adverb-es "ŝime"-adverb-eo
"malseke"-adverb-eo "mojadamente"-adverb-es
"mojadamente"-adverb-es "malseke"-adverb-eo
"mesoservanto"-noun-eo "monaguillo"-noun-es
"monaguillo"-noun-es "mesoservanto"-noun-eo
"monolite"-adverb-eo "monolíticamente"-adverb-es
"monolíticamente"-adverb-es "monolite"-adverb-eo
"mikskrano"-noun-eo "monomando"-noun-es
"monomando"-noun-es "mikskrano"-noun-eo
"monoplano"-noun-eo "monoplano"-noun-es
"monoplano"-noun-es "monoplano"-noun-eo
"Monterrey"-properNoun-eo "Monterrey"-properNoun-es
"Monterrey"-properNoun-es "Monterrey"-properNoun-eo
"Uralo"-properNoun-eo "Montes Urales"-properNoun-es
"Uralo"-properNoun-eo "río Ural"-properNoun-es
"Uralo"-properNoun-eo "Urales"-properNoun-es
"Montes Urales"-properNoun-es "Uralo"-properNoun-eo
"río Ural"-properNoun-es "Uralo"-properNoun-eo
"Urales"-properNoun-es "Uralo"-properNoun-eo
"moralismo"-noun-eo "moralismo"-noun-es
"moralismo"-noun-es "moralismo"-noun-eo
"filoge"-adverb-eo "morbosamente"-adverb-es
"morbosamente"-adverb-es "filoge"-adverb-eo
"morbosamente"-adverb-es "morbe"-adverb-eo
"morbe"-adverb-eo "morbosamente"-adverb-es
"baptita maŭro"-noun-eo "morisco"-noun-es
"morisco"-noun-es "baptita maŭro"-noun-eo
"mormonismo"-noun-eo "mormonismo"-noun-es
"mormonismo"-noun-es "mormonismo"-noun-eo
"mormono"-noun-eo "mormón"-noun-es
"mormón"-noun-es "mormono"-noun-eo
"mormona"-adjective-eo "mormón"-adjective-es
"mormón"-adjective-es "mormona"-adjective-eo
"malakurata paganto"-noun-eo "moroso"-noun-es
"moroso"-noun-es "malakurata paganto"-noun-eo
"mortadelo"-noun-eo "mortadela"-noun-es
"mortadela"-noun-es "mortadelo"-noun-eo
"motorpumpilo"-noun-eo "motobomba"-noun-es
"motobomba"-noun-es "motorpumpilo"-noun-eo
"motorcikla"-adjective-eo "motociclista"-adjective-es
"motociclista"-adjective-es "motorcikla"-adjective-eo
"Mou"-properNoun-eo "Mou"-properNoun-es
"Mou"-properNoun-eo "Mou"-noun-es
"Mou"-properNoun-es "Mou"-properNoun-eo
"Mou"-properNoun-es "Mou"-noun-eo
"Mou"-noun-es "Mou"-properNoun-eo
"Mou"-noun-es "Mou"-noun-eo
"Mou"-noun-eo "Mou"-properNoun-es
"Mou"-noun-eo "Mou"-noun-es
"umado"-noun-eo "movida"-noun-es
"movida"-noun-es "umado"-noun-eo
"ms"-noun-eo "ms"-noun-es
"ms"-noun-es "ms"-noun-eo
"Muammar"-properNoun-eo "Muammar"-properNoun-es
"Muammar"-properNoun-es "Muammar"-properNoun-eo
"multe pli granda"-adjective-eo "mucho mayor"-adjective-es
"mucho mayor"-adjective-es "multe pli granda"-adjective-eo
"multe pli granda ol"-preposition-eo "mucho mayor a"-preposition-es
"mucho mayor a"-preposition-es "multe pli granda ol"-preposition-eo
"multe pli bona"-adjective-eo "mucho mejor"-adjective-es
"mucho mejor"-adjective-es "multe pli bona"-adjective-eo
"multe pli malgranda"-adjective-eo "mucho menor"-adjective-es
"mucho menor"-adjective-es "multe pli malgranda"-adjective-eo
"multe pli malgranda ol"-preposition-eo "mucho menor a"-preposition-es
"mucho menor a"-preposition-es "multe pli malgranda ol"-preposition-eo
"multe pli malbona"-adjective-eo "mucho peor"-adjective-es
"mucho peor"-adjective-es "multe pli malbona"-adjective-eo
"multega"-determiner-eo "muchísimo"-determiner-es
"muchísimo"-determiner-es "multega"-determiner-eo
"mute"-adverb-eo "mudamente"-adverb-es
"mudamente"-adverb-es "mute"-adverb-eo
"mutulo"-noun-eo "mudo"-noun-es
"mudo"-noun-es "mutulo"-noun-eo
"grasmalpure"-adverb-eo "mugrientamente"-adverb-es
"mugrientamente"-adverb-es "grasmalpure"-adverb-eo
"grasmalpura"-adjective-eo "mugriento"-adjective-es
"mugriento"-adjective-es "grasmalpura"-adjective-eo
"multkulture"-adverb-eo "multiculturalmente"-adverb-es
"multiculturalmente"-adverb-es "multkulture"-adverb-eo
"plurnacie"-adverb-eo "multinacionalmente"-adverb-es
"multinacionalmente"-adverb-es "plurnacie"-adverb-eo
"multvariabla"-adjective-eo "multivariable"-adjective-es
"multivariable"-adjective-es "multvariabla"-adjective-eo
"pluretna"-adjective-eo "multiétnico"-adjective-es
"multiétnico"-adjective-es "pluretna"-adjective-eo
"multiétnico"-adjective-es "multetna"-adjective-eo
"multetna"-adjective-eo "multiétnico"-adjective-es
"sekulare"-adverb-eo "mundanalmente"-adverb-es
"sekulare"-adverb-eo "mundanamente"-adverb-es
"sekulare"-adverb-eo "secularmente"-adverb-es
"mundanalmente"-adverb-es "sekulare"-adverb-eo
"mundanamente"-adverb-es "sekulare"-adverb-eo
"secularmente"-adverb-es "sekulare"-adverb-eo
"secularmente"-adverb-es "jarcente"-adverb-eo
"jarcente"-adverb-eo "secularmente"-adverb-es
"urbe"-adverb-eo "municipalmente"-adverb-es
"municipalmente"-adverb-es "urbe"-adverb-eo
"munkena"-adjective-eo "muniqués"-adjective-es
"muniqués"-adjective-es "munkena"-adjective-eo
"munkenano"-noun-eo "muniqués"-noun-es
"muniqués"-noun-es "munkenano"-noun-eo
"muskardeno"-noun-eo "muscardino"-noun-es
"muscardino"-noun-es "muskardeno"-noun-eo
"Muzeo El Prado"-properNoun-eo "Museo del Prado"-properNoun-es
"Museo del Prado"-properNoun-es "Muzeo El Prado"-properNoun-eo
"kriple"-adverb-eo "mutiladamente"-adverb-es
"mutiladamente"-adverb-es "kriple"-adverb-eo
"mutuala societo"-noun-eo "mutua"-noun-es
"mutua"-noun-es "mutuala societo"-noun-eo
"tre ema"-adjective-eo "muy dispuesto a"-adjective-es
"muy dispuesto a"-adjective-es "tre ema"-adjective-eo
"multe pli malalta ol"-preposition-eo "muy inferior a"-preposition-es
"muy inferior a"-preposition-es "multe pli malalta ol"-preposition-eo
"multe pli alta ol"-preposition-eo "muy superior a"-preposition-es
"muy superior a"-preposition-es "multe pli alta ol"-preposition-eo
"moner-aŭtomato"-noun-eo "máquina tragaperras"-noun-es
"moner-aŭtomato"-noun-eo "tragaperras"-noun-es
"máquina tragaperras"-noun-es "moner-aŭtomato"-noun-eo
"tragaperras"-noun-es "moner-aŭtomato"-noun-eo
"pli ol unu fojon"-adverb-eo "más de una vez"-adverb-es
"más de una vez"-adverb-es "pli ol unu fojon"-adverb-eo
"plie pri"-preposition-eo "más sobre"-preposition-es
"más sobre"-preposition-es "plie pri"-preposition-eo
"diskoo"-noun-eo "música disco"-noun-es
"música disco"-noun-es "diskoo"-noun-eo
"ĉambromuziko"-noun-eo "música de cámara"-noun-es
"música de cámara"-noun-es "ĉambromuziko"-noun-eo
"N"-noun-eo "N"-noun-es
"N"-noun-es "N"-noun-eo
"naci-katolikismo"-noun-eo "nacaionalcatolicismo"-noun-es
"naci-katolikismo"-noun-eo "nacionalcatolicismo"-noun-es
"nacaionalcatolicismo"-noun-es "naci-katolikismo"-noun-eo
"nacionalcatolicismo"-noun-es "naci-katolikismo"-noun-eo
"naskite"-adverb-eo "nacidamente"-adverb-es
"nacidamente"-adverb-es "naskite"-adverb-eo
"naskiĝante"-adverb-eo "nacientemente"-adverb-es
"nacientemente"-adverb-es "naskiĝante"-adverb-eo
"naci-katoliko"-noun-eo "nacionalcatólico"-noun-es
"nacionalcatólico"-noun-es "naci-katoliko"-noun-eo
"naci-katolika"-adjective-eo "nacionalcatólico"-adjective-es
"nacionalcatólico"-adjective-es "naci-katolika"-adjective-eo
"nahuatla"-adjective-eo "nahua"-adjective-es
"nahua"-adjective-es "nahuatla"-adjective-eo
"nahuatlo"-noun-eo "nahua"-noun-es
"nahua"-noun-es "nahuatlo"-noun-eo
"napoleone"-adverb-eo "napoleónicamente"-adverb-es
"napoleónicamente"-adverb-es "napoleone"-adverb-eo
"rakonte"-adverb-eo "narrativamente"-adverb-es
"narrativamente"-adverb-es "rakonte"-adverb-eo
"NASA"-properNoun-eo "NASA"-properNoun-es
"NASA"-properNoun-es "NASA"-properNoun-eo
"naze"-adverb-eo "nasalmente"-adverb-es
"nasalmente"-adverb-es "naze"-adverb-eo
"nasalmente"-adverb-es "nazale"-adverb-eo
"nazale"-adverb-eo "nasalmente"-adverb-es
"naturalisto"-noun-eo "naturalista"-noun-es
