"avoir l'habitude de"-verb-fr "soler"-verb-es
"duplication"-noun-fr "duplicación"-noun-es
"duplicación"-noun-es "duplication"-noun-fr
"Torres"-properNoun-fr "Torres"-properNoun-es
"Torres"-properNoun-es "Torres"-properNoun-fr
"hiérarchique"-adjective-fr "jerárquico"-adjective-es
"jerárquico"-adjective-es "hiérarchique"-adjective-fr
"devancer"-verb-fr "avanzar"-verb-es
"avanzar"-verb-es "devancer"-verb-fr
"peupleraie"-noun-fr "alameda"-noun-es
"alameda"-noun-es "peupleraie"-noun-fr
"baptiser"-verb-fr "bautizar"-verb-es
"bautizar"-verb-es "baptiser"-verb-fr
"incarcérer"-verb-fr "encarcelar"-verb-es
"encarcelar"-verb-es "incarcérer"-verb-fr
"Sanchez"-properNoun-fr "Sanchez"-properNoun-es
"Sanchez"-properNoun-es "Sanchez"-properNoun-fr
"ustensile"-noun-fr "utensilio"-noun-es
"ustensile"-noun-fr "enser"-noun-es
"utensilio"-noun-es "ustensile"-noun-fr
"enser"-noun-es "ustensile"-noun-fr
"poison"-noun-fr "veneno"-noun-es
"veneno"-noun-es "poison"-noun-fr
"Îles Féroé"-properNoun-fr "Islas Feroe"-properNoun-es
"Islas Feroe"-properNoun-es "Îles Féroé"-properNoun-fr
"trente-sept"-numeral-fr "treinta y siete"-numeral-es
"treinta y siete"-numeral-es "trente-sept"-numeral-fr
"PS"-noun-fr "PS"-noun-es
"PS"-noun-es "PS"-noun-fr
"prometteur"-adjective-fr "prometedor"-adjective-es
"prometedor"-adjective-es "prometteur"-adjective-fr
"Vanesa"-properNoun-fr "Vanesa"-properNoun-es
"Vanesa"-properNoun-es "Vanesa"-properNoun-fr
"viager"-adjective-fr "vitalicio"-adjective-es
"vitalicio"-adjective-es "viager"-adjective-fr
"Banderas"-properNoun-fr "Banderas"-properNoun-es
"Banderas"-properNoun-es "Banderas"-properNoun-fr
"Estanislao"-properNoun-fr "Estanislao"-properNoun-es
"Estanislao"-properNoun-es "Estanislao"-properNoun-fr
"Quito"-properNoun-fr "Quito"-properNoun-es
"Quito"-properNoun-es "Quito"-properNoun-fr
"Nazareth"-properNoun-fr "Nazaret"-properNoun-es
"Nazaret"-properNoun-es "Nazareth"-properNoun-fr
"incliner"-verb-fr "inclinar"-verb-es
"inclinar"-verb-es "incliner"-verb-fr
"perdant"-noun-fr "perdedor"-noun-es
"perdedor"-noun-es "perdant"-noun-fr
"Salonique"-properNoun-fr "Salónica"-properNoun-es
"Salónica"-properNoun-es "Salonique"-properNoun-fr
"vivacité"-noun-fr "vivacidad"-noun-es
"vivacidad"-noun-es "vivacité"-noun-fr
"Lion"-properNoun-fr "Leo"-properNoun-es
"Leo"-properNoun-es "Lion"-properNoun-fr
"rechange"-noun-fr "recambio"-noun-es
"rechange"-noun-fr "repuesto"-noun-es
"recambio"-noun-es "rechange"-noun-fr
"repuesto"-noun-es "rechange"-noun-fr
"absolument pas"-adverb-fr "en absoluto"-adverb-es
"en absoluto"-adverb-es "absolument pas"-adverb-fr
"en absoluto"-adverb-es "point du tout"-adverb-fr
"point du tout"-adverb-fr "en absoluto"-adverb-es
"Areva"-properNoun-fr "Areva"-properNoun-es
"Areva"-properNoun-es "Areva"-properNoun-fr
"disputer"-verb-fr "discutir"-verb-es
"disputer"-verb-fr "disputar"-verb-es
"discutir"-verb-es "disputer"-verb-fr
"discutir"-verb-es "contester"-verb-fr
"disputar"-verb-es "disputer"-verb-fr
"disputar"-verb-es "matcher"-verb-fr
"contester"-verb-fr "discutir"-verb-es
"matcher"-verb-fr "disputar"-verb-es
"mutualité"-noun-fr "mutualidad"-noun-es
"mutualidad"-noun-es "mutualité"-noun-fr
"vomissement"-noun-fr "vómito"-noun-es
"vómito"-noun-es "vomissement"-noun-fr
"Alsthom"-properNoun-fr "Alsthom"-properNoun-es
"Alsthom"-properNoun-es "Alsthom"-properNoun-fr
"Khaled"-properNoun-fr "Khaled"-properNoun-es
"Khaled"-properNoun-es "Khaled"-properNoun-fr
"dicter"-verb-fr "dictar"-verb-es
"dictar"-verb-es "dicter"-verb-fr
"critiquer"-verb-fr "criticar"-verb-es
"criticar"-verb-es "critiquer"-verb-fr
"Mikel"-properNoun-fr "Mikel"-properNoun-es
"Mikel"-properNoun-es "Mikel"-properNoun-fr
"dévoiler"-verb-fr "desvelar"-verb-es
"desvelar"-verb-es "dévoiler"-verb-fr
"Vicent"-properNoun-fr "Vicent"-properNoun-es
"Vicent"-properNoun-es "Vicent"-properNoun-fr
"Pays-Bas"-properNoun-fr "Países Bajos"-properNoun-es
"Países Bajos"-properNoun-es "Pays-Bas"-properNoun-fr
"éliminatoire"-noun-fr "eliminatoria"-noun-es
"eliminatoria"-noun-es "éliminatoire"-noun-fr
"Helsinki"-properNoun-fr "Helsinki"-properNoun-es
"Helsinki"-properNoun-es "Helsinki"-properNoun-fr
"exécution"-noun-fr "fusilamiento"-noun-es
"fusilamiento"-noun-es "exécution"-noun-fr
"truc"-noun-fr "chisme"-noun-es
"chisme"-noun-es "truc"-noun-fr
"Brunéi"-properNoun-fr "Brunéi"-properNoun-es
"Brunéi"-properNoun-es "Brunéi"-properNoun-fr
"à fond"-adverb-fr "a fondo"-adverb-es
"a fondo"-adverb-es "à fond"-adverb-fr
"antidopage"-adjective-fr "antidopaje"-adjective-es
"antidopaje"-adjective-es "antidopage"-adjective-fr
"clouer"-verb-fr "hincar"-verb-es
"clouer"-verb-fr "clavar"-verb-es
"hincar"-verb-es "clouer"-verb-fr
"clavar"-verb-es "clouer"-verb-fr
"clavar"-verb-es "ficher"-verb-fr
"ficher"-verb-fr "clavar"-verb-es
"ficher"-verb-fr "fichar"-verb-es
"Zara"-properNoun-fr "Zara"-properNoun-es
"Zara"-properNoun-es "Zara"-properNoun-fr
"vingt-neuf"-numeral-fr "veintinueve"-numeral-es
"veintinueve"-numeral-es "vingt-neuf"-numeral-fr
"Istanbul"-properNoun-fr "Estambul"-properNoun-es
"Estambul"-properNoun-es "Istanbul"-properNoun-fr
"richement"-adverb-fr "ricamente"-adverb-es
"ricamente"-adverb-es "richement"-adverb-fr
"Ezquerro"-properNoun-fr "Ezquerro"-properNoun-es
"Ezquerro"-properNoun-es "Ezquerro"-properNoun-fr
"escorte"-noun-fr "escolta"-noun-es
"escolta"-noun-es "escorte"-noun-fr
"Nancy"-properNoun-fr "Nancy"-properNoun-es
"Nancy"-properNoun-es "Nancy"-properNoun-fr
"Anabel"-properNoun-fr "Anabel"-properNoun-es
"Anabel"-properNoun-es "Anabel"-properNoun-fr
"neutraliser"-verb-fr "neutralizar"-verb-es
"neutralizar"-verb-es "neutraliser"-verb-fr
"Ariadna"-properNoun-fr "Ariadna"-properNoun-es
"Ariadna"-properNoun-es "Ariadna"-properNoun-fr
"Zeta"-properNoun-fr "Zeta"-properNoun-es
"Zeta"-properNoun-es "Zeta"-properNoun-fr
"Real"-properNoun-fr "Real"-properNoun-es
"Real"-properNoun-es "Real"-properNoun-fr
"à l'égard de"-preposition-fr "respecto a"-preposition-es
"à l'égard de"-preposition-fr "con respecto de"-preposition-es
"respecto a"-preposition-es "à l'égard de"-preposition-fr
"con respecto de"-preposition-es "à l'égard de"-preposition-fr
"fichar"-verb-es "ficher"-verb-fr
"fichar"-verb-es "repérer"-verb-fr
"repérer"-verb-fr "fichar"-verb-es
"André"-properNoun-fr "André"-properNoun-es
"André"-properNoun-es "André"-properNoun-fr
"demander"-verb-fr "preguntar"-verb-es
"preguntar"-verb-es "demander"-verb-fr
"pourcentage"-noun-fr "tanto por ciento"-noun-es
"tanto por ciento"-noun-es "pourcentage"-noun-fr
"Iker"-properNoun-fr "Iker"-properNoun-es
"Iker"-properNoun-es "Iker"-properNoun-fr
"Santini"-properNoun-fr "Santini"-properNoun-es
"Santini"-properNoun-es "Santini"-properNoun-fr
"sous-titre"-noun-fr "subtítulo"-noun-es
"subtítulo"-noun-es "sous-titre"-noun-fr
"situar"-verb-es "situer"-verb-fr
"ambientar"-verb-es "situer"-verb-fr
"Massachusetts"-properNoun-fr "Massachusetts"-properNoun-es
"Massachusetts"-properNoun-es "Massachusetts"-properNoun-fr
"fade"-adjective-fr "soso"-adjective-es
"soso"-adjective-es "fade"-adjective-fr
"bientôt après"-adverb-fr "poco después"-adverb-es
"poco después"-adverb-es "bientôt après"-adverb-fr
"service militaire"-noun-fr "servicio militar"-noun-es
"service militaire"-noun-fr "mili"-noun-es
"servicio militar"-noun-es "service militaire"-noun-fr
"mili"-noun-es "service militaire"-noun-fr
"absolutisme"-noun-fr "absolutismo"-noun-es
"absolutismo"-noun-es "absolutisme"-noun-fr
"acte"-noun-fr "acta"-noun-es
"acte"-noun-fr "auto"-noun-es
"acta"-noun-es "acte"-noun-fr
"auto"-noun-es "acte"-noun-fr
"auto"-noun-es "action"-noun-fr
"action"-noun-fr "auto"-noun-es
"Nations unies"-properNoun-fr "Naciones Unidas"-properNoun-es
"Naciones Unidas"-properNoun-es "Nations unies"-properNoun-fr
"ennemi"-adjective-fr "enemigo"-adjective-es
"enemigo"-adjective-es "ennemi"-adjective-fr
"collision"-noun-fr "colisión"-noun-es
"colisión"-noun-es "collision"-noun-fr
"concluant"-adjective-fr "concluyente"-adjective-es
"concluyente"-adjective-es "concluant"-adjective-fr
"cardiaque"-adjective-fr "cardiaco"-adjective-es
"cardiaco"-adjective-es "cardiaque"-adjective-fr
"Lloyd"-properNoun-fr "Lloyd"-properNoun-es
"Lloyd"-properNoun-es "Lloyd"-properNoun-fr
"utérus"-noun-fr "útero"-noun-es
"útero"-noun-es "utérus"-noun-fr
"exciter"-verb-fr "excitar"-verb-es
"excitar"-verb-es "exciter"-verb-fr
"excentrique"-adjective-fr "excéntrico"-adjective-es
"excéntrico"-adjective-es "excentrique"-adjective-fr
"majestueux"-adjective-fr "majestuoso"-adjective-es
"majestuoso"-adjective-es "majestueux"-adjective-fr
"succéder"-verb-fr "suceder"-verb-es
"suceder"-verb-es "arriver"-verb-fr
"suceder"-verb-es "succéder"-verb-fr
"asturien"-noun-fr "asturiano"-noun-es
"asturiano"-noun-es "asturien"-noun-fr
"critique"-noun-fr "crítico"-noun-es
"crítico"-noun-es "critique"-noun-fr
"taille"-noun-fr "tamaño"-noun-es
"taille"-noun-fr "talla"-noun-es
"tamaño"-noun-es "taille"-noun-fr
"talla"-noun-es "taille"-noun-fr
"au delà"-adverb-fr "allende"-adverb-es
"allende"-adverb-es "au delà"-adverb-fr
"Raspoutine"-properNoun-fr "Rasputín"-properNoun-es
"Rasputín"-properNoun-es "Raspoutine"-properNoun-fr
"décompresser"-verb-fr "descomprimir"-verb-es
"descomprimir"-verb-es "décompresser"-verb-fr
"invariable"-adjective-fr "invariable"-adjective-es
"invariable"-adjective-es "invariable"-adjective-fr
"zéro"-numeral-fr "cero"-numeral-es
"cero"-numeral-es "zéro"-numeral-fr
"vignette"-noun-fr "viñeta"-noun-es
"viñeta"-noun-es "vignette"-noun-fr
"Bergen"-properNoun-fr "Bergen"-properNoun-es
"Bergen"-properNoun-es "Bergen"-properNoun-fr
"météorologie"-noun-fr "meteorología"-noun-es
"meteorología"-noun-es "météorologie"-noun-fr
"Xerxès"-properNoun-fr "Jerjes"-properNoun-es
"Jerjes"-properNoun-es "Xerxès"-properNoun-fr
"fief"-noun-fr "feudo"-noun-es
"feudo"-noun-es "fief"-noun-fr
"conseil"-noun-fr "asesoramiento"-noun-es
"asesoramiento"-noun-es "conseil"-noun-fr
"comique"-noun-fr "cómico"-noun-es
"cómico"-noun-es "comique"-noun-fr
"Chen"-properNoun-fr "Chen"-properNoun-es
"Chen"-properNoun-es "Chen"-properNoun-fr
"policier"-adjective-fr "policíaco"-adjective-es
"policíaco"-adjective-es "policier"-adjective-fr
"Gide"-properNoun-fr "Gide"-properNoun-es
"Gide"-properNoun-es "Gide"-properNoun-fr
"Oxfam"-properNoun-fr "Oxfam"-properNoun-es
"Oxfam"-properNoun-es "Oxfam"-properNoun-fr
"Auckland"-properNoun-fr "Auckland"-properNoun-es
"Auckland"-properNoun-es "Auckland"-properNoun-fr
"Abarca"-properNoun-fr "Abarca"-properNoun-es
"Abarca"-properNoun-es "Abarca"-properNoun-fr
"allégorie"-noun-fr "alegoría"-noun-es
"alegoría"-noun-es "allégorie"-noun-fr
"hospitaliser"-verb-fr "hospitalizar"-verb-es
"hospitalizar"-verb-es "hospitaliser"-verb-fr
"produire"-verb-fr "producir"-verb-es
"producir"-verb-es "produire"-verb-fr
"junte"-noun-fr "junta"-noun-es
"junta"-noun-es "junte"-noun-fr
"acclimater"-verb-fr "aclimatar"-verb-es
"aclimatar"-verb-es "acclimater"-verb-fr
"primero"-adverb-es "premièrement"-adverb-fr
"premièrement"-adverb-fr "primero"-adverb-es
"cinquante"-numeral-fr "cincuenta"-numeral-es
"cincuenta"-numeral-es "cinquante"-numeral-fr
"socialisation"-noun-fr "socialización"-noun-es
"socialización"-noun-es "socialisation"-noun-fr
"La Valette"-properNoun-fr "La Valeta"-properNoun-es
"La Valeta"-properNoun-es "La Valette"-properNoun-fr
"enraciner"-verb-fr "arraigar"-verb-es
"enraciner"-verb-fr "enraizar"-verb-es
"arraigar"-verb-es "enraciner"-verb-fr
"enraizar"-verb-es "enraciner"-verb-fr
"inculpation"-noun-fr "inculpación"-noun-es
"inculpación"-noun-es "inculpation"-noun-fr
"ruse"-noun-fr "astucia"-noun-es
"astucia"-noun-es "ruse"-noun-fr
"astucia"-noun-es "astuce"-noun-fr
"astuce"-noun-fr "astucia"-noun-es
"Paulo"-properNoun-fr "Paulo"-properNoun-es
"Paulo"-properNoun-es "Paulo"-properNoun-fr
"Logan"-properNoun-fr "Logan"-properNoun-es
"Logan"-properNoun-es "Logan"-properNoun-fr
"caravelle"-noun-fr "carabela"-noun-es
"carabela"-noun-es "caravelle"-noun-fr
"épouvantable"-adjective-fr "espantoso"-adjective-es
"espantoso"-adjective-es "épouvantable"-adjective-fr
"espantoso"-adjective-es "effrayant"-adjective-fr
"effrayant"-adjective-fr "espantoso"-adjective-es
"Vénus"-properNoun-fr "Venus"-properNoun-es
"Venus"-properNoun-es "Vénus"-properNoun-fr
"sept cents"-numeral-fr "setecientos"-numeral-es
"setecientos"-numeral-es "sept cents"-numeral-fr
"trente-neuf"-numeral-fr "treinta y nueve"-numeral-es
"treinta y nueve"-numeral-es "trente-neuf"-numeral-fr
"visualiser"-verb-fr "visualizar"-verb-es
"visualizar"-verb-es "visualiser"-verb-fr
"RTVE"-properNoun-fr "RTVE"-properNoun-es
"RTVE"-properNoun-es "RTVE"-properNoun-fr
"mer d'Aral"-properNoun-fr "Mar de Aral"-properNoun-es
"Mar de Aral"-properNoun-es "mer d'Aral"-properNoun-fr
"mafieux"-noun-fr "mafioso"-noun-es
"mafioso"-noun-es "mafieux"-noun-fr
"pédéraste"-noun-fr "pederasta"-noun-es
"pederasta"-noun-es "pédéraste"-noun-fr
"cinquante et un"-numeral-fr "cincuenta y uno"-numeral-es
"cincuenta y uno"-numeral-es "cinquante et un"-numeral-fr
"bavard"-adjective-fr "charlatán"-adjective-es
"charlatán"-adjective-es "bavard"-adjective-fr
"table"-noun-fr "tabla"-noun-es
"tabla"-noun-es "table"-noun-fr
"position"-noun-fr "postura"-noun-es
"postura"-noun-es "position"-noun-fr
"yeuse"-noun-fr "encina"-noun-es
"encina"-noun-es "yeuse"-noun-fr
"un"-determiner-fr "uno"-determiner-es
"uno"-determiner-es "un"-determiner-fr
"créer"-verb-fr "crear"-verb-es
"crear"-verb-es "créer"-verb-fr
"consensus"-noun-fr "consenso"-noun-es
"consenso"-noun-es "consensus"-noun-fr
"abattu"-adjective-fr "alicaído"-adjective-es
"alicaído"-adjective-es "abattu"-adjective-fr
"apostille"-noun-fr "apostilla"-noun-es
"apostilla"-noun-es "apostille"-noun-fr
"détérioration"-noun-fr "deterioración"-noun-es
"deterioración"-noun-es "détérioration"-noun-fr
"automobile"-noun-fr "automoción"-noun-es
"automoción"-noun-es "automobile"-noun-fr
"assigner"-verb-fr "asignar"-verb-es
"asignar"-verb-es "assigner"-verb-fr
"petit-déjeuner"-noun-fr "almuerzo"-noun-es
"almuerzo"-noun-es "petit-déjeuner"-noun-fr
"Aspe"-properNoun-fr "Aspe"-properNoun-es
"Aspe"-properNoun-es "Aspe"-properNoun-fr
"de force"-adverb-fr "a la fuerza"-adverb-es
"a la fuerza"-adverb-es "de force"-adverb-fr
"entre l'épée et le mur"-adverb-fr "entre la espada y la pared"-adverb-es
"entre la espada y la pared"-adverb-es "entre l'épée et le mur"-adverb-fr
"entre la espada y la pared"-adverb-es "dos au mur"-adverb-fr
"dos au mur"-adverb-fr "entre la espada y la pared"-adverb-es
"salut"-noun-fr "salvación"-noun-es
"salvación"-noun-es "salut"-noun-fr
"Patagonie"-properNoun-fr "Patagonia"-properNoun-es
"Patagonia"-properNoun-es "Patagonie"-properNoun-fr
"sévérité"-noun-fr "severidad"-noun-es
"severidad"-noun-es "sévérité"-noun-fr
"autrui"-pronoun-fr "otro"-pronoun-es
"otro"-pronoun-es "autrui"-pronoun-fr
"métrique"-noun-fr "métrica"-noun-es
"métrica"-noun-es "métrique"-noun-fr
"concentración"-noun-es "rassemblement"-noun-fr
"rassemblement"-noun-fr "concentración"-noun-es
"X"-numeral-fr "X"-numeral-es
"X"-numeral-es "X"-numeral-fr
"pouce"-noun-fr "pulgada"-noun-es
"pulgada"-noun-es "pouce"-noun-fr
"gorille"-noun-fr "gorila"-noun-es
"gorila"-noun-es "gorille"-noun-fr
"Arkansas"-properNoun-fr "Arkansas"-properNoun-es
"Arkansas"-properNoun-es "Arkansas"-properNoun-fr
"laser"-noun-fr "láser"-noun-es
"láser"-noun-es "laser"-noun-fr
"dénoter"-verb-fr "denotar"-verb-es
"denotar"-verb-es "dénoter"-verb-fr
"XVII"-numeral-fr "XVII"-numeral-es
"XVII"-numeral-es "XVII"-numeral-fr
"fidéliser"-verb-fr "fidelizar"-verb-es
"fidelizar"-verb-es "fidéliser"-verb-fr
"anéantir"-verb-fr "aniquilar"-verb-es
"aniquilar"-verb-es "anéantir"-verb-fr
"bateau de pêche"-noun-fr "pesquero"-noun-es
"pesquero"-noun-es "bateau de pêche"-noun-fr
"Goikoetxea"-properNoun-fr "Goikoetxea"-properNoun-es
"Goikoetxea"-properNoun-es "Goikoetxea"-properNoun-fr
"Diagonal"-properNoun-fr "Diagonal"-properNoun-es
"Diagonal"-properNoun-es "Diagonal"-properNoun-fr
"Aizarnazabal"-properNoun-fr "Aizarnazabal"-properNoun-es
"Aizarnazabal"-properNoun-es "Aizarnazabal"-properNoun-fr
"surveiller"-verb-fr "vigilar"-verb-es
"vigilar"-verb-es "surveiller"-verb-fr
"Tiffany"-properNoun-fr "Tiffany"-properNoun-es
"Tiffany"-properNoun-es "Tiffany"-properNoun-fr
"tapir"-verb-fr "agazapar"-verb-es
"agazapar"-verb-es "tapir"-verb-fr
"agazapar"-verb-es "attraper"-verb-fr
"attraper"-verb-fr "agazapar"-verb-es
"attraper"-verb-fr "atrapar"-verb-es
"Chevènement"-properNoun-fr "Chevènement"-properNoun-es
"Chevènement"-properNoun-es "Chevènement"-properNoun-fr
"Bombardier"-properNoun-fr "Bombardier"-properNoun-es
"Bombardier"-properNoun-es "Bombardier"-properNoun-fr
"rémunération"-noun-fr "remuneración"-noun-es
"remuneración"-noun-es "rémunération"-noun-fr
"attendu"-preposition-fr "en vista de"-preposition-es
"en vista de"-preposition-es "attendu"-preposition-fr
"relégation"-noun-fr "relegación"-noun-es
"relegación"-noun-es "relégation"-noun-fr
"François"-properNoun-fr "François"-properNoun-es
"François"-properNoun-es "François"-properNoun-fr
"Etxebarria"-properNoun-fr "Etxebarria"-properNoun-es
"Etxebarria"-properNoun-es "Etxebarria"-properNoun-fr
"entreprendre"-verb-fr "acometer"-verb-es
"entreprendre"-verb-fr "emprender"-verb-es
"acometer"-verb-es "entreprendre"-verb-fr
"emprender"-verb-es "entreprendre"-verb-fr
"Amaro"-properNoun-fr "Amaro"-properNoun-es
"Amaro"-properNoun-es "Amaro"-properNoun-fr
"felicidad"-noun-es "bonheur"-noun-fr
"bonheur"-noun-fr "felicidad"-noun-es
"bienvenida"-noun-es "accueil"-noun-fr
"plaidoirie"-noun-fr "alegato"-noun-es
"alegato"-noun-es "plaidoirie"-noun-fr
"dégradant"-adjective-fr "degradante"-adjective-es
"degradante"-adjective-es "dégradant"-adjective-fr
"montant"-noun-fr "montante"-noun-es
"montante"-noun-es "montant"-noun-fr
"Minerve"-properNoun-fr "Minerva"-properNoun-es
"Minerva"-properNoun-es "Minerve"-properNoun-fr
"rentrer"-verb-fr "caber"-verb-es
"rentrer"-verb-fr "regresar"-verb-es
"caber"-verb-es "rentrer"-verb-fr
"regresar"-verb-es "rentrer"-verb-fr
"Pline"-properNoun-fr "Plinio"-properNoun-es
"Plinio"-properNoun-es "Pline"-properNoun-fr
"Eider"-properNoun-fr "Eider"-properNoun-es
"Eider"-properNoun-es "Eider"-properNoun-fr
"Ribeira"-properNoun-fr "Ribeira"-properNoun-es
"Ribeira"-properNoun-es "Ribeira"-properNoun-fr
"Margarita"-properNoun-fr "Margarita"-properNoun-es
"Margarita"-properNoun-es "Margarita"-properNoun-fr
"Elbe"-properNoun-fr "Elba"-properNoun-es
"Elba"-properNoun-es "Elbe"-properNoun-fr
"interactivité"-noun-fr "interactividad"-noun-es
"interactividad"-noun-es "interactivité"-noun-fr
"semestriel"-adjective-fr "semestral"-adjective-es
"semestral"-adjective-es "semestriel"-adjective-fr
"Mao"-properNoun-fr "Mao"-properNoun-es
"Mao"-properNoun-es "Mao"-properNoun-fr
"débordement"-noun-fr "desbordamiento"-noun-es
"desbordamiento"-noun-es "débordement"-noun-fr
"vingt-six"-numeral-fr "veintiséis"-numeral-es
"veintiséis"-numeral-es "vingt-six"-numeral-fr
"Sophocle"-properNoun-fr "Sófocles"-properNoun-es
"Sófocles"-properNoun-es "Sophocle"-properNoun-fr
"Augusto"-properNoun-fr "Augusto"-properNoun-es
"Augusto"-properNoun-es "Augusto"-properNoun-fr
"mañana"-noun-es "matinée"-noun-fr
"matinée"-noun-fr "mañana"-noun-es
"McLaren"-properNoun-fr "McLaren"-properNoun-es
"McLaren"-properNoun-es "McLaren"-properNoun-fr
"unilatéralement"-adverb-fr "unilateralmente"-adverb-es
"unilateralmente"-adverb-es "unilatéralement"-adverb-fr
"salinité"-noun-fr "salinidad"-noun-es
"salinidad"-noun-es "salinité"-noun-fr
"rogar"-verb-es "supplier"-verb-fr
"supplier"-verb-fr "rogar"-verb-es
"supplier"-verb-fr "suplicar"-verb-es
"avatar"-noun-fr "avatar"-noun-es
"avatar"-noun-es "avatar"-noun-fr
"morosité"-noun-fr "morosidad"-noun-es
"morosidad"-noun-es "morosité"-noun-fr
"dentition"-noun-fr "dentición"-noun-es
"dentición"-noun-es "dentition"-noun-fr
"plombier"-noun-fr "fontanero"-noun-es
"fontanero"-noun-es "plombier"-noun-fr
"New Jersey"-properNoun-fr "Nueva Jersey"-properNoun-es
"Nueva Jersey"-properNoun-es "New Jersey"-properNoun-fr
"lieue"-noun-fr "legua"-noun-es
"legua"-noun-es "lieue"-noun-fr
"Basilio"-properNoun-fr "Basilio"-properNoun-es
"Basilio"-properNoun-es "Basilio"-properNoun-fr
"médiocre"-adjective-fr "mediocre"-adjective-es
"mediocre"-adjective-es "médiocre"-adjective-fr
"Josefa"-properNoun-fr "Josefa"-properNoun-es
"Josefa"-properNoun-es "Josefa"-properNoun-fr
"Perdiguero"-properNoun-fr "Perdiguero"-properNoun-es
"Perdiguero"-properNoun-es "Perdiguero"-properNoun-fr
"exercer"-verb-fr "ejercitar"-verb-es
"exercer"-verb-fr "ejercer"-verb-es
"ejercitar"-verb-es "exercer"-verb-fr
"ejercer"-verb-es "exercer"-verb-fr
"piété"-noun-fr "piedad"-noun-es
"piedad"-noun-es "piété"-noun-fr
"Coromina"-properNoun-fr "Coromina"-properNoun-es
"Coromina"-properNoun-es "Coromina"-properNoun-fr
"en file indienne"-adverb-fr "en fila india"-adverb-es
"en fila india"-adverb-es "en file indienne"-adverb-fr
"réminiscence"-noun-fr "reminiscencia"-noun-es
