"Guida"-properNoun-fr "Guida"-properNoun-ca
"Guizot"-noun-fr "Guizot"-noun-ca
"Guizot"-noun-fr "Guizot"-properNoun-ca
"Guizot"-noun-ca "Guizot"-noun-fr
"Guizot"-noun-ca "Guizot"-properNoun-fr
"Guizot"-properNoun-ca "Guizot"-noun-fr
"Guizot"-properNoun-ca "Guizot"-properNoun-fr
"Guizot"-properNoun-fr "Guizot"-noun-ca
"Guizot"-properNoun-fr "Guizot"-properNoun-ca
"mystique_pers"-noun-fr "místic"-noun-ca
"místic"-noun-ca "mystique_pers"-noun-fr
"místic"-noun-ca "mystique_syst"-noun-fr
"mystique_syst"-noun-fr "místic"-noun-ca
"syncrétiste"-adjective-fr "sincretista"-adjective-ca
"sincretista"-adjective-ca "syncrétiste"-adjective-fr
"lacédémonien"-adjective-fr "lacedemoni"-adjective-ca
"lacedemoni"-adjective-ca "lacédémonien"-adjective-fr
"sociétal"-adjective-fr "societari"-adjective-ca
"societari"-adjective-ca "sociétal"-adjective-fr
"vermicide"-noun-fr "vermicida"-noun-ca
"vermicida"-noun-ca "vermicide"-noun-fr
"Manzi"-noun-fr "Manzi"-noun-ca
"Manzi"-noun-fr "Manzi"-properNoun-ca
"Manzi"-noun-ca "Manzi"-noun-fr
"Manzi"-noun-ca "Manzi"-properNoun-fr
"Manzi"-properNoun-ca "Manzi"-noun-fr
"Manzi"-properNoun-ca "Manzi"-properNoun-fr
"Manzi"-properNoun-fr "Manzi"-noun-ca
"Manzi"-properNoun-fr "Manzi"-properNoun-ca
"Lecca"-noun-fr "Lecca"-noun-ca
"Lecca"-noun-fr "Lecca"-properNoun-ca
"Lecca"-noun-ca "Lecca"-noun-fr
"Lecca"-noun-ca "Lecca"-properNoun-fr
"Lecca"-properNoun-ca "Lecca"-noun-fr
"Lecca"-properNoun-ca "Lecca"-properNoun-fr
"Lecca"-properNoun-fr "Lecca"-noun-ca
"Lecca"-properNoun-fr "Lecca"-properNoun-ca
"xanthine"-noun-fr "xantina"-noun-ca
"xantina"-noun-ca "xanthine"-noun-fr
"Montaldi"-noun-fr "Montaldi"-noun-ca
"Montaldi"-noun-fr "Montaldi"-properNoun-ca
"Montaldi"-noun-ca "Montaldi"-noun-fr
"Montaldi"-noun-ca "Montaldi"-properNoun-fr
"Montaldi"-properNoun-ca "Montaldi"-noun-fr
"Montaldi"-properNoun-ca "Montaldi"-properNoun-fr
"Montaldi"-properNoun-fr "Montaldi"-noun-ca
"Montaldi"-properNoun-fr "Montaldi"-properNoun-ca
"synodal"-adjective-fr "sinodal"-adjective-ca
"sinodal"-adjective-ca "synodal"-adjective-fr
"Celestina"-properNoun-fr "Celestina"-properNoun-ca
"Celestina"-properNoun-ca "Celestina"-properNoun-fr
"néocapitaliste"-noun-fr "neocapitalista"-noun-ca
"neocapitalista"-noun-ca "néocapitaliste"-noun-fr
"neocapitalista"-noun-ca "néo-capitaliste"-noun-fr
"néo-capitaliste"-noun-fr "neocapitalista"-noun-ca
"Commercio"-noun-fr "Commercio"-noun-ca
"Commercio"-noun-fr "Commercio"-properNoun-ca
"Commercio"-noun-ca "Commercio"-noun-fr
"Commercio"-noun-ca "Commercio"-properNoun-fr
"Commercio"-properNoun-ca "Commercio"-noun-fr
"Commercio"-properNoun-ca "Commercio"-properNoun-fr
"Commercio"-properNoun-fr "Commercio"-noun-ca
"Commercio"-properNoun-fr "Commercio"-properNoun-ca
"glycogénolyse"-noun-fr "glicogenòlisi"-noun-ca
"glicogenòlisi"-noun-ca "glycogénolyse"-noun-fr
"Mitu"-noun-fr "Mitu"-noun-ca
"Mitu"-noun-fr "Mitu"-properNoun-ca
"Mitu"-noun-ca "Mitu"-noun-fr
"Mitu"-noun-ca "Mitu"-properNoun-fr
"Mitu"-properNoun-ca "Mitu"-noun-fr
"Mitu"-properNoun-ca "Mitu"-properNoun-fr
"Mitu"-properNoun-fr "Mitu"-noun-ca
"Mitu"-properNoun-fr "Mitu"-properNoun-ca
"conductible"-adjective-fr "conductible"-adjective-ca
"conductible"-adjective-ca "conductible"-adjective-fr
"Tirant Lo Blanc"-properNoun-fr "Tirant Lo Blanc"-properNoun-ca
"Tirant Lo Blanc"-properNoun-ca "Tirant Lo Blanc"-properNoun-fr
"fauve"-noun-fr "fera"-noun-ca
"fera"-noun-ca "fauve"-noun-fr
"Buscacio"-noun-fr "Buscacio"-noun-ca
"Buscacio"-noun-fr "Buscacio"-properNoun-ca
"Buscacio"-noun-ca "Buscacio"-noun-fr
"Buscacio"-noun-ca "Buscacio"-properNoun-fr
"Buscacio"-properNoun-ca "Buscacio"-noun-fr
"Buscacio"-properNoun-ca "Buscacio"-properNoun-fr
"Buscacio"-properNoun-fr "Buscacio"-noun-ca
"Buscacio"-properNoun-fr "Buscacio"-properNoun-ca
"post-prandial"-adjective-fr "postprandial"-adjective-ca
"postprandial"-adjective-ca "post-prandial"-adjective-fr
"postprandial"-adjective-ca "postprandial"-adjective-fr
"postprandial"-adjective-fr "postprandial"-adjective-ca
"Gisselle"-properNoun-fr "Gisselle"-properNoun-ca
"Gisselle"-properNoun-ca "Gisselle"-properNoun-fr
"Rébécca"-properNoun-fr "Rébécca"-properNoun-ca
"Rébécca"-properNoun-ca "Rébécca"-properNoun-fr
"reclusió"-noun-ca "enfermement"-noun-fr
"enfermement"-noun-fr "reclusió"-noun-ca
"Simonette"-properNoun-fr "Simonette"-properNoun-ca
"Simonette"-properNoun-ca "Simonette"-properNoun-fr
"déclinatoire"-adjective-fr "declinatori"-adjective-ca
"declinatori"-adjective-ca "déclinatoire"-adjective-fr
"sous-pyrénéen"-adjective-fr "subpirinenc"-adjective-ca
"subpirinenc"-adjective-ca "sous-pyrénéen"-adjective-fr
"Saluzzi"-noun-fr "Saluzzi"-noun-ca
"Saluzzi"-noun-fr "Saluzzi"-properNoun-ca
"Saluzzi"-noun-ca "Saluzzi"-noun-fr
"Saluzzi"-noun-ca "Saluzzi"-properNoun-fr
"Saluzzi"-properNoun-ca "Saluzzi"-noun-fr
"Saluzzi"-properNoun-ca "Saluzzi"-properNoun-fr
"Saluzzi"-properNoun-fr "Saluzzi"-noun-ca
"Saluzzi"-properNoun-fr "Saluzzi"-properNoun-ca
"tachisme"-noun-fr "tachisme"-noun-ca
"tachisme"-noun-ca "tachisme"-noun-fr
"Afrique-Équatoriale française"-properNoun-fr "Àfrica Equatorial Francesa"-properNoun-ca
"Àfrica Equatorial Francesa"-properNoun-ca "Afrique-Équatoriale française"-properNoun-fr
"D'Alessandro"-noun-fr "D'Alessandro"-noun-ca
"D'Alessandro"-noun-fr "D'Alessandro"-properNoun-ca
"D'Alessandro"-noun-ca "D'Alessandro"-noun-fr
"D'Alessandro"-noun-ca "D'Alessandro"-properNoun-fr
"D'Alessandro"-properNoun-ca "D'Alessandro"-noun-fr
"D'Alessandro"-properNoun-ca "D'Alessandro"-properNoun-fr
"D'Alessandro"-properNoun-fr "D'Alessandro"-noun-ca
"D'Alessandro"-properNoun-fr "D'Alessandro"-properNoun-ca
"Aphel"-noun-fr "Aphel"-noun-ca
"Aphel"-noun-fr "Aphel"-properNoun-ca
"Aphel"-noun-ca "Aphel"-noun-fr
"Aphel"-noun-ca "Aphel"-properNoun-fr
"Aphel"-properNoun-ca "Aphel"-noun-fr
"Aphel"-properNoun-ca "Aphel"-properNoun-fr
"Aphel"-properNoun-fr "Aphel"-noun-ca
"Aphel"-properNoun-fr "Aphel"-properNoun-ca
"Tamas"-noun-fr "Tamas"-noun-ca
"Tamas"-noun-fr "Tamas"-properNoun-ca
"Tamas"-noun-ca "Tamas"-noun-fr
"Tamas"-noun-ca "Tamas"-properNoun-fr
"Tamas"-properNoun-ca "Tamas"-noun-fr
"Tamas"-properNoun-ca "Tamas"-properNoun-fr
"Tamas"-properNoun-fr "Tamas"-noun-ca
"Tamas"-properNoun-fr "Tamas"-properNoun-ca
"Balbo"-noun-fr "Balbo"-noun-ca
"Balbo"-noun-fr "Balbo"-properNoun-ca
"Balbo"-noun-ca "Balbo"-noun-fr
"Balbo"-noun-ca "Balbo"-properNoun-fr
"Balbo"-properNoun-ca "Balbo"-noun-fr
"Balbo"-properNoun-ca "Balbo"-properNoun-fr
"Balbo"-properNoun-fr "Balbo"-noun-ca
"Balbo"-properNoun-fr "Balbo"-properNoun-ca
"Itagiba"-noun-fr "Itagiba"-noun-ca
"Itagiba"-noun-fr "Itagiba"-properNoun-ca
"Itagiba"-noun-ca "Itagiba"-noun-fr
"Itagiba"-noun-ca "Itagiba"-properNoun-fr
"Itagiba"-properNoun-ca "Itagiba"-noun-fr
"Itagiba"-properNoun-ca "Itagiba"-properNoun-fr
"Itagiba"-properNoun-fr "Itagiba"-noun-ca
"Itagiba"-properNoun-fr "Itagiba"-properNoun-ca
"agogique"-noun-fr "agògica"-noun-ca
"agògica"-noun-ca "agogique"-noun-fr
"atomiste"-noun-fr "atomista"-noun-ca
"atomista"-noun-ca "atomiste"-noun-fr
"Pillat"-noun-fr "Pillat"-noun-ca
"Pillat"-noun-fr "Pillat"-properNoun-ca
"Pillat"-noun-ca "Pillat"-noun-fr
"Pillat"-noun-ca "Pillat"-properNoun-fr
"Pillat"-properNoun-ca "Pillat"-noun-fr
"Pillat"-properNoun-ca "Pillat"-properNoun-fr
"Pillat"-properNoun-fr "Pillat"-noun-ca
"Pillat"-properNoun-fr "Pillat"-properNoun-ca
"réentraîner"-verb-fr "reentrenar"-verb-ca
"reentrenar"-verb-ca "réentraîner"-verb-fr
"Mureșanu"-noun-fr "Mureșanu"-noun-ca
"Mureșanu"-noun-fr "Mureșanu"-properNoun-ca
"Mureșanu"-noun-ca "Mureșanu"-noun-fr
"Mureșanu"-noun-ca "Mureșanu"-properNoun-fr
"Mureșanu"-properNoun-ca "Mureșanu"-noun-fr
"Mureșanu"-properNoun-ca "Mureșanu"-properNoun-fr
"Mureșanu"-properNoun-fr "Mureșanu"-noun-ca
"Mureșanu"-properNoun-fr "Mureșanu"-properNoun-ca
"morphinisme"-noun-fr "morfinisme"-noun-ca
"morfinisme"-noun-ca "morphinisme"-noun-fr
"Bacelar"-noun-fr "Bacelar"-noun-ca
"Bacelar"-noun-fr "Bacelar"-properNoun-ca
"Bacelar"-noun-ca "Bacelar"-noun-fr
"Bacelar"-noun-ca "Bacelar"-properNoun-fr
"Bacelar"-properNoun-ca "Bacelar"-noun-fr
"Bacelar"-properNoun-ca "Bacelar"-properNoun-fr
"Bacelar"-properNoun-fr "Bacelar"-noun-ca
"Bacelar"-properNoun-fr "Bacelar"-properNoun-ca
"Lachaud"-noun-fr "Lachaud"-noun-ca
"Lachaud"-noun-fr "Lachaud"-properNoun-ca
"Lachaud"-noun-ca "Lachaud"-noun-fr
"Lachaud"-noun-ca "Lachaud"-properNoun-fr
"Lachaud"-properNoun-ca "Lachaud"-noun-fr
"Lachaud"-properNoun-ca "Lachaud"-properNoun-fr
"Lachaud"-properNoun-fr "Lachaud"-noun-ca
"Lachaud"-properNoun-fr "Lachaud"-properNoun-ca
"commissurotomie"-noun-fr "comissurotomia"-noun-ca
"comissurotomia"-noun-ca "commissurotomie"-noun-fr
"Obsulia"-properNoun-fr "Obsulia"-properNoun-ca
"Obsulia"-properNoun-ca "Obsulia"-properNoun-fr
"Rivolta"-noun-fr "Rivolta"-noun-ca
"Rivolta"-noun-fr "Rivolta"-properNoun-ca
"Rivolta"-noun-ca "Rivolta"-noun-fr
"Rivolta"-noun-ca "Rivolta"-properNoun-fr
"Rivolta"-properNoun-ca "Rivolta"-noun-fr
"Rivolta"-properNoun-ca "Rivolta"-properNoun-fr
"Rivolta"-properNoun-fr "Rivolta"-noun-ca
"Rivolta"-properNoun-fr "Rivolta"-properNoun-ca
"Tais"-properNoun-fr "Tais"-properNoun-ca
"Tais"-properNoun-ca "Tais"-properNoun-fr
"protéisme"-noun-fr "proteisme"-noun-ca
"proteisme"-noun-ca "protéisme"-noun-fr
"phytobiologie"-noun-fr "fitobiologia"-noun-ca
"fitobiologia"-noun-ca "phytobiologie"-noun-fr
"Carminia"-properNoun-fr "Carminia"-properNoun-ca
"Carminia"-properNoun-ca "Carminia"-properNoun-fr
"Samperi"-noun-fr "Samperi"-noun-ca
"Samperi"-noun-fr "Samperi"-properNoun-ca
"Samperi"-noun-ca "Samperi"-noun-fr
"Samperi"-noun-ca "Samperi"-properNoun-fr
"Samperi"-properNoun-ca "Samperi"-noun-fr
"Samperi"-properNoun-ca "Samperi"-properNoun-fr
"Samperi"-properNoun-fr "Samperi"-noun-ca
"Samperi"-properNoun-fr "Samperi"-properNoun-ca
"Butnaru"-noun-fr "Butnaru"-noun-ca
"Butnaru"-noun-fr "Butnaru"-properNoun-ca
"Butnaru"-noun-ca "Butnaru"-noun-fr
"Butnaru"-noun-ca "Butnaru"-properNoun-fr
"Butnaru"-properNoun-ca "Butnaru"-noun-fr
"Butnaru"-properNoun-ca "Butnaru"-properNoun-fr
"Butnaru"-properNoun-fr "Butnaru"-noun-ca
"Butnaru"-properNoun-fr "Butnaru"-properNoun-ca
"Alit"-properNoun-fr "Alit"-properNoun-ca
"Alit"-properNoun-ca "Alit"-properNoun-fr
"sismogramme"-noun-fr "sismograma"-noun-ca
"sismograma"-noun-ca "sismogramme"-noun-fr
"encapsulation"-noun-fr "encapsulació"-noun-ca
"encapsulació"-noun-ca "encapsulation"-noun-fr
"Burtone"-noun-fr "Burtone"-noun-ca
"Burtone"-noun-fr "Burtone"-properNoun-ca
"Burtone"-noun-ca "Burtone"-noun-fr
"Burtone"-noun-ca "Burtone"-properNoun-fr
"Burtone"-properNoun-ca "Burtone"-noun-fr
"Burtone"-properNoun-ca "Burtone"-properNoun-fr
"Burtone"-properNoun-fr "Burtone"-noun-ca
"Burtone"-properNoun-fr "Burtone"-properNoun-ca
"Cappato"-noun-fr "Cappato"-noun-ca
"Cappato"-noun-fr "Cappato"-properNoun-ca
"Cappato"-noun-ca "Cappato"-noun-fr
"Cappato"-noun-ca "Cappato"-properNoun-fr
"Cappato"-properNoun-ca "Cappato"-noun-fr
"Cappato"-properNoun-ca "Cappato"-properNoun-fr
"Cappato"-properNoun-fr "Cappato"-noun-ca
"Cappato"-properNoun-fr "Cappato"-properNoun-ca
"codirection"-noun-fr "codirecció"-noun-ca
"codirecció"-noun-ca "codirection"-noun-fr
"Joaquina"-properNoun-fr "Joaquina"-properNoun-ca
"Joaquina"-properNoun-ca "Joaquina"-properNoun-fr
"sigillaire"-adjective-fr "sigil·lar"-adjective-ca
"sigil·lar"-adjective-ca "sigillaire"-adjective-fr
"Pellicanò"-noun-fr "Pellicanò"-noun-ca
"Pellicanò"-noun-fr "Pellicanò"-properNoun-ca
"Pellicanò"-noun-ca "Pellicanò"-noun-fr
"Pellicanò"-noun-ca "Pellicanò"-properNoun-fr
"Pellicanò"-properNoun-ca "Pellicanò"-noun-fr
"Pellicanò"-properNoun-ca "Pellicanò"-properNoun-fr
"Pellicanò"-properNoun-fr "Pellicanò"-noun-ca
"Pellicanò"-properNoun-fr "Pellicanò"-properNoun-ca
"Silbermann"-noun-fr "Silbermann"-noun-ca
"Silbermann"-noun-fr "Silbermann"-properNoun-ca
"Silbermann"-noun-ca "Silbermann"-noun-fr
"Silbermann"-noun-ca "Silbermann"-properNoun-fr
"Silbermann"-properNoun-ca "Silbermann"-noun-fr
"Silbermann"-properNoun-ca "Silbermann"-properNoun-fr
"Silbermann"-properNoun-fr "Silbermann"-noun-ca
"Silbermann"-properNoun-fr "Silbermann"-properNoun-ca
"uninominal"-adjective-fr "uninominal"-adjective-ca
"uninominal"-adjective-ca "uninominal"-adjective-fr
"Mikhail"-noun-ca "Mikhail"-noun-fr
"Mikhail"-noun-ca "Mikhail"-properNoun-fr
"Mikhail"-noun-fr "Mikhail"-noun-ca
"Mikhail"-properNoun-fr "Mikhail"-noun-ca
"éveiller la curiosité"-verb-fr "encuriosir"-verb-ca
"encuriosir"-verb-ca "éveiller la curiosité"-verb-fr
"encuriosir"-verb-ca "piquer la curiosité"-verb-fr
"piquer la curiosité"-verb-fr "encuriosir"-verb-ca
"potestatif"-adjective-fr "potestatiu"-adjective-ca
"potestatiu"-adjective-ca "potestatif"-adjective-fr
"Spilabotte"-noun-fr "Spilabotte"-noun-ca
"Spilabotte"-noun-fr "Spilabotte"-properNoun-ca
"Spilabotte"-noun-ca "Spilabotte"-noun-fr
"Spilabotte"-noun-ca "Spilabotte"-properNoun-fr
"Spilabotte"-properNoun-ca "Spilabotte"-noun-fr
"Spilabotte"-properNoun-ca "Spilabotte"-properNoun-fr
"Spilabotte"-properNoun-fr "Spilabotte"-noun-ca
"Spilabotte"-properNoun-fr "Spilabotte"-properNoun-ca
"abyssopélagique"-adjective-fr "abissopelàgic"-adjective-ca
"abissopelàgic"-adjective-ca "abyssopélagique"-adjective-fr
"organothérapie"-noun-fr "organoteràpia"-noun-ca
"organoteràpia"-noun-ca "organothérapie"-noun-fr
"Azzollini"-noun-fr "Azzollini"-noun-ca
"Azzollini"-noun-fr "Azzollini"-properNoun-ca
"Azzollini"-noun-ca "Azzollini"-noun-fr
"Azzollini"-noun-ca "Azzollini"-properNoun-fr
"Azzollini"-properNoun-ca "Azzollini"-noun-fr
"Azzollini"-properNoun-ca "Azzollini"-properNoun-fr
"Azzollini"-properNoun-fr "Azzollini"-noun-ca
"Azzollini"-properNoun-fr "Azzollini"-properNoun-ca
"otique"-adjective-fr "òtic"-adjective-ca
"òtic"-adjective-ca "otique"-adjective-fr
"Gràcia"-noun-fr "Gràcia"-noun-ca
"Gràcia"-noun-ca "Gràcia"-noun-fr
"Toffanin"-noun-fr "Toffanin"-noun-ca
"Toffanin"-noun-fr "Toffanin"-properNoun-ca
"Toffanin"-noun-ca "Toffanin"-noun-fr
"Toffanin"-noun-ca "Toffanin"-properNoun-fr
"Toffanin"-properNoun-ca "Toffanin"-noun-fr
"Toffanin"-properNoun-ca "Toffanin"-properNoun-fr
"Toffanin"-properNoun-fr "Toffanin"-noun-ca
"Toffanin"-properNoun-fr "Toffanin"-properNoun-ca
"Teobaldo"-noun-fr "Teobaldo"-noun-ca
"Teobaldo"-noun-fr "Teobaldo"-properNoun-ca
"Teobaldo"-noun-ca "Teobaldo"-noun-fr
"Teobaldo"-noun-ca "Teobaldo"-properNoun-fr
"Teobaldo"-properNoun-ca "Teobaldo"-noun-fr
"Teobaldo"-properNoun-ca "Teobaldo"-properNoun-fr
"Teobaldo"-properNoun-fr "Teobaldo"-noun-ca
"Teobaldo"-properNoun-fr "Teobaldo"-properNoun-ca
"polygéniste"-noun-fr "poligenista"-noun-ca
"poligenista"-noun-ca "polygéniste"-noun-fr
"vespéral"-adjective-fr "vespertí"-adjective-ca
"vespertí"-adjective-ca "vespéral"-adjective-fr
"Cersosimo"-noun-fr "Cersosimo"-noun-ca
"Cersosimo"-noun-fr "Cersosimo"-properNoun-ca
"Cersosimo"-noun-ca "Cersosimo"-noun-fr
"Cersosimo"-noun-ca "Cersosimo"-properNoun-fr
"Cersosimo"-properNoun-ca "Cersosimo"-noun-fr
"Cersosimo"-properNoun-ca "Cersosimo"-properNoun-fr
"Cersosimo"-properNoun-fr "Cersosimo"-noun-ca
"Cersosimo"-properNoun-fr "Cersosimo"-properNoun-ca
"lactucarium"-noun-fr "lactucari"-noun-ca
"lactucari"-noun-ca "lactucarium"-noun-fr
"défenestration"-noun-fr "defenestració"-noun-ca
"defenestració"-noun-ca "défenestration"-noun-fr
"Schiavinato"-noun-fr "Schiavinato"-noun-ca
"Schiavinato"-noun-fr "Schiavinato"-properNoun-ca
"Schiavinato"-noun-ca "Schiavinato"-noun-fr
"Schiavinato"-noun-ca "Schiavinato"-properNoun-fr
"Schiavinato"-properNoun-ca "Schiavinato"-noun-fr
"Schiavinato"-properNoun-ca "Schiavinato"-properNoun-fr
"Schiavinato"-properNoun-fr "Schiavinato"-noun-ca
"Schiavinato"-properNoun-fr "Schiavinato"-properNoun-ca
"misogyne"-adjective-fr "misogin"-adjective-ca
"misogin"-adjective-ca "misogyne"-adjective-fr
"Cyrène"-properNoun-fr "Cirene"-properNoun-ca
"Cirene"-properNoun-ca "Cyrène"-properNoun-fr
"Bassetti"-noun-fr "Bassetti"-noun-ca
"Bassetti"-noun-fr "Bassetti"-properNoun-ca
"Bassetti"-noun-ca "Bassetti"-noun-fr
"Bassetti"-noun-ca "Bassetti"-properNoun-fr
"Bassetti"-properNoun-ca "Bassetti"-noun-fr
"Bassetti"-properNoun-ca "Bassetti"-properNoun-fr
"Bassetti"-properNoun-fr "Bassetti"-noun-ca
"Bassetti"-properNoun-fr "Bassetti"-properNoun-ca
"Mottinelli"-noun-fr "Mottinelli"-noun-ca
"Mottinelli"-noun-fr "Mottinelli"-properNoun-ca
"Mottinelli"-noun-ca "Mottinelli"-noun-fr
"Mottinelli"-noun-ca "Mottinelli"-properNoun-fr
"Mottinelli"-properNoun-ca "Mottinelli"-noun-fr
"Mottinelli"-properNoun-ca "Mottinelli"-properNoun-fr
"Mottinelli"-properNoun-fr "Mottinelli"-noun-ca
"Mottinelli"-properNoun-fr "Mottinelli"-properNoun-ca
"méthodiste"-adjective-fr "metodista"-adjective-ca
"metodista"-adjective-ca "méthodiste"-adjective-fr
"Budișteanu"-noun-fr "Budișteanu"-noun-ca
"Budișteanu"-noun-fr "Budișteanu"-properNoun-ca
"Budișteanu"-noun-ca "Budișteanu"-noun-fr
"Budișteanu"-noun-ca "Budișteanu"-properNoun-fr
"Budișteanu"-properNoun-ca "Budișteanu"-noun-fr
"Budișteanu"-properNoun-ca "Budișteanu"-properNoun-fr
"Budișteanu"-properNoun-fr "Budișteanu"-noun-ca
"Budișteanu"-properNoun-fr "Budișteanu"-properNoun-ca
"flux de syndication"-noun-fr "canal de continguts"-noun-ca
"canal de continguts"-noun-ca "flux de syndication"-noun-fr
"canal de continguts"-noun-ca "fil de syndication"-noun-fr
"fil de syndication"-noun-fr "canal de continguts"-noun-ca
"fil de syndication"-noun-fr "fil de continguts"-noun-ca
"Alumine"-properNoun-fr "Alumine"-properNoun-ca
"Alumine"-properNoun-ca "Alumine"-properNoun-fr
"blanquisme"-noun-fr "blanquisme"-noun-ca
"blanquisme"-noun-ca "blanquisme"-noun-fr
"à sa guise"-adverb-fr "al seu aire"-adverb-ca
"al seu aire"-adverb-ca "à sa guise"-adverb-fr
"Sangalli"-noun-fr "Sangalli"-noun-ca
"Sangalli"-noun-fr "Sangalli"-properNoun-ca
"Sangalli"-noun-ca "Sangalli"-noun-fr
"Sangalli"-noun-ca "Sangalli"-properNoun-fr
"Sangalli"-properNoun-ca "Sangalli"-noun-fr
"Sangalli"-properNoun-ca "Sangalli"-properNoun-fr
"Sangalli"-properNoun-fr "Sangalli"-noun-ca
"Sangalli"-properNoun-fr "Sangalli"-properNoun-ca
"Migone"-noun-fr "Migone"-noun-ca
"Migone"-noun-fr "Migone"-properNoun-ca
"Migone"-noun-ca "Migone"-noun-fr
"Migone"-noun-ca "Migone"-properNoun-fr
"Migone"-properNoun-ca "Migone"-noun-fr
"Migone"-properNoun-ca "Migone"-properNoun-fr
"Migone"-properNoun-fr "Migone"-noun-ca
"Migone"-properNoun-fr "Migone"-properNoun-ca
"millénariste"-noun-fr "mil·lenarista"-noun-ca
"mil·lenarista"-noun-ca "millénariste"-noun-fr
"apoastre"-noun-fr "apoastre"-noun-ca
"apoastre"-noun-ca "apoastre"-noun-fr
"Iannaccone"-noun-fr "Iannaccone"-noun-ca
"Iannaccone"-noun-fr "Iannaccone"-properNoun-ca
"Iannaccone"-noun-ca "Iannaccone"-noun-fr
"Iannaccone"-noun-ca "Iannaccone"-properNoun-fr
"Iannaccone"-properNoun-ca "Iannaccone"-noun-fr
"Iannaccone"-properNoun-ca "Iannaccone"-properNoun-fr
"Iannaccone"-properNoun-fr "Iannaccone"-noun-ca
"Iannaccone"-properNoun-fr "Iannaccone"-properNoun-ca
"sylvanite"-noun-fr "silvanita"-noun-ca
"silvanita"-noun-ca "sylvanite"-noun-fr
"macroévolution"-noun-fr "macroevolució"-noun-ca
"macroevolució"-noun-ca "macroévolution"-noun-fr
"synonymique"-adjective-fr "sinonímic"-adjective-ca
"sinonímic"-adjective-ca "synonymique"-adjective-fr
"agro-carburant"-noun-fr "agrocarburant"-noun-ca
"agrocarburant"-noun-ca "agro-carburant"-noun-fr
"intemporellement"-adverb-fr "intemporalment"-adverb-ca
"intemporalment"-adverb-ca "intemporellement"-adverb-fr
"procrastiner"-verb-fr "procrastinar"-verb-ca
"procrastinar"-verb-ca "procrastiner"-verb-fr
"Bengtson"-noun-fr "Bengtson"-noun-ca
"Bengtson"-noun-fr "Bengtson"-properNoun-ca
"Bengtson"-noun-ca "Bengtson"-noun-fr
"Bengtson"-noun-ca "Bengtson"-properNoun-fr
"Bengtson"-properNoun-ca "Bengtson"-noun-fr
"Bengtson"-properNoun-ca "Bengtson"-properNoun-fr
"Bengtson"-properNoun-fr "Bengtson"-noun-ca
"Bengtson"-properNoun-fr "Bengtson"-properNoun-ca
"amphibolique"-adjective-fr "amfibòlic"-adjective-ca
"amfibòlic"-adjective-ca "amphibolique"-adjective-fr
"grand-rue"-noun-fr "carrer major"-noun-ca
"carrer major"-noun-ca "grand-rue"-noun-fr
"multivariable"-adjective-fr "multivariable"-adjective-ca
"multivariable"-adjective-ca "multivariable"-adjective-fr
"nucléosynthèse"-noun-fr "nucleosíntesi"-noun-ca
"nucleosíntesi"-noun-ca "nucléosynthèse"-noun-fr
"Malisa"-properNoun-fr "Malisa"-properNoun-ca
"Malisa"-properNoun-ca "Malisa"-properNoun-fr
"Arrosa"-properNoun-fr "Arrosa"-properNoun-ca
"Arrosa"-properNoun-ca "Arrosa"-properNoun-fr
"Bonelli"-noun-fr "Bonelli"-noun-ca
"Bonelli"-noun-fr "Bonelli"-properNoun-ca
"Bonelli"-noun-ca "Bonelli"-noun-fr
"Bonelli"-noun-ca "Bonelli"-properNoun-fr
"Bonelli"-properNoun-ca "Bonelli"-noun-fr
"Bonelli"-properNoun-ca "Bonelli"-properNoun-fr
"Bonelli"-properNoun-fr "Bonelli"-noun-ca
"Bonelli"-properNoun-fr "Bonelli"-properNoun-ca
"millénariste"-adjective-fr "mil·lenarista"-adjective-ca
"mil·lenarista"-adjective-ca "millénariste"-adjective-fr
"gite"-noun-fr "escora"-noun-ca
"escora"-noun-ca "gite"-noun-fr
"Naranjito"-properNoun-fr "Naranjito"-properNoun-ca
"Naranjito"-properNoun-ca "Naranjito"-properNoun-fr
"tétragonal"-adjective-fr "tetragonal"-adjective-ca
"tetragonal"-adjective-ca "tétragonal"-adjective-fr
"fluviométrique"-adjective-fr "fluviomètric"-adjective-ca
"fluviomètric"-adjective-ca "fluviométrique"-adjective-fr
"Demetria"-properNoun-fr "Demetria"-properNoun-ca
"Demetria"-properNoun-ca "Demetria"-properNoun-fr
"Ottoz"-noun-fr "Ottoz"-noun-ca
"Ottoz"-noun-fr "Ottoz"-properNoun-ca
"Ottoz"-noun-ca "Ottoz"-noun-fr
"Ottoz"-noun-ca "Ottoz"-properNoun-fr
"Ottoz"-properNoun-ca "Ottoz"-noun-fr
"Ottoz"-properNoun-ca "Ottoz"-properNoun-fr
"Ottoz"-properNoun-fr "Ottoz"-noun-ca
"Ottoz"-properNoun-fr "Ottoz"-properNoun-ca
"un petit peu moins de"-preposition-fr "una miqueta menys de"-preposition-ca
"un petit peu moins de"-preposition-fr "una micona menys de"-preposition-ca
"una miqueta menys de"-preposition-ca "un petit peu moins de"-preposition-fr
"una micona menys de"-preposition-ca "un petit peu moins de"-preposition-fr
"Campari"-noun-fr "Campari"-noun-ca
"Campari"-noun-fr "Campari"-properNoun-ca
"Campari"-noun-ca "Campari"-noun-fr
"Campari"-noun-ca "Campari"-properNoun-fr
