"France"-noun-fr "França"-properNoun-ca
"birbar"-verb-ca "sarcler"-verb-fr
"radioactiu"-adjective-ca "radio-actif"-adjective-fr
"radio-actif"-adjective-fr "radioactiu"-adjective-ca
"écologue"-noun-fr "ecòleg"-noun-ca
"ecòleg"-noun-ca "écologue"-noun-fr
"cursiva"-noun-ca "italique"-noun-fr
"italique"-noun-fr "cursiva"-noun-ca
"gifler"-verb-fr "bufetejar"-verb-ca
"bufetejar"-verb-ca "gifler"-verb-fr
"contraatac"-noun-ca "contrattaque"-noun-fr
"contrattaque"-noun-fr "contraatac"-noun-ca
"erratiquement"-adverb-fr "erràticament"-adverb-ca
"erràticament"-adverb-ca "erratiquement"-adverb-fr
"Alcocer de Planes"-properNoun-fr "Alcocer de Planes"-properNoun-ca
"Alcocer de Planes"-properNoun-ca "Alcocer de Planes"-properNoun-fr
"écoper de"-verb-fr "rebre"-verb-ca
"rebre"-verb-ca "écoper de"-verb-fr
"combatiu"-adjective-ca "combattif"-adjective-fr
"combattif"-adjective-fr "combatiu"-adjective-ca
"Ágata"-properNoun-fr "Ágata"-properNoun-ca
"Ágata"-properNoun-ca "Ágata"-properNoun-fr
"amarre"-noun-fr "amarra"-noun-ca
"amarra"-noun-ca "amarre"-noun-fr
"apparat"-noun-fr "aparat"-noun-ca
"aparat"-noun-ca "apparat"-noun-fr
"Elx"-properNoun-fr "Elx"-properNoun-ca
"Elx"-properNoun-ca "Elx"-properNoun-fr
"Porqueres"-properNoun-fr "Porqueres"-properNoun-ca
"Porqueres"-properNoun-ca "Porqueres"-properNoun-fr
"Santa Bàrbara"-properNoun-fr "Santa Bàrbara"-properNoun-ca
"Santa Bàrbara"-properNoun-ca "Santa Bàrbara"-properNoun-fr
"Òrrius"-properNoun-fr "Òrrius"-properNoun-ca
"Òrrius"-properNoun-ca "Òrrius"-properNoun-fr
"Alexa"-noun-fr "Alexa"-properNoun-ca
"Alexa"-properNoun-ca "Alexa"-noun-fr
"Avià"-properNoun-fr "Avià"-properNoun-ca
"Avià"-properNoun-ca "Avià"-properNoun-fr
"Sant Pere Sallavinera"-properNoun-fr "Sant Pere Sallavinera"-properNoun-ca
"Sant Pere Sallavinera"-properNoun-ca "Sant Pere Sallavinera"-properNoun-fr
"Roda de Ter"-properNoun-fr "Roda de Ter"-properNoun-ca
"Roda de Ter"-properNoun-ca "Roda de Ter"-properNoun-fr
"Kingdom Hearts"-properNoun-fr "Kingdom Hearts"-properNoun-ca
"Kingdom Hearts"-properNoun-ca "Kingdom Hearts"-properNoun-fr
"frémissement"-noun-fr "estremiment"-noun-ca
"estremiment"-noun-ca "frémissement"-noun-fr
"litoral"-adjective-fr "litoral"-adjective-ca
"litoral"-adjective-ca "litoral"-adjective-fr
"Nabil"-properNoun-fr "Nabil"-properNoun-ca
"Nabil"-properNoun-ca "Nabil"-properNoun-fr
"bande-annonce"-noun-fr "tràiler"-noun-ca
"tràiler"-noun-ca "bande-annonce"-noun-fr
"tràiler"-noun-ca "semi-remorque"-noun-fr
"semi-remorque"-noun-fr "tràiler"-noun-ca
"circonscrire"-verb-fr "circumscriure"-verb-ca
"circumscriure"-verb-ca "circonscrire"-verb-fr
"pharyngite"-noun-fr "faringitis"-noun-ca
"faringitis"-noun-ca "pharyngite"-noun-fr
"inobservance"-noun-fr "inobservança"-noun-ca
"inobservança"-noun-ca "inobservance"-noun-fr
"Arsèguel"-properNoun-fr "Arsèguel"-properNoun-ca
"Arsèguel"-properNoun-ca "Arsèguel"-properNoun-fr
"Pô"-properNoun-fr "Po"-properNoun-ca
"Po"-properNoun-ca "Pô"-properNoun-fr
"Chio"-properNoun-fr "Quios"-properNoun-ca
"Quios"-properNoun-ca "Chio"-properNoun-fr
"Quios"-properNoun-ca "Chios"-properNoun-fr
"Chios"-properNoun-fr "Quios"-properNoun-ca
"cristallerie"-noun-fr "cristalleria"-noun-ca
"cristalleria"-noun-ca "cristallerie"-noun-fr
"app"-noun-fr "app"-noun-ca
"app"-noun-ca "app"-noun-fr
"app"-noun-ca "appli"-noun-fr
"appli"-noun-fr "app"-noun-ca
"Xerox"-properNoun-fr "Xerox"-properNoun-ca
"Xerox"-properNoun-ca "Xerox"-properNoun-fr
"désenivrer"-verb-fr "desembriagar"-verb-ca
"desembriagar"-verb-ca "désenivrer"-verb-fr
"Cabrera d'Anoia"-properNoun-fr "Cabrera d'Anoia"-properNoun-ca
"Cabrera d'Anoia"-properNoun-ca "Cabrera d'Anoia"-properNoun-fr
"cohésif"-adjective-fr "cohesiu"-adjective-ca
"cohesiu"-adjective-ca "cohésif"-adjective-fr
"pomme de pin"-noun-fr "pinya"-noun-ca
"pinya"-noun-ca "pomme de pin"-noun-fr
"repel·lir"-verb-ca "dégoûter"-verb-fr
"Paola"-noun-fr "Paola"-properNoun-ca
"Paola"-properNoun-ca "Paola"-noun-fr
"Llanera de Ranes"-properNoun-fr "Llanera de Ranes"-properNoun-ca
"Llanera de Ranes"-properNoun-ca "Llanera de Ranes"-properNoun-fr
"Manal"-properNoun-fr "Manal"-properNoun-ca
"Manal"-properNoun-ca "Manal"-properNoun-fr
"barbarement"-adverb-fr "bàrbarament"-adverb-ca
"bàrbarament"-adverb-ca "barbarement"-adverb-fr
"basilical"-adjective-fr "basilical"-adjective-ca
"basilical"-adjective-ca "basilical"-adjective-fr
"bivalve"-adjective-fr "bivalve"-adjective-ca
"bivalve"-adjective-ca "bivalve"-adjective-fr
"Castalla"-properNoun-fr "Castalla"-properNoun-ca
"Castalla"-properNoun-ca "Castalla"-properNoun-fr
"gui"-noun-fr "vesc"-noun-ca
"vesc"-noun-ca "gui"-noun-fr
"inquisitif"-adjective-fr "inquisitiu"-adjective-ca
"inquisitiu"-adjective-ca "inquisitif"-adjective-fr
"déraciner"-verb-fr "desarrelar"-verb-ca
"desarrelar"-verb-ca "déraciner"-verb-fr
"Sant Pere de Riudebitlles"-properNoun-fr "Sant Pere de Riudebitlles"-properNoun-ca
"Sant Pere de Riudebitlles"-properNoun-ca "Sant Pere de Riudebitlles"-properNoun-fr
"dégonfler"-verb-fr "desinflar"-verb-ca
"desinflar"-verb-ca "dégonfler"-verb-fr
"beneit"-adjective-ca "nigaud"-adjective-fr
"turcique"-adjective-fr "turquès"-adjective-ca
"turquès"-adjective-ca "turcique"-adjective-fr
"Oleguer"-properNoun-fr "Oleguer"-properNoun-ca
"Oleguer"-properNoun-ca "Oleguer"-properNoun-fr
"nidifier"-verb-fr "nidificar"-verb-ca
"nidificar"-verb-ca "nidifier"-verb-fr
"Bangalore"-properNoun-fr "Bangalore"-properNoun-ca
"Bangalore"-properNoun-ca "Bangalore"-properNoun-fr
"Terra Alta"-properNoun-fr "Terra Alta"-properNoun-ca
"Terra Alta"-properNoun-ca "Terra Alta"-properNoun-fr
"chauviniste"-adjective-fr "xovinista"-adjective-ca
"xovinista"-adjective-ca "chauviniste"-adjective-fr
"Vidrà"-properNoun-fr "Vidrà"-properNoun-ca
"Vidrà"-properNoun-ca "Vidrà"-properNoun-fr
"cap amunt"-adverb-ca "vers le haut"-adverb-fr
"vers le haut"-adverb-fr "cap amunt"-adverb-ca
"Néstor"-properNoun-fr "Néstor"-properNoun-ca
"Néstor"-properNoun-ca "Néstor"-properNoun-fr
"phonique"-adjective-fr "fònic"-adjective-ca
"fònic"-adjective-ca "phonique"-adjective-fr
"Novare"-properNoun-fr "Novara"-properNoun-ca
"Novara"-properNoun-ca "Novare"-properNoun-fr
"gracier"-verb-fr "agraciar"-verb-ca
"gracier"-verb-fr "indultar"-verb-ca
"agraciar"-verb-ca "gracier"-verb-fr
"indultar"-verb-ca "gracier"-verb-fr
"Garrigàs"-properNoun-fr "Garrigàs"-properNoun-ca
"Garrigàs"-properNoun-ca "Garrigàs"-properNoun-fr
"surconsommation"-noun-fr "consumisme"-noun-ca
"consumisme"-noun-ca "surconsommation"-noun-fr
"ininflammable"-adjective-fr "ininflamable"-adjective-ca
"ininflamable"-adjective-ca "ininflammable"-adjective-fr
"déjouer"-verb-fr "burlar"-verb-ca
"déjouer"-verb-fr "frustrar"-verb-ca
"burlar"-verb-ca "déjouer"-verb-fr
"frustrar"-verb-ca "déjouer"-verb-fr
"aplatir"-verb-fr "aplanar"-verb-ca
"aplanar"-verb-ca "aplatir"-verb-fr
"lichen"-noun-fr "liquen"-noun-ca
"liquen"-noun-ca "lichen"-noun-fr
"carbonater"-verb-fr "carbonatar"-verb-ca
"carbonatar"-verb-ca "carbonater"-verb-fr
"amfibi"-noun-ca "amphibie"-noun-fr
"amphibie"-noun-fr "amfibi"-noun-ca
"Sant Salvador de Guardiola"-properNoun-fr "Sant Salvador de Guardiola"-properNoun-ca
"Sant Salvador de Guardiola"-properNoun-ca "Sant Salvador de Guardiola"-properNoun-fr
"Meriem"-properNoun-fr "Meriem"-properNoun-ca
"Meriem"-properNoun-ca "Meriem"-properNoun-fr
"tâter"-verb-fr "palpar"-verb-ca
"palpar"-verb-ca "tâter"-verb-fr
"Juneda"-properNoun-fr "Juneda"-properNoun-ca
"Juneda"-properNoun-ca "Juneda"-properNoun-fr
"Godfrey"-noun-fr "Godfrey"-properNoun-ca
"Godfrey"-properNoun-ca "Godfrey"-noun-fr
"Yedythe"-properNoun-fr "Yedythe"-properNoun-ca
"Yedythe"-properNoun-ca "Yedythe"-properNoun-fr
"exécrable"-adjective-fr "execrable"-adjective-ca
"execrable"-adjective-ca "exécrable"-adjective-fr
"Pascual"-noun-fr "Pascual"-properNoun-ca
"Pascual"-properNoun-ca "Pascual"-noun-fr
"dénuder"-verb-fr "denudar"-verb-ca
"denudar"-verb-ca "dénuder"-verb-fr
"Vilallonga de Ter"-properNoun-fr "Vilallonga de Ter"-properNoun-ca
"Vilallonga de Ter"-properNoun-ca "Vilallonga de Ter"-properNoun-fr
"amoureusement"-adverb-fr "amorosament"-adverb-ca
"amorosament"-adverb-ca "amoureusement"-adverb-fr
"déplaire"-verb-fr "desagradar"-verb-ca
"desagradar"-verb-ca "déplaire"-verb-fr
"Elba"-properNoun-fr "Elba"-properNoun-ca
"Elba"-properNoun-ca "Elba"-properNoun-fr
"Jordina"-properNoun-fr "Jordina"-properNoun-ca
"Jordina"-properNoun-ca "Jordina"-properNoun-fr
"Níobe"-properNoun-fr "Níobe"-properNoun-ca
"Níobe"-properNoun-ca "Níobe"-properNoun-fr
"acarus"-noun-fr "àcar"-noun-ca
"àcar"-noun-ca "acarus"-noun-fr
"Sant Jaume de Frontanyà"-properNoun-fr "Sant Jaume de Frontanyà"-properNoun-ca
"Sant Jaume de Frontanyà"-properNoun-ca "Sant Jaume de Frontanyà"-properNoun-fr
"Aysha"-properNoun-fr "Aysha"-properNoun-ca
"Aysha"-properNoun-ca "Aysha"-properNoun-fr
"occitanophone"-adjective-fr "occitanoparlant"-adjective-ca
"occitanoparlant"-adjective-ca "occitanophone"-adjective-fr
"empentar"-verb-ca "bousculer"-verb-fr
"bousculer"-verb-fr "empentar"-verb-ca
"Limpopo"-properNoun-fr "Limpopo"-properNoun-ca
"Limpopo"-properNoun-ca "Limpopo"-properNoun-fr
"infiltrar"-verb-ca "noyauter"-verb-fr
"infiltrar"-verb-ca "nouyauter"-verb-fr
"noyauter"-verb-fr "infiltrar"-verb-ca
"nouyauter"-verb-fr "infiltrar"-verb-ca
"triennal"-adjective-fr "triennal"-adjective-ca
"triennal"-adjective-ca "triennal"-adjective-fr
"interannuel"-adjective-fr "interanual"-adjective-ca
"interanual"-adjective-ca "interannuel"-adjective-fr
"locuteur d'espagnol"-noun-fr "castellanoparlant"-noun-ca
"castellanoparlant"-noun-ca "locuteur d'espagnol"-noun-fr
"Janira"-properNoun-fr "Janira"-properNoun-ca
"Janira"-properNoun-ca "Janira"-properNoun-fr
"Margery"-properNoun-fr "Margery"-properNoun-ca
"Margery"-properNoun-ca "Margery"-properNoun-fr
"avitaminose"-noun-fr "avitaminosi"-noun-ca
"avitaminosi"-noun-ca "avitaminose"-noun-fr
"Formentera del Segura"-properNoun-fr "Formentera del Segura"-properNoun-ca
"Formentera del Segura"-properNoun-ca "Formentera del Segura"-properNoun-fr
"Canet d'Adri"-properNoun-fr "Canet d'Adri"-properNoun-ca
"Canet d'Adri"-properNoun-ca "Canet d'Adri"-properNoun-fr
"ou"-noun-ca "burette"-noun-fr
"burette"-noun-fr "ou"-noun-ca
"burette"-noun-fr "setrill"-noun-ca
"analphabète"-noun-fr "analfabet"-noun-ca
"analfabet"-noun-ca "analphabète"-noun-fr
"round"-noun-fr "assalt"-noun-ca
"assalt"-noun-ca "round"-noun-fr
"Fatumata"-properNoun-fr "Fatumata"-properNoun-ca
"Fatumata"-properNoun-ca "Fatumata"-properNoun-fr
"Sant Climent de Llobregat"-properNoun-fr "Sant Climent de Llobregat"-properNoun-ca
"Sant Climent de Llobregat"-properNoun-ca "Sant Climent de Llobregat"-properNoun-fr
"Figaró-Montmany"-properNoun-fr "Figaró-Montmany"-properNoun-ca
"Figaró-Montmany"-properNoun-ca "Figaró-Montmany"-properNoun-fr
"Leonardo"-noun-fr "Leonardo"-properNoun-ca
"Leonardo"-properNoun-ca "Leonardo"-noun-fr
"Eire"-properNoun-fr "Eire"-properNoun-ca
"Eire"-properNoun-ca "Eire"-properNoun-fr
"Super Nintendo Entertainment System"-properNoun-fr "Super Nintendo Entertainment System"-properNoun-ca
"Super Nintendo Entertainment System"-properNoun-ca "Super Nintendo Entertainment System"-properNoun-fr
"prolixement"-adverb-fr "prolixament"-adverb-ca
"prolixament"-adverb-ca "prolixement"-adverb-fr
"tatar"-noun-fr "tàtar"-noun-ca
"tàtar"-noun-ca "tatar"-noun-fr
"Quesa"-properNoun-fr "Quesa"-properNoun-ca
"Quesa"-properNoun-ca "Quesa"-properNoun-fr
"llucar"-verb-ca "bourgeonner"-verb-fr
"Itzel"-properNoun-fr "Itzel"-properNoun-ca
"Itzel"-properNoun-ca "Itzel"-properNoun-fr
"débrouiller"-verb-fr "espavilar"-verb-ca
"espavilar"-verb-ca "débrouiller"-verb-fr
"Pasquale"-noun-fr "Pasquale"-properNoun-ca
"Pasquale"-properNoun-ca "Pasquale"-noun-fr
"Pasquale"-properNoun-ca "Pasquale"-properNoun-fr
"Pasquale"-properNoun-fr "Pasquale"-properNoun-ca
"anti-impérialisme"-noun-fr "antiimperialisme"-noun-ca
"antiimperialisme"-noun-ca "anti-impérialisme"-noun-fr
"antiimperialisme"-noun-ca "antiimpérialisme"-noun-fr
"antiimpérialisme"-noun-fr "antiimperialisme"-noun-ca
"précairement"-adverb-fr "precàriament"-adverb-ca
"precàriament"-adverb-ca "précairement"-adverb-fr
"taquin"-noun-fr "punyeter"-noun-ca
"punyeter"-noun-ca "taquin"-noun-fr
"paramétrique"-adjective-fr "paramètric"-adjective-ca
"paramètric"-adjective-ca "paramétrique"-adjective-fr
"intempérance"-noun-fr "intemperància"-noun-ca
"intemperància"-noun-ca "intempérance"-noun-fr
"nonobstant"-preposition-fr "malgrat"-preposition-ca
"malgrat"-preposition-ca "nonobstant"-preposition-fr
"vilenie"-noun-fr "vilesa"-noun-ca
"vilesa"-noun-ca "vilenie"-noun-fr
"WordPerfect"-properNoun-fr "WordPerfect"-properNoun-ca
"WordPerfect"-properNoun-ca "WordPerfect"-properNoun-fr
"Corbins"-properNoun-fr "Corbins"-properNoun-ca
"Corbins"-properNoun-ca "Corbins"-properNoun-fr
"shinto"-noun-fr "xintoisme"-noun-ca
"xintoisme"-noun-ca "shinto"-noun-fr
"déflorer"-verb-fr "desflorar"-verb-ca
"desflorar"-verb-ca "déflorer"-verb-fr
"desflorar"-verb-ca "dépuceler"-verb-fr
"dépuceler"-verb-fr "desflorar"-verb-ca
"estrémègne"-adjective-fr "extremeny"-adjective-ca
"extremeny"-adjective-ca "estrémègne"-adjective-fr
"dilection"-noun-fr "dilecció"-noun-ca
"dilecció"-noun-ca "dilection"-noun-fr
"Tivenys"-properNoun-fr "Tivenys"-properNoun-ca
"Tivenys"-properNoun-ca "Tivenys"-properNoun-fr
"Lisboa"-noun-fr "Lisboa"-properNoun-ca
"Lisboa"-properNoun-ca "Lisboa"-noun-fr
"Tasnim"-properNoun-fr "Tasnim"-properNoun-ca
"Tasnim"-properNoun-ca "Tasnim"-properNoun-fr
"Naiara"-properNoun-fr "Naiara"-properNoun-ca
"Naiara"-properNoun-ca "Naiara"-properNoun-fr
"Sinarcas"-properNoun-fr "Sinarcas"-properNoun-ca
"Sinarcas"-properNoun-ca "Sinarcas"-properNoun-fr
"San Rafael del Río"-properNoun-fr "San Rafael del Río"-properNoun-ca
"San Rafael del Río"-properNoun-ca "San Rafael del Río"-properNoun-fr
"botonar"-verb-ca "bourgeonner"-verb-fr
"borronar"-verb-ca "bourgeonner"-verb-fr
"abjection"-noun-fr "abjecció"-noun-ca
"abjecció"-noun-ca "abjection"-noun-fr
"divergir"-verb-ca "divergir"-verb-fr
"divergir"-verb-fr "divergir"-verb-ca
"mettre le feu"-verb-fr "calar foc"-verb-ca
"calar foc"-verb-ca "mettre le feu"-verb-fr
"cervical"-adjective-fr "cervical"-adjective-ca
"cervical"-adjective-ca "cervical"-adjective-fr
"Sant Just Desvern"-properNoun-fr "Sant Just Desvern"-properNoun-ca
"Sant Just Desvern"-properNoun-ca "Sant Just Desvern"-properNoun-fr
"intercalation"-noun-fr "intercalació"-noun-ca
"intercalació"-noun-ca "intercalation"-noun-fr
"Maresme"-properNoun-fr "Maresme"-properNoun-ca
"Maresme"-properNoun-ca "Maresme"-properNoun-fr
"faucher"-verb-fr "segar"-verb-ca
"faucher"-verb-fr "falcejar"-verb-ca
"segar"-verb-ca "faucher"-verb-fr
"falcejar"-verb-ca "faucher"-verb-fr
"Ascó"-properNoun-fr "Ascó"-properNoun-ca
"Ascó"-properNoun-ca "Ascó"-properNoun-fr
"Kàtia"-properNoun-fr "Kàtia"-properNoun-ca
"Kàtia"-properNoun-ca "Kàtia"-properNoun-fr
"Sant Quirze Safaja"-properNoun-fr "Sant Quirze Safaja"-properNoun-ca
"Sant Quirze Safaja"-properNoun-ca "Sant Quirze Safaja"-properNoun-fr
"Bicorp"-properNoun-fr "Bicorp"-properNoun-ca
"Bicorp"-properNoun-ca "Bicorp"-properNoun-fr
"mineur_mine"-noun-fr "miner"-noun-ca
"miner"-noun-ca "mineur_mine"-noun-fr
"cognitivement"-adverb-fr "cognitivament"-adverb-ca
"cognitivament"-adverb-ca "cognitivement"-adverb-fr
"venteux"-adjective-fr "ventós"-adjective-ca
"ventós"-adjective-ca "venteux"-adjective-fr
"sociopathique"-adjective-fr "sociopàtic"-adjective-ca
"sociopàtic"-adjective-ca "sociopathique"-adjective-fr
"Margot"-noun-fr "Margot"-properNoun-ca
"Margot"-properNoun-ca "Margot"-noun-fr
"complexer"-verb-fr "acomplexar"-verb-ca
"acomplexar"-verb-ca "complexer"-verb-fr
"être en danger"-verb-fr "perillar"-verb-ca
"perillar"-verb-ca "être en danger"-verb-fr
"d'extrême gauche"-adjective-fr "ultraesquerrà"-adjective-ca
"ultraesquerrà"-adjective-ca "d'extrême gauche"-adjective-fr
"Crespià"-properNoun-fr "Crespià"-properNoun-ca
"Crespià"-properNoun-ca "Crespià"-properNoun-fr
"intergalactique"-adjective-fr "intergalàctic"-adjective-ca
"intergalàctic"-adjective-ca "intergalactique"-adjective-fr
"monosémique"-adjective-fr "monosèmic"-adjective-ca
"monosèmic"-adjective-ca "monosémique"-adjective-fr
"entrecôte"-noun-fr "entrecot"-noun-ca
"entrecot"-noun-ca "entrecôte"-noun-fr
"Preixana"-properNoun-fr "Preixana"-properNoun-ca
"Preixana"-properNoun-ca "Preixana"-properNoun-fr
"Adra"-properNoun-fr "Adra"-properNoun-ca
"Adra"-properNoun-ca "Adra"-properNoun-fr
"Santa Fe del Penedès"-properNoun-fr "Santa Fe del Penedès"-properNoun-ca
"Santa Fe del Penedès"-properNoun-ca "Santa Fe del Penedès"-properNoun-fr
"Torredembarra"-properNoun-fr "Torredembarra"-properNoun-ca
"Torredembarra"-properNoun-ca "Torredembarra"-properNoun-fr
"prédicateur"-noun-fr "predicador"-noun-ca
"predicador"-noun-ca "prédicateur"-noun-fr
"predicador"-noun-ca "prêcheur"-noun-fr
"prêcheur"-noun-fr "predicador"-noun-ca
"Sant Martí de Tous"-properNoun-fr "Sant Martí de Tous"-properNoun-ca
"Sant Martí de Tous"-properNoun-ca "Sant Martí de Tous"-properNoun-fr
"jet d'eau"-noun-fr "sortidor"-noun-ca
"sortidor"-noun-ca "jet d'eau"-noun-fr
"Rahma"-properNoun-fr "Rahma"-properNoun-ca
"Rahma"-properNoun-ca "Rahma"-properNoun-fr
"mitigé"-adjective-fr "moderat"-adjective-ca
"moderat"-adjective-ca "mitigé"-adjective-fr
"quand est-ce que"-adverb-fr "quan"-adverb-ca
"quan"-adverb-ca "quand est-ce que"-adverb-fr
"Riba-roja de Túria"-properNoun-fr "Riba-roja de Túria"-properNoun-ca
"Riba-roja de Túria"-properNoun-ca "Riba-roja de Túria"-properNoun-fr
"Bourbonnais"-noun-fr "Bourbonnais"-properNoun-ca
"Bourbonnais"-properNoun-ca "Bourbonnais"-noun-fr
"génois"-noun-fr "genovès"-noun-ca
"genovès"-noun-ca "génois"-noun-fr
"Berna"-properNoun-fr "Berna"-properNoun-ca
"Berna"-properNoun-ca "Berna"-properNoun-fr
"Carrícola"-properNoun-fr "Carrícola"-properNoun-ca
"Carrícola"-properNoun-ca "Carrícola"-properNoun-fr
"Txell"-properNoun-fr "Txell"-properNoun-ca
"Txell"-properNoun-ca "Txell"-properNoun-fr
"Llimiana"-properNoun-fr "Llimiana"-properNoun-ca
"Llimiana"-properNoun-ca "Llimiana"-properNoun-fr
"Lucà"-noun-fr "Lucà"-properNoun-ca
"Lucà"-properNoun-ca "Lucà"-noun-fr
"Lucà"-properNoun-ca "Lucà"-properNoun-fr
"Lucà"-properNoun-fr "Lucà"-properNoun-ca
"Pujalt"-properNoun-fr "Pujalt"-properNoun-ca
"Pujalt"-properNoun-ca "Pujalt"-properNoun-fr
"reclassifier"-verb-fr "reclassificar"-verb-ca
"reclassificar"-verb-ca "reclassifier"-verb-fr
"Miralcamp"-properNoun-fr "Miralcamp"-properNoun-ca
"Miralcamp"-properNoun-ca "Miralcamp"-properNoun-fr
"Montaverner"-properNoun-fr "Montaverner"-properNoun-ca
"Montaverner"-properNoun-ca "Montaverner"-properNoun-fr
"Antella"-properNoun-fr "Antella"-properNoun-ca
"Antella"-properNoun-ca "Antella"-properNoun-fr
"Madremanya"-properNoun-fr "Madremanya"-properNoun-ca
"Madremanya"-properNoun-ca "Madremanya"-properNoun-fr
"Noah"-noun-fr "Noah"-properNoun-ca
"Noah"-properNoun-ca "Noah"-noun-fr
"Santpedor"-properNoun-fr "Santpedor"-properNoun-ca
"Santpedor"-properNoun-ca "Santpedor"-properNoun-fr
"saumure"-noun-fr "salmorra"-noun-ca
"salmorra"-noun-ca "saumure"-noun-fr
"McCulloch"-noun-fr "McCulloch"-properNoun-ca
"McCulloch"-properNoun-ca "McCulloch"-noun-fr
"McCulloch"-properNoun-ca "McCulloch"-properNoun-fr
"McCulloch"-properNoun-fr "McCulloch"-properNoun-ca
"Julyan"-properNoun-fr "Julyan"-properNoun-ca
"Julyan"-properNoun-ca "Julyan"-properNoun-fr
"anthropogénique"-adjective-fr "antropogènic"-adjective-ca
"antropogènic"-adjective-ca "anthropogénique"-adjective-fr
"bacon"-noun-fr "cansalada"-noun-ca
"cansalada"-noun-ca "bacon"-noun-fr
"stoïcien"-adjective-fr "estoic"-adjective-ca
"estoic"-adjective-ca "stoïcien"-adjective-fr
"trenar"-verb-ca "natter"-verb-fr
"natter"-verb-fr "trenar"-verb-ca
"Jiahui"-properNoun-fr "Jiahui"-properNoun-ca
"Jiahui"-properNoun-ca "Jiahui"-properNoun-fr
"Belianes"-properNoun-fr "Belianes"-properNoun-ca
"Belianes"-properNoun-ca "Belianes"-properNoun-fr
"Sant Ramon"-properNoun-fr "Sant Ramon"-properNoun-ca
"Sant Ramon"-properNoun-ca "Sant Ramon"-properNoun-fr
"embusquer"-verb-fr "emboscar"-verb-ca
"emboscar"-verb-ca "embusquer"-verb-fr
"Montoliu de Lleida"-properNoun-fr "Montoliu de Lleida"-properNoun-ca
"Montoliu de Lleida"-properNoun-ca "Montoliu de Lleida"-properNoun-fr
"Freginals"-properNoun-fr "Freginals"-properNoun-ca
"Freginals"-properNoun-ca "Freginals"-properNoun-fr
"steak"-noun-fr "filet"-noun-ca
"filet"-noun-ca "steak"-noun-fr
"assistanat"-noun-fr "assistència"-noun-ca
"assistència"-noun-ca "assistanat"-noun-fr
"hier midi"-adverb-fr "ahir al migdia"-adverb-ca
"ahir al migdia"-adverb-ca "hier midi"-adverb-fr
"apothicaire"-noun-fr "apotecari"-noun-ca
"apotecari"-noun-ca "apothicaire"-noun-fr
"Eugeni"-properNoun-fr "Eugeni"-properNoun-ca
"Eugeni"-properNoun-ca "Eugeni"-properNoun-fr
"Esterri d'Àneu"-properNoun-fr "Esterri d'Àneu"-properNoun-ca
"Esterri d'Àneu"-properNoun-ca "Esterri d'Àneu"-properNoun-fr
"oxydimétrie"-noun-fr "oxidimetria"-noun-ca
"oxidimetria"-noun-ca "oxydimétrie"-noun-fr
"alcaliniser"-verb-fr "alcalinitzar"-verb-ca
"alcalinitzar"-verb-ca "alcaliniser"-verb-fr
"Yazmin"-properNoun-fr "Yazmin"-properNoun-ca
"Yazmin"-properNoun-ca "Yazmin"-properNoun-fr
"Montgai"-properNoun-fr "Montgai"-properNoun-ca
"Montgai"-properNoun-ca "Montgai"-properNoun-fr
"thermoélectronique"-adjective-fr "termoelectrònic"-adjective-ca
"termoelectrònic"-adjective-ca "thermoélectronique"-adjective-fr
