"the"-determiner-en "lo"-determiner-es
"see"-verb-en "ver"-verb-es
"ver"-verb-es "see"-verb-en
"ver"-verb-es "view"-verb-en
"view"-verb-en "ver"-verb-es
"improve"-verb-en "potenciar"-verb-es
"improve"-verb-en "mejorar"-verb-es
"potenciar"-verb-es "improve"-verb-en
"mejorar"-verb-es "improve"-verb-en
"mejorar"-verb-es "get better"-verb-en
"mejorar"-verb-es "ameliorate"-verb-en
"get better"-verb-en "mejorar"-verb-es
"ameliorate"-verb-en "mejorar"-verb-es
"smile"-verb-en "sonreír"-verb-es
"sonreír"-verb-es "smile"-verb-en
"poison"-verb-en "envenenar"-verb-es
"envenenar"-verb-es "poison"-verb-en
"apreciar"-verb-es "appreciate"-verb-en
"agradecer"-verb-es "appreciate"-verb-en
"sell"-verb-en "vender"-verb-es
"vender"-verb-es "sell"-verb-en
"verify"-verb-en "verificar"-verb-es
"verificar"-verb-es "verify"-verb-en
"check"-verb-en "comprobar"-verb-es
"comprobar"-verb-es "check"-verb-en
"comprobar"-verb-es "check out"-verb-en
"check out"-verb-en "comprobar"-verb-es
"dress"-verb-en "aliñar"-verb-es
"dress"-verb-en "vestir"-verb-es
"aliñar"-verb-es "dress"-verb-en
"vestir"-verb-es "dress"-verb-en
"sew"-verb-en "coser"-verb-es
"coser"-verb-es "sew"-verb-en
"reward"-verb-en "premiar"-verb-es
"reward"-verb-en "retribuir"-verb-es
"premiar"-verb-es "reward"-verb-en
"retribuir"-verb-es "reward"-verb-en
"root"-verb-en "arraigar"-verb-es
"root"-verb-en "enraizar"-verb-es
"arraigar"-verb-es "root"-verb-en
"enraizar"-verb-es "root"-verb-en
"counterbalance"-verb-en "contrarrestar"-verb-es
"contrarrestar"-verb-es "counterbalance"-verb-en
"contrarrestar"-verb-es "counter"-verb-en
"counter"-verb-en "contrarrestar"-verb-es
"revocar"-verb-es "reverse"-verb-en
"revocar"-verb-es "revoke"-verb-en
"revoke"-verb-en "revocar"-verb-es
"desechar"-verb-es "refuse"-verb-en
"instruct"-verb-en "instruir"-verb-es
"instruir"-verb-es "instruct"-verb-en
"toughen"-verb-en "apelmazar"-verb-es
"toughen"-verb-en "encrudecer"-verb-es
"toughen"-verb-en "endurecer"-verb-es
"apelmazar"-verb-es "toughen"-verb-en
"encrudecer"-verb-es "toughen"-verb-en
"endurecer"-verb-es "toughen"-verb-en
"vigilar"-verb-es "watch"-verb-en
"vigilar"-verb-es "keep watch"-verb-en
"vigilar"-verb-es "look after"-verb-en
"vigilar"-verb-es "watch over"-verb-en
"velar"-verb-es "watch"-verb-en
"keep watch"-verb-en "vigilar"-verb-es
"look after"-verb-en "vigilar"-verb-es
"watch over"-verb-en "vigilar"-verb-es
"summon"-verb-en "convocar"-verb-es
"convocar"-verb-es "summon"-verb-en
"convocar"-verb-es "set up"-verb-en
"set up"-verb-en "convocar"-verb-es
"set up"-verb-en "montar"-verb-es
"set up"-verb-en "instalar"-verb-es
"set up"-verb-en "poner en marcha"-verb-es
"seed"-verb-en "sembrar"-verb-es
"sembrar"-verb-es "plant"-verb-en
"sembrar"-verb-es "seed"-verb-en
"deserve"-verb-en "merecer"-verb-es
"merecer"-verb-es "deserve"-verb-en
"merecer"-verb-es "merit"-verb-en
"merit"-verb-en "merecer"-verb-es
"equate"-verb-en "equiparar"-verb-es
"equiparar"-verb-es "equate"-verb-en
"originate"-verb-en "originar"-verb-es
"originar"-verb-es "originate"-verb-en
"claim"-verb-en "alegar"-verb-es
"claim"-verb-en "reclamar"-verb-es
"claim"-verb-en "reivindicar"-verb-es
"alegar"-verb-es "claim"-verb-en
"alegar"-verb-es "allege"-verb-en
"reclamar"-verb-es "claim"-verb-en
"reclamar"-verb-es "demand"-verb-en
"reivindicar"-verb-es "claim"-verb-en
"allege"-verb-en "alegar"-verb-es
"demand"-verb-en "reclamar"-verb-es
"demand"-verb-en "exigir"-verb-es
"contaminate"-verb-en "contaminar"-verb-es
"contaminar"-verb-es "contaminate"-verb-en
"hunt"-verb-en "cazar"-verb-es
"cazar"-verb-es "hunt"-verb-en
"ayudar"-verb-es "help"-verb-en
"auxiliar"-verb-es "help"-verb-en
"dwell"-verb-en "morar"-verb-es
"morar"-verb-es "dwell"-verb-en
"age"-verb-en "envejecer"-verb-es
"envejecer"-verb-es "age"-verb-en
"omit"-verb-en "omitir"-verb-es
"omitir"-verb-es "omit"-verb-en
"kidnap"-verb-en "secuestrar"-verb-es
"secuestrar"-verb-es "kidnap"-verb-en
"secuestrar"-verb-es "abduct"-verb-en
"abduct"-verb-en "secuestrar"-verb-es
"dry"-verb-en "secar"-verb-es
"secar"-verb-es "dry"-verb-en
"secar"-verb-es "wipe"-verb-en
"wipe"-verb-en "secar"-verb-es
"strain"-verb-en "estirar"-verb-es
"estirar"-verb-es "strain"-verb-en
"estirar"-verb-es "pull"-verb-en
"pull"-verb-en "estirar"-verb-es
"drift"-verb-en "ir a la deriva"-verb-es
"ir a la deriva"-verb-es "drift"-verb-en
"heave"-verb-en "alzar"-verb-es
"heave"-verb-en "erguir"-verb-es
"alzar"-verb-es "heave"-verb-en
"erguir"-verb-es "heave"-verb-en
"hinder"-verb-en "entrabar"-verb-es
"hinder"-verb-en "obstaculizar"-verb-es
"entrabar"-verb-es "hinder"-verb-en
"obstaculizar"-verb-es "hinder"-verb-en
"acclimatise"-verb-en "ambientar"-verb-es
"ambientar"-verb-es "acclimatise"-verb-en
"nail"-verb-en "clavar"-verb-es
"clavar"-verb-es "nail"-verb-en
"clavar"-verb-es "pin"-verb-en
"pin"-verb-en "clavar"-verb-es
"pin"-verb-en "hincar"-verb-es
"agradar"-verb-es "like"-verb-en
"hover"-verb-en "cercar"-verb-es
"cercar"-verb-es "hover"-verb-en
"split"-verb-en "partir"-verb-es
"partir"-verb-es "split"-verb-en
"hire"-verb-en "contratar"-verb-es
"contratar"-verb-es "hire"-verb-en
"contratar"-verb-es "hire out"-verb-en
"hire out"-verb-en "contratar"-verb-es
"lengthen"-verb-en "alargar"-verb-es
"alargar"-verb-es "lengthen"-verb-en
"sail"-verb-en "navegar"-verb-es
"navegar"-verb-es "sail"-verb-en
"navegar"-verb-es "cruise"-verb-en
"cruise"-verb-en "navegar"-verb-es
"facilitate"-verb-en "facilitar"-verb-es
"facilitar"-verb-es "facilitate"-verb-en
"promote"-verb-en "impulsar"-verb-es
"impulsar"-verb-es "promote"-verb-en
"train"-verb-en "adiestrar"-verb-es
"adiestrar"-verb-es "train"-verb-en
"distinguish"-verb-en "distinguir"-verb-es
"distinguir"-verb-es "distinguish"-verb-en
"exhaust"-verb-en "agotar"-verb-es
"agotar"-verb-es "exhaust"-verb-en
"agotar"-verb-es "deplete"-verb-en
"deplete"-verb-en "agotar"-verb-es
"advertise"-verb-en "anunciar"-verb-es
"anunciar"-verb-es "advertise"-verb-en
"anunciar"-verb-es "announce"-verb-en
"announce"-verb-en "anunciar"-verb-es
"yield"-verb-en "ceder"-verb-es
"ceder"-verb-es "yield"-verb-en
"label"-verb-en "etiquetar"-verb-es
"etiquetar"-verb-es "label"-verb-en
"launch"-verb-en "arrojar"-verb-es
"arrojar"-verb-es "launch"-verb-en
"wrap"-verb-en "envolver"-verb-es
"wrap"-verb-en "liar"-verb-es
"envolver"-verb-es "wrap"-verb-en
"liar"-verb-es "wrap"-verb-en
"lease"-verb-en "arrendar"-verb-es
"arrendar"-verb-es "lease"-verb-en
"stone"-verb-en "apedrear"-verb-es
"apedrear"-verb-es "stone"-verb-en
"kill"-verb-en "matar"-verb-es
"kill"-verb-en "victimar"-verb-es
"matar"-verb-es "kill"-verb-en
"victimar"-verb-es "kill"-verb-en
"rob"-verb-en "atracar"-verb-es
"atracar"-verb-es "rob"-verb-en
"leap"-verb-en "saltar"-verb-es
"saltar"-verb-es "leap"-verb-en
"saltar"-verb-es "jump"-verb-en
"saltar"-verb-es "jump over"-verb-en
"saltar"-verb-es "spring"-verb-en
"jump"-verb-en "saltar"-verb-es
"jump over"-verb-en "saltar"-verb-es
"spring"-verb-en "saltar"-verb-es
"llenar"-verb-es "fill"-verb-en
"llenar"-verb-es "crowd"-verb-en
"crowd"-verb-en "llenar"-verb-es
"mitigate"-verb-en "mitigar"-verb-es
"mitigar"-verb-es "mitigate"-verb-en
"spread"-verb-en "divulgar"-verb-es
"spread"-verb-en "extender"-verb-es
"spread"-verb-en "difundir"-verb-es
"divulgar"-verb-es "spread"-verb-en
"divulgar"-verb-es "divulge"-verb-en
"extender"-verb-es "spread"-verb-en
"extender"-verb-es "extend"-verb-en
"extender"-verb-es "stretch"-verb-en
"difundir"-verb-es "spread"-verb-en
"divulge"-verb-en "divulgar"-verb-es
"extend"-verb-en "extender"-verb-es
"stretch"-verb-en "extender"-verb-es
"diminish"-verb-en "disminuir"-verb-es
"disminuir"-verb-es "curtail"-verb-en
"disminuir"-verb-es "diminish"-verb-en
"disminuir"-verb-es "dwindle"-verb-en
"dwindle"-verb-en "disminuir"-verb-es
"lodge"-verb-en "alojar"-verb-es
"lodge"-verb-en "hospedar"-verb-es
"alojar"-verb-es "lodge"-verb-en
"alojar"-verb-es "billet"-verb-en
"hospedar"-verb-es "lodge"-verb-en
"billet"-verb-en "alojar"-verb-es
"saw"-verb-en "aserrar"-verb-es
"saw"-verb-en "serrar"-verb-es
"aserrar"-verb-es "saw"-verb-en
"serrar"-verb-es "saw"-verb-en
"nourish"-verb-en "nutrir"-verb-es
"nutrir"-verb-es "nourish"-verb-en
"slip"-verb-en "resbalar"-verb-es
"resbalar"-verb-es "slip"-verb-en
"stroke"-verb-en "acariciar"-verb-es
"acariciar"-verb-es "stroke"-verb-en
"felicitar"-verb-es "congratulate"-verb-en
"gladden"-verb-en "alegrar"-verb-es
"alegrar"-verb-es "gladden"-verb-en
"alegrar"-verb-es "cheer"-verb-en
"cheer"-verb-en "alegrar"-verb-es
"cheer"-verb-en "aclamar"-verb-es
"burn"-verb-en "abrasar"-verb-es
"burn"-verb-en "arder"-verb-es
"burn"-verb-en "quemar"-verb-es
"abrasar"-verb-es "burn"-verb-en
"arder"-verb-es "burn"-verb-en
"quemar"-verb-es "burn"-verb-en
"throw"-verb-en "echar"-verb-es
"throw"-verb-en "tirar"-verb-es
"echar"-verb-es "throw"-verb-en
"echar"-verb-es "chuck"-verb-en
"tirar"-verb-es "throw"-verb-en
"chuck"-verb-en "echar"-verb-es
"arrange"-verb-en "arreglar"-verb-es
"arreglar"-verb-es "fix"-verb-en
"arreglar"-verb-es "arrange"-verb-en
"mutilate"-verb-en "mutilar"-verb-es
"mutilar"-verb-es "mutilate"-verb-en
"guide"-verb-en "guiar"-verb-es
"guiar"-verb-es "guide"-verb-en
"lick"-verb-en "lamer"-verb-es
"lamer"-verb-es "lick"-verb-en
"corrupt"-verb-en "corromper"-verb-es
"corromper"-verb-es "corrupt"-verb-en
"swallow"-verb-en "tragar"-verb-es
"tragar"-verb-es "swallow"-verb-en
"forgive"-verb-en "perdonar"-verb-es
"perdonar"-verb-es "forgive"-verb-en
"sustain"-verb-en "sostener"-verb-es
"sostener"-verb-es "sustain"-verb-en
"benefit"-verb-en "beneficiar"-verb-es
"beneficiar"-verb-es "benefit"-verb-en
"detail"-verb-en "detallar"-verb-es
"detail"-verb-en "pormenorizar"-verb-es
"detallar"-verb-es "detail"-verb-en
"pormenorizar"-verb-es "detail"-verb-en
"ride"-verb-en "montar"-verb-es
"ride"-verb-en "cabalgar"-verb-es
"montar"-verb-es "set up"-verb-en
"montar"-verb-es "ride"-verb-en
"montar"-verb-es "mount"-verb-en
"cabalgar"-verb-es "ride"-verb-en
"mount"-verb-en "montar"-verb-es
"mark"-verb-en "manchar"-verb-es
"manchar"-verb-es "mark"-verb-en
"manchar"-verb-es "blemish"-verb-en
"blemish"-verb-en "manchar"-verb-es
"marcar"-verb-es "score"-verb-en
"score"-verb-en "marcar"-verb-es
"score"-verb-en "puntuar"-verb-es
"puntuar"-verb-es "score"-verb-en
"mortify"-verb-en "mortificar"-verb-es
"mortificar"-verb-es "mortify"-verb-en
"plañir"-verb-es "mourn"-verb-en
"mask"-verb-en "enmascarar"-verb-es
"enmascarar"-verb-es "mask"-verb-en
"soften"-verb-en "suavizar"-verb-es
"soften"-verb-en "ablandar"-verb-es
"suavizar"-verb-es "soften"-verb-en
"suavizar"-verb-es "smooth"-verb-en
"ablandar"-verb-es "soften"-verb-en
"smooth"-verb-en "suavizar"-verb-es
"possess"-verb-en "poseer"-verb-es
"poseer"-verb-es "possess"-verb-en
"poseer"-verb-es "own"-verb-en
"own"-verb-en "poseer"-verb-es
"think"-verb-en "opinar"-verb-es
"think"-verb-en "pensar"-verb-es
"opinar"-verb-es "think"-verb-en
"pensar"-verb-es "think"-verb-en
"mind"-verb-en "importar"-verb-es
"importar"-verb-es "mind"-verb-en
"importar"-verb-es "import"-verb-en
"importar"-verb-es "matter"-verb-en
"import"-verb-en "importar"-verb-es
"matter"-verb-en "importar"-verb-es
"quantify"-verb-en "cuantificar"-verb-es
"cuantificar"-verb-es "quantify"-verb-en
"remedy"-verb-en "remediar"-verb-es
"remediar"-verb-es "remedy"-verb-en
"measure"-verb-en "medir"-verb-es
"medir"-verb-es "measure"-verb-en
"immigrate"-verb-en "inmigrar"-verb-es
"inmigrar"-verb-es "immigrate"-verb-en
"internalise"-verb-en "interiorizar"-verb-es
"interiorizar"-verb-es "internalise"-verb-en
"insert"-verb-en "insertar"-verb-es
"insertar"-verb-es "insert"-verb-en
"minimise"-verb-en "minimizar"-verb-es
"minimizar"-verb-es "minimise"-verb-en
"monitor"-verb-en "controlar"-verb-es
"controlar"-verb-es "monitor"-verb-en
"controlar"-verb-es "control"-verb-en
"control"-verb-en "controlar"-verb-es
"hammer"-verb-en "machacar"-verb-es
"hammer"-verb-en "picar"-verb-es
"machacar"-verb-es "hammer"-verb-en
"picar"-verb-es "hammer"-verb-en
"mutter"-verb-en "murmurar"-verb-es
"murmurar"-verb-es "mutter"-verb-en
"disfrutar"-verb-es "enjoy"-verb-en
"gozar"-verb-es "enjoy"-verb-en
"suffocate"-verb-en "abochornar"-verb-es
"suffocate"-verb-en "asfixiar"-verb-es
"suffocate"-verb-en "sofocar"-verb-es
"abochornar"-verb-es "suffocate"-verb-en
"asfixiar"-verb-es "suffocate"-verb-en
"asfixiar"-verb-es "asphyxiate"-verb-en
"sofocar"-verb-es "suffocate"-verb-en
"sofocar"-verb-es "stifle"-verb-en
"asphyxiate"-verb-en "asfixiar"-verb-es
"stifle"-verb-en "sofocar"-verb-es
"stifle"-verb-en "reprimir"-verb-es
"smoke"-verb-en "fumar"-verb-es
"fumar"-verb-es "smoke"-verb-en
"ir"-verb-es "go"-verb-en
"ir"-verb-es "go along"-verb-en
"go along"-verb-en "ir"-verb-es
"express"-verb-en "expresar"-verb-es
"expresar"-verb-es "express"-verb-en
"negotiate"-verb-en "negociar"-verb-es
"negociar"-verb-es "negotiate"-verb-en
"change"-verb-en "cambiar"-verb-es
"change"-verb-en "canjear"-verb-es
"change"-verb-en "trocar"-verb-es
"cambiar"-verb-es "change"-verb-en
"cambiar"-verb-es "switch"-verb-en
"cambiar"-verb-es "shift"-verb-en
"cambiar"-verb-es "capsize"-verb-en
"canjear"-verb-es "change"-verb-en
"trocar"-verb-es "change"-verb-en
"switch"-verb-en "cambiar"-verb-es
"shift"-verb-en "cambiar"-verb-es
"shift"-verb-en "mover"-verb-es
"capsize"-verb-en "cambiar"-verb-es
"neutralise"-verb-en "neutralizar"-verb-es
"neutralizar"-verb-es "neutralise"-verb-en
"notar"-verb-es "note"-verb-en
"notar"-verb-es "notice"-verb-en
"notar"-verb-es "sense"-verb-en
"notice"-verb-en "notar"-verb-es
"sense"-verb-en "notar"-verb-es
"characterise"-verb-en "caracterizar"-verb-es
"caracterizar"-verb-es "characterise"-verb-en
"swim"-verb-en "nadar"-verb-es
"nadar"-verb-es "swim"-verb-en
"sigh"-verb-en "suspirar"-verb-es
"suspirar"-verb-es "sigh"-verb-en
"pause"-verb-en "parar"-verb-es
"parar"-verb-es "pause"-verb-en
"parar"-verb-es "stop"-verb-en
"parar"-verb-es "halt"-verb-en
"parar"-verb-es "stall"-verb-en
"stop"-verb-en "parar"-verb-es
"stop"-verb-en "detener"-verb-es
"halt"-verb-en "parar"-verb-es
"stall"-verb-en "parar"-verb-es
"avoid"-verb-en "evitar"-verb-es
"avoid"-verb-en "evadir"-verb-es
"evitar"-verb-es "avert"-verb-en
"evitar"-verb-es "avoid"-verb-en
"evadir"-verb-es "avoid"-verb-en
"evadir"-verb-es "evade"-verb-en
"evade"-verb-en "evadir"-verb-es
"evade"-verb-en "eludir"-verb-es
"pave"-verb-en "adoquinar"-verb-es
"adoquinar"-verb-es "pave"-verb-en
"dig"-verb-en "cavar"-verb-es
"cavar"-verb-es "dig"-verb-en
"dent"-verb-en "abollar"-verb-es
"abollar"-verb-es "dent"-verb-en
"last"-verb-en "durar"-verb-es
"durar"-verb-es "last"-verb-en
"respect"-verb-en "respetar"-verb-es
"respetar"-verb-es "respect"-verb-en
"proseguir"-verb-es "continue"-verb-en
"paralyse"-verb-en "anquilosar"-verb-es
"paralyse"-verb-en "paralizar"-verb-es
"anquilosar"-verb-es "paralyse"-verb-en
"paralizar"-verb-es "paralyse"-verb-en
"transcurrir"-verb-es "pass"-verb-en
"paste"-verb-en "pegar"-verb-es
"pegar"-verb-es "paste"-verb-en
"pegar"-verb-es "hit"-verb-en
"pegar"-verb-es "punch"-verb-en
"hit"-verb-en "pegar"-verb-es
"hit"-verb-en "acertar"-verb-es
"punch"-verb-en "pegar"-verb-es
"sin"-verb-en "pecar"-verb-es
"pecar"-verb-es "sin"-verb-en
"shoe"-verb-en "calzar"-verb-es
"calzar"-verb-es "shoe"-verb-en
"detener"-verb-es "stop"-verb-en
"detener"-verb-es "detain"-verb-en
"detener"-verb-es "remand"-verb-en
"detain"-verb-en "detener"-verb-es
"remand"-verb-en "detener"-verb-es
"decide"-verb-en "decidir"-verb-es
"decidir"-verb-es "decide"-verb-en
"kneel"-verb-en "arrodillar"-verb-es
"arrodillar"-verb-es "kneel"-verb-en
"head"-verb-en "encabezar"-verb-es
"encabezar"-verb-es "head"-verb-en
"encabezar"-verb-es "spearhead"-verb-en
"spearhead"-verb-en "encabezar"-verb-es
"perfect"-verb-en "perfeccionar"-verb-es
"perfeccionar"-verb-es "perfect"-verb-en
"persuade"-verb-en "persuadir"-verb-es
"persuadir"-verb-es "persuade"-verb-en
"belong"-verb-en "pertenecer"-verb-es
"pertenecer"-verb-es "belong"-verb-en
"titubear"-verb-es "hesitate"-verb-en
"prick"-verb-en "pinchar"-verb-es
"pinchar"-verb-es "prick"-verb-en
"pinchar"-verb-es "puncture"-verb-en
"pinchar"-verb-es "jab"-verb-en
"puncture"-verb-en "pinchar"-verb-es
"jab"-verb-en "pinchar"-verb-es
"hincar"-verb-es "pin"-verb-en
"piss"-verb-en "mear"-verb-es
"mear"-verb-es "piss"-verb-en
"plantar"-verb-es "plant"-verb-en
"plead"-verb-en "abogar"-verb-es
"abogar"-verb-es "plead"-verb-en
"vote"-verb-en "votar"-verb-es
"votar"-verb-es "vote"-verb-en
"popularise"-verb-en "popularizar"-verb-es
"popularizar"-verb-es "popularise"-verb-en
"graze"-verb-en "apacentar"-verb-es
"apacentar"-verb-es "graze"-verb-en
"preach"-verb-en "predicar"-verb-es
"predicar"-verb-es "preach"-verb-en
"privatise"-verb-en "privatizar"-verb-es
"privatizar"-verb-es "privatise"-verb-en
"marry"-verb-en "casar"-verb-es
"casar"-verb-es "marry"-verb-en
"price"-verb-en "tasar"-verb-es
"tasar"-verb-es "price"-verb-en
"process"-verb-en "procesar"-verb-es
"procesar"-verb-es "process"-verb-en
"sadden"-verb-en "entristecer"-verb-es
"entristecer"-verb-es "sadden"-verb-en
"buy"-verb-en "comprar"-verb-es
"comprar"-verb-es "buy"-verb-en
"pump"-verb-en "bombear"-verb-es
"bombear"-verb-es "pump"-verb-en
"acertar"-verb-es "hit"-verb-en
"señalar"-verb-es "point"-verb-en
"señalar"-verb-es "signal"-verb-en
"signal"-verb-en "señalar"-verb-es
"weigh"-verb-en "pesar"-verb-es
"pesar"-verb-es "weigh"-verb-en
"rot"-verb-en "pudrir"-verb-es
"pudrir"-verb-es "rot"-verb-en
"fish"-verb-en "faenar"-verb-es
"fish"-verb-en "pescar"-verb-es
"faenar"-verb-es "fish"-verb-en
"pescar"-verb-es "fish"-verb-en
"race"-verb-en "correr"-verb-es
"correr"-verb-es "run"-verb-en
"correr"-verb-es "race"-verb-en
"presage"-verb-en "presagiar"-verb-es
"presagiar"-verb-es "presage"-verb-en
"presagiar"-verb-es "foreshadow"-verb-en
"presagiar"-verb-es "forebode"-verb-en
"foreshadow"-verb-en "presagiar"-verb-es
"forebode"-verb-en "presagiar"-verb-es
"predetermine"-verb-en "predeterminar"-verb-es
"predeterminar"-verb-es "predetermine"-verb-en
"exceed"-verb-en "exceder"-verb-es
"exceed"-verb-en "superar"-verb-es
"exceed"-verb-en "sobrepasar"-verb-es
"exceder"-verb-es "exceed"-verb-en
"superar"-verb-es "exceed"-verb-en
"superar"-verb-es "trump"-verb-en
"superar"-verb-es "surpass"-verb-en
"sobrepasar"-verb-es "exceed"-verb-en
"trump"-verb-en "superar"-verb-es
"surpass"-verb-en "superar"-verb-es
"foresee"-verb-en "prever"-verb-es
"prever"-verb-es "foresee"-verb-en
"share"-verb-en "compartir"-verb-es
"rent"-verb-en "alquilar"-verb-es
"alquilar"-verb-es "rent"-verb-en
"regulate"-verb-en "regular"-verb-es
"regular"-verb-es "regulate"-verb-en
"gestionar"-verb-es "manage"-verb-en
"list"-verb-en "alistar"-verb-es
"list"-verb-en "listar"-verb-es
"alistar"-verb-es "list"-verb-en
"listar"-verb-es "list"-verb-en
"reason"-verb-en "razonar"-verb-es
"razonar"-verb-es "reason"-verb-en
"creak"-verb-en "gañir"-verb-es
"gañir"-verb-es "creak"-verb-en
"give"-verb-en "dar"-verb-es
"give"-verb-en "regalar"-verb-es
"give"-verb-en "obsequiar"-verb-es
"give"-verb-en "impartir"-verb-es
"dar"-verb-es "give"-verb-en
"dar"-verb-es "donate"-verb-en
"regalar"-verb-es "give"-verb-en
"obsequiar"-verb-es "give"-verb-en
"impartir"-verb-es "give"-verb-en
"impartir"-verb-es "impart"-verb-en
"donate"-verb-en "dar"-verb-es
"impart"-verb-en "impartir"-verb-es
"roast"-verb-en "asar"-verb-es
"asar"-verb-es "roast"-verb-en
"asar"-verb-es "grill"-verb-en
"grill"-verb-en "asar"-verb-es
"rub"-verb-en "frotar"-verb-es
"frotar"-verb-es "rub"-verb-en
"row"-verb-en "bogar"-verb-es
"row"-verb-en "remar"-verb-es
"bogar"-verb-es "row"-verb-en
"remar"-verb-es "row"-verb-en
"warn"-verb-en "prevenir"-verb-es
"warn"-verb-en "advertir"-verb-es
"warn"-verb-en "avisar"-verb-es
"prevenir"-verb-es "warn"-verb-en
"advertir"-verb-es "warn"-verb-en
"avisar"-verb-es "warn"-verb-en
"sack"-verb-en "despedir"-verb-es
"despedir"-verb-es "sack"-verb-en
"despedir"-verb-es "fire"-verb-en
"fire"-verb-en "despedir"-verb-es
"fire"-verb-en "disparar"-verb-es
"shoot"-verb-en "disparar"-verb-es
"disparar"-verb-es "fire"-verb-en
"disparar"-verb-es "shoot"-verb-en
"standardise"-verb-en "estandarizar"-verb-es
"estandarizar"-verb-es "standardise"-verb-en
"spill"-verb-en "derramar"-verb-es
"derramar"-verb-es "spill"-verb-en
"derramar"-verb-es "shed"-verb-en
"shed"-verb-en "derramar"-verb-es
"establish"-verb-en "afincar"-verb-es
"afincar"-verb-es "establish"-verb-en
"base"-verb-en "fundamentar"-verb-es
"fundamentar"-verb-es "base"-verb-en
"seal"-verb-en "sellar"-verb-es
"sellar"-verb-es "seal"-verb-en
"settle"-verb-en "resolver"-verb-es
"resolver"-verb-es "settle"-verb-en
"resolver"-verb-es "resolve"-verb-en
"resolve"-verb-en "resolver"-verb-es
"resolve"-verb-en "zanjar"-verb-es
"tallar"-verb-es "cut"-verb-en
"skate"-verb-en "patinar"-verb-es
"patinar"-verb-es "skate"-verb-en
"write"-verb-en "escribir"-verb-es
"escribir"-verb-es "write"-verb-en
"escribir"-verb-es "type"-verb-en
"type"-verb-en "escribir"-verb-es
"square"-verb-en "cuadrar"-verb-es
"cuadrar"-verb-es "square"-verb-en
"chat"-verb-en "charlar"-verb-es
"charlar"-verb-es "chat"-verb-en
"talk"-verb-en "hablar"-verb-es
