"Irène"-properNoun-fr "Irène"-properNoun-ca
"Albaladejo"-properNoun-fr "Albaladejo"-noun-ca
"Isern"-noun-fr "Isern"-noun-ca
"Isern"-noun-ca "Isern"-noun-fr
"Isern"-noun-ca "Isern"-properNoun-fr
"Isern"-properNoun-fr "Isern"-noun-ca
"Uceda"-noun-fr "Uceda"-noun-ca
"Uceda"-noun-ca "Uceda"-noun-fr
"Uceda"-noun-ca "Uceda"-properNoun-fr
"Uceda"-properNoun-fr "Uceda"-noun-ca
"infinitesimal"-adjective-ca "infinitésimal"-adjective-fr
"infinitésimal"-adjective-fr "infinitesimal"-adjective-ca
"Sòria"-noun-fr "Sòria"-noun-ca
"Sòria"-noun-ca "Sòria"-noun-fr
"Sòria"-noun-ca "Sòria"-properNoun-fr
"Sòria"-noun-ca "Soria"-noun-fr
"Sòria"-noun-ca "Soria"-properNoun-fr
"Sòria"-properNoun-fr "Sòria"-noun-ca
"Soria"-noun-fr "Sòria"-noun-ca
"Soria"-noun-fr "Soria"-noun-ca
"Soria"-properNoun-fr "Sòria"-noun-ca
"Soria"-properNoun-fr "Soria"-noun-ca
"praxéologie"-noun-fr "praxeologia"-noun-ca
"praxeologia"-noun-ca "praxéologie"-noun-fr
"Reeve"-noun-fr "Reeve"-noun-ca
"Reeve"-noun-fr "Reeve"-properNoun-ca
"Reeve"-noun-ca "Reeve"-noun-fr
"Reeve"-noun-ca "Reeve"-properNoun-fr
"Reeve"-properNoun-ca "Reeve"-noun-fr
"Reeve"-properNoun-ca "Reeve"-properNoun-fr
"Reeve"-properNoun-fr "Reeve"-noun-ca
"Reeve"-properNoun-fr "Reeve"-properNoun-ca
"Lanau"-noun-fr "Lanau"-noun-ca
"Lanau"-noun-ca "Lanau"-noun-fr
"Lanau"-noun-ca "Lanau"-properNoun-fr
"Lanau"-properNoun-fr "Lanau"-noun-ca
"Ferraté"-noun-fr "Ferraté"-noun-ca
"Ferraté"-noun-ca "Ferraté"-noun-fr
"Ferraté"-noun-ca "Ferraté"-properNoun-fr
"Ferraté"-properNoun-fr "Ferraté"-noun-ca
"Armesto"-noun-fr "Armesto"-noun-ca
"Armesto"-noun-ca "Armesto"-noun-fr
"Armesto"-noun-ca "Armesto"-properNoun-fr
"Armesto"-properNoun-fr "Armesto"-noun-ca
"Knight"-noun-fr "Knight"-noun-ca
"Knight"-noun-ca "Knight"-noun-fr
"Knight"-noun-ca "Knight"-properNoun-fr
"Knight"-properNoun-fr "Knight"-noun-ca
"Grané"-noun-fr "Grané"-noun-ca
"Grané"-noun-ca "Grané"-noun-fr
"Grané"-noun-ca "Grané"-properNoun-fr
"Grané"-properNoun-fr "Grané"-noun-ca
"Wawatie"-noun-fr "Wawatie"-noun-ca
"Wawatie"-noun-ca "Wawatie"-noun-fr
"Wawatie"-noun-ca "Wawatie"-properNoun-fr
"Wawatie"-properNoun-fr "Wawatie"-noun-ca
"Jonson"-noun-fr "Jonson"-noun-ca
"Jonson"-noun-fr "Jonson"-properNoun-ca
"Jonson"-noun-ca "Jonson"-noun-fr
"Jonson"-noun-ca "Jonson"-properNoun-fr
"Jonson"-properNoun-ca "Jonson"-noun-fr
"Jonson"-properNoun-ca "Jonson"-properNoun-fr
"Jonson"-properNoun-fr "Jonson"-noun-ca
"Jonson"-properNoun-fr "Jonson"-properNoun-ca
"von Hotze"-noun-fr "von Hotze"-noun-ca
"von Hotze"-noun-fr "von Hotze"-properNoun-ca
"von Hotze"-noun-ca "von Hotze"-noun-fr
"von Hotze"-noun-ca "von Hotze"-properNoun-fr
"von Hotze"-properNoun-ca "von Hotze"-noun-fr
"von Hotze"-properNoun-ca "von Hotze"-properNoun-fr
"von Hotze"-properNoun-fr "von Hotze"-noun-ca
"von Hotze"-properNoun-fr "von Hotze"-properNoun-ca
"Etapp"-noun-fr "Etapp"-noun-ca
"Etapp"-noun-ca "Etapp"-noun-fr
"Etapp"-noun-ca "Etapp"-properNoun-fr
"Etapp"-properNoun-fr "Etapp"-noun-ca
"impulsion"-noun-fr "impulsió"-noun-ca
"impulsió"-noun-ca "impulsion"-noun-fr
"Dorion"-noun-fr "Dorion"-noun-ca
"Dorion"-noun-ca "Dorion"-noun-fr
"Dorion"-noun-ca "Dorion"-properNoun-fr
"Dorion"-properNoun-fr "Dorion"-noun-ca
"Villodres"-noun-fr "Villodres"-noun-ca
"Villodres"-noun-ca "Villodres"-noun-fr
"Villodres"-noun-ca "Villodres"-properNoun-fr
"Villodres"-properNoun-fr "Villodres"-noun-ca
"églefin"-noun-fr "eglefí"-noun-ca
"eglefí"-noun-ca "églefin"-noun-fr
"Aiala"-noun-ca "Aiala"-properNoun-fr
"Aiala"-properNoun-fr "Aiala"-noun-ca
"Aiala"-properNoun-fr "Aiala"-properNoun-ca
"Aiala"-properNoun-ca "Aiala"-properNoun-fr
"Dean"-noun-fr "Dean"-noun-ca
"Dean"-noun-ca "Dean"-noun-fr
"Dean"-noun-ca "Dean"-properNoun-fr
"Dean"-properNoun-fr "Dean"-noun-ca
"Giráldez"-noun-fr "Giráldez"-noun-ca
"Giráldez"-noun-ca "Giráldez"-noun-fr
"Giráldez"-noun-ca "Giráldez"-properNoun-fr
"Giráldez"-properNoun-fr "Giráldez"-noun-ca
"sans"-preposition-fr "sens"-preposition-ca
"sens"-preposition-ca "sans"-preposition-fr
"Mohammad"-noun-fr "Mohammad"-noun-ca
"Mohammad"-noun-ca "Mohammad"-noun-fr
"Mohammad"-noun-ca "Mohammad"-properNoun-fr
"Mohammad"-properNoun-fr "Mohammad"-noun-ca
"ayatollah"-noun-fr "aiatol·là"-noun-ca
"aiatol·là"-noun-ca "ayatollah"-noun-fr
"Espinach"-noun-fr "Espinach"-noun-ca
"Espinach"-noun-ca "Espinach"-noun-fr
"Espinach"-noun-ca "Espinach"-properNoun-fr
"Espinach"-properNoun-fr "Espinach"-noun-ca
"généticien"-adjective-fr "genetista"-adjective-ca
"genetista"-adjective-ca "généticien"-adjective-fr
"confidentialité"-noun-fr "confidencialitat"-noun-ca
"confidencialitat"-noun-ca "confidentialité"-noun-fr
"Francesch"-noun-fr "Francesch"-noun-ca
"Francesch"-noun-ca "Francesch"-noun-fr
"Francesch"-noun-ca "Francesch"-properNoun-fr
"Francesch"-properNoun-fr "Francesch"-noun-ca
"pyramidal"-adjective-fr "apiramidat"-adjective-ca
"apiramidat"-adjective-ca "pyramidal"-adjective-fr
"Habib"-noun-fr "Habib"-noun-ca
"Habib"-noun-ca "Habib"-noun-fr
"Habib"-noun-ca "Habib"-properNoun-fr
"Habib"-properNoun-fr "Habib"-noun-ca
"Oiartzabal"-noun-fr "Oiartzabal"-noun-ca
"Oiartzabal"-noun-fr "Oiartzabal"-properNoun-ca
"Oiartzabal"-noun-ca "Oiartzabal"-noun-fr
"Oiartzabal"-noun-ca "Oiartzabal"-properNoun-fr
"Oiartzabal"-properNoun-ca "Oiartzabal"-noun-fr
"Oiartzabal"-properNoun-ca "Oiartzabal"-properNoun-fr
"Oiartzabal"-properNoun-fr "Oiartzabal"-noun-ca
"Oiartzabal"-properNoun-fr "Oiartzabal"-properNoun-ca
"Chamberlain"-noun-fr "Chamberlain"-noun-ca
"Chamberlain"-noun-ca "Chamberlain"-noun-fr
"Chamberlain"-noun-ca "Chamberlain"-properNoun-fr
"Chamberlain"-properNoun-fr "Chamberlain"-noun-ca
"Lucas"-noun-ca "Lucas"-properNoun-fr
"Lucas"-properNoun-fr "Lucas"-noun-ca
"Jérôme"-properNoun-fr "Jérôme"-properNoun-ca
"Jérôme"-properNoun-ca "Jérôme"-properNoun-fr
"réalisable"-adjective-fr "realitzable"-adjective-ca
"realitzable"-adjective-ca "réalisable"-adjective-fr
"Alec"-properNoun-fr "Alec"-properNoun-ca
"Alec"-properNoun-ca "Alec"-properNoun-fr
"bien avant"-adverb-fr "molt abans"-adverb-ca
"molt abans"-adverb-ca "bien avant"-adverb-fr
"molt abans"-adverb-ca "beaucoup avant"-adverb-fr
"beaucoup avant"-adverb-fr "molt abans"-adverb-ca
"Broomfield"-noun-fr "Broomfield"-noun-ca
"Broomfield"-noun-ca "Broomfield"-noun-fr
"Broomfield"-noun-ca "Broomfield"-properNoun-fr
"Broomfield"-properNoun-fr "Broomfield"-noun-ca
"Timoshenko"-noun-fr "Timoshenko"-noun-ca
"Timoshenko"-noun-fr "Timoshenko"-properNoun-ca
"Timoshenko"-noun-ca "Timoshenko"-noun-fr
"Timoshenko"-noun-ca "Timoshenko"-properNoun-fr
"Timoshenko"-noun-ca "Tymochenko"-noun-fr
"Timoshenko"-noun-ca "Tymochenko"-properNoun-fr
"Timoshenko"-properNoun-ca "Timoshenko"-noun-fr
"Timoshenko"-properNoun-ca "Timoshenko"-properNoun-fr
"Timoshenko"-properNoun-ca "Tymochenko"-noun-fr
"Timoshenko"-properNoun-ca "Tymochenko"-properNoun-fr
"Timoshenko"-properNoun-fr "Timoshenko"-noun-ca
"Timoshenko"-properNoun-fr "Timoshenko"-properNoun-ca
"Tymochenko"-noun-fr "Timoshenko"-noun-ca
"Tymochenko"-noun-fr "Timoshenko"-properNoun-ca
"Tymochenko"-noun-fr "Timoixenko"-noun-ca
"Tymochenko"-noun-fr "Timoixenko"-properNoun-ca
"Tymochenko"-properNoun-fr "Timoshenko"-noun-ca
"Tymochenko"-properNoun-fr "Timoshenko"-properNoun-ca
"Tymochenko"-properNoun-fr "Timoixenko"-noun-ca
"Tymochenko"-properNoun-fr "Timoixenko"-properNoun-ca
"Bejar"-noun-fr "Bejar"-noun-ca
"Bejar"-noun-ca "Bejar"-noun-fr
"Bejar"-noun-ca "Bejar"-properNoun-fr
"Bejar"-properNoun-fr "Bejar"-noun-ca
"perruche"-noun-fr "periquito"-noun-ca
"periquito"-noun-ca "perruche"-noun-fr
"en dépit de"-preposition-fr "a desgrat de"-preposition-ca
"a desgrat de"-preposition-ca "en dépit de"-preposition-fr
"vet aquí"-interjection-ca "voilà"-interjection-fr
"voilà"-interjection-fr "vet aquí"-interjection-ca
"voilà"-interjection-fr "vet ací"-interjection-ca
"Bruni"-noun-fr "Bruni"-noun-ca
"Bruni"-noun-ca "Bruni"-noun-fr
"Bruni"-noun-ca "Bruni"-properNoun-fr
"Bruni"-properNoun-fr "Bruni"-noun-ca
"défilé"-noun-fr "desfilada"-noun-ca
"desfilada"-noun-ca "défilé"-noun-fr
"desfilada"-noun-ca "parade"-noun-fr
"parade"-noun-fr "desfilada"-noun-ca
"parade"-noun-fr "ostentació"-noun-ca
"parade"-noun-fr "cavalcada"-noun-ca
"Carly"-properNoun-fr "Carly"-properNoun-ca
"Carly"-properNoun-ca "Carly"-properNoun-fr
"Brabant"-noun-fr "Brabant"-noun-ca
"Brabant"-noun-ca "Brabant"-noun-fr
"Brabant"-noun-ca "Brabant"-properNoun-fr
"Brabant"-properNoun-fr "Brabant"-noun-ca
"Nowitzki"-noun-fr "Nowitzki"-noun-ca
"Nowitzki"-noun-fr "Nowitzki"-properNoun-ca
"Nowitzki"-noun-ca "Nowitzki"-noun-fr
"Nowitzki"-noun-ca "Nowitzki"-properNoun-fr
"Nowitzki"-properNoun-ca "Nowitzki"-noun-fr
"Nowitzki"-properNoun-ca "Nowitzki"-properNoun-fr
"Nowitzki"-properNoun-fr "Nowitzki"-noun-ca
"Nowitzki"-properNoun-fr "Nowitzki"-properNoun-ca
"Weber"-noun-fr "Weber"-noun-ca
"Weber"-noun-ca "Weber"-noun-fr
"Weber"-noun-ca "Weber"-properNoun-fr
"Weber"-properNoun-fr "Weber"-noun-ca
"Houghton"-noun-fr "Houghton"-noun-ca
"Houghton"-noun-fr "Houghton"-properNoun-ca
"Houghton"-noun-ca "Houghton"-noun-fr
"Houghton"-noun-ca "Houghton"-properNoun-fr
"Houghton"-properNoun-ca "Houghton"-noun-fr
"Houghton"-properNoun-ca "Houghton"-properNoun-fr
"Houghton"-properNoun-fr "Houghton"-noun-ca
"Houghton"-properNoun-fr "Houghton"-properNoun-ca
"Delaurens"-noun-fr "Delaurens"-noun-ca
"Delaurens"-noun-ca "Delaurens"-noun-fr
"Delaurens"-noun-ca "Delaurens"-properNoun-fr
"Delaurens"-properNoun-fr "Delaurens"-noun-ca
"Homère"-properNoun-fr "Homer"-properNoun-ca
"Homer"-properNoun-ca "Homère"-properNoun-fr
"Homer"-properNoun-ca "Homer"-properNoun-fr
"Homer"-properNoun-fr "Homer"-properNoun-ca
"Rísquez"-noun-fr "Rísquez"-noun-ca
"Rísquez"-noun-ca "Rísquez"-noun-fr
"Rísquez"-noun-ca "Rísquez"-properNoun-fr
"Rísquez"-properNoun-fr "Rísquez"-noun-ca
"Herbert"-noun-fr "Herbert"-noun-ca
"Herbert"-noun-fr "Herbert"-properNoun-ca
"Herbert"-noun-ca "Herbert"-noun-fr
"Herbert"-noun-ca "Herbert"-properNoun-fr
"Herbert"-properNoun-ca "Herbert"-noun-fr
"Herbert"-properNoun-ca "Herbert"-properNoun-fr
"Herbert"-properNoun-fr "Herbert"-noun-ca
"Herbert"-properNoun-fr "Herbert"-properNoun-ca
"Elizalde"-noun-fr "Elizalde"-noun-ca
"Elizalde"-noun-ca "Elizalde"-noun-fr
"Elizalde"-noun-ca "Elizalde"-properNoun-fr
"Elizalde"-properNoun-fr "Elizalde"-noun-ca
"Krutxaga"-noun-fr "Krutxaga"-noun-ca
"Krutxaga"-noun-fr "Krutxaga"-properNoun-ca
"Krutxaga"-noun-ca "Krutxaga"-noun-fr
"Krutxaga"-noun-ca "Krutxaga"-properNoun-fr
"Krutxaga"-properNoun-ca "Krutxaga"-noun-fr
"Krutxaga"-properNoun-ca "Krutxaga"-properNoun-fr
"Krutxaga"-properNoun-fr "Krutxaga"-noun-ca
"Krutxaga"-properNoun-fr "Krutxaga"-properNoun-ca
"Fandós"-noun-fr "Fandós"-noun-ca
"Fandós"-noun-ca "Fandós"-noun-fr
"Fandós"-noun-ca "Fandós"-properNoun-fr
"Fandós"-properNoun-fr "Fandós"-noun-ca
"Bielsa"-noun-fr "Bielsa"-noun-ca
"Bielsa"-noun-ca "Bielsa"-noun-fr
"Bielsa"-noun-ca "Bielsa"-properNoun-fr
"Bielsa"-properNoun-fr "Bielsa"-noun-ca
"coaliser"-verb-fr "coalitzar"-verb-ca
"coalitzar"-verb-ca "coaliser"-verb-fr
"Pratdesaba"-noun-fr "Pratdesaba"-noun-ca
"Pratdesaba"-noun-ca "Pratdesaba"-noun-fr
"Pratdesaba"-noun-ca "Pratdesaba"-properNoun-fr
"Pratdesaba"-properNoun-fr "Pratdesaba"-noun-ca
"sacristain"-noun-fr "sagristà"-noun-ca
"sagristà"-noun-ca "sacristain"-noun-fr
"Holman"-noun-fr "Holman"-noun-ca
"Holman"-noun-fr "Holman"-properNoun-ca
"Holman"-noun-ca "Holman"-noun-fr
"Holman"-noun-ca "Holman"-properNoun-fr
"Holman"-properNoun-ca "Holman"-noun-fr
"Holman"-properNoun-ca "Holman"-properNoun-fr
"Holman"-properNoun-fr "Holman"-noun-ca
"Holman"-properNoun-fr "Holman"-properNoun-ca
"Coto"-noun-fr "Coto"-noun-ca
"Coto"-noun-ca "Coto"-noun-fr
"Coto"-noun-ca "Coto"-properNoun-fr
"Coto"-properNoun-fr "Coto"-noun-ca
"Daneau"-noun-fr "Daneau"-noun-ca
"Daneau"-noun-ca "Daneau"-noun-fr
"Daneau"-noun-ca "Daneau"-properNoun-fr
"Daneau"-properNoun-fr "Daneau"-noun-ca
"Dinh"-noun-fr "Dinh"-noun-ca
"Dinh"-noun-ca "Dinh"-noun-fr
"Dinh"-noun-ca "Dinh"-properNoun-fr
"Dinh"-properNoun-fr "Dinh"-noun-ca
"Mangraviti"-noun-fr "Mangraviti"-noun-ca
"Mangraviti"-noun-fr "Mangraviti"-properNoun-ca
"Mangraviti"-noun-ca "Mangraviti"-noun-fr
"Mangraviti"-noun-ca "Mangraviti"-properNoun-fr
"Mangraviti"-properNoun-ca "Mangraviti"-noun-fr
"Mangraviti"-properNoun-ca "Mangraviti"-properNoun-fr
"Mangraviti"-properNoun-fr "Mangraviti"-noun-ca
"Mangraviti"-properNoun-fr "Mangraviti"-properNoun-ca
"Conroy"-noun-fr "Conroy"-noun-ca
"Conroy"-noun-ca "Conroy"-noun-fr
"Conroy"-noun-ca "Conroy"-properNoun-fr
"Conroy"-properNoun-fr "Conroy"-noun-ca
"acre"-noun-fr "acre"-noun-ca
"acre"-noun-ca "acre"-noun-fr
"Olever"-noun-fr "Olever"-noun-ca
"Olever"-noun-ca "Olever"-noun-fr
"Olever"-noun-ca "Olever"-properNoun-fr
"Olever"-properNoun-fr "Olever"-noun-ca
"Qing"-noun-fr "Qing"-noun-ca
"Qing"-noun-fr "Qing"-properNoun-ca
"Qing"-noun-ca "Qing"-noun-fr
"Qing"-noun-ca "Qing"-properNoun-fr
"Qing"-properNoun-ca "Qing"-noun-fr
"Qing"-properNoun-ca "Qing"-properNoun-fr
"Qing"-properNoun-fr "Qing"-noun-ca
"Qing"-properNoun-fr "Qing"-properNoun-ca
"Gironne"-noun-fr "Gironne"-noun-ca
"Gironne"-noun-ca "Gironne"-noun-fr
"Gironne"-noun-ca "Gironne"-properNoun-fr
"Gironne"-properNoun-fr "Gironne"-noun-ca
"Ceausescu"-noun-fr "Ceausescu"-noun-ca
"Ceausescu"-noun-fr "Ceausescu"-properNoun-ca
"Ceausescu"-noun-ca "Ceausescu"-noun-fr
"Ceausescu"-noun-ca "Ceausescu"-properNoun-fr
"Ceausescu"-properNoun-ca "Ceausescu"-noun-fr
"Ceausescu"-properNoun-ca "Ceausescu"-properNoun-fr
"Ceausescu"-properNoun-fr "Ceausescu"-noun-ca
"Ceausescu"-properNoun-fr "Ceausescu"-properNoun-ca
"Lorrain"-properNoun-fr "Lorrain"-noun-ca
"Orihuel"-noun-fr "Orihuel"-noun-ca
"Orihuel"-noun-fr "Orihuel"-properNoun-ca
"Orihuel"-noun-ca "Orihuel"-noun-fr
"Orihuel"-noun-ca "Orihuel"-properNoun-fr
"Orihuel"-properNoun-ca "Orihuel"-noun-fr
"Orihuel"-properNoun-ca "Orihuel"-properNoun-fr
"Orihuel"-properNoun-fr "Orihuel"-noun-ca
"Orihuel"-properNoun-fr "Orihuel"-properNoun-ca
"Llucia"-noun-fr "Llucia"-noun-ca
"Llucia"-noun-ca "Llucia"-noun-fr
"Llucia"-noun-ca "Llucia"-properNoun-fr
"Llucia"-properNoun-fr "Llucia"-noun-ca
"Ruquier"-noun-fr "Ruquier"-noun-ca
"Ruquier"-noun-fr "Ruquier"-properNoun-ca
"Ruquier"-noun-ca "Ruquier"-noun-fr
"Ruquier"-noun-ca "Ruquier"-properNoun-fr
"Ruquier"-properNoun-ca "Ruquier"-noun-fr
"Ruquier"-properNoun-ca "Ruquier"-properNoun-fr
"Ruquier"-properNoun-fr "Ruquier"-noun-ca
"Ruquier"-properNoun-fr "Ruquier"-properNoun-ca
"Chayer"-noun-fr "Chayer"-noun-ca
"Chayer"-noun-ca "Chayer"-noun-fr
"Chayer"-noun-ca "Chayer"-properNoun-fr
"Chayer"-properNoun-fr "Chayer"-noun-ca
"aperception"-noun-fr "apercepció"-noun-ca
"apercepció"-noun-ca "aperception"-noun-fr
"Dieudonné"-noun-fr "Dieudonné"-noun-ca
"Dieudonné"-noun-ca "Dieudonné"-noun-fr
"Dieudonné"-noun-ca "Dieudonné"-properNoun-fr
"Dieudonné"-properNoun-fr "Dieudonné"-noun-ca
"Doria"-noun-fr "Doria"-noun-ca
"Doria"-noun-ca "Doria"-noun-fr
"Doria"-noun-ca "Doria"-properNoun-fr
"Doria"-properNoun-fr "Doria"-noun-ca
"postmodernitat"-noun-ca "postmodernité"-noun-fr
"postmodernité"-noun-fr "postmodernitat"-noun-ca
"Lamy"-noun-fr "Lamy"-noun-ca
"Lamy"-noun-ca "Lamy"-noun-fr
"Lamy"-noun-ca "Lamy"-properNoun-fr
"Lamy"-properNoun-fr "Lamy"-noun-ca
"Phoenix"-noun-fr "Phoenix"-noun-ca
"Phoenix"-noun-ca "Phoenix"-noun-fr
"Phoenix"-noun-ca "Phoenix"-properNoun-fr
"Phoenix"-properNoun-fr "Phoenix"-noun-ca
"Fosch"-noun-fr "Fosch"-noun-ca
"Fosch"-noun-ca "Fosch"-noun-fr
"Fosch"-noun-ca "Fosch"-properNoun-fr
"Fosch"-properNoun-fr "Fosch"-noun-ca
"Candel"-noun-fr "Candel"-noun-ca
"Candel"-noun-ca "Candel"-noun-fr
"Candel"-noun-ca "Candel"-properNoun-fr
"Candel"-properNoun-fr "Candel"-noun-ca
"Laniel"-noun-fr "Laniel"-noun-ca
"Laniel"-noun-ca "Laniel"-noun-fr
"Laniel"-noun-ca "Laniel"-properNoun-fr
"Laniel"-properNoun-fr "Laniel"-noun-ca
"Gou"-noun-fr "Gou"-noun-ca
"Gou"-noun-ca "Gou"-noun-fr
"Gou"-noun-ca "Gou"-properNoun-fr
"Gou"-properNoun-fr "Gou"-noun-ca
"Sabine"-properNoun-fr "Sabine"-properNoun-ca
"Sabine"-properNoun-ca "Sabine"-properNoun-fr
"Dubreuil"-noun-fr "Dubreuil"-noun-ca
"Dubreuil"-noun-ca "Dubreuil"-noun-fr
"Dubreuil"-noun-ca "Dubreuil"-properNoun-fr
"Dubreuil"-properNoun-fr "Dubreuil"-noun-ca
"Cháfer"-noun-fr "Cháfer"-noun-ca
"Cháfer"-noun-fr "Cháfer"-properNoun-ca
"Cháfer"-noun-ca "Cháfer"-noun-fr
"Cháfer"-noun-ca "Cháfer"-properNoun-fr
"Cháfer"-properNoun-ca "Cháfer"-noun-fr
"Cháfer"-properNoun-ca "Cháfer"-properNoun-fr
"Cháfer"-properNoun-fr "Cháfer"-noun-ca
"Cháfer"-properNoun-fr "Cháfer"-properNoun-ca
"Kimi"-properNoun-fr "Kimi"-properNoun-ca
"Kimi"-properNoun-ca "Kimi"-properNoun-fr
"dénégatoire"-adjective-fr "denegatori"-adjective-ca
"denegatori"-adjective-ca "dénégatoire"-adjective-fr
"Sainte-Hélène"-properNoun-fr "Santa Helena"-properNoun-ca
"Santa Helena"-properNoun-ca "Sainte-Hélène"-properNoun-fr
"Ruana"-noun-fr "Ruana"-noun-ca
"Ruana"-noun-ca "Ruana"-noun-fr
"Ruana"-noun-ca "Ruana"-properNoun-fr
"Ruana"-properNoun-fr "Ruana"-noun-ca
"arthropode"-noun-fr "artròpode"-noun-ca
"artròpode"-noun-ca "arthropode"-noun-fr
"Cater"-noun-fr "Cater"-noun-ca
"Cater"-noun-ca "Cater"-noun-fr
"Cater"-noun-ca "Cater"-properNoun-fr
"Cater"-properNoun-fr "Cater"-noun-ca
"Miyamoto"-noun-fr "Miyamoto"-noun-ca
"Miyamoto"-noun-fr "Miyamoto"-properNoun-ca
"Miyamoto"-noun-ca "Miyamoto"-noun-fr
"Miyamoto"-noun-ca "Miyamoto"-properNoun-fr
"Miyamoto"-properNoun-ca "Miyamoto"-noun-fr
"Miyamoto"-properNoun-ca "Miyamoto"-properNoun-fr
"Miyamoto"-properNoun-fr "Miyamoto"-noun-ca
"Miyamoto"-properNoun-fr "Miyamoto"-properNoun-ca
"californium"-noun-fr "californi"-noun-ca
"californi"-noun-ca "californium"-noun-fr
"prioritairement"-adverb-fr "prioritàriament"-adverb-ca
"prioritàriament"-adverb-ca "prioritairement"-adverb-fr
"Daly"-noun-fr "Daly"-noun-ca
"Daly"-noun-ca "Daly"-noun-fr
"Daly"-noun-ca "Daly"-properNoun-fr
"Daly"-properNoun-fr "Daly"-noun-ca
"Antaya"-noun-fr "Antaya"-noun-ca
"Antaya"-noun-ca "Antaya"-noun-fr
"Antaya"-noun-ca "Antaya"-properNoun-fr
"Antaya"-properNoun-fr "Antaya"-noun-ca
"Piłsudski"-noun-fr "Piłsudski"-noun-ca
"Piłsudski"-noun-fr "Piłsudski"-properNoun-ca
"Piłsudski"-noun-ca "Piłsudski"-noun-fr
"Piłsudski"-noun-ca "Piłsudski"-properNoun-fr
"Piłsudski"-properNoun-ca "Piłsudski"-noun-fr
"Piłsudski"-properNoun-ca "Piłsudski"-properNoun-fr
"Piłsudski"-properNoun-fr "Piłsudski"-noun-ca
"Piłsudski"-properNoun-fr "Piłsudski"-properNoun-ca
"tisserand"-noun-fr "teixidor"-noun-ca
"teixidor"-noun-ca "tisserand"-noun-fr
"mercantilisme"-noun-fr "mercantilisme"-noun-ca
"mercantilisme"-noun-ca "mercantilisme"-noun-fr
"Palomera"-noun-fr "Palomera"-noun-ca
"Palomera"-noun-ca "Palomera"-noun-fr
"Palomera"-noun-ca "Palomera"-properNoun-fr
"Palomera"-properNoun-fr "Palomera"-noun-ca
"humérus"-noun-fr "húmer"-noun-ca
"húmer"-noun-ca "humérus"-noun-fr
"Déziel"-noun-fr "Déziel"-noun-ca
"Déziel"-noun-ca "Déziel"-noun-fr
"Déziel"-noun-ca "Déziel"-properNoun-fr
"Déziel"-properNoun-fr "Déziel"-noun-ca
"bionique"-adjective-fr "biònic"-adjective-ca
"biònic"-adjective-ca "bionique"-adjective-fr
"Millette"-noun-fr "Millette"-noun-ca
"Millette"-noun-ca "Millette"-noun-fr
"Millette"-noun-ca "Millette"-properNoun-fr
"Millette"-properNoun-fr "Millette"-noun-ca
"insolubilité"-noun-fr "insolubilitat"-noun-ca
"insolubilitat"-noun-ca "insolubilité"-noun-fr
"Ahier"-noun-fr "Ahier"-noun-ca
"Ahier"-noun-ca "Ahier"-noun-fr
"Ahier"-noun-ca "Ahier"-properNoun-fr
"Ahier"-properNoun-fr "Ahier"-noun-ca
"Viazzi"-noun-fr "Viazzi"-noun-ca
"Viazzi"-noun-fr "Viazzi"-properNoun-ca
"Viazzi"-noun-ca "Viazzi"-noun-fr
"Viazzi"-noun-ca "Viazzi"-properNoun-fr
"Viazzi"-properNoun-ca "Viazzi"-noun-fr
"Viazzi"-properNoun-ca "Viazzi"-properNoun-fr
"Viazzi"-properNoun-fr "Viazzi"-noun-ca
"Viazzi"-properNoun-fr "Viazzi"-properNoun-ca
"figuration"-noun-fr "figuració"-noun-ca
"figuració"-noun-ca "figuration"-noun-fr
"prieur"-noun-fr "prior"-noun-ca
"prior"-noun-ca "prieur"-noun-fr
"inamovible"-adjective-fr "inamovible"-adjective-ca
"inamovible"-adjective-ca "inamovible"-adjective-fr
"Fecteau"-noun-fr "Fecteau"-noun-ca
"Fecteau"-noun-ca "Fecteau"-noun-fr
"Fecteau"-noun-ca "Fecteau"-properNoun-fr
"Fecteau"-properNoun-fr "Fecteau"-noun-ca
"Santín"-noun-fr "Santín"-noun-ca
"Santín"-noun-ca "Santín"-noun-fr
"Santín"-noun-ca "Santín"-properNoun-fr
"Santín"-properNoun-fr "Santín"-noun-ca
"Laveault"-noun-fr "Laveault"-noun-ca
"Laveault"-noun-ca "Laveault"-noun-fr
"Laveault"-noun-ca "Laveault"-properNoun-fr
"Laveault"-properNoun-fr "Laveault"-noun-ca
"Meliá"-noun-fr "Meliá"-noun-ca
"Meliá"-noun-fr "Meliá"-properNoun-ca
"Meliá"-noun-ca "Meliá"-noun-fr
"Meliá"-noun-ca "Meliá"-properNoun-fr
"Meliá"-properNoun-ca "Meliá"-noun-fr
"Meliá"-properNoun-ca "Meliá"-properNoun-fr
"Meliá"-properNoun-fr "Meliá"-noun-ca
"Meliá"-properNoun-fr "Meliá"-properNoun-ca
"Cordobés"-noun-fr "Cordobés"-noun-ca
"Cordobés"-noun-ca "Cordobés"-noun-fr
"Cordobés"-noun-ca "Cordobés"-properNoun-fr
"Cordobés"-properNoun-fr "Cordobés"-noun-ca
"cardiogramme"-noun-fr "cardiograma"-noun-ca
"cardiograma"-noun-ca "cardiogramme"-noun-fr
"Robichaud"-noun-fr "Robichaud"-noun-ca
