"França"-properNoun-ca "France"-properNoun-fr
"Guardiola"-properNoun-ca "Guardiola"-noun-fr
"Guardiola"-properNoun-ca "Guardiola"-properNoun-fr
"Guardiola"-properNoun-fr "Guardiola"-properNoun-ca
"Nunavut"-properNoun-fr "Nunavut"-properNoun-ca
"Nunavut"-properNoun-ca "Nunavut"-properNoun-fr
"Montminy"-noun-fr "Montminy"-properNoun-ca
"Montminy"-properNoun-ca "Montminy"-noun-fr
"Montminy"-properNoun-ca "Montminy"-properNoun-fr
"Montminy"-properNoun-fr "Montminy"-properNoun-ca
"Costa"-noun-fr "Costa"-properNoun-ca
"Costa"-properNoun-ca "Costa"-noun-fr
"Costa"-properNoun-ca "Costa"-properNoun-fr
"Costa"-properNoun-fr "Costa"-properNoun-ca
"autoservei"-noun-ca "self-service"-noun-fr
"self-service"-noun-fr "autoservei"-noun-ca
"Gámez"-noun-fr "Gámez"-properNoun-ca
"Gámez"-properNoun-ca "Gámez"-noun-fr
"Gámez"-properNoun-ca "Gámez"-properNoun-fr
"Gámez"-properNoun-fr "Gámez"-properNoun-ca
"symphonie"-noun-fr "simfonia"-noun-ca
"simfonia"-noun-ca "symphonie"-noun-fr
"attacher"-verb-fr "travar"-verb-ca
"attacher"-verb-fr "fixar"-verb-ca
"travar"-verb-ca "attacher"-verb-fr
"fixar"-verb-ca "attacher"-verb-fr
"Masferrer"-noun-fr "Masferrer"-properNoun-ca
"Masferrer"-properNoun-ca "Masferrer"-noun-fr
"Masferrer"-properNoun-ca "Masferrer"-properNoun-fr
"Masferrer"-properNoun-fr "Masferrer"-properNoun-ca
"Arisa"-noun-fr "Arisa"-properNoun-ca
"Arisa"-properNoun-ca "Arisa"-noun-fr
"Arisa"-properNoun-ca "Arisa"-properNoun-fr
"Arisa"-properNoun-fr "Arisa"-properNoun-ca
"familiariser"-verb-fr "familiaritzar"-verb-ca
"familiaritzar"-verb-ca "familiariser"-verb-fr
"camionnette"-noun-fr "camioneta"-noun-ca
"camioneta"-noun-ca "camionnette"-noun-fr
"pareil"-adjective-fr "indistint"-adjective-ca
"indistint"-adjective-ca "pareil"-adjective-fr
"indistint"-adjective-ca "indistinct"-adjective-fr
"indistinct"-adjective-fr "indistint"-adjective-ca
"Viol"-noun-fr "Viol"-properNoun-ca
"Viol"-properNoun-ca "Viol"-noun-fr
"Viol"-properNoun-ca "Viol"-properNoun-fr
"Viol"-properNoun-fr "Viol"-properNoun-ca
"sarcastiquement"-adverb-fr "sarcàsticament"-adverb-ca
"sarcàsticament"-adverb-ca "sarcastiquement"-adverb-fr
"brasser"-verb-fr "remenar"-verb-ca
"remenar"-verb-ca "brasser"-verb-fr
"Jáuregui"-noun-fr "Jáuregui"-properNoun-ca
"Jáuregui"-properNoun-ca "Jáuregui"-noun-fr
"Jáuregui"-properNoun-ca "Jáuregui"-properNoun-fr
"Jáuregui"-properNoun-fr "Jáuregui"-properNoun-ca
"Cases"-noun-fr "Cases"-properNoun-ca
"Cases"-properNoun-ca "Cases"-noun-fr
"Cases"-properNoun-ca "Cases"-properNoun-fr
"Cases"-properNoun-fr "Cases"-properNoun-ca
"Craig"-noun-fr "Craig"-properNoun-ca
"Craig"-properNoun-ca "Craig"-noun-fr
"Craig"-properNoun-ca "Craig"-properNoun-fr
"Craig"-properNoun-fr "Craig"-properNoun-ca
"idole"-noun-fr "ídol"-noun-ca
"ídol"-noun-ca "idole"-noun-fr
"deux cent"-numeral-fr "dos-cents"-numeral-ca
"dos-cents"-numeral-ca "deux cent"-numeral-fr
"validement"-adverb-fr "vàlidament"-adverb-ca
"vàlidament"-adverb-ca "validement"-adverb-fr
"CNT"-noun-fr "CNT"-noun-ca
"CNT"-noun-ca "CNT"-noun-fr
"New Hampshire"-properNoun-fr "Nou Hampshire"-properNoun-ca
"Nou Hampshire"-properNoun-ca "New Hampshire"-properNoun-fr
"Ivern"-noun-fr "Ivern"-properNoun-ca
"Ivern"-properNoun-ca "Ivern"-noun-fr
"Ivern"-properNoun-ca "Ivern"-properNoun-fr
"Ivern"-properNoun-fr "Ivern"-properNoun-ca
"Magro"-noun-fr "Magro"-properNoun-ca
"Magro"-properNoun-ca "Magro"-noun-fr
"Magro"-properNoun-ca "Magro"-properNoun-fr
"Magro"-properNoun-fr "Magro"-properNoun-ca
"subhasta"-noun-ca "enchère"-noun-fr
"sectoriel"-adjective-fr "sectorial"-adjective-ca
"sectorial"-adjective-ca "sectoriel"-adjective-fr
"Custodio"-noun-fr "Custodio"-properNoun-ca
"Custodio"-properNoun-ca "Custodio"-noun-fr
"Custodio"-properNoun-ca "Custodio"-properNoun-fr
"Custodio"-properNoun-fr "Custodio"-properNoun-ca
"Sanahuja"-noun-fr "Sanahuja"-properNoun-ca
"Sanahuja"-properNoun-ca "Sanahuja"-noun-fr
"Sanahuja"-properNoun-ca "Sanahuja"-properNoun-fr
"Sanahuja"-properNoun-fr "Sanahuja"-properNoun-ca
"Oregon"-properNoun-fr "Oregon"-properNoun-ca
"Oregon"-properNoun-ca "Oregon"-properNoun-fr
"Carrizo"-noun-fr "Carrizo"-properNoun-ca
"Carrizo"-properNoun-ca "Carrizo"-noun-fr
"Carrizo"-properNoun-ca "Carrizo"-properNoun-fr
"Carrizo"-properNoun-fr "Carrizo"-properNoun-ca
"Lamouche"-noun-fr "Lamouche"-properNoun-ca
"Lamouche"-properNoun-ca "Lamouche"-noun-fr
"Lamouche"-properNoun-ca "Lamouche"-properNoun-fr
"Lamouche"-properNoun-fr "Lamouche"-properNoun-ca
"ostrogoth"-adjective-fr "ostrogot"-adjective-ca
"ostrogot"-adjective-ca "ostrogoth"-adjective-fr
"Sheila"-properNoun-ca "Sheila"-properNoun-fr
"Sheila"-properNoun-fr "Sheila"-properNoun-ca
"Llanera"-properNoun-ca "Llanera"-properNoun-fr
"Llanera"-properNoun-fr "Llanera"-properNoun-ca
"Galasso"-noun-fr "Galasso"-properNoun-ca
"Galasso"-properNoun-ca "Galasso"-noun-fr
"Galasso"-properNoun-ca "Galasso"-properNoun-fr
"Galasso"-properNoun-fr "Galasso"-properNoun-ca
"Fortune"-noun-fr "Fortune"-properNoun-ca
"Fortune"-properNoun-ca "Fortune"-noun-fr
"Fortune"-properNoun-ca "Fortune"-properNoun-fr
"Fortune"-properNoun-fr "Fortune"-properNoun-ca
"rétroactif"-adjective-fr "retroactiu"-adjective-ca
"retroactiu"-adjective-ca "rétroactif"-adjective-fr
"Bennett"-noun-fr "Bennett"-properNoun-ca
"Bennett"-properNoun-ca "Bennett"-noun-fr
"Bennett"-properNoun-ca "Bennett"-properNoun-fr
"Bennett"-properNoun-fr "Bennett"-properNoun-ca
"Green"-noun-fr "Green"-properNoun-ca
"Green"-properNoun-ca "Green"-noun-fr
"Green"-properNoun-ca "Green"-properNoun-fr
"Green"-properNoun-fr "Green"-properNoun-ca
"fusil de chasse"-noun-fr "escopeta"-noun-ca
"escopeta"-noun-ca "fusil de chasse"-noun-fr
"puissance"-noun-fr "potestat"-noun-ca
"potestat"-noun-ca "puissance"-noun-fr
"potestat"-noun-ca "prérogative"-noun-fr
"prérogative"-noun-fr "potestat"-noun-ca
"prérogative"-noun-fr "prerrogativa"-noun-ca
"tautologie"-noun-fr "tautologia"-noun-ca
"tautologia"-noun-ca "tautologie"-noun-fr
"amateur"-noun-fr "aficionat"-noun-ca
"aficionat"-noun-ca "amateur"-noun-fr
"léniniste"-noun-fr "leninista"-noun-ca
"leninista"-noun-ca "léniniste"-noun-fr
"Yelle"-noun-fr "Yelle"-properNoun-ca
"Yelle"-properNoun-ca "Yelle"-noun-fr
"Yelle"-properNoun-ca "Yelle"-properNoun-fr
"Yelle"-properNoun-fr "Yelle"-properNoun-ca
"longe"-noun-fr "llom"-noun-ca
"llom"-noun-ca "longe"-noun-fr
"Alujas"-noun-fr "Alujas"-properNoun-ca
"Alujas"-properNoun-ca "Alujas"-noun-fr
"Alujas"-properNoun-ca "Alujas"-properNoun-fr
"Alujas"-properNoun-fr "Alujas"-properNoun-ca
"Chavigny"-noun-fr "Chavigny"-properNoun-ca
"Chavigny"-properNoun-ca "Chavigny"-noun-fr
"Chavigny"-properNoun-ca "Chavigny"-properNoun-fr
"Chavigny"-properNoun-fr "Chavigny"-properNoun-ca
"Fillat"-noun-fr "Fillat"-properNoun-ca
"Fillat"-properNoun-ca "Fillat"-noun-fr
"Fillat"-properNoun-ca "Fillat"-properNoun-fr
"Fillat"-properNoun-fr "Fillat"-properNoun-ca
"Archambault"-noun-fr "Archambault"-properNoun-ca
"Archambault"-properNoun-ca "Archambault"-noun-fr
"Archambault"-properNoun-ca "Archambault"-properNoun-fr
"Archambault"-properNoun-fr "Archambault"-properNoun-ca
"Mirada"-noun-fr "Mirada"-properNoun-ca
"Mirada"-properNoun-ca "Mirada"-noun-fr
"Mirada"-properNoun-ca "Mirada"-properNoun-fr
"Mirada"-properNoun-fr "Mirada"-properNoun-ca
"filer"-verb-fr "filar"-verb-ca
"filar"-verb-ca "filer"-verb-fr
"Rémy"-noun-fr "Rémy"-properNoun-ca
"Rémy"-properNoun-ca "Rémy"-noun-fr
"Rémy"-properNoun-ca "Rémy"-properNoun-fr
"Rémy"-properNoun-fr "Rémy"-properNoun-ca
"Cazelais"-noun-fr "Cazelais"-properNoun-ca
"Cazelais"-properNoun-ca "Cazelais"-noun-fr
"Cazelais"-properNoun-ca "Cazelais"-properNoun-fr
"Cazelais"-properNoun-fr "Cazelais"-properNoun-ca
"pêcher"-noun-fr "presseguer"-noun-ca
"presseguer"-noun-ca "pêcher"-noun-fr
"enfantin"-adjective-fr "infantil"-adjective-ca
"infantil"-adjective-ca "enfantin"-adjective-fr
"Faria"-noun-fr "Faria"-properNoun-ca
"Faria"-properNoun-ca "Faria"-noun-fr
"Faria"-properNoun-ca "Faria"-properNoun-fr
"Faria"-properNoun-fr "Faria"-properNoun-ca
"corporel"-adjective-fr "corporal"-adjective-ca
"corporal"-adjective-ca "corporel"-adjective-fr
"Tousignant"-noun-fr "Tousignant"-properNoun-ca
"Tousignant"-properNoun-ca "Tousignant"-noun-fr
"Tousignant"-properNoun-ca "Tousignant"-properNoun-fr
"Tousignant"-properNoun-fr "Tousignant"-properNoun-ca
"Casademont"-noun-fr "Casademont"-properNoun-ca
"Casademont"-properNoun-ca "Casademont"-noun-fr
"Casademont"-properNoun-ca "Casademont"-properNoun-fr
"Casademont"-properNoun-fr "Casademont"-properNoun-ca
"fractionnement"-noun-fr "fraccionament"-noun-ca
"fraccionament"-noun-ca "fractionnement"-noun-fr
"mâchoire"-noun-fr "mandíbula"-noun-ca
"mandíbula"-noun-ca "mâchoire"-noun-fr
"Bretones"-noun-fr "Bretones"-properNoun-ca
"Bretones"-properNoun-ca "Bretones"-noun-fr
"Bretones"-properNoun-ca "Bretones"-properNoun-fr
"Bretones"-properNoun-fr "Bretones"-properNoun-ca
"McGrath"-noun-fr "McGrath"-properNoun-ca
"McGrath"-properNoun-ca "McGrath"-noun-fr
"McGrath"-properNoun-ca "McGrath"-properNoun-fr
"McGrath"-properNoun-fr "McGrath"-properNoun-ca
"traité"-noun-fr "tractat"-noun-ca
"tractat"-noun-ca "traité"-noun-fr
"Esteba"-noun-fr "Esteba"-properNoun-ca
"Esteba"-properNoun-ca "Esteba"-noun-fr
"Esteba"-properNoun-ca "Esteba"-properNoun-fr
"Esteba"-properNoun-fr "Esteba"-properNoun-ca
"irlandais"-noun-fr "irlandès"-noun-ca
"irlandès"-noun-ca "irlandais"-noun-fr
"renforcement"-noun-fr "potenciació"-noun-ca
"renforcement"-noun-fr "reforç"-noun-ca
"potenciació"-noun-ca "renforcement"-noun-fr
"reforç"-noun-ca "renforcement"-noun-fr
"reforç"-noun-ca "renfort"-noun-fr
"renfort"-noun-fr "reforç"-noun-ca
"Cegarra"-noun-fr "Cegarra"-properNoun-ca
"Cegarra"-properNoun-ca "Cegarra"-noun-fr
"Cegarra"-properNoun-ca "Cegarra"-properNoun-fr
"Cegarra"-properNoun-fr "Cegarra"-properNoun-ca
"Bañón"-noun-fr "Bañón"-properNoun-ca
"Bañón"-properNoun-ca "Bañón"-noun-fr
"Bañón"-properNoun-ca "Bañón"-properNoun-fr
"Bañón"-properNoun-fr "Bañón"-properNoun-ca
"mars"-noun-fr "març"-noun-ca
"març"-noun-ca "mars"-noun-fr
"Cordoue"-properNoun-fr "Còrdova"-properNoun-ca
"Còrdova"-properNoun-ca "Cordoue"-properNoun-fr
"Barrot"-noun-fr "Barrot"-properNoun-ca
"Barrot"-properNoun-ca "Barrot"-noun-fr
"Barrot"-properNoun-ca "Barrot"-properNoun-fr
"Barrot"-properNoun-fr "Barrot"-properNoun-ca
"Michael"-noun-fr "Michael"-properNoun-ca
"Michael"-properNoun-ca "Michael"-noun-fr
"Michael"-properNoun-ca "Michael"-properNoun-fr
"Michael"-properNoun-fr "Michael"-properNoun-ca
"Marcil"-noun-fr "Marcil"-properNoun-ca
"Marcil"-properNoun-ca "Marcil"-noun-fr
"Marcil"-properNoun-ca "Marcil"-properNoun-fr
"Marcil"-properNoun-fr "Marcil"-properNoun-ca
"attribut"-noun-fr "atribut"-noun-ca
"atribut"-noun-ca "attribut"-noun-fr
"Mayappo"-noun-fr "Mayappo"-properNoun-ca
"Mayappo"-properNoun-ca "Mayappo"-noun-fr
"Mayappo"-properNoun-ca "Mayappo"-properNoun-fr
"Mayappo"-properNoun-fr "Mayappo"-properNoun-ca
"dénaturer"-verb-fr "adulterar"-verb-ca
"adulterar"-verb-ca "dénaturer"-verb-fr
"adulterar"-verb-ca "adultérer"-verb-fr
"adultérer"-verb-fr "adulterar"-verb-ca
"Land Rover"-properNoun-fr "Land Rover"-properNoun-ca
"Land Rover"-properNoun-ca "Land Rover"-properNoun-fr
"terriblement"-adverb-fr "terriblement"-adverb-ca
"terriblement"-adverb-ca "terriblement"-adverb-fr
"Collado"-noun-fr "Collado"-properNoun-ca
"Collado"-properNoun-ca "Collado"-noun-fr
"Collado"-properNoun-ca "Collado"-properNoun-fr
"Collado"-properNoun-fr "Collado"-properNoun-ca
"Pruneau"-noun-fr "Pruneau"-properNoun-ca
"Pruneau"-properNoun-ca "Pruneau"-noun-fr
"Pruneau"-properNoun-ca "Pruneau"-properNoun-fr
"Pruneau"-properNoun-fr "Pruneau"-properNoun-ca
"Seers"-noun-fr "Seers"-properNoun-ca
"Seers"-properNoun-ca "Seers"-noun-fr
"Seers"-properNoun-ca "Seers"-properNoun-fr
"Seers"-properNoun-fr "Seers"-properNoun-ca
"Torrellas"-noun-fr "Torrellas"-properNoun-ca
"Torrellas"-properNoun-ca "Torrellas"-noun-fr
"Torrellas"-properNoun-ca "Torrellas"-properNoun-fr
"Torrellas"-properNoun-fr "Torrellas"-properNoun-ca
"Kazi"-noun-fr "Kazi"-properNoun-ca
"Kazi"-properNoun-ca "Kazi"-noun-fr
"Kazi"-properNoun-ca "Kazi"-properNoun-fr
"Kazi"-properNoun-fr "Kazi"-properNoun-ca
"contre"-adverb-fr "en contra"-adverb-ca
"en contra"-adverb-ca "contre"-adverb-fr
"Linuesa"-noun-fr "Linuesa"-properNoun-ca
"Linuesa"-properNoun-ca "Linuesa"-noun-fr
"Linuesa"-properNoun-ca "Linuesa"-properNoun-fr
"Linuesa"-properNoun-fr "Linuesa"-properNoun-ca
"Almarcha"-noun-fr "Almarcha"-properNoun-ca
"Almarcha"-properNoun-ca "Almarcha"-noun-fr
"Almarcha"-properNoun-ca "Almarcha"-properNoun-fr
"Almarcha"-properNoun-fr "Almarcha"-properNoun-ca
"actualité"-noun-fr "actualitat"-noun-ca
"actualitat"-noun-ca "actualité"-noun-fr
"Boulton"-noun-fr "Boulton"-properNoun-ca
"Boulton"-properNoun-ca "Boulton"-noun-fr
"Boulton"-properNoun-ca "Boulton"-properNoun-fr
"Boulton"-properNoun-fr "Boulton"-properNoun-ca
"toxique"-adjective-fr "tòxic"-adjective-ca
"tòxic"-adjective-ca "toxique"-adjective-fr
"antisystème"-adjective-fr "antisistema"-adjective-ca
"antisistema"-adjective-ca "antisystème"-adjective-fr
"Perna"-noun-fr "Perna"-properNoun-ca
"Perna"-properNoun-ca "Perna"-noun-fr
"Perna"-properNoun-ca "Perna"-properNoun-fr
"Perna"-properNoun-fr "Perna"-properNoun-ca
"carcan"-noun-fr "argolla"-noun-ca
"argolla"-noun-ca "carcan"-noun-fr
"confluer"-verb-fr "confluir"-verb-ca
"confluir"-verb-ca "confluer"-verb-fr
"Wesley"-noun-fr "Wesley"-properNoun-ca
"Wesley"-properNoun-ca "Wesley"-noun-fr
"Wesley"-properNoun-ca "Wesley"-properNoun-fr
"Wesley"-properNoun-fr "Wesley"-properNoun-ca
"Virgili"-noun-fr "Virgili"-properNoun-ca
"Virgili"-properNoun-ca "Virgili"-noun-fr
"Virgili"-properNoun-ca "Virgili"-properNoun-fr
"Virgili"-properNoun-ca "Virgile"-noun-fr
"Virgili"-properNoun-ca "Virgile"-properNoun-fr
"Virgili"-properNoun-fr "Virgili"-properNoun-ca
"Virgile"-noun-fr "Virgili"-properNoun-ca
"Virgile"-properNoun-fr "Virgili"-properNoun-ca
"phallique"-adjective-fr "fàl·lic"-adjective-ca
"fàl·lic"-adjective-ca "phallique"-adjective-fr
"soviet"-noun-fr "soviet"-noun-ca
"soviet"-noun-ca "soviet"-noun-fr
"Chiara"-properNoun-fr "Chiara"-properNoun-ca
"Chiara"-properNoun-ca "Chiara"-properNoun-fr
"celebration"-noun-fr "celebració"-noun-ca
"celebració"-noun-ca "celebration"-noun-fr
"Carnicer"-noun-fr "Carnicer"-properNoun-ca
"Carnicer"-properNoun-ca "Carnicer"-noun-fr
"Carnicer"-properNoun-ca "Carnicer"-properNoun-fr
"Carnicer"-properNoun-fr "Carnicer"-properNoun-ca
"Rubiño"-noun-fr "Rubiño"-properNoun-ca
"Rubiño"-properNoun-ca "Rubiño"-noun-fr
"Rubiño"-properNoun-ca "Rubiño"-properNoun-fr
"Rubiño"-properNoun-fr "Rubiño"-properNoun-ca
"Peinado"-noun-fr "Peinado"-properNoun-ca
"Peinado"-properNoun-ca "Peinado"-noun-fr
"Peinado"-properNoun-ca "Peinado"-properNoun-fr
"Peinado"-properNoun-fr "Peinado"-properNoun-ca
"Maeso"-noun-fr "Maeso"-properNoun-ca
"Maeso"-properNoun-ca "Maeso"-noun-fr
"Maeso"-properNoun-ca "Maeso"-properNoun-fr
"Maeso"-properNoun-fr "Maeso"-properNoun-ca
"Charbonneau"-noun-fr "Charbonneau"-properNoun-ca
"Charbonneau"-properNoun-ca "Charbonneau"-noun-fr
"Charbonneau"-properNoun-ca "Charbonneau"-properNoun-fr
"Charbonneau"-properNoun-fr "Charbonneau"-properNoun-ca
"islamiser"-verb-fr "islamitzar"-verb-ca
"islamitzar"-verb-ca "islamiser"-verb-fr
"Tiago"-properNoun-fr "Tiago"-properNoun-ca
"Tiago"-properNoun-ca "Tiago"-properNoun-fr
"rétention"-noun-fr "retenció"-noun-ca
"retenció"-noun-ca "rétention"-noun-fr
"Mapachee"-noun-fr "Mapachee"-properNoun-ca
"Mapachee"-properNoun-ca "Mapachee"-noun-fr
"Mapachee"-properNoun-ca "Mapachee"-properNoun-fr
"Mapachee"-properNoun-fr "Mapachee"-properNoun-ca
"Tallon"-noun-fr "Tallon"-properNoun-ca
"Tallon"-properNoun-ca "Tallon"-noun-fr
"Tallon"-properNoun-ca "Tallon"-properNoun-fr
"Tallon"-properNoun-fr "Tallon"-properNoun-ca
"délinquant"-noun-fr "delinqüent"-noun-ca
"delinqüent"-noun-ca "délinquant"-noun-fr
"abaque"-noun-fr "àbac"-noun-ca
"àbac"-noun-ca "abaque"-noun-fr
"de Toro"-noun-fr "de Toro"-properNoun-ca
"de Toro"-properNoun-ca "de Toro"-noun-fr
"de Toro"-properNoun-ca "de Toro"-properNoun-fr
"de Toro"-properNoun-fr "de Toro"-properNoun-ca
"aportar"-verb-ca "apporter"-verb-fr
"Boyle"-noun-fr "Boyle"-properNoun-ca
"Boyle"-properNoun-ca "Boyle"-noun-fr
"Boyle"-properNoun-ca "Boyle"-properNoun-fr
"Boyle"-properNoun-fr "Boyle"-properNoun-ca
"usuari"-noun-ca "utilisateur"-noun-fr
"utilisateur"-noun-fr "usuari"-noun-ca
"bescuit"-noun-ca "biscuit"-noun-fr
"Tibbo"-noun-fr "Tibbo"-properNoun-ca
"Tibbo"-properNoun-ca "Tibbo"-noun-fr
"Tibbo"-properNoun-ca "Tibbo"-properNoun-fr
"Tibbo"-properNoun-fr "Tibbo"-properNoun-ca
"Calabrese"-noun-fr "Calabrese"-properNoun-ca
"Calabrese"-properNoun-ca "Calabrese"-noun-fr
"Calabrese"-properNoun-ca "Calabrese"-properNoun-fr
"Calabrese"-properNoun-fr "Calabrese"-properNoun-ca
"afilar"-verb-ca "aiguiser"-verb-fr
"aiguiser"-verb-fr "afilar"-verb-ca
"aiguiser"-verb-fr "agusar"-verb-ca
"aiguiser"-verb-fr "esmolar"-verb-ca
"Lavictoire"-noun-fr "Lavictoire"-properNoun-ca
"Lavictoire"-properNoun-ca "Lavictoire"-noun-fr
"Lavictoire"-properNoun-ca "Lavictoire"-properNoun-fr
"Lavictoire"-properNoun-fr "Lavictoire"-properNoun-ca
"altitude"-noun-fr "altitud"-noun-ca
"altitud"-noun-ca "altitude"-noun-fr
"moldave"-noun-fr "moldau"-noun-ca
"moldau"-noun-ca "moldave"-noun-fr
"Cercós"-noun-fr "Cercós"-properNoun-ca
"Cercós"-properNoun-ca "Cercós"-noun-fr
"Cercós"-properNoun-ca "Cercós"-properNoun-fr
"Cercós"-properNoun-fr "Cercós"-properNoun-ca
"trapèze"-noun-fr "trapezi"-noun-ca
"trapezi"-noun-ca "trapèze"-noun-fr
"Amigó"-noun-fr "Amigó"-properNoun-ca
"Amigó"-properNoun-ca "Amigó"-noun-fr
"Amigó"-properNoun-ca "Amigó"-properNoun-fr
"Amigó"-properNoun-fr "Amigó"-properNoun-ca
"persienne"-noun-fr "persiana"-noun-ca
"persiana"-noun-ca "persienne"-noun-fr
"Matar"-noun-fr "Matar"-properNoun-ca
"Matar"-properNoun-ca "Matar"-noun-fr
"Matar"-properNoun-ca "Matar"-properNoun-fr
"Matar"-properNoun-fr "Matar"-properNoun-ca
"Gelin"-noun-fr "Gelin"-properNoun-ca
"Gelin"-properNoun-ca "Gelin"-noun-fr
"Gelin"-properNoun-ca "Gelin"-properNoun-fr
"Gelin"-properNoun-fr "Gelin"-properNoun-ca
"excité"-adjective-fr "excitat"-adjective-ca
"excitat"-adjective-ca "excité"-adjective-fr
"Janson"-noun-fr "Janson"-properNoun-ca
"Janson"-properNoun-ca "Janson"-noun-fr
"Janson"-properNoun-ca "Janson"-properNoun-fr
"Janson"-properNoun-fr "Janson"-properNoun-ca
"Burillo"-noun-fr "Burillo"-properNoun-ca
"Burillo"-properNoun-ca "Burillo"-noun-fr
"Burillo"-properNoun-ca "Burillo"-properNoun-fr
"Burillo"-properNoun-fr "Burillo"-properNoun-ca
"Ubeda"-noun-fr "Ubeda"-properNoun-ca
"Ubeda"-properNoun-ca "Ubeda"-noun-fr
"Ubeda"-properNoun-ca "Ubeda"-properNoun-fr
"Ubeda"-properNoun-fr "Ubeda"-properNoun-ca
"seguidament"-adverb-ca "ensuite"-adverb-fr
"Álvaro"-noun-fr "Álvaro"-properNoun-ca
"Álvaro"-properNoun-ca "Álvaro"-noun-fr
"Álvaro"-properNoun-ca "Álvaro"-properNoun-fr
"Álvaro"-properNoun-fr "Álvaro"-properNoun-ca
"Dipaola"-noun-fr "Dipaola"-properNoun-ca
"Dipaola"-properNoun-ca "Dipaola"-noun-fr
"Dipaola"-properNoun-ca "Dipaola"-properNoun-fr
"Dipaola"-properNoun-fr "Dipaola"-properNoun-ca
"Vandellós"-noun-fr "Vandellós"-properNoun-ca
"Vandellós"-properNoun-ca "Vandellós"-noun-fr
"Vandellós"-properNoun-ca "Vandellós"-properNoun-fr
"Vandellós"-properNoun-fr "Vandellós"-properNoun-ca
"Anglehart"-noun-fr "Anglehart"-properNoun-ca
"Anglehart"-properNoun-ca "Anglehart"-noun-fr
"Anglehart"-properNoun-ca "Anglehart"-properNoun-fr
"Anglehart"-properNoun-fr "Anglehart"-properNoun-ca
"Bujumbura"-properNoun-fr "Bujumbura"-properNoun-ca
"Bujumbura"-properNoun-ca "Bujumbura"-properNoun-fr
"Dempsey"-noun-fr "Dempsey"-properNoun-ca
"Dempsey"-properNoun-ca "Dempsey"-noun-fr
"Dempsey"-properNoun-ca "Dempsey"-properNoun-fr
"Dempsey"-properNoun-fr "Dempsey"-properNoun-ca
"Cooper"-noun-fr "Cooper"-properNoun-ca
"Cooper"-properNoun-ca "Cooper"-noun-fr
"Cooper"-properNoun-ca "Cooper"-properNoun-fr
"Cooper"-properNoun-fr "Cooper"-properNoun-ca
"gelosia"-noun-ca "zèle"-noun-fr
"zèle"-noun-fr "gelosia"-noun-ca
"zèle"-noun-fr "zel"-noun-ca
"éleveur"-noun-fr "ramader"-noun-ca
"ramader"-noun-ca "éleveur"-noun-fr
"Doña"-noun-fr "Doña"-properNoun-ca
"Doña"-properNoun-ca "Doña"-noun-fr
"Doña"-properNoun-ca "Doña"-properNoun-fr
"Doña"-properNoun-fr "Doña"-properNoun-ca
"protuberància"-noun-ca "protubérance"-noun-fr
"Sinaï"-properNoun-fr "Sinaí"-properNoun-ca
"Sinaí"-properNoun-ca "Sinaï"-properNoun-fr
"enflure"-noun-fr "inflament"-noun-ca
"inflament"-noun-ca "enflure"-noun-fr
"Pardos"-noun-fr "Pardos"-properNoun-ca
"Pardos"-properNoun-ca "Pardos"-noun-fr
"Pardos"-properNoun-ca "Pardos"-properNoun-fr
"Pardos"-properNoun-fr "Pardos"-properNoun-ca
"Rainone"-noun-fr "Rainone"-properNoun-ca
"Rainone"-properNoun-ca "Rainone"-noun-fr
"Rainone"-properNoun-ca "Rainone"-properNoun-fr
"Rainone"-properNoun-fr "Rainone"-properNoun-ca
"Elhachem"-noun-fr "Elhachem"-properNoun-ca
"Elhachem"-properNoun-ca "Elhachem"-noun-fr
"Elhachem"-properNoun-ca "Elhachem"-properNoun-fr
"Elhachem"-properNoun-fr "Elhachem"-properNoun-ca
"islamiste"-adjective-fr "islamista"-adjective-ca
"islamista"-adjective-ca "islamiste"-adjective-fr
"infectieux"-adjective-fr "infecciós"-adjective-ca
"infecciós"-adjective-ca "infectieux"-adjective-fr
"Compère"-noun-fr "Compère"-properNoun-ca
"Compère"-properNoun-ca "Compère"-noun-fr
"Compère"-properNoun-ca "Compère"-properNoun-fr
"Compère"-properNoun-fr "Compère"-properNoun-ca
"Lalli"-noun-fr "Lalli"-properNoun-ca
"Lalli"-properNoun-ca "Lalli"-noun-fr
"Lalli"-properNoun-ca "Lalli"-properNoun-fr
"Lalli"-properNoun-fr "Lalli"-properNoun-ca
"Verges"-noun-fr "Verges"-properNoun-ca
"Verges"-properNoun-ca "Verges"-noun-fr
"Verges"-properNoun-ca "Verges"-properNoun-fr
"Verges"-properNoun-fr "Verges"-properNoun-ca
"quinzième"-adjective-fr "quinzè"-adjective-ca
"quinzè"-adjective-ca "quinzième"-adjective-fr
"truie"-noun-fr "truja"-noun-ca
"truja"-noun-ca "truie"-noun-fr
"Miah"-noun-fr "Miah"-properNoun-ca
"Miah"-properNoun-ca "Miah"-noun-fr
"Miah"-properNoun-ca "Miah"-properNoun-fr
"Miah"-properNoun-fr "Miah"-properNoun-ca
"Sureau"-noun-fr "Sureau"-properNoun-ca
"Sureau"-properNoun-ca "Sureau"-noun-fr
"Sureau"-properNoun-ca "Sureau"-properNoun-fr
"Sureau"-properNoun-fr "Sureau"-properNoun-ca
"armure"-noun-fr "cuirassa"-noun-ca
