"tanmateix"-adverb-ca "pasmens"-adverb-oc
"Clos"-properNoun-oc "Clos"-properNoun-ca
"Clos"-properNoun-oc "Clos"-noun-ca
"Clos"-noun-ca "Clos"-noun-oc
"Clos"-noun-ca "Clos"-properNoun-oc
"Aroca"-properNoun-ca "Aroca"-noun-oc
"Aroca"-properNoun-ca "Aroca"-properNoun-oc
"Aroca"-noun-oc "Aroca"-properNoun-ca
"Aroca"-noun-oc "Aroca"-noun-ca
"Aroca"-properNoun-oc "Aroca"-properNoun-ca
"Aroca"-properNoun-oc "Aroca"-noun-ca
"Aroca"-noun-ca "Aroca"-noun-oc
"Aroca"-noun-ca "Aroca"-properNoun-oc
"Vladimir"-properNoun-ca "Vladimir"-noun-oc
"Vladimir"-properNoun-ca "Vladimir"-properNoun-oc
"Vladimir"-noun-oc "Vladimir"-properNoun-ca
"Vladimir"-noun-oc "Vladimir"-noun-ca
"Vladimir"-properNoun-oc "Vladimir"-properNoun-ca
"Vladimir"-properNoun-oc "Vladimir"-noun-ca
"Vladimir"-noun-ca "Vladimir"-noun-oc
"Vladimir"-noun-ca "Vladimir"-properNoun-oc
"Blas"-properNoun-ca "Blas"-noun-oc
"Blas"-properNoun-ca "Blas"-properNoun-oc
"Blas"-noun-oc "Blas"-properNoun-ca
"Blas"-noun-oc "Blas"-noun-ca
"Blas"-properNoun-oc "Blas"-properNoun-ca
"Blas"-properNoun-oc "Blas"-noun-ca
"Blas"-noun-ca "Blas"-noun-oc
"Blas"-noun-ca "Blas"-properNoun-oc
"Egea"-noun-oc "Egea"-noun-ca
"Egea"-noun-ca "Egea"-noun-oc
"Egea"-noun-ca "Egea"-properNoun-oc
"Egea"-properNoun-oc "Egea"-noun-ca
"Vidal"-properNoun-ca "Vidal"-noun-oc
"Vidal"-properNoun-ca "Vidal"-properNoun-oc
"Vidal"-noun-oc "Vidal"-properNoun-ca
"Vidal"-noun-oc "Vidal"-noun-ca
"Vidal"-properNoun-oc "Vidal"-properNoun-ca
"Vidal"-properNoun-oc "Vidal"-noun-ca
"Vidal"-noun-ca "Vidal"-noun-oc
"Vidal"-noun-ca "Vidal"-properNoun-oc
"Úbeda"-noun-oc "Úbeda"-properNoun-ca
"Úbeda"-noun-oc "Úbeda"-noun-ca
"Úbeda"-properNoun-ca "Úbeda"-noun-oc
"Úbeda"-properNoun-ca "Úbeda"-properNoun-oc
"Úbeda"-noun-ca "Úbeda"-noun-oc
"Úbeda"-noun-ca "Úbeda"-properNoun-oc
"Úbeda"-properNoun-oc "Úbeda"-properNoun-ca
"Úbeda"-properNoun-oc "Úbeda"-noun-ca
"Godoy"-properNoun-ca "Godoy"-noun-oc
"Godoy"-properNoun-ca "Godoy"-properNoun-oc
"Godoy"-noun-oc "Godoy"-properNoun-ca
"Godoy"-noun-oc "Godoy"-noun-ca
"Godoy"-properNoun-oc "Godoy"-properNoun-ca
"Godoy"-properNoun-oc "Godoy"-noun-ca
"Godoy"-noun-ca "Godoy"-noun-oc
"Godoy"-noun-ca "Godoy"-properNoun-oc
"Julià"-properNoun-ca "Julià"-noun-oc
"Julià"-properNoun-ca "Julià"-properNoun-oc
"Julià"-noun-oc "Julià"-properNoun-ca
"Julià"-noun-oc "Julià"-noun-ca
"Julià"-properNoun-oc "Julià"-properNoun-ca
"Julià"-properNoun-oc "Julià"-noun-ca
"Julià"-noun-ca "Julià"-noun-oc
"Julià"-noun-ca "Julià"-properNoun-oc
"Amenábar"-properNoun-ca "Amenábar"-noun-oc
"Amenábar"-properNoun-ca "Amenábar"-properNoun-oc
"Amenábar"-noun-oc "Amenábar"-properNoun-ca
"Amenábar"-noun-oc "Amenábar"-noun-ca
"Amenábar"-properNoun-oc "Amenábar"-properNoun-ca
"Amenábar"-properNoun-oc "Amenábar"-noun-ca
"Amenábar"-noun-ca "Amenábar"-noun-oc
"Amenábar"-noun-ca "Amenábar"-properNoun-oc
"Just"-properNoun-ca "Just"-noun-oc
"Just"-properNoun-ca "Just"-properNoun-oc
"Just"-noun-oc "Just"-properNoun-ca
"Just"-noun-oc "Just"-noun-ca
"Just"-properNoun-oc "Just"-properNoun-ca
"Just"-properNoun-oc "Just"-noun-ca
"Just"-noun-ca "Just"-noun-oc
"Just"-noun-ca "Just"-properNoun-oc
"Zanón"-properNoun-ca "Zanón"-noun-oc
"Zanón"-properNoun-ca "Zanón"-properNoun-oc
"Zanón"-noun-oc "Zanón"-properNoun-ca
"Zanón"-noun-oc "Zanón"-noun-ca
"Zanón"-properNoun-oc "Zanón"-properNoun-ca
"Zanón"-properNoun-oc "Zanón"-noun-ca
"Zanón"-noun-ca "Zanón"-noun-oc
"Zanón"-noun-ca "Zanón"-properNoun-oc
"Teodoro"-properNoun-ca "Teodoro"-noun-oc
"Teodoro"-properNoun-ca "Teodoro"-properNoun-oc
"Teodoro"-noun-oc "Teodoro"-properNoun-ca
"Teodoro"-noun-oc "Teodoro"-noun-ca
"Teodoro"-properNoun-oc "Teodoro"-properNoun-ca
"Teodoro"-properNoun-oc "Teodoro"-noun-ca
"Teodoro"-noun-ca "Teodoro"-noun-oc
"Teodoro"-noun-ca "Teodoro"-properNoun-oc
"Solana"-properNoun-ca "Solana"-noun-oc
"Solana"-properNoun-ca "Solana"-properNoun-oc
"Solana"-noun-oc "Solana"-properNoun-ca
"Solana"-noun-oc "Solana"-noun-ca
"Solana"-properNoun-oc "Solana"-properNoun-ca
"Solana"-properNoun-oc "Solana"-noun-ca
"Solana"-noun-ca "Solana"-noun-oc
"Solana"-noun-ca "Solana"-properNoun-oc
"Soriano"-properNoun-ca "Soriano"-noun-oc
"Soriano"-properNoun-ca "Soriano"-properNoun-oc
"Soriano"-noun-oc "Soriano"-properNoun-ca
"Soriano"-noun-oc "Soriano"-noun-ca
"Soriano"-properNoun-oc "Soriano"-properNoun-ca
"Soriano"-properNoun-oc "Soriano"-noun-ca
"Soriano"-noun-ca "Soriano"-noun-oc
"Soriano"-noun-ca "Soriano"-properNoun-oc
"Fortea"-properNoun-ca "Fortea"-noun-oc
"Fortea"-properNoun-ca "Fortea"-properNoun-oc
"Fortea"-noun-oc "Fortea"-properNoun-ca
"Fortea"-noun-oc "Fortea"-noun-ca
"Fortea"-properNoun-oc "Fortea"-properNoun-ca
"Fortea"-properNoun-oc "Fortea"-noun-ca
"Fortea"-noun-ca "Fortea"-noun-oc
"Fortea"-noun-ca "Fortea"-properNoun-oc
"Trias"-properNoun-ca "Trias"-noun-oc
"Trias"-properNoun-ca "Trias"-properNoun-oc
"Trias"-noun-oc "Trias"-properNoun-ca
"Trias"-noun-oc "Trias"-noun-ca
"Trias"-properNoun-oc "Trias"-properNoun-ca
"Trias"-properNoun-oc "Trias"-noun-ca
"Trias"-noun-ca "Trias"-noun-oc
"Trias"-noun-ca "Trias"-properNoun-oc
"Benítez"-properNoun-ca "Benítez"-noun-oc
"Benítez"-properNoun-ca "Benítez"-properNoun-oc
"Benítez"-noun-oc "Benítez"-properNoun-ca
"Benítez"-noun-oc "Benítez"-noun-ca
"Benítez"-properNoun-oc "Benítez"-properNoun-ca
"Benítez"-properNoun-oc "Benítez"-noun-ca
"Benítez"-noun-ca "Benítez"-noun-oc
"Benítez"-noun-ca "Benítez"-properNoun-oc
"Rodés"-properNoun-ca "Rodés"-noun-oc
"Rodés"-properNoun-ca "Rodés"-properNoun-oc
"Rodés"-noun-oc "Rodés"-properNoun-ca
"Rodés"-noun-oc "Rodés"-noun-ca
"Rodés"-properNoun-oc "Rodés"-properNoun-ca
"Rodés"-properNoun-oc "Rodés"-noun-ca
"Rodés"-noun-ca "Rodés"-noun-oc
"Rodés"-noun-ca "Rodés"-properNoun-oc
"Manresa"-properNoun-ca "Manresa"-noun-oc
"Manresa"-properNoun-ca "Manresa"-properNoun-oc
"Manresa"-noun-oc "Manresa"-properNoun-ca
"Manresa"-noun-oc "Manresa"-noun-ca
"Manresa"-properNoun-oc "Manresa"-properNoun-ca
"Manresa"-properNoun-oc "Manresa"-noun-ca
"Manresa"-noun-ca "Manresa"-noun-oc
"Manresa"-noun-ca "Manresa"-properNoun-oc
"Gadea"-properNoun-ca "Gadea"-noun-oc
"Gadea"-properNoun-ca "Gadea"-properNoun-oc
"Gadea"-noun-oc "Gadea"-properNoun-ca
"Gadea"-noun-oc "Gadea"-noun-ca
"Gadea"-properNoun-oc "Gadea"-properNoun-ca
"Gadea"-properNoun-oc "Gadea"-noun-ca
"Gadea"-noun-ca "Gadea"-noun-oc
"Gadea"-noun-ca "Gadea"-properNoun-oc
"Iouchtchenko"-noun-oc "Iúsxenko"-properNoun-ca
"Iouchtchenko"-noun-oc "Iúsxenko"-noun-ca
"Iúsxenko"-properNoun-ca "Iouchtchenko"-noun-oc
"Iúsxenko"-properNoun-ca "Iouchtchenko"-properNoun-oc
"Iúsxenko"-properNoun-ca "Yushchenko"-noun-oc
"Iúsxenko"-properNoun-ca "Yushchenko"-properNoun-oc
"Iúsxenko"-noun-ca "Iouchtchenko"-noun-oc
"Iúsxenko"-noun-ca "Iouchtchenko"-properNoun-oc
"Iúsxenko"-noun-ca "Yushchenko"-noun-oc
"Iúsxenko"-noun-ca "Yushchenko"-properNoun-oc
"Iouchtchenko"-properNoun-oc "Iúsxenko"-properNoun-ca
"Iouchtchenko"-properNoun-oc "Iúsxenko"-noun-ca
"Yushchenko"-noun-oc "Iúsxenko"-properNoun-ca
"Yushchenko"-noun-oc "Iúsxenko"-noun-ca
"Yushchenko"-properNoun-oc "Iúsxenko"-properNoun-ca
"Yushchenko"-properNoun-oc "Iúsxenko"-noun-ca
"Guzmán"-properNoun-ca "Guzmán"-noun-oc
"Guzmán"-properNoun-ca "Guzmán"-properNoun-oc
"Guzmán"-noun-oc "Guzmán"-properNoun-ca
"Guzmán"-noun-oc "Guzmán"-noun-ca
"Guzmán"-properNoun-oc "Guzmán"-properNoun-ca
"Guzmán"-properNoun-oc "Guzmán"-noun-ca
"Guzmán"-noun-ca "Guzmán"-noun-oc
"Guzmán"-noun-ca "Guzmán"-properNoun-oc
"Zurita"-properNoun-ca "Zurita"-noun-oc
"Zurita"-properNoun-ca "Zurita"-properNoun-oc
"Zurita"-noun-oc "Zurita"-properNoun-ca
"Zurita"-noun-oc "Zurita"-noun-ca
"Zurita"-properNoun-oc "Zurita"-properNoun-ca
"Zurita"-properNoun-oc "Zurita"-noun-ca
"Zurita"-noun-ca "Zurita"-noun-oc
"Zurita"-noun-ca "Zurita"-properNoun-oc
"Camacho"-properNoun-ca "Camacho"-noun-oc
"Camacho"-properNoun-ca "Camacho"-properNoun-oc
"Camacho"-noun-oc "Camacho"-properNoun-ca
"Camacho"-noun-oc "Camacho"-noun-ca
"Camacho"-properNoun-oc "Camacho"-properNoun-ca
"Camacho"-properNoun-oc "Camacho"-noun-ca
"Camacho"-noun-ca "Camacho"-noun-oc
"Camacho"-noun-ca "Camacho"-properNoun-oc
"Laso"-properNoun-ca "Laso"-noun-oc
"Laso"-properNoun-ca "Laso"-properNoun-oc
"Laso"-noun-oc "Laso"-properNoun-ca
"Laso"-noun-oc "Laso"-noun-ca
"Laso"-properNoun-oc "Laso"-properNoun-ca
"Laso"-properNoun-oc "Laso"-noun-ca
"Laso"-noun-ca "Laso"-noun-oc
"Laso"-noun-ca "Laso"-properNoun-oc
"Mas"-properNoun-ca "Mas"-noun-oc
"Mas"-properNoun-ca "Mas"-properNoun-oc
"Mas"-noun-oc "Mas"-properNoun-ca
"Mas"-noun-oc "Mas"-noun-ca
"Mas"-properNoun-oc "Mas"-properNoun-ca
"Mas"-properNoun-oc "Mas"-noun-ca
"Mas"-noun-ca "Mas"-noun-oc
"Mas"-noun-ca "Mas"-properNoun-oc
"Montiel"-properNoun-ca "Montiel"-noun-oc
"Montiel"-properNoun-ca "Montiel"-properNoun-oc
"Montiel"-noun-oc "Montiel"-properNoun-ca
"Montiel"-noun-oc "Montiel"-noun-ca
"Montiel"-properNoun-oc "Montiel"-properNoun-ca
"Montiel"-properNoun-oc "Montiel"-noun-ca
"Montiel"-noun-ca "Montiel"-noun-oc
"Montiel"-noun-ca "Montiel"-properNoun-oc
"Maldonado"-properNoun-ca "Maldonado"-noun-oc
"Maldonado"-properNoun-ca "Maldonado"-properNoun-oc
"Maldonado"-noun-oc "Maldonado"-properNoun-ca
"Maldonado"-noun-oc "Maldonado"-noun-ca
"Maldonado"-properNoun-oc "Maldonado"-properNoun-ca
"Maldonado"-properNoun-oc "Maldonado"-noun-ca
"Maldonado"-noun-ca "Maldonado"-noun-oc
"Maldonado"-noun-ca "Maldonado"-properNoun-oc
"Figueroa"-properNoun-ca "Figueroa"-noun-oc
"Figueroa"-properNoun-ca "Figueroa"-properNoun-oc
"Figueroa"-noun-oc "Figueroa"-properNoun-ca
"Figueroa"-noun-oc "Figueroa"-noun-ca
"Figueroa"-properNoun-oc "Figueroa"-properNoun-ca
"Figueroa"-properNoun-oc "Figueroa"-noun-ca
"Figueroa"-noun-ca "Figueroa"-noun-oc
"Figueroa"-noun-ca "Figueroa"-properNoun-oc
"Avilés"-properNoun-ca "Avilés"-noun-oc
"Avilés"-properNoun-ca "Avilés"-properNoun-oc
"Avilés"-noun-oc "Avilés"-properNoun-ca
"Avilés"-noun-oc "Avilés"-noun-ca
"Avilés"-properNoun-oc "Avilés"-properNoun-ca
"Avilés"-properNoun-oc "Avilés"-noun-ca
"Avilés"-noun-ca "Avilés"-noun-oc
"Avilés"-noun-ca "Avilés"-properNoun-oc
"Sinisterra"-properNoun-ca "Sinisterra"-noun-oc
"Sinisterra"-properNoun-ca "Sinisterra"-properNoun-oc
"Sinisterra"-noun-oc "Sinisterra"-properNoun-ca
"Sinisterra"-noun-oc "Sinisterra"-noun-ca
"Sinisterra"-properNoun-oc "Sinisterra"-properNoun-ca
"Sinisterra"-properNoun-oc "Sinisterra"-noun-ca
"Sinisterra"-noun-ca "Sinisterra"-noun-oc
"Sinisterra"-noun-ca "Sinisterra"-properNoun-oc
"Trujillo"-properNoun-ca "Trujillo"-noun-oc
"Trujillo"-properNoun-ca "Trujillo"-properNoun-oc
"Trujillo"-noun-oc "Trujillo"-properNoun-ca
"Trujillo"-noun-oc "Trujillo"-noun-ca
"Trujillo"-properNoun-oc "Trujillo"-properNoun-ca
"Trujillo"-properNoun-oc "Trujillo"-noun-ca
"Trujillo"-noun-ca "Trujillo"-noun-oc
"Trujillo"-noun-ca "Trujillo"-properNoun-oc
"Boccace"-noun-oc "Boccaccio"-properNoun-ca
"Boccace"-noun-oc "Boccaccio"-noun-ca
"Boccaccio"-properNoun-ca "Boccace"-noun-oc
"Boccaccio"-properNoun-ca "Boccace"-properNoun-oc
"Boccaccio"-properNoun-ca "Boccaccio"-noun-oc
"Boccaccio"-properNoun-ca "Boccaccio"-properNoun-oc
"Boccaccio"-noun-ca "Boccace"-noun-oc
"Boccaccio"-noun-ca "Boccace"-properNoun-oc
"Boccaccio"-noun-ca "Boccaccio"-noun-oc
"Boccaccio"-noun-ca "Boccaccio"-properNoun-oc
"Boccace"-properNoun-oc "Boccaccio"-properNoun-ca
"Boccace"-properNoun-oc "Boccaccio"-noun-ca
"Boccaccio"-noun-oc "Boccaccio"-properNoun-ca
"Boccaccio"-noun-oc "Boccaccio"-noun-ca
"Boccaccio"-properNoun-oc "Boccaccio"-properNoun-ca
"Boccaccio"-properNoun-oc "Boccaccio"-noun-ca
"Llull"-properNoun-ca "Llull"-noun-oc
"Llull"-properNoun-ca "Llull"-properNoun-oc
"Llull"-noun-oc "Llull"-properNoun-ca
"Llull"-noun-oc "Llull"-noun-ca
"Llull"-properNoun-oc "Llull"-properNoun-ca
"Llull"-properNoun-oc "Llull"-noun-ca
"Llull"-noun-ca "Llull"-noun-oc
"Llull"-noun-ca "Llull"-properNoun-oc
"Porto"-noun-oc "Porto"-noun-ca
"Porto"-noun-ca "Porto"-noun-oc
"Porto"-noun-ca "Porto"-properNoun-oc
"Porto"-properNoun-oc "Porto"-noun-ca
"Garci"-properNoun-ca "Garci"-noun-oc
"Garci"-properNoun-ca "Garci"-properNoun-oc
"Garci"-noun-oc "Garci"-properNoun-ca
"Garci"-noun-oc "Garci"-noun-ca
"Garci"-properNoun-oc "Garci"-properNoun-ca
"Garci"-properNoun-oc "Garci"-noun-ca
"Garci"-noun-ca "Garci"-noun-oc
"Garci"-noun-ca "Garci"-properNoun-oc
"Peral"-properNoun-ca "Peral"-noun-oc
"Peral"-properNoun-ca "Peral"-properNoun-oc
"Peral"-noun-oc "Peral"-properNoun-ca
"Peral"-noun-oc "Peral"-noun-ca
"Peral"-properNoun-oc "Peral"-properNoun-ca
"Peral"-properNoun-oc "Peral"-noun-ca
"Peral"-noun-ca "Peral"-noun-oc
"Peral"-noun-ca "Peral"-properNoun-oc
"Feliu"-properNoun-ca "Feliu"-noun-oc
"Feliu"-properNoun-ca "Feliu"-properNoun-oc
"Feliu"-noun-oc "Feliu"-properNoun-ca
"Feliu"-noun-oc "Feliu"-noun-ca
"Feliu"-properNoun-oc "Feliu"-properNoun-ca
"Feliu"-properNoun-oc "Feliu"-noun-ca
"Feliu"-noun-ca "Feliu"-noun-oc
"Feliu"-noun-ca "Feliu"-properNoun-oc
"Savoie"-noun-oc "Savoie"-properNoun-ca
"Savoie"-noun-oc "Savoia"-noun-ca
"Savoie"-properNoun-ca "Savoie"-noun-oc
"Savoie"-properNoun-ca "Savoie"-properNoun-oc
"Savoia"-noun-ca "Savoie"-noun-oc
"Savoia"-noun-ca "Savoie"-properNoun-oc
"Savoia"-noun-ca "Savoia"-noun-oc
"Savoia"-noun-ca "Savoia"-properNoun-oc
"Savoie"-properNoun-oc "Savoie"-properNoun-ca
"Savoie"-properNoun-oc "Savoia"-noun-ca
"Savoia"-noun-oc "Savoia"-noun-ca
"Savoia"-properNoun-oc "Savoia"-noun-ca
"Castell"-properNoun-ca "Castell"-noun-oc
"Castell"-properNoun-ca "Castell"-properNoun-oc
"Castell"-noun-oc "Castell"-properNoun-ca
"Castell"-noun-oc "Castell"-noun-ca
"Castell"-properNoun-oc "Castell"-properNoun-ca
"Castell"-properNoun-oc "Castell"-noun-ca
"Castell"-noun-ca "Castell"-noun-oc
"Castell"-noun-ca "Castell"-properNoun-oc
"Canals"-properNoun-ca "Canals"-noun-oc
"Canals"-properNoun-ca "Canals"-properNoun-oc
"Canals"-noun-oc "Canals"-properNoun-ca
"Canals"-noun-oc "Canals"-noun-ca
"Canals"-properNoun-oc "Canals"-properNoun-ca
"Canals"-properNoun-oc "Canals"-noun-ca
"Canals"-noun-ca "Canals"-noun-oc
"Canals"-noun-ca "Canals"-properNoun-oc
"Galán"-properNoun-ca "Galán"-noun-oc
"Galán"-properNoun-ca "Galán"-properNoun-oc
"Galán"-noun-oc "Galán"-properNoun-ca
"Galán"-noun-oc "Galán"-noun-ca
"Galán"-properNoun-oc "Galán"-properNoun-ca
"Galán"-properNoun-oc "Galán"-noun-ca
"Galán"-noun-ca "Galán"-noun-oc
"Galán"-noun-ca "Galán"-properNoun-oc
"Cantó"-noun-oc "Cantó"-properNoun-ca
"Cantó"-noun-oc "Cantó"-noun-ca
"Cantó"-properNoun-ca "Cantó"-noun-oc
"Cantó"-properNoun-ca "Cantó"-properNoun-oc
"Cantó"-noun-ca "Cantó"-noun-oc
"Cantó"-noun-ca "Cantó"-properNoun-oc
"Cantó"-properNoun-oc "Cantó"-properNoun-ca
"Cantó"-properNoun-oc "Cantó"-noun-ca
"Adrian"-properNoun-ca "Adrian"-noun-oc
"Adrian"-properNoun-ca "Adrian"-properNoun-oc
"Adrian"-noun-oc "Adrian"-properNoun-ca
"Adrian"-noun-oc "Adrian"-noun-ca
"Adrian"-properNoun-oc "Adrian"-properNoun-ca
"Adrian"-properNoun-oc "Adrian"-noun-ca
"Adrian"-noun-ca "Adrian"-noun-oc
"Adrian"-noun-ca "Adrian"-properNoun-oc
"Figueres"-properNoun-oc "Figueres"-properNoun-ca
"Figueres"-properNoun-oc "Figueres"-noun-ca
"Figueres"-properNoun-oc "Figueras"-noun-ca
"Figueres"-properNoun-ca "Figueres"-properNoun-oc
"Figueres"-properNoun-ca "Figueres"-noun-oc
"Figueres"-noun-ca "Figueres"-properNoun-oc
"Figueres"-noun-ca "Figueres"-noun-oc
"Figueras"-noun-ca "Figueres"-properNoun-oc
"Figueras"-noun-ca "Figueres"-noun-oc
"Figueres"-noun-oc "Figueres"-properNoun-ca
"Figueres"-noun-oc "Figueres"-noun-ca
"Figueres"-noun-oc "Figueras"-noun-ca
"Campillo"-properNoun-ca "Campillo"-noun-oc
"Campillo"-properNoun-ca "Campillo"-properNoun-oc
"Campillo"-noun-oc "Campillo"-properNoun-ca
"Campillo"-noun-oc "Campillo"-noun-ca
"Campillo"-properNoun-oc "Campillo"-properNoun-ca
"Campillo"-properNoun-oc "Campillo"-noun-ca
"Campillo"-noun-ca "Campillo"-noun-oc
"Campillo"-noun-ca "Campillo"-properNoun-oc
"Platero"-properNoun-ca "Platero"-noun-oc
"Platero"-properNoun-ca "Platero"-properNoun-oc
"Platero"-noun-oc "Platero"-properNoun-ca
"Platero"-noun-oc "Platero"-noun-ca
"Platero"-properNoun-oc "Platero"-properNoun-ca
"Platero"-properNoun-oc "Platero"-noun-ca
"Platero"-noun-ca "Platero"-noun-oc
"Platero"-noun-ca "Platero"-properNoun-oc
"Bisbal"-properNoun-ca "Bisbal"-noun-oc
"Bisbal"-properNoun-ca "Bisbal"-properNoun-oc
"Bisbal"-noun-oc "Bisbal"-properNoun-ca
"Bisbal"-noun-oc "Bisbal"-noun-ca
"Bisbal"-properNoun-oc "Bisbal"-properNoun-ca
"Bisbal"-properNoun-oc "Bisbal"-noun-ca
"Bisbal"-noun-ca "Bisbal"-noun-oc
"Bisbal"-noun-ca "Bisbal"-properNoun-oc
"Hernán"-properNoun-ca "Hernán"-noun-oc
"Hernán"-properNoun-ca "Hernán"-properNoun-oc
"Hernán"-noun-oc "Hernán"-properNoun-ca
"Hernán"-noun-oc "Hernán"-noun-ca
"Hernán"-properNoun-oc "Hernán"-properNoun-ca
"Hernán"-properNoun-oc "Hernán"-noun-ca
"Hernán"-noun-ca "Hernán"-noun-oc
"Hernán"-noun-ca "Hernán"-properNoun-oc
"Jover"-properNoun-ca "Jover"-noun-oc
"Jover"-properNoun-ca "Jover"-properNoun-oc
"Jover"-noun-oc "Jover"-properNoun-ca
"Jover"-noun-oc "Jover"-noun-ca
"Jover"-properNoun-oc "Jover"-properNoun-ca
"Jover"-properNoun-oc "Jover"-noun-ca
"Jover"-noun-ca "Jover"-noun-oc
"Jover"-noun-ca "Jover"-properNoun-oc
"Escudero"-properNoun-ca "Escudero"-noun-oc
"Escudero"-properNoun-ca "Escudero"-properNoun-oc
"Escudero"-noun-oc "Escudero"-properNoun-ca
"Escudero"-noun-oc "Escudero"-noun-ca
"Escudero"-properNoun-oc "Escudero"-properNoun-ca
"Escudero"-properNoun-oc "Escudero"-noun-ca
"Escudero"-noun-ca "Escudero"-noun-oc
"Escudero"-noun-ca "Escudero"-properNoun-oc
"Bustamante"-properNoun-ca "Bustamante"-noun-oc
"Bustamante"-properNoun-ca "Bustamante"-properNoun-oc
"Bustamante"-noun-oc "Bustamante"-properNoun-ca
"Bustamante"-noun-oc "Bustamante"-noun-ca
"Bustamante"-properNoun-oc "Bustamante"-properNoun-ca
"Bustamante"-properNoun-oc "Bustamante"-noun-ca
"Bustamante"-noun-ca "Bustamante"-noun-oc
"Bustamante"-noun-ca "Bustamante"-properNoun-oc
"Freire"-properNoun-ca "Freire"-noun-oc
"Freire"-properNoun-ca "Freire"-properNoun-oc
"Freire"-noun-oc "Freire"-properNoun-ca
"Freire"-noun-oc "Freire"-noun-ca
"Freire"-properNoun-oc "Freire"-properNoun-ca
"Freire"-properNoun-oc "Freire"-noun-ca
"Freire"-noun-ca "Freire"-noun-oc
"Freire"-noun-ca "Freire"-properNoun-oc
"Perea"-properNoun-ca "Perea"-noun-oc
"Perea"-properNoun-ca "Perea"-properNoun-oc
"Perea"-noun-oc "Perea"-properNoun-ca
"Perea"-noun-oc "Perea"-noun-ca
"Perea"-properNoun-oc "Perea"-properNoun-ca
"Perea"-properNoun-oc "Perea"-noun-ca
"Perea"-noun-ca "Perea"-noun-oc
"Perea"-noun-ca "Perea"-properNoun-oc
"Peris"-properNoun-ca "Peris"-noun-oc
"Peris"-properNoun-ca "Peris"-properNoun-oc
"Peris"-noun-oc "Peris"-properNoun-ca
"Peris"-noun-oc "Peris"-noun-ca
"Peris"-properNoun-oc "Peris"-properNoun-ca
"Peris"-properNoun-oc "Peris"-noun-ca
"Peris"-noun-ca "Peris"-noun-oc
"Peris"-noun-ca "Peris"-properNoun-oc
"Aran"-properNoun-ca "Aran"-noun-oc
"Aran"-properNoun-ca "Aran"-properNoun-oc
"Aran"-noun-oc "Aran"-properNoun-ca
"Aran"-noun-oc "Aran"-noun-ca
"Aran"-properNoun-oc "Aran"-properNoun-ca
"Aran"-properNoun-oc "Aran"-noun-ca
"Aran"-noun-ca "Aran"-noun-oc
"Aran"-noun-ca "Aran"-properNoun-oc
"Chueca"-properNoun-ca "Chueca"-noun-oc
"Chueca"-properNoun-ca "Chueca"-properNoun-oc
"Chueca"-noun-oc "Chueca"-properNoun-ca
"Chueca"-noun-oc "Chueca"-noun-ca
"Chueca"-properNoun-oc "Chueca"-properNoun-ca
"Chueca"-properNoun-oc "Chueca"-noun-ca
"Chueca"-noun-ca "Chueca"-noun-oc
"Chueca"-noun-ca "Chueca"-properNoun-oc
"Noriega"-properNoun-ca "Noriega"-noun-oc
"Noriega"-properNoun-ca "Noriega"-properNoun-oc
"Noriega"-noun-oc "Noriega"-properNoun-ca
"Noriega"-noun-oc "Noriega"-noun-ca
"Noriega"-properNoun-oc "Noriega"-properNoun-ca
"Noriega"-properNoun-oc "Noriega"-noun-ca
"Noriega"-noun-ca "Noriega"-noun-oc
"Noriega"-noun-ca "Noriega"-properNoun-oc
"Gallardón"-properNoun-ca "Gallardón"-noun-oc
"Gallardón"-properNoun-ca "Gallardón"-properNoun-oc
"Gallardón"-noun-oc "Gallardón"-properNoun-ca
"Gallardón"-noun-oc "Gallardón"-noun-ca
"Gallardón"-properNoun-oc "Gallardón"-properNoun-ca
"Gallardón"-properNoun-oc "Gallardón"-noun-ca
"Gallardón"-noun-ca "Gallardón"-noun-oc
"Gallardón"-noun-ca "Gallardón"-properNoun-oc
"Sanmartín"-properNoun-ca "Sanmartín"-noun-oc
"Sanmartín"-properNoun-ca "Sanmartín"-properNoun-oc
"Sanmartín"-noun-oc "Sanmartín"-properNoun-ca
"Sanmartín"-noun-oc "Sanmartín"-noun-ca
"Sanmartín"-properNoun-oc "Sanmartín"-properNoun-ca
"Sanmartín"-properNoun-oc "Sanmartín"-noun-ca
"Sanmartín"-noun-ca "Sanmartín"-noun-oc
"Sanmartín"-noun-ca "Sanmartín"-properNoun-oc
"Torregrosa"-properNoun-ca "Torregrosa"-noun-oc
"Torregrosa"-properNoun-ca "Torregrosa"-properNoun-oc
"Torregrosa"-noun-oc "Torregrosa"-properNoun-ca
"Torregrosa"-noun-oc "Torregrosa"-noun-ca
"Torregrosa"-properNoun-oc "Torregrosa"-properNoun-ca
"Torregrosa"-properNoun-oc "Torregrosa"-noun-ca
"Torregrosa"-noun-ca "Torregrosa"-noun-oc
"Torregrosa"-noun-ca "Torregrosa"-properNoun-oc
"Ros"-properNoun-ca "Ros"-noun-oc
"Ros"-properNoun-ca "Ros"-properNoun-oc
"Ros"-noun-oc "Ros"-properNoun-ca
"Ros"-noun-oc "Ros"-noun-ca
"Ros"-properNoun-oc "Ros"-properNoun-ca
"Ros"-properNoun-oc "Ros"-noun-ca
"Ros"-noun-ca "Ros"-noun-oc
"Ros"-noun-ca "Ros"-properNoun-oc
