"n'importe quel"-determiner-fr "ajna"-determiner-eo
"febla"-adjective-eo "faible"-adjective-fr
"malnova"-adjective-eo "vieux"-adjective-fr
"malnova"-adjective-eo "vieil"-adjective-fr
"malnova"-adjective-eo "ancien"-adjective-fr
"vieux"-adjective-fr "malnova"-adjective-eo
"vieux"-adjective-fr "maljuna"-adjective-eo
"vieil"-adjective-fr "malnova"-adjective-eo
"ancien"-adjective-fr "malnova"-adjective-eo
"maljuna"-adjective-eo "vieux"-adjective-fr
"maljuna"-adjective-eo "âgé"-adjective-fr
"antique"-adjective-fr "antikva"-adjective-eo
"antikva"-adjective-eo "antique"-adjective-fr
"âgé"-adjective-fr "maljuna"-adjective-eo
"alta"-adjective-eo "haut"-adjective-fr
"alta"-adjective-eo "élevé"-adjective-fr
"haut"-adjective-fr "alta"-adjective-eo
"élevé"-adjective-fr "alta"-adjective-eo
"grand"-adjective-fr "granda"-adjective-eo
"granda"-adjective-eo "grand"-adjective-fr
"vigla"-adjective-eo "vif"-adjective-fr
"vif"-adjective-fr "vigla"-adjective-eo
"vif"-adjective-fr "viva"-adjective-eo
"viva"-adjective-eo "vif"-adjective-fr
"protéger"-verb-fr "protekti"-verb-eo
"protekti"-verb-eo "protéger"-verb-fr
"invadi"-verb-eo "envahir"-verb-fr
"envahir"-verb-fr "invadi"-verb-eo
"comprendre"-verb-fr "inkludi"-verb-eo
"inkludi"-verb-eo "comprendre"-verb-fr
"inkludi"-verb-eo "inclure"-verb-fr
"inclure"-verb-fr "inkludi"-verb-eo
"riceli"-verb-eo "celer"-verb-fr
"celer"-verb-fr "riceli"-verb-eo
"expliquer"-verb-fr "ekspliki"-verb-eo
"ekspliki"-verb-eo "expliquer"-verb-fr
"kodi"-verb-eo "chiffrer"-verb-fr
"chiffrer"-verb-fr "kodi"-verb-eo
"évaluer"-verb-fr "poenti"-verb-eo
"poenti"-verb-eo "évaluer"-verb-fr
"munti"-verb-eo "monter"-verb-fr
"monter"-verb-fr "munti"-verb-eo
"monter"-verb-fr "ascendi"-verb-eo
"ascendi"-verb-eo "monter"-verb-fr
"kultivi"-verb-eo "cultiver"-verb-fr
"cultiver"-verb-fr "kultivi"-verb-eo
"defili"-verb-eo "défiler"-verb-fr
"defili"-verb-eo "parader"-verb-fr
"défiler"-verb-fr "defili"-verb-eo
"parader"-verb-fr "defili"-verb-eo
"fouler"-verb-fr "treti"-verb-eo
"treti"-verb-eo "fouler"-verb-fr
"bazi"-verb-eo "baser"-verb-fr
"baser"-verb-fr "bazi"-verb-eo
"établir"-verb-fr "establi"-verb-eo
"establi"-verb-eo "établir"-verb-fr
"assaillir"-verb-fr "sturmi"-verb-eo
"sturmi"-verb-eo "assaillir"-verb-fr
"déclarer"-verb-fr "deklari"-verb-eo
"deklari"-verb-eo "déclarer"-verb-fr
"préciser"-verb-fr "specifi"-verb-eo
"specifi"-verb-eo "préciser"-verb-fr
"specifi"-verb-eo "spécifier"-verb-fr
"spécifier"-verb-fr "specifi"-verb-eo
"implici"-verb-eo "impliquer"-verb-fr
"impliquer"-verb-fr "implici"-verb-eo
"polui"-verb-eo "contaminer"-verb-fr
"contaminer"-verb-fr "polui"-verb-eo
"contaminer"-verb-fr "kontaĝi"-verb-eo
"kontaĝi"-verb-eo "contaminer"-verb-fr
"preteksti"-verb-eo "alléguer"-verb-fr
"alléguer"-verb-fr "preteksti"-verb-eo
"koncentri"-verb-eo "concentrer"-verb-fr
"concentrer"-verb-fr "koncentri"-verb-eo
"senhava"-adjective-eo "misérable"-adjective-fr
"misérable"-adjective-fr "senhava"-adjective-eo
"pauvre"-adjective-fr "malriĉa"-adjective-eo
"malriĉa"-adjective-eo "pauvre"-adjective-fr
"malheureux"-adjective-fr "malfeliĉa"-adjective-eo
"malfeliĉa"-adjective-eo "malheureux"-adjective-fr
"triste"-adjective-fr "malĝoja"-adjective-eo
"triste"-adjective-fr "malgaja"-adjective-eo
"malĝoja"-adjective-eo "triste"-adjective-fr
"malgaja"-adjective-eo "triste"-adjective-fr
"nekonata"-adjective-eo "inconnu"-adjective-fr
"inconnu"-adjective-fr "nekonata"-adjective-eo
"densa"-adjective-eo "épais"-adjective-fr
"densa"-adjective-eo "dense"-adjective-fr
"épais"-adjective-fr "densa"-adjective-eo
"épais"-adjective-fr "dika"-adjective-eo
"dense"-adjective-fr "densa"-adjective-eo
"dika"-adjective-eo "épais"-adjective-fr
"dika"-adjective-eo "gros"-adjective-fr
"dika"-adjective-eo "gras"-adjective-fr
"gros"-adjective-fr "dika"-adjective-eo
"gras"-adjective-fr "dika"-adjective-eo
"considérable"-adjective-fr "konsiderinda"-adjective-eo
"konsiderinda"-adjective-eo "considérable"-adjective-fr
"bagatela"-adjective-eo "insignifiant"-adjective-fr
"insignifiant"-adjective-fr "bagatela"-adjective-eo
"insignifiant"-adjective-fr "sensignifa"-adjective-eo
"sensignifa"-adjective-eo "insignifiant"-adjective-fr
"léger"-adjective-fr "leĝera"-adjective-eo
"léger"-adjective-fr "malpeza"-adjective-eo
"léger"-adjective-fr "malgrava"-adjective-eo
"leĝera"-adjective-eo "léger"-adjective-fr
"malpeza"-adjective-eo "léger"-adjective-fr
"malgrava"-adjective-eo "léger"-adjective-fr
"rekta"-adjective-eo "droit"-adjective-fr
"rekta"-adjective-eo "direct"-adjective-fr
"droit"-adjective-fr "rekta"-adjective-eo
"droit"-adjective-fr "dekstra"-adjective-eo
"direct"-adjective-fr "rekta"-adjective-eo
"dekstra"-adjective-eo "droit"-adjective-fr
"lerta"-adjective-eo "habile"-adjective-fr
"lerta"-adjective-eo "adroit"-adjective-fr
"lerta"-adjective-eo "prêt"-adjective-fr
"habile"-adjective-fr "lerta"-adjective-eo
"adroit"-adjective-fr "lerta"-adjective-eo
"prêt"-adjective-fr "lerta"-adjective-eo
"rapida"-adjective-eo "rapide"-adjective-fr
"rapide"-adjective-fr "rapida"-adjective-eo
"proksima"-adjective-eo "proche"-adjective-fr
"proksima"-adjective-eo "prochain"-adjective-fr
"proche"-adjective-fr "proksima"-adjective-eo
"prochain"-adjective-fr "proksima"-adjective-eo
"apuda"-adjective-eo "voisin"-adjective-fr
"voisin"-adjective-fr "apuda"-adjective-eo
"suivant"-adjective-fr "sekva"-adjective-eo
"sekva"-adjective-eo "suivant"-adjective-fr
"solida"-adjective-eo "solide"-adjective-fr
"solide"-adjective-fr "solida"-adjective-eo
"inattendu"-adjective-fr "senatenda"-adjective-eo
"senatenda"-adjective-eo "inattendu"-adjective-fr
"soudain"-adjective-fr "subita"-adjective-eo
"subita"-adjective-eo "soudain"-adjective-fr
"subita"-adjective-eo "subit"-adjective-fr
"subit"-adjective-fr "subita"-adjective-eo
"âpre"-adjective-fr "aspra"-adjective-eo
"aspra"-adjective-eo "âpre"-adjective-fr
"brillant"-adjective-fr "brila"-adjective-eo
"brila"-adjective-eo "brillant"-adjective-fr
"complet"-adjective-fr "kompleta"-adjective-eo
"kompleta"-adjective-eo "complet"-adjective-fr
"integra"-adjective-eo "intègre"-adjective-fr
"intègre"-adjective-fr "integra"-adjective-eo
"légal"-adjective-fr "leĝa"-adjective-eo
"leĝa"-adjective-eo "légal"-adjective-fr
"koncesii"-verb-eo "allouer"-verb-fr
"koncesii"-verb-eo "accorder"-verb-fr
"koncesii"-verb-eo "concéder"-verb-fr
"allouer"-verb-fr "koncesii"-verb-eo
"allouer"-verb-fr "koncedi"-verb-eo
"accorder"-verb-fr "koncesii"-verb-eo
"accorder"-verb-fr "koncedi"-verb-eo
"concéder"-verb-fr "koncesii"-verb-eo
"concéder"-verb-fr "koncedi"-verb-eo
"koncedi"-verb-eo "allouer"-verb-fr
"koncedi"-verb-eo "accorder"-verb-fr
"koncedi"-verb-eo "concéder"-verb-fr
"atribui"-verb-eo "attribuer"-verb-fr
"attribuer"-verb-fr "atribui"-verb-eo
"attribuer"-verb-fr "ajudiki"-verb-eo
"ajudiki"-verb-eo "attribuer"-verb-fr
"dévisager"-verb-fr "alrigardi"-verb-eo
"alrigardi"-verb-eo "dévisager"-verb-fr
"alrigardi"-verb-eo "regarder"-verb-fr
"regarder"-verb-fr "alrigardi"-verb-eo
"amortir"-verb-fr "amortizi"-verb-eo
"amortizi"-verb-eo "amortir"-verb-fr
"malfiksi"-verb-eo "relâcher"-verb-fr
"relâcher"-verb-fr "malfiksi"-verb-eo
"ĝiri"-verb-eo "endosser"-verb-fr
"ĝiri"-verb-eo "tourner"-verb-fr
"endosser"-verb-fr "ĝiri"-verb-eo
"tourner"-verb-fr "ĝiri"-verb-eo
"aparta"-adjective-eo "particulier"-adjective-fr
"particulier"-adjective-fr "aparta"-adjective-eo
"malsama"-adjective-eo "différent"-adjective-fr
"malsama"-adjective-eo "distinct"-adjective-fr
"différent"-adjective-fr "malsama"-adjective-eo
"distinct"-adjective-fr "malsama"-adjective-eo
"diversa"-adjective-eo "divers"-adjective-fr
"divers"-adjective-fr "diversa"-adjective-eo
"varia"-adjective-eo "variable"-adjective-fr
"variable"-adjective-fr "varia"-adjective-eo
"instable"-adjective-fr "malstabila"-adjective-eo
"malstabila"-adjective-eo "instable"-adjective-fr
"lucratif"-adjective-fr "lukra"-adjective-eo
"lukra"-adjective-eo "lucratif"-adjective-fr
"utila"-adjective-eo "utile"-adjective-fr
"utile"-adjective-fr "utila"-adjective-eo
"humanitaire"-adjective-fr "humana"-adjective-eo
"humana"-adjective-eo "humanitaire"-adjective-fr
"objektiva"-adjective-eo "objectif"-adjective-fr
"objectif"-adjective-fr "objektiva"-adjective-eo
"manifesti"-verb-eo "manifester"-verb-fr
"manifester"-verb-fr "manifesti"-verb-eo
"souligner"-verb-fr "emfazi"-verb-eo
"emfazi"-verb-eo "souligner"-verb-fr
"redakti"-verb-eo "rédiger"-verb-fr
"redakti"-verb-eo "libeller"-verb-fr
"rédiger"-verb-fr "redakti"-verb-eo
"libeller"-verb-fr "redakti"-verb-eo
"flegi"-verb-eo "soigner"-verb-fr
"soigner"-verb-fr "flegi"-verb-eo
"gvati"-verb-eo "guetter"-verb-fr
"guetter"-verb-fr "gvati"-verb-eo
"observi"-verb-eo "observer"-verb-fr
"observer"-verb-fr "observi"-verb-eo
"échapper"-verb-fr "eskapi"-verb-eo
"eskapi"-verb-eo "échapper"-verb-fr
"eskapi"-verb-eo "éluder"-verb-fr
"éluder"-verb-fr "eskapi"-verb-eo
"accaparer"-verb-fr "akapari"-verb-eo
"akapari"-verb-eo "accaparer"-verb-fr
"selekti"-verb-eo "sélectionner"-verb-fr
"sélectionner"-verb-fr "selekti"-verb-eo
"percevoir"-verb-fr "percepti"-verb-eo
"percepti"-verb-eo "percevoir"-verb-fr
"adapter"-verb-fr "adapti"-verb-eo
"adapti"-verb-eo "adapter"-verb-fr
"adapti"-verb-eo "remanier"-verb-fr
"remanier"-verb-fr "adapti"-verb-eo
"inversa"-adjective-eo "inverse"-adjective-fr
"inverse"-adjective-fr "inversa"-adjective-eo
"provoquer"-verb-fr "provoki"-verb-eo
"provoki"-verb-eo "provoquer"-verb-fr
"trejni"-verb-eo "entraîner"-verb-fr
"entraîner"-verb-fr "trejni"-verb-eo
"studi"-verb-eo "étudier"-verb-fr
"étudier"-verb-fr "studi"-verb-eo
"kompromiti"-verb-eo "compromettre"-verb-fr
"kompromiti"-verb-eo "engager"-verb-fr
"compromettre"-verb-fr "kompromiti"-verb-eo
"engager"-verb-fr "kompromiti"-verb-eo
"engager"-verb-fr "engaĝi"-verb-eo
"engaĝi"-verb-eo "engager"-verb-fr
"affliger"-verb-fr "aflikti"-verb-eo
"aflikti"-verb-eo "affliger"-verb-fr
"aflikti"-verb-eo "désoler"-verb-fr
"désoler"-verb-fr "aflikti"-verb-eo
"éliminer"-verb-fr "elimini"-verb-eo
"elimini"-verb-eo "éliminer"-verb-fr
"destiner"-verb-fr "destini"-verb-eo
"destini"-verb-eo "destiner"-verb-fr
"konsigni"-verb-eo "consigner"-verb-fr
"consigner"-verb-fr "konsigni"-verb-eo
"fiksi"-verb-eo "apposer"-verb-fr
"fiksi"-verb-eo "fixer"-verb-fr
"apposer"-verb-fr "fiksi"-verb-eo
"fixer"-verb-fr "fiksi"-verb-eo
"descendre"-verb-fr "desupri"-verb-eo
"descendre"-verb-fr "descendi"-verb-eo
"desupri"-verb-eo "descendre"-verb-fr
"descendi"-verb-eo "descendre"-verb-fr
"conduire"-verb-fr "stiri"-verb-eo
"stiri"-verb-eo "conduire"-verb-fr
"stiri"-verb-eo "piloter"-verb-fr
"piloter"-verb-fr "stiri"-verb-eo
"ouvert"-adjective-fr "malfermita"-adjective-eo
"malfermita"-adjective-eo "ouvert"-adjective-fr
"diski"-verb-eo "marquer"-verb-fr
"marquer"-verb-fr "diski"-verb-eo
"concevoir"-verb-fr "koncepti"-verb-eo
"concevoir"-verb-fr "koncipi"-verb-eo
"koncepti"-verb-eo "concevoir"-verb-fr
"koncipi"-verb-eo "concevoir"-verb-fr
"sekvestri"-verb-eo "prendre en otage"-verb-fr
"prendre en otage"-verb-fr "sekvestri"-verb-eo
"kidnapper"-verb-fr "kidnapi"-verb-eo
"kidnapi"-verb-eo "kidnapper"-verb-fr
"confisquer"-verb-fr "konfiski"-verb-eo
"konfiski"-verb-eo "confisquer"-verb-fr
"pledi"-verb-eo "plaider"-verb-fr
"plaider"-verb-fr "pledi"-verb-eo
"adoptita"-adjective-eo "adoptif"-adjective-fr
"adoptif"-adjective-fr "adoptita"-adjective-eo
"inutile"-adjective-fr "senutila"-adjective-eo
"senutila"-adjective-eo "inutile"-adjective-fr
"nekapabla"-adjective-eo "incapable"-adjective-fr
"incapable"-adjective-fr "nekapabla"-adjective-eo
"extrême"-adjective-fr "ekstrema"-adjective-eo
"ekstrema"-adjective-eo "extrême"-adjective-fr
"severa"-adjective-eo "sévère"-adjective-fr
"sévère"-adjective-fr "severa"-adjective-eo
"malmola"-adjective-eo "dur"-adjective-fr
"dur"-adjective-fr "malmola"-adjective-eo
"lourd"-adjective-fr "peza"-adjective-eo
"peza"-adjective-eo "lourd"-adjective-fr
"horrible"-adjective-fr "terura"-adjective-eo
"horrible"-adjective-fr "hida"-adjective-eo
"terura"-adjective-eo "horrible"-adjective-fr
"terura"-adjective-eo "terrible"-adjective-fr
"hida"-adjective-eo "horrible"-adjective-fr
"terrible"-adjective-fr "terura"-adjective-eo
"sincera"-adjective-eo "sincère"-adjective-fr
"sincère"-adjective-fr "sincera"-adjective-eo
"evidenta"-adjective-eo "évident"-adjective-fr
"évident"-adjective-fr "evidenta"-adjective-eo
"clair"-adjective-fr "klara"-adjective-eo
"klara"-adjective-eo "clair"-adjective-fr
"plena"-adjective-eo "plein"-adjective-fr
"plein"-adjective-fr "plena"-adjective-eo
"pura"-adjective-eo "pur"-adjective-fr
"pura"-adjective-eo "propre"-adjective-fr
"pur"-adjective-fr "pura"-adjective-eo
"propre"-adjective-fr "pura"-adjective-eo
"propre"-adjective-fr "propra"-adjective-eo
"propra"-adjective-eo "propre"-adjective-fr
"nura"-adjective-eo "simple"-adjective-fr
"simple"-adjective-fr "nura"-adjective-eo
"simple"-adjective-fr "simpla"-adjective-eo
"simpla"-adjective-eo "simple"-adjective-fr
"unique"-adjective-fr "sola"-adjective-eo
"unique"-adjective-fr "unika"-adjective-eo
"unique"-adjective-fr "ununura"-adjective-eo
"sola"-adjective-eo "unique"-adjective-fr
"sola"-adjective-eo "seul"-adjective-fr
"unika"-adjective-eo "unique"-adjective-fr
"ununura"-adjective-eo "unique"-adjective-fr
"seul"-adjective-fr "sola"-adjective-eo
"serioza"-adjective-eo "sérieux"-adjective-fr
"sérieux"-adjective-fr "serioza"-adjective-eo
"maltrankvila"-adjective-eo "inquiet"-adjective-fr
"inquiet"-adjective-fr "maltrankvila"-adjective-eo
"bas"-adjective-fr "basa"-adjective-eo
"bas"-adjective-fr "malalta"-adjective-eo
"basa"-adjective-eo "bas"-adjective-fr
"malalta"-adjective-eo "bas"-adjective-fr
"stulta"-adjective-eo "stupide"-adjective-fr
"stupide"-adjective-fr "stulta"-adjective-eo
"libre"-adjective-fr "libera"-adjective-eo
"libera"-adjective-eo "libre"-adjective-fr
"sekura"-adjective-eo "sûr"-adjective-fr
"sûr"-adjective-fr "sekura"-adjective-eo
"sûr"-adjective-fr "certa"-adjective-eo
"certa"-adjective-eo "sûr"-adjective-fr
"indubitable"-adjective-fr "nedubebla"-adjective-eo
"nedubebla"-adjective-eo "indubitable"-adjective-fr
"définitif"-adjective-fr "definitiva"-adjective-eo
"definitiva"-adjective-eo "définitif"-adjective-fr
"vrai"-adjective-fr "vera"-adjective-eo
"vera"-adjective-eo "vrai"-adjective-fr
"vera"-adjective-eo "véritable"-adjective-fr
"véritable"-adjective-fr "vera"-adjective-eo
"véritable"-adjective-fr "aŭtentika"-adjective-eo
"aŭtentika"-adjective-eo "véritable"-adjective-fr
"aŭtentika"-adjective-eo "authentique"-adjective-fr
"authentique"-adjective-fr "aŭtentika"-adjective-eo
"efektiva"-adjective-eo "effectif"-adjective-fr
"effectif"-adjective-fr "efektiva"-adjective-eo
"efficace"-adjective-fr "efika"-adjective-eo
"efika"-adjective-eo "efficace"-adjective-fr
"réel"-adjective-fr "reala"-adjective-eo
"reala"-adjective-eo "réel"-adjective-fr
"carré"-adjective-fr "kvadrata"-adjective-eo
"kvadrata"-adjective-eo "carré"-adjective-fr
"gratuit"-adjective-fr "senpaga"-adjective-eo
"senpaga"-adjective-eo "gratuit"-adjective-fr
"imaga"-adjective-eo "imaginaire"-adjective-fr
"imaginaire"-adjective-fr "imaga"-adjective-eo
"senfrukta"-adjective-eo "stérile"-adjective-fr
"stérile"-adjective-fr "senfrukta"-adjective-eo
"amendi"-verb-eo "amender"-verb-fr
"amender"-verb-fr "amendi"-verb-eo
"ajouter"-verb-fr "adicii"-verb-eo
"adicii"-verb-eo "ajouter"-verb-fr
"adicii"-verb-eo "additionner"-verb-fr
"additionner"-verb-fr "adicii"-verb-eo
"résulter"-verb-fr "rezulti"-verb-eo
"rezulti"-verb-eo "résulter"-verb-fr
"futura"-adjective-eo "futur"-adjective-fr
"futur"-adjective-fr "futura"-adjective-eo
"futur"-adjective-fr "estonta"-adjective-eo
"estonta"-adjective-eo "futur"-adjective-fr
"strikti"-verb-eo "étreindre"-verb-fr
"étreindre"-verb-fr "strikti"-verb-eo
"inonder"-verb-fr "inundi"-verb-eo
"inundi"-verb-eo "inonder"-verb-fr
"rapporter"-verb-fr "informi"-verb-eo
"informi"-verb-eo "rapporter"-verb-fr
"informi"-verb-eo "informer"-verb-fr
"informer"-verb-fr "informi"-verb-eo
"kvalifiki"-verb-eo "qualifier"-verb-fr
"qualifier"-verb-fr "kvalifiki"-verb-eo
"classer"-verb-fr "klasifiki"-verb-eo
"klasifiki"-verb-eo "classer"-verb-fr
"klasifiki"-verb-eo "classifier"-verb-fr
"classifier"-verb-fr "klasifiki"-verb-eo
"encadrer"-verb-fr "kadri"-verb-eo
"kadri"-verb-eo "encadrer"-verb-fr
"accuser"-verb-fr "akuzi"-verb-eo
"akuzi"-verb-eo "accuser"-verb-fr
"imputi"-verb-eo "imputer"-verb-fr
"imputer"-verb-fr "imputi"-verb-eo
"faire appel"-verb-fr "apelacii"-verb-eo
"apelacii"-verb-eo "faire appel"-verb-fr
"vulgaire"-adjective-fr "vulgara"-adjective-eo
"vulgara"-adjective-eo "vulgaire"-adjective-fr
"plat"-adjective-fr "ebena"-adjective-eo
"plat"-adjective-fr "plata"-adjective-eo
"ebena"-adjective-eo "plat"-adjective-fr
"plata"-adjective-eo "plat"-adjective-fr
"malĝentila"-adjective-eo "grossier"-adjective-fr
"grossier"-adjective-fr "malĝentila"-adjective-eo
"grossier"-adjective-fr "maldelikata"-adjective-eo
"maldelikata"-adjective-eo "grossier"-adjective-fr
"sovaĝa"-adjective-eo "sauvage"-adjective-fr
"sauvage"-adjective-fr "sovaĝa"-adjective-eo
"mirinda"-adjective-eo "étonnant"-adjective-fr
"mirinda"-adjective-eo "merveilleux"-adjective-fr
"étonnant"-adjective-fr "mirinda"-adjective-eo
"merveilleux"-adjective-fr "mirinda"-adjective-eo
"majestueux"-adjective-fr "majesta"-adjective-eo
"majesta"-adjective-eo "majestueux"-adjective-fr
"bela"-adjective-eo "joli"-adjective-fr
"bela"-adjective-eo "beau"-adjective-fr
"bela"-adjective-eo "bel"-adjective-fr
"joli"-adjective-fr "bela"-adjective-eo
"beau"-adjective-fr "bela"-adjective-eo
"bel"-adjective-fr "bela"-adjective-eo
"agrabla"-adjective-eo "plaisant"-adjective-fr
"agrabla"-adjective-eo "agréable"-adjective-fr
"plaisant"-adjective-fr "agrabla"-adjective-eo
"plaisant"-adjective-fr "plaĉa"-adjective-eo
"agréable"-adjective-fr "agrabla"-adjective-eo
"agréable"-adjective-fr "plaĉa"-adjective-eo
"plaĉa"-adjective-eo "plaisant"-adjective-fr
"plaĉa"-adjective-eo "agréable"-adjective-fr
"affable"-adjective-fr "afabla"-adjective-eo
"afabla"-adjective-eo "affable"-adjective-fr
"afabla"-adjective-eo "gentil"-adjective-fr
"afabla"-adjective-eo "aimable"-adjective-fr
"gentil"-adjective-fr "afabla"-adjective-eo
"aimable"-adjective-fr "afabla"-adjective-eo
"serena"-adjective-eo "serein"-adjective-fr
"serein"-adjective-fr "serena"-adjective-eo
"calme"-adjective-fr "trankvila"-adjective-eo
"trankvila"-adjective-eo "calme"-adjective-fr
"trankvila"-adjective-eo "tranquille"-adjective-fr
"tranquille"-adjective-fr "trankvila"-adjective-eo
"mastruma"-adjective-eo "domestique"-adjective-fr
"domestique"-adjective-fr "mastruma"-adjective-eo
"domestique"-adjective-fr "hejma"-adjective-eo
"hejma"-adjective-eo "domestique"-adjective-fr
"familiara"-adjective-eo "familier"-adjective-fr
"familiara"-adjective-eo "familial"-adjective-fr
"familier"-adjective-fr "familiara"-adjective-eo
"familial"-adjective-fr "familiara"-adjective-eo
"souple"-adjective-fr "malrigida"-adjective-eo
"malrigida"-adjective-eo "souple"-adjective-fr
"muta"-adjective-eo "muet"-adjective-fr
"muet"-adjective-fr "muta"-adjective-eo
"signifoplena"-adjective-eo "significatif"-adjective-fr
"significatif"-adjective-fr "signifoplena"-adjective-eo
"significatif"-adjective-fr "signifa"-adjective-eo
"signifa"-adjective-eo "significatif"-adjective-fr
"gracieux"-adjective-fr "gracia"-adjective-eo
"gracia"-adjective-eo "gracieux"-adjective-fr
"gracia"-adjective-eo "drôle"-adjective-fr
"drôle"-adjective-fr "gracia"-adjective-eo
"étrange"-adjective-fr "stranga"-adjective-eo
"stranga"-adjective-eo "étrange"-adjective-fr
"stranga"-adjective-eo "bizarre"-adjective-fr
"bizarre"-adjective-fr "stranga"-adjective-eo
"eksterordinara"-adjective-eo "extraordinaire"-adjective-fr
"extraordinaire"-adjective-fr "eksterordinara"-adjective-eo
"fabela"-adjective-eo "fabuleux"-adjective-fr
"fabuleux"-adjective-fr "fabela"-adjective-eo
"unua"-adjective-eo "premier"-adjective-fr
"premier"-adjective-fr "unua"-adjective-eo
"principal"-adjective-fr "ĉefa"-adjective-eo
"ĉefa"-adjective-eo "principal"-adjective-fr
"global"-adjective-fr "suma"-adjective-eo
"suma"-adjective-eo "global"-adjective-fr
"kolektiva"-adjective-eo "collectif"-adjective-fr
"collectif"-adjective-fr "kolektiva"-adjective-eo
"collectif"-adjective-fr "opa"-adjective-eo
"opa"-adjective-eo "collectif"-adjective-fr
"communautaire"-adjective-fr "komunuma"-adjective-eo
"komunuma"-adjective-eo "communautaire"-adjective-fr
"large"-adjective-fr "larĝa"-adjective-eo
"larĝa"-adjective-eo "large"-adjective-fr
"ample"-adjective-fr "ampleksa"-adjective-eo
"ampleksa"-adjective-eo "ample"-adjective-fr
"malfacila"-adjective-eo "difficile"-adjective-fr
"difficile"-adjective-fr "malfacila"-adjective-eo
"posta"-adjective-eo "arrière"-adjective-fr
"arrière"-adjective-fr "posta"-adjective-eo
"sinsekva"-adjective-eo "consécutif"-adjective-fr
"consécutif"-adjective-fr "sinsekva"-adjective-eo
"conséquent"-adjective-fr "konsekvenca"-adjective-eo
"konsekvenca"-adjective-eo "conséquent"-adjective-fr
"plua"-adjective-eo "successif"-adjective-fr
"successif"-adjective-fr "plua"-adjective-eo
"supplémentaire"-adjective-fr "suplementa"-adjective-eo
"suplementa"-adjective-eo "supplémentaire"-adjective-fr
"komuna"-adjective-eo "commun"-adjective-fr
"commun"-adjective-fr "komuna"-adjective-eo
"malĉefa"-adjective-eo "secondaire"-adjective-fr
"secondaire"-adjective-fr "malĉefa"-adjective-eo
"secondaire"-adjective-fr "sekundara"-adjective-eo
"sekundara"-adjective-eo "secondaire"-adjective-fr
"akcesora"-adjective-eo "accessoire"-adjective-fr
"accessoire"-adjective-fr "akcesora"-adjective-eo
"additionnel"-adjective-fr "plia"-adjective-eo
"plia"-adjective-eo "additionnel"-adjective-fr
"dernier"-adjective-fr "lasta"-adjective-eo
"lasta"-adjective-eo "dernier"-adjective-fr
"lasta"-adjective-eo "ultime"-adjective-fr
"ultime"-adjective-fr "lasta"-adjective-eo
"final"-adjective-fr "fina"-adjective-eo
"fina"-adjective-eo "final"-adjective-fr
"mortel"-adjective-fr "morta"-adjective-eo
"morta"-adjective-eo "mortel"-adjective-fr
"inévitable"-adjective-fr "nepra"-adjective-eo
"nepra"-adjective-eo "inévitable"-adjective-fr
"nepra"-adjective-eo "indispensable"-adjective-fr
"indispensable"-adjective-fr "nepra"-adjective-eo
"indispensable"-adjective-fr "nemalhavebla"-adjective-eo
"nemalhavebla"-adjective-eo "indispensable"-adjective-fr
"amer"-adjective-fr "maldolĉa"-adjective-eo
"amer"-adjective-fr "amara"-adjective-eo
"maldolĉa"-adjective-eo "amer"-adjective-fr
"amara"-adjective-eo "amer"-adjective-fr
"acide"-adjective-fr "acida"-adjective-eo
"acida"-adjective-eo "acide"-adjective-fr
"acida"-adjective-eo "aigre"-adjective-fr
"aigre"-adjective-fr "acida"-adjective-eo
"lointain"-adjective-fr "malproksima"-adjective-eo
"malproksima"-adjective-eo "lointain"-adjective-fr
