"alta"-noun-ca "malalitigo"-noun-eo
"inexpert"-adverb-ca "novebakita"-adverb-eo
"inexpert"-adverb-ca "novbakita"-adverb-eo
"novebakita"-adverb-eo "inexpert"-adverb-ca
"novbakita"-adverb-eo "inexpert"-adverb-ca
"neerarema"-adjective-eo "infal·lible"-adjective-ca
"infal·lible"-adjective-ca "neerarema"-adjective-eo
"neerarema"-adverb-eo "infal·lible"-adverb-ca
"infal·lible"-adverb-ca "neerarema"-adverb-eo
"akuŝado"-noun-eo "infantament"-noun-ca
"infantament"-noun-ca "akuŝado"-noun-eo
"nefruktodona"-adjective-eo "infecund"-adjective-ca
"infecund"-adjective-ca "nefruktodona"-adjective-eo
"suba"-adverb-eo "inferior"-adverb-ca
"inferior"-adverb-ca "suba"-adverb-eo
"inferior"-adverb-ca "malsupera"-adverb-eo
"malsupera"-adverb-eo "inferior"-adverb-ca
"infera"-adverb-eo "infernal"-adverb-ca
"infernal"-adverb-ca "infera"-adverb-eo
"malfidela"-adverb-eo "infidel"-adverb-ca
"infidel"-adverb-ca "malfidela"-adverb-eo
"enfiltrito"-noun-eo "infiltrat"-noun-ca
"infiltrat"-noun-ca "enfiltrito"-noun-eo
"brulema"-adverb-eo "inflamable"-adverb-ca
"inflamable"-adverb-ca "brulema"-adverb-eo
"nefleksebla"-adverb-eo "inflexible"-adverb-ca
"nefleksebla"-adverb-eo "rígid"-adverb-ca
"inflexible"-adverb-ca "nefleksebla"-adverb-eo
"inflexible"-adverb-ca "severa"-adverb-eo
"rígid"-adverb-ca "nefleksebla"-adverb-eo
"rígid"-adverb-ca "rigida"-adverb-eo
"severa"-adverb-eo "inflexible"-adverb-ca
"rigida"-adverb-eo "rígid"-adverb-ca
"senkonsidera"-adverb-eo "informal"-adverb-ca
"informal"-adverb-ca "senkonsidera"-adverb-eo
"neformaleco"-noun-eo "informalitat"-noun-ca
"informalitat"-noun-ca "neformaleco"-noun-eo
"nehumana"-adjective-eo "infrahumà"-adjective-ca
"infrahumà"-adjective-ca "nehumana"-adjective-eo
"terinstalaĵo"-noun-eo "infrastrutura"-noun-ca
"infrastrutura"-noun-ca "terinstalaĵo"-noun-eo
"fruktrunko"-noun-eo "infructescència"-noun-ca
"infructescència"-noun-ca "fruktrunko"-noun-eo
"sendanka"-adverb-eo "ingrat"-adverb-ca
"ingrat"-adverb-ca "sendanka"-adverb-eo
"sendankemeco"-noun-eo "ingratitud"-noun-ca
"ingratitud"-noun-ca "sendankemeco"-noun-eo
"inhabitual"-adverb-ca "nekutima"-adverb-eo
"mallerta"-adverb-eo "inhàbil"-adverb-ca
"inhàbil"-adverb-ca "mallerta"-adverb-eo
"inicialo"-noun-eo "inicial"-noun-ca
"inicial"-noun-ca "inicialo"-noun-eo
"komenca"-adverb-eo "inicial"-adverb-ca
"inicial"-adverb-ca "komenca"-adverb-eo
"neŝipirebla"-adjective-eo "innavegable"-adjective-ca
"innavegable"-adjective-ca "neŝipirebla"-adjective-eo
"malnobla"-adverb-eo "innoble"-adverb-ca
"malnobla"-adverb-eo "vil"-adverb-ca
"innoble"-adverb-ca "malnobla"-adverb-eo
"vil"-adverb-ca "malnobla"-adverb-eo
"nekontraŭdirebla"-adjective-eo "inobjectable"-adjective-ca
"inobjectable"-adjective-ca "nekontraŭdirebla"-adjective-eo
"neoksidebla"-adverb-eo "inoxidable"-adverb-ca
"inoxidable"-adverb-ca "neoksidebla"-adverb-eo
"nekvalifikebla"-adjective-eo "inqualificable"-adjective-ca
"inqualificable"-adjective-ca "nekvalifikebla"-adjective-eo
"maltrankvila"-adverb-eo "inquiet"-adverb-ca
"inquiet"-adverb-ca "maltrankvila"-adverb-eo
"inquiet"-adverb-ca "malkvieta"-adverb-eo
"malkvieta"-adverb-eo "inquiet"-adverb-ca
"necerta"-adverb-eo "insegur"-adverb-ca
"insegur"-adverb-ca "necerta"-adverb-eo
"sensignifo"-noun-eo "insignificança"-noun-ca
"insignificança"-noun-ca "sensignifo"-noun-eo
"insolenta"-adverb-eo "insolent"-adverb-ca
"insolent"-adverb-ca "insolenta"-adverb-eo
"insolent"-adverb-ca "impertinenta"-adverb-eo
"impertinenta"-adverb-eo "insolent"-adverb-ca
"nesuspektebla"-adjective-eo "insospitable"-adjective-ca
"insospitable"-adjective-ca "nesuspektebla"-adjective-eo
"malobeigi"-verb-eo "insubordinar"-verb-ca
"insubordinar"-verb-ca "malobeigi"-verb-eo
"sensubstanca"-adjective-eo "insubstancial"-adjective-ca
"insubstancial"-adjective-ca "sensubstanca"-adjective-eo
"sengusta"-adverb-eo "insípid"-adverb-ca
"insípid"-adverb-ca "sengusta"-adverb-eo
"insípid"-adverb-ca "malsprita"-adverb-eo
"malsprita"-adverb-eo "insípid"-adverb-ca
"malsobra"-adverb-eo "intemperant"-adverb-ca
"intemperant"-adverb-ca "malsobra"-adverb-eo
"interkompreni"-verb-eo "intercomprendre"-verb-ca
"intercomprendre"-verb-ca "interkompreni"-verb-eo
"interesa"-adverb-eo "interessant"-adverb-ca
"interessant"-adverb-ca "interesa"-adverb-eo
"intergeneracia"-adverb-eo "intergeneracional"-adverb-ca
"intergeneracional"-adverb-ca "intergeneracia"-adverb-eo
"interna"-adverb-eo "interior"-adverb-ca
"interior"-adverb-ca "interna"-adverb-eo
"interurba"-adverb-eo "interlocal"-adverb-ca
"interlocal"-adverb-ca "interurba"-adverb-eo
"intermita"-adverb-eo "intermitent"-adverb-ca
"intermitent"-adverb-ca "intermita"-adverb-eo
"internacia"-adverb-eo "internacional"-adverb-ca
"internacional"-adverb-ca "internacia"-adverb-eo
"interstico"-noun-eo "interstici"-noun-ca
"interstici"-noun-ca "interstico"-noun-eo
"intervenisto"-noun-eo "intervencionista"-noun-ca
"intervencionista"-noun-ca "intervenisto"-noun-eo
"netolerema"-adverb-eo "intolerant"-adverb-ca
"intolerant"-adverb-ca "netolerema"-adverb-eo
"netranscenda"-adjective-eo "intranscendent"-adjective-ca
"intranscendent"-adjective-ca "netranscenda"-adjective-eo
"necedo"-noun-eo "intransigència"-noun-ca
"intransigència"-noun-ca "necedo"-noun-eo
"netrairebla"-adjective-eo "intransitable"-adjective-ca
"intransitable"-adjective-ca "netrairebla"-adjective-eo
"kuraĝego"-noun-eo "intrepidesa"-noun-ca
"intrepidesa"-noun-ca "kuraĝego"-noun-eo
"entrudismo"-noun-eo "intrusisme"-noun-ca
"intrusisme"-noun-ca "entrudismo"-noun-eo
"brava"-adverb-eo "intrèpid"-adverb-ca
"brava"-adverb-eo "valent"-adverb-ca
"intrèpid"-adverb-ca "brava"-adverb-eo
"intrèpid"-adverb-ca "sentima"-adverb-eo
"valent"-adverb-ca "brava"-adverb-eo
"valent"-adverb-ca "kuraĝa"-adverb-eo
"sentima"-adverb-eo "intrèpid"-adverb-ca
"kuraĝa"-adverb-eo "valent"-adverb-ca
"nekutimeco"-noun-eo "inusitat"-noun-ca
"inusitat"-noun-ca "nekutimeco"-noun-eo
"neverŝajneco"-noun-eo "inversemblança"-noun-ca
"inversemblança"-noun-ca "neverŝajneco"-noun-eo
"esplorado kaj disvolvo"-noun-eo "investigació i desenvolupament"-noun-ca
"investigació i desenvolupament"-noun-ca "esplorado kaj disvolvo"-noun-eo
"jodi"-verb-eo "iodar"-verb-ca
"iodar"-verb-ca "jodi"-verb-eo
"irizeco"-noun-eo "iridiscència"-noun-ca
"iridiscència"-noun-ca "irizeco"-noun-eo
"neracia"-adverb-eo "irracional"-adverb-ca
"irracional"-adverb-ca "neracia"-adverb-eo
"nereala"-adverb-eo "irreal"-adverb-ca
"irreal"-adverb-ca "nereala"-adverb-eo
"neefektigebla"-adjective-eo "irrealitzable"-adjective-ca
"irrealitzable"-adjective-ca "neefektigebla"-adjective-eo
"malregula"-adverb-eo "irregular"-adverb-ca
"irregular"-adverb-ca "malregula"-adverb-eo
"nebridebla"-adjective-eo "irreprimible"-adjective-ca
"irreprimible"-adjective-ca "nebridebla"-adjective-eo
"nerezoluta"-adjective-eo "irresolt"-adjective-ca
"irresolt"-adjective-ca "nerezoluta"-adjective-eo
"nedecidebla"-adjective-eo "irresoluble"-adjective-ca
"irresoluble"-adjective-ca "nedecidebla"-adjective-eo
"nerespekta"-adjective-eo "irrespetuós"-adjective-ca
"irrespetuós"-adjective-ca "nerespekta"-adjective-eo
"senriverenco"-noun-eo "irreverència"-noun-ca
"irreverència"-noun-ca "senriverenco"-noun-eo
"izotropa"-adverb-eo "isotròpicament"-adverb-ca
"isotròpicament"-adverb-ca "izotropa"-adverb-eo
"Jenlyns"-properNoun-eo "Jenlyns"-properNoun-ca
"Jenlyns"-properNoun-ca "Jenlyns"-properNoun-eo
"jido"-noun-eo "jiddisch"-noun-ca
"jiddisch"-noun-ca "jido"-noun-eo
"Joan Antoni"-properNoun-eo "Joan Antoni"-properNoun-ca
"Joan Antoni"-properNoun-ca "Joan Antoni"-properNoun-eo
"Joan Josep"-properNoun-eo "Joan Josep"-properNoun-ca
"Joan Josep"-properNoun-ca "Joan Josep"-properNoun-eo
"Joan Manel"-properNoun-eo "Joan Manel"-properNoun-ca
"Joan Manel"-properNoun-ca "Joan Manel"-properNoun-eo
"agotago"-noun-eo "jornada de lluita"-noun-ca
"jornada de lluita"-noun-ca "agotago"-noun-eo
"joviala"-adverb-eo "jovial"-adverb-ca
"jovial"-adverb-ca "joviala"-adverb-eo
"urĝa juĝo"-noun-eo "judici sumari"-noun-ca
"urĝa juĝo"-noun-eo "judici sumaríssim"-noun-ca
"judici sumari"-noun-ca "urĝa juĝo"-noun-eo
"judici sumaríssim"-noun-ca "urĝa juĝo"-noun-eo
"jurisdikcia"-adverb-eo "jurisdiccional"-adverb-ca
"jurisdiccional"-adverb-ca "jurisdikcia"-adverb-eo
"ĝuste hodiaŭ"-adverb-eo "justament hui"-adverb-ca
"justament hui"-adverb-ca "ĝuste hodiaŭ"-adverb-eo
"Karlsruhe"-properNoun-eo "Karlsruhe"-properNoun-ca
"Karlsruhe"-properNoun-ca "Karlsruhe"-properNoun-eo
"Kaselo"-properNoun-eo "Kassel"-properNoun-ca
"Kassel"-properNoun-ca "Kaselo"-properNoun-eo
"Katmanduo"-properNoun-eo "Katmandú"-properNoun-ca
"Katmandú"-properNoun-ca "Katmanduo"-properNoun-eo
"Kovno"-properNoun-eo "Kaunas"-properNoun-ca
"Kaunas"-properNoun-ca "Kovno"-properNoun-eo
"kenja"-adjective-eo "kenyà"-adjective-ca
"kenyà"-adjective-ca "kenja"-adjective-eo
"kenjano"-noun-eo "kenyà"-noun-ca
"kenyà"-noun-ca "kenjano"-noun-eo
"La Costera"-properNoun-eo "La Costera"-properNoun-ca
"La Costera"-properNoun-ca "La Costera"-properNoun-eo
"La Safor"-properNoun-eo "La Safor"-properNoun-ca
"La Safor"-properNoun-ca "La Safor"-properNoun-eo
"labora"-adverb-eo "laboral"-adverb-ca
"laboral"-adverb-ca "labora"-adverb-eo
"larmigilo"-noun-eo "lacrimogen"-noun-ca
"lacrimogen"-noun-ca "larmigilo"-noun-eo
"laika"-adverb-eo "laicament"-adverb-ca
"laicament"-adverb-ca "laika"-adverb-eo
"lapono"-noun-eo "lapó"-noun-ca
"lapó"-noun-ca "lapono"-noun-eo
"lapó"-noun-ca "sameo"-noun-eo
"sameo"-noun-eo "lapó"-noun-ca
"sameo"-noun-eo "sami"-noun-ca
"lapona"-adjective-eo "lapó"-adjective-ca
"lapó"-adjective-ca "lapona"-adjective-eo
"lapó"-adjective-ca "samea"-adjective-eo
"samea"-adjective-eo "lapó"-adjective-ca
"samea"-adjective-eo "sami"-adjective-ca
"sami"-noun-ca "sameo"-noun-eo
"sami"-adjective-ca "samea"-adjective-eo
"latenta"-adverb-eo "latent"-adverb-ca
"latent"-adverb-ca "latenta"-adverb-eo
"laksetigi"-verb-eo "laxar"-verb-ca
"laxar"-verb-ca "laksetigi"-verb-eo
"laŭleĝa"-adverb-eo "legítim"-adverb-ca
"legítim"-adverb-ca "laŭleĝa"-adverb-eo
"liberala"-adverb-eo "liberal"-adverb-ca
"liberala"-adverb-eo "lliberal"-adverb-ca
"liberal"-adverb-ca "liberala"-adverb-eo
"lliberal"-adverb-ca "liberala"-adverb-eo
"marborda"-adverb-eo "litoral"-adverb-ca
"litoral"-adverb-ca "marborda"-adverb-eo
"franda"-adverb-eo "llaminer"-adverb-ca
"franda"-adverb-eo "llépol"-adverb-ca
"llaminer"-adverb-ca "franda"-adverb-eo
"llaminer"-adverb-ca "frandema"-adverb-eo
"llépol"-adverb-ca "franda"-adverb-eo
"llépol"-adverb-ca "frandema"-adverb-eo
"frandema"-adverb-eo "llaminer"-adverb-ca
"frandema"-adverb-eo "llépol"-adverb-ca
"pluga"-adjective-eo "llaurador"-adjective-ca
"llaurador"-adjective-ca "pluga"-adjective-eo
"fluglegi"-verb-eo "llegir per sobre"-verb-ca
"llegir per sobre"-verb-ca "fluglegi"-verb-eo
"lojala"-adverb-eo "lleial"-adverb-ca
"lleial"-adverb-ca "lojala"-adverb-eo
"superficial"-adverb-ca "leĝera"-adverb-eo
"superficial"-adverb-ca "malprofunda"-adverb-eo
"malprofunda"-adverb-eo "superficial"-adverb-ca
"liberigo kontraŭ kaŭcio"-noun-eo "llibertat sota fiança"-noun-ca
"llibertat sota fiança"-noun-ca "liberigo kontraŭ kaŭcio"-noun-eo
"limonarbo"-noun-eo "llimoner"-noun-ca
"limonarbo"-noun-eo "llimonera"-noun-ca
"llimoner"-noun-ca "limonarbo"-noun-eo
"llimonera"-noun-ca "limonarbo"-noun-eo
"llimonera"-noun-ca "limonujo"-noun-eo
"limonujo"-noun-eo "llimonera"-noun-ca
"liberpensa"-adjective-eo "lliurepensador"-adjective-ca
"lliurepensador"-adjective-ca "liberpensa"-adjective-eo
"liberpensa"-adverb-eo "lliurepensador"-adverb-ca
"lliurepensador"-adverb-ca "liberpensa"-adverb-eo
"luparo"-noun-eo "llopada"-noun-ca
"llopada"-noun-ca "luparo"-noun-eo
"kuniklidejo"-noun-eo "lloriguera"-noun-ca
"lloriguera"-noun-ca "kuniklidejo"-noun-eo
"vido-manko"-noun-eo "llosc"-noun-ca
"llosc"-noun-ca "vido-manko"-noun-eo
"batali kontraŭ"-verb-eo "lluitar contra"-verb-ca
"lluitar contra"-verb-ca "batali kontraŭ"-verb-eo
"lunatika"-adjective-eo "llunàtic"-adjective-ca
"llunàtic"-adjective-ca "lunatika"-adjective-eo
"lunatika"-adverb-eo "llunàticament"-adverb-ca
"llunàticament"-adverb-ca "lunatika"-adverb-eo
"vizitejo"-noun-eo "locutori"-noun-ca
"locutori"-noun-ca "vizitejo"-noun-eo
"logopedio"-noun-eo "logopèdia"-noun-ca
"logopèdia"-noun-ca "logopedio"-noun-eo
"laŭlonga"-adverb-eo "longitudinal"-adverb-ca
"longitudinal"-adverb-ca "laŭlonga"-adverb-eo
"lumotekniko"-noun-eo "luminotècnia"-noun-ca
"luminotècnia"-noun-ca "lumotekniko"-noun-eo
"Portugallingvio"-properNoun-eo "Lusofonia"-properNoun-ca
"Lusofonia"-properNoun-ca "Portugallingvio"-properNoun-eo
"lesba"-adverb-eo "lèsbicament"-adverb-ca
"lèsbicament"-adverb-ca "lesba"-adverb-eo
"likva"-adverb-eo "líquid"-adverb-ca
"líquid"-adverb-ca "likva"-adverb-eo
"lucida"-adverb-eo "lúcid"-adverb-ca
"lúcid"-adverb-ca "lucida"-adverb-eo
"morna"-adverb-eo "lúgubre"-adverb-ca
"morna"-adverb-eo "tètricament"-adverb-ca
"lúgubre"-adverb-ca "morna"-adverb-eo
"tètricament"-adverb-ca "morna"-adverb-eo
"magnetizi"-verb-eo "magnetitzar"-verb-ca
"magnetitzar"-verb-ca "magnetizi"-verb-eo
"magnezo"-noun-eo "magnèsia"-noun-ca
"magnèsia"-noun-ca "magnezo"-noun-eo
"malajziano"-noun-eo "malaisià"-noun-ca
"malaisià"-noun-ca "malajziano"-noun-eo
"mandarinarbo"-noun-eo "mandariner"-noun-ca
"mandariner"-noun-ca "mandarinarbo"-noun-eo
"mandariner"-noun-ca "mandarinujo"-noun-eo
"mandarinujo"-noun-eo "mandariner"-noun-ca
"kranko"-noun-eo "manovella"-noun-ca
"manovella"-noun-ca "kranko"-noun-eo
"akvohoso"-noun-eo "manguera d'aigua"-noun-ca
"manguera d'aigua"-noun-ca "akvohoso"-noun-eo
"marmorumi"-verb-eo "marbrar"-verb-ca
"marbrar"-verb-ca "marmorumi"-verb-eo
"maristaro"-noun-eo "marineria"-noun-ca
"marineria"-noun-ca "maristaro"-noun-eo
"mara"-adverb-eo "marítim"-adverb-ca
"marítim"-adverb-ca "mara"-adverb-eo
"patrina"-adverb-eo "matern"-adverb-ca
"patrina"-adverb-eo "maternal"-adverb-ca
"matern"-adverb-ca "patrina"-adverb-eo
"maternal"-adverb-ca "patrina"-adverb-eo
"Mathye"-properNoun-eo "Mathye"-properNoun-ca
"Mathye"-properNoun-ca "Mathye"-properNoun-eo
"malei"-verb-eo "maçolar"-verb-ca
"maçolar"-verb-ca "malei"-verb-eo
"gigavatto"-noun-eo "gigawatt"-noun-ca
"gigawatt"-noun-ca "gigavatto"-noun-eo
"memorkulturo"-noun-eo "memòria històrica"-noun-ca
"memòria històrica"-noun-ca "memorkulturo"-noun-eo
"memòria històrica"-noun-ca "malforgeso de historio"-noun-eo
"malforgeso de historio"-noun-eo "memòria històrica"-noun-ca
"mensoga"-adverb-eo "mentider"-adverb-ca
"mentider"-adverb-ca "mensoga"-adverb-eo
"inda"-adverb-eo "mereixedor"-adverb-ca
"mereixedor"-adverb-ca "inda"-adverb-eo
"metereologio"-noun-eo "meterologia"-noun-ca
"meterologia"-noun-ca "metereologio"-noun-eo
"mezosoprano"-noun-eo "mezzo-soprano"-noun-ca
"mezzo-soprano"-noun-ca "mezosoprano"-noun-eo
"mezzo-soprano"-noun-ca "mezosopranulino"-noun-eo
"mezosopranulino"-noun-eo "mezzo-soprano"-noun-ca
"siesto"-noun-eo "sesta"-noun-ca
"sesta"-noun-ca "siesto"-noun-eo
"miniaturi"-verb-eo "miniar"-verb-ca
"miniaturi"-verb-eo "miniaturar"-verb-ca
"miniar"-verb-ca "miniaturi"-verb-eo
"miniaturar"-verb-ca "miniaturi"-verb-eo
"neplenaĝeco"-noun-eo "minoria d'edat"-noun-ca
"neplenaĝeco"-noun-eo "minoritat"-noun-ca
"minoria d'edat"-noun-ca "neplenaĝeco"-noun-eo
"minoritat"-noun-ca "neplenaĝeco"-noun-eo
"Miquel Àngel"-properNoun-eo "Miquel Àngel"-properNoun-ca
"Miquel Àngel"-properNoun-ca "Miquel Àngel"-properNoun-eo
"miksturo"-noun-eo "mixtura"-noun-ca
"mixtura"-noun-ca "miksturo"-noun-eo
"idiomismo"-noun-eo "modisme"-noun-ca
"modisme"-noun-ca "idiomismo"-noun-eo
"rikani"-verb-eo "mofar-se"-verb-ca
"mofar-se"-verb-ca "rikani"-verb-eo
"tre antaŭe"-adverb-eo "molt endavant"-adverb-ca
"molt endavant"-adverb-ca "tre antaŭe"-adverb-eo
"paskokuko"-noun-eo "mona de pasqua"-noun-ca
"mona de pasqua"-noun-ca "paskokuko"-noun-eo
"monolita"-adverb-eo "monolíticament"-adverb-ca
"monolíticament"-adverb-ca "monolita"-adverb-eo
"monumenta"-adverb-eo "monumental"-adverb-ca
"monumental"-adverb-ca "monumenta"-adverb-eo
"monumentismo"-noun-eo "monumentalisme"-noun-ca
"monumentalisme"-noun-ca "monumentismo"-noun-eo
"buŝoŝtopilo"-noun-eo "mordassa"-noun-ca
"mordassa"-noun-ca "buŝoŝtopilo"-noun-eo
"bruneco"-noun-eo "morenor"-noun-ca
"morenor"-noun-ca "bruneco"-noun-eo
"moruso"-noun-eo "morer"-noun-ca
"morer"-noun-ca "moruso"-noun-eo
"moderigo"-noun-eo "morigeració"-noun-ca
"morigeració"-noun-ca "moderigo"-noun-eo
"muzelfrapo"-noun-eo "morrada"-noun-ca
"morrada"-noun-ca "muzelfrapo"-noun-eo
"pansako"-noun-eo "morral"-noun-ca
"morral"-noun-ca "pansako"-noun-eo
"lipega"-adjective-eo "morrut"-adjective-ca
"morrut"-adjective-ca "lipega"-adjective-eo
"morta"-adverb-eo "mort"-adverb-ca
"mort"-adverb-ca "morta"-adverb-eo
"moskitvualo"-noun-eo "mosquitera"-noun-ca
"mosquitera"-noun-ca "moskitvualo"-noun-eo
"elmontro de subteno"-noun-eo "mostra de suport"-noun-ca
"mostra de suport"-noun-ca "elmontro de subteno"-noun-eo
"nodeto"-noun-eo "mota"-noun-ca
"mota"-noun-ca "nodeto"-noun-eo
"alnomi"-verb-eo "motejar"-verb-ca
"motejar"-verb-ca "alnomi"-verb-eo
"movigeco"-noun-eo "motricitat"-noun-ca
"motricitat"-noun-ca "movigeco"-noun-eo
"okupmovado"-noun-eo "moviment civil"-noun-ca
"okupmovado"-noun-eo "moviment okupa"-noun-ca
"moviment civil"-noun-ca "okupmovado"-noun-eo
"moviment okupa"-noun-ca "okupmovado"-noun-eo
"multkopiilo"-noun-eo "multicopista"-noun-ca
"multicopista"-noun-ca "multkopiilo"-noun-eo
"multnacia"-adverb-eo "multinacional"-adverb-ca
"multinacional"-adverb-ca "multnacia"-adverb-eo
"mondaneco"-noun-eo "mundanitat"-noun-ca
"mundanitat"-noun-ca "mondaneco"-noun-eo
"monda"-adverb-eo "mundial"-adverb-ca
"mundial"-adverb-ca "monda"-adverb-eo
"donema"-adjective-eo "munífic"-adjective-ca
"munífic"-adjective-ca "donema"-adjective-eo
"muzikbandeto"-noun-eo "murga"-noun-ca
"murga"-noun-ca "muzikbandeto"-noun-eo
"mirto"-noun-eo "murta"-noun-ca
"mirto"-noun-eo "murtra"-noun-ca
"murta"-noun-ca "mirto"-noun-eo
"murtra"-noun-ca "mirto"-noun-eo
"muzika"-adverb-eo "musical"-adverb-ca
"musical"-adverb-ca "muzika"-adverb-eo
"muzikema"-adjective-eo "musicòman"-adjective-ca
"musicòman"-adjective-ca "muzikema"-adjective-eo
"laborforto"-noun-eo "mà d'obra"-noun-ca
"mà d'obra"-noun-ca "laborforto"-noun-eo
"metre"-adverb-eo "mètricament"-adverb-ca
"mètricament"-adverb-ca "metre"-adverb-eo
"monado"-noun-eo "mònade"-noun-ca
"mònade"-noun-ca "monado"-noun-eo
"morbida"-adjective-eo "mòrbid"-adjective-ca
"mòrbid"-adjective-ca "morbida"-adjective-eo
"entranĉo"-noun-eo "mòssa"-noun-ca
"mòssa"-noun-ca "entranĉo"-noun-eo
"narkotejo"-noun-eo "narcosala"-noun-ca
"narcosala"-noun-ca "narkotejo"-noun-eo
"nardo"-noun-eo "nard"-noun-ca
"nard"-noun-ca "nardo"-noun-eo
"naskiĝa"-adverb-eo "natal"-adverb-ca
"natal"-adverb-ca "naskiĝa"-adverb-eo
"ŝipa"-adverb-eo "naval"-adverb-ca
"naval"-adverb-ca "ŝipa"-adverb-eo
"novkonservativa"-adverb-eo "neoconservador"-adverb-ca
"neoconservador"-adverb-ca "novkonservativa"-adverb-eo
"novliberala"-adverb-eo "neoliberal"-adverb-ca
"neoliberal"-adverb-ca "novliberala"-adverb-eo
"novplatona"-adjective-eo "neoplatònic"-adjective-ca
"neoplatònic"-adjective-ca "novplatona"-adjective-eo
"novplatona"-adverb-eo "neoplatònicament"-adverb-ca
"neoplatònicament"-adverb-ca "novplatona"-adverb-eo
"katherbo"-noun-eo "nepta"-noun-ca
"nepta"-noun-ca "katherbo"-noun-eo
"neŭtrala"-adverb-eo "neutral"-adverb-ca
"neutral"-adverb-ca "neŭtrala"-adverb-eo
"Nibelung"-properNoun-eo "Nibelung"-properNoun-ca
"Nibelung"-properNoun-ca "Nibelung"-properNoun-eo
"nimfeo"-noun-eo "nimfea"-noun-ca
"nimfea"-noun-ca "nimfeo"-noun-eo
"neperforto"-noun-eo "no-violència"-noun-ca
"neperforto"-noun-eo "no violència"-noun-ca
"no-violència"-noun-ca "neperforto"-noun-eo
"no violència"-noun-ca "neperforto"-noun-eo
"ne tute"-adverb-eo "no del tot"-adverb-ca
"no del tot"-adverb-ca "ne tute"-adverb-eo
"nobla"-adverb-eo "noble"-adverb-ca
"noble"-adverb-ca "nobla"-adverb-eo
"nominala"-adverb-eo "nominal"-adverb-ca
"nominal"-adverb-ca "nominala"-adverb-eo
"nord-pirenea"-adjective-eo "nord-pirenaic"-adjective-ca
"nord-pirenea"-adjective-eo "nord-pirinenc"-adjective-ca
"nord-pirenaic"-adjective-ca "nord-pirenea"-adjective-eo
"nord-pirinenc"-adjective-ca "nord-pirenea"-adjective-eo
"gazetara cirkulero"-noun-eo "nota de premsa"-noun-ca
"nota de premsa"-noun-ca "gazetara cirkulero"-noun-eo
"rimarkinda"-adverb-eo "notable"-adverb-ca
"notable"-adverb-ca "rimarkinda"-adverb-eo
"nuda"-adverb-eo "nu"-adverb-ca
"nu"-adverb-ca "nuda"-adverb-eo
"nupta"-adverb-eo "nupcial"-adverb-ca
"nupcial"-adverb-ca "nupta"-adverb-eo
"Nubio"-properNoun-eo "Núbia"-properNoun-ca
"Núbia"-properNoun-ca "Nubio"-properNoun-eo
"fiska obĵetado"-noun-eo "objecció fiscal"-noun-ca
"objecció fiscal"-noun-ca "fiska obĵetado"-noun-eo
"militrifuzado"-noun-eo "objecció de consciència"-noun-ca
"objecció de consciència"-noun-ca "militrifuzado"-noun-eo
"militrifuzanto"-noun-eo "objector de consciència"-noun-ca
"objector de consciència"-noun-ca "militrifuzanto"-noun-eo
"objector de consciència"-noun-ca "konscienc-obĵetanto"-noun-eo
"konscienc-obĵetanto"-noun-eo "objector de consciència"-noun-ca
"obskura"-adverb-eo "obscur"-adverb-ca
"obscur"-adverb-ca "obskura"-adverb-eo
"obscur"-adverb-ca "malklara"-adverb-eo
"obscur"-adverb-ca "malluma"-adverb-eo
"malklara"-adverb-eo "obscur"-adverb-ca
"malklara"-adverb-eo "tèrbol"-adverb-ca
"malluma"-adverb-eo "obscur"-adverb-ca
"tèrbol"-adverb-ca "malklara"-adverb-eo
"tèrbol"-adverb-ca "maldiafana"-adverb-eo
"maldiafana"-adverb-eo "tèrbol"-adverb-ca
"maldiafana"-adverb-eo "opac"-adverb-ca
"okcidenta"-adverb-eo "occidental"-adverb-ca
"occidental"-adverb-ca "okcidenta"-adverb-eo
"okcitanlingva"-adjective-eo "occitanòfon"-adjective-ca
"occitanòfon"-adjective-ca "okcitanlingva"-adjective-eo
"okcitanlingvano"-noun-eo "occitanòfon"-noun-ca
"occitanòfon"-noun-ca "okcitanlingvano"-noun-eo
"Atlantika oceano"-properNoun-eo "Oceà Atlàntic"-properNoun-ca
"Oceà Atlàntic"-properNoun-ca "Atlantika oceano"-properNoun-eo
"Paca oceano"-properNoun-eo "Oceà Pacífic"-properNoun-ca
"Oceà Pacífic"-properNoun-ca "Paca oceano"-properNoun-eo
"Arkta oceano"-properNoun-eo "Oceà Àrtic"-properNoun-ca
"Oceà Àrtic"-properNoun-ca "Arkta oceano"-properNoun-eo
"Hinda oceano"-properNoun-eo "Oceà Índic"-properNoun-ca
"Hinda oceano"-properNoun-eo "Índic"-properNoun-ca
"Oceà Índic"-properNoun-ca "Hinda oceano"-properNoun-eo
