"desagradable"-adjective-ca "neagrabla"-adjective-eo
"Garrotxa"-properNoun-ca "Garrotxa"-properNoun-eo
"gasojlo"-noun-eo "gasoli"-noun-ca
"gasoli"-noun-ca "gasojlo"-noun-eo
"gasigi"-verb-eo "gasificar"-verb-ca
"gasificar"-verb-ca "gasigi"-verb-eo
"Gaudí"-properNoun-eo "Gaudí"-properNoun-ca
"Gaudí"-properNoun-ca "Gaudí"-properNoun-eo
"Gaudí"-properNoun-ca "Gaudí"-noun-eo
"Gaudí"-noun-eo "Gaudí"-properNoun-ca
"rosoglaciiĝi"-verb-eo "gebrar"-verb-ca
"gebrar"-verb-ca "rosoglaciiĝi"-verb-eo
"gelatina"-adjective-eo "gelatinós"-adjective-ca
"gelatinós"-adjective-ca "gelatina"-adjective-eo
"aluzio"-noun-eo "gelosia"-noun-ca
"gelosia"-noun-ca "aluzio"-noun-eo
"ĝeneraleco"-noun-eo "generalitat"-noun-ca
"generalitat"-noun-ca "ĝeneraleco"-noun-eo
"genieco"-noun-eo "genialitat"-noun-ca
"genialitat"-noun-ca "genieco"-noun-eo
"Geoffrey"-properNoun-eo "Geoffrey"-properNoun-ca
"Geoffrey"-properNoun-ca "Geoffrey"-properNoun-eo
"Georgurbo"-properNoun-eo "Georgetown"-properNoun-ca
"Georgetown"-properNoun-ca "Georgurbo"-properNoun-eo
"geriatristo"-noun-eo "geriatre"-noun-ca
"geriatre"-noun-ca "geriatristo"-noun-eo
"germanofobio"-noun-eo "germanofòbia"-noun-ca
"germanofòbia"-noun-ca "germanofobio"-noun-eo
"germanamika"-adjective-eo "germanòfil"-adjective-ca
"germanòfil"-adjective-ca "germanamika"-adjective-eo
"Ĝermanio"-properNoun-eo "Germània"-properNoun-ca
"Germània"-properNoun-ca "Ĝermanio"-properNoun-eo
"gerontokratia"-adjective-eo "gerontocràtic"-adjective-ca
"gerontocràtic"-adjective-ca "gerontokratia"-adjective-eo
"gerontologio"-noun-eo "gerontologia"-noun-ca
"gerontologia"-noun-ca "gerontologio"-noun-eo
"heroaaro"-noun-eo "gesta"-noun-ca
"gesta"-noun-ca "heroaaro"-noun-eo
"gestado"-noun-eo "gesticulació"-noun-ca
"gesticulació"-noun-ca "gestado"-noun-eo
"Giles"-properNoun-eo "Giles"-properNoun-ca
"Giles"-properNoun-ca "Giles"-properNoun-eo
"junipera frukto"-noun-eo "ginebró"-noun-ca
"ginebró"-noun-ca "junipera frukto"-noun-eo
"spartio"-noun-eo "ginesta"-noun-ca
"ginesta"-noun-ca "spartio"-noun-eo
"Ĝirono"-properNoun-eo "Girona"-properNoun-ca
"Girona"-properNoun-ca "Ĝirono"-properNoun-eo
"ĝirona"-adjective-eo "gironí"-adjective-ca
"gironí"-adjective-ca "ĝirona"-adjective-eo
"elgorĝigi"-verb-eo "gitar"-verb-ca
"gitar"-verb-ca "elgorĝigi"-verb-eo
"malvarmega"-adjective-eo "glacial"-adjective-ca
"glacial"-adjective-ca "malvarmega"-adjective-eo
"Godfrey"-properNoun-eo "Godfrey"-properNoun-ca
"Godfrey"-properNoun-ca "Godfrey"-properNoun-eo
"Persa golfo"-properNoun-eo "Golf Pèrsic"-properNoun-ca
"Golf Pèrsic"-properNoun-ca "Persa golfo"-properNoun-eo
"gumeca"-adjective-eo "gomós"-adjective-ca
"gomós"-adjective-ca "gumeca"-adjective-eo
"kavego en rivero"-noun-eo "gorg"-noun-ca
"gorg"-noun-ca "kavego en rivero"-noun-eo
"guti"-verb-eo "gotejar"-verb-ca
"gotejar"-verb-ca "guti"-verb-eo
"gutfendo"-noun-eo "gotera"-noun-ca
"gotera"-noun-ca "gutfendo"-noun-eo
"registo"-noun-eo "governador"-noun-ca
"governador"-noun-ca "registo"-noun-eo
"Grace"-properNoun-eo "Grace"-properNoun-ca
"Grace"-properNoun-ca "Grace"-properNoun-eo
"sidŝtuparo"-noun-eo "graderia"-noun-ca
"graderia"-noun-ca "sidŝtuparo"-noun-eo
"gradiga"-adjective-eo "gradual"-adjective-ca
"gradual"-adjective-ca "gradiga"-adjective-eo
"grajnigi"-verb-eo "granar"-verb-ca
"granar"-verb-ca "grajnigi"-verb-eo
"piedkateno"-noun-eo "grilló"-noun-ca
"grilló"-noun-ca "piedkateno"-noun-eo
"deziregi"-verb-eo "gruar"-verb-ca
"gruar"-verb-ca "deziregi"-verb-eo
"grafika"-adverb-eo "gràficament"-adverb-ca
"gràficament"-adverb-ca "grafika"-adverb-eo
"Gvadelupo"-properNoun-eo "Guadalupe"-properNoun-ca
"Guadalupe"-properNoun-ca "Gvadelupo"-properNoun-eo
"gajninta"-adjective-eo "guanyador"-adjective-ca
"guanyador"-adjective-ca "gajninta"-adjective-eo
"novalo"-noun-eo "guaret"-noun-ca
"guaret"-noun-ca "novalo"-noun-eo
"sanigi"-verb-eo "guarir"-verb-ca
"sanigi"-verb-eo "sanar"-verb-ca
"guarir"-verb-ca "sanigi"-verb-eo
"sanar"-verb-ca "sanigi"-verb-eo
"skizverkisto"-noun-eo "guionista"-noun-ca
"guionista"-noun-ca "skizverkisto"-noun-eo
"gitarludanto"-noun-eo "guitarrista"-noun-ca
"guitarrista"-noun-ca "gitarludanto"-noun-eo
"haltstreko"-noun-eo "guió"-noun-ca
"guió"-noun-ca "haltstreko"-noun-eo
"Gyles"-properNoun-eo "Gyles"-properNoun-ca
"Gyles"-properNoun-ca "Gyles"-properNoun-eo
"ho"-noun-eo "hac"-noun-ca
"hac"-noun-ca "ho"-noun-eo
"enromp-aktivado"-noun-eo "hacktivisme"-noun-ca
"hacktivisme"-noun-ca "enromp-aktivado"-noun-eo
"Hanovro"-properNoun-eo "Hannover"-properNoun-ca
"Hannover"-properNoun-ca "Hanovro"-properNoun-eo
"Hanojo"-properNoun-eo "Hanoi"-properNoun-ca
"Hanoi"-properNoun-ca "Hanojo"-properNoun-eo
"ĉion konsiderinte"-adverb-eo "havent-ho considerat tot"-adverb-ca
"havent-ho considerat tot"-adverb-ca "ĉion konsiderinte"-adverb-eo
"Helen"-properNoun-eo "Helen"-properNoun-ca
"Helen"-properNoun-ca "Helen"-properNoun-eo
"hermetika"-adverb-eo "hermèticament"-adverb-ca
"hermèticament"-adverb-ca "hermetika"-adverb-eo
"hidri"-verb-eo "hidrogenar"-verb-ca
"hidrogenar"-verb-ca "hidri"-verb-eo
"hidraŭlika"-adverb-eo "hidràulicament"-adverb-ca
"hidràulicament"-adverb-ca "hidraŭlika"-adverb-eo
"higiena"-adverb-eo "higiènicament"-adverb-ca
"higiènicament"-adverb-ca "higiena"-adverb-eo
"hipnota"-adverb-eo "hipnòticament"-adverb-ca
"hipnòticament"-adverb-ca "hipnota"-adverb-eo
"hipokrata"-adjective-eo "hipocràtic"-adjective-ca
"hipocràtic"-adjective-ca "hipokrata"-adjective-eo
"travintri"-verb-eo "hivernar"-verb-ca
"hivernar"-verb-ca "travintri"-verb-eo
"oni povas diri"-adverb-eo "hom pot dir"-adverb-ca
"hom pot dir"-adverb-ca "oni povas diri"-adverb-eo
"homeopatia"-adverb-eo "homeopàticament"-adverb-ca
"homeopàticament"-adverb-ca "homeopatia"-adverb-eo
"gejofobio"-noun-eo "homofòbia"-noun-ca
"homofòbia"-noun-ca "gejofobio"-noun-eo
"gejofobiulo"-noun-eo "homòfob"-noun-ca
"homòfob"-noun-ca "gejofobiulo"-noun-eo
"horta"-noun-ca "legomejo"-noun-eo
"enhospitaligi"-verb-eo "hospitalitzar"-verb-ca
"hospitalitzar"-verb-ca "enhospitaligi"-verb-eo
"Hugh"-properNoun-eo "Hugh"-properNoun-ca
"Hugh"-properNoun-ca "Hugh"-properNoun-eo
"Humphrey"-properNoun-eo "Humphrey"-properNoun-ca
"Humphrey"-properNoun-ca "Humphrey"-properNoun-eo
"kaj tamen"-adverb-eo "i tanmateix"-adverb-ca
"i tanmateix"-adverb-ca "kaj tamen"-adverb-eo
"kaj ĉio ĉi"-adverb-eo "i tot això"-adverb-ca
"i tot això"-adverb-ca "kaj ĉio ĉi"-adverb-eo
"kaj inverse"-adverb-eo "i viceversa"-adverb-ca
"i viceversa"-adverb-ca "kaj inverse"-adverb-eo
"identeca"-adjective-eo "identitari"-adjective-ca
"identitari"-adjective-ca "identeca"-adjective-eo
"idiotigi"-verb-eo "idiotitzar"-verb-ca
"idiotitzar"-verb-ca "idiotigi"-verb-eo
"idoligi"-verb-eo "idolatrar"-verb-ca
"idolatrar"-verb-ca "idoligi"-verb-eo
"sama"-adverb-eo "idènticament"-adverb-ca
"idènticament"-adverb-ca "sama"-adverb-eo
"idènticament"-adverb-ca "identa"-adverb-eo
"identa"-adverb-eo "idènticament"-adverb-ca
"Ignaci"-properNoun-eo "Ignaci"-properNoun-ca
"Ignaci"-properNoun-ca "Ignaci"-properNoun-eo
"same malproksime"-adverb-eo "igual de lluny"-adverb-ca
"igual de lluny"-adverb-ca "same malproksime"-adverb-eo
"Britaj insuloj"-properNoun-eo "illes Britàniques"-properNoun-ca
"illes Britàniques"-properNoun-ca "Britaj insuloj"-properNoun-eo
"Kanariaj insuloj"-properNoun-eo "illes Canàries"-properNoun-ca
"illes Canàries"-properNoun-ca "Kanariaj insuloj"-properNoun-eo
"Kuk-Insuloj"-properNoun-eo "illes Cook"-properNoun-ca
"illes Cook"-properNoun-ca "Kuk-Insuloj"-properNoun-eo
"mallegalizo"-noun-eo "il·legalització"-noun-ca
"il·legalització"-noun-ca "mallegalizo"-noun-eo
"il·legalització"-noun-ca "mallegalizado"-noun-eo
"mallegalizado"-noun-eo "il·legalització"-noun-ca
"mallegalizi"-verb-eo "il·legalitzar"-verb-ca
"il·legalitzar"-verb-ca "mallegalizi"-verb-eo
"nelimigita"-adjective-eo "il·limitat"-adjective-ca
"il·limitat"-adjective-ca "nelimigita"-adjective-eo
"imbecilo"-noun-eo "imbècil"-noun-ca
"imbècil"-noun-ca "imbecilo"-noun-eo
"imbecila"-adjective-eo "imbècil"-adjective-ca
"imbècil"-adjective-ca "imbecila"-adjective-eo
"enmigri"-verb-eo "immigrar"-verb-ca
"immigrar"-verb-ca "enmigri"-verb-eo
"senkaŭza"-adjective-eo "immotivat"-adjective-ca
"immotivat"-adjective-ca "senkaŭza"-adjective-eo
"nepuniteco"-noun-eo "impunitat"-noun-ca
"impunitat"-noun-ca "nepuniteco"-noun-eo
"malĉasta"-adverb-eo "impúdicament"-adverb-ca
"impúdicament"-adverb-ca "malĉasta"-adverb-eo
"senanima"-adjective-eo "inanimat"-adjective-ca
"inanimat"-adjective-ca "senanima"-adjective-eo
"malkapabligi"-verb-eo "incapacitar"-verb-ca
"incapacitar"-verb-ca "malkapabligi"-verb-eo
"nebruligebla"-adjective-eo "incombustible"-adjective-ca
"incombustible"-adjective-ca "nebruligebla"-adjective-eo
"incombustible"-adjective-ca "nebruliva"-adjective-eo
"nebruliva"-adjective-eo "incombustible"-adjective-ca
"neakordigeblo"-noun-eo "incompatibilitat"-noun-ca
"incompatibilitat"-noun-ca "neakordigeblo"-noun-eo
"ne plenumi"-verb-eo "incomplir"-verb-ca
"incomplir"-verb-ca "ne plenumi"-verb-eo
"nesanigebla"-adjective-eo "incurable"-adjective-ca
"incurable"-adjective-ca "nesanigebla"-adjective-eo
"elserĉado"-noun-eo "indagació"-noun-ca
"indagació"-noun-ca "elserĉado"-noun-eo
"sendecideco"-noun-eo "indecisió"-noun-ca
"indecisió"-noun-ca "sendecideco"-noun-eo
"sendelikata"-adjective-eo "indelicat"-adjective-ca
"indelicat"-adjective-ca "sendelikata"-adjective-eo
"monkompensi"-verb-eo "indemnitzar"-verb-ca
"indemnitzar"-verb-ca "monkompensi"-verb-eo
"sendependiĝi"-verb-eo "independitzar"-verb-ca
"independitzar"-verb-ca "sendependiĝi"-verb-eo
"independitzar"-verb-ca "sendependigi"-verb-eo
"sendependigi"-verb-eo "independitzar"-verb-ca
"nedeskribebla"-adjective-eo "indescriptible"-adjective-ca
"indescriptible"-adjective-ca "nedeskribebla"-adjective-eo
"nepriskribeble"-adverb-eo "indescriptiblement"-adverb-ca
"indescriptiblement"-adverb-ca "nepriskribeble"-adverb-eo
"maldezirinda"-adjective-eo "indesitjable"-adjective-ca
"indesitjable"-adjective-ca "maldezirinda"-adjective-eo
"nedisiga"-adjective-eo "inherent"-adjective-ca
"nedisiga"-adjective-eo "inseparable"-adjective-ca
"inherent"-adjective-ca "nedisiga"-adjective-eo
"inseparable"-adjective-ca "nedisiga"-adjective-eo
"nedetruebla"-adjective-eo "indestructible"-adjective-ca
"indestructible"-adjective-ca "nedetruebla"-adjective-eo
"nedetermineco"-noun-eo "indeterminació"-noun-ca
"indeterminació"-noun-ca "nedetermineco"-noun-eo
"Indianio"-properNoun-eo "Indiana"-properNoun-ca
"Indiana"-properNoun-ca "Indianio"-properNoun-eo
"indigniga"-adjective-eo "indignant"-adjective-ca
"indignant"-adjective-ca "indigniga"-adjective-eo
"nedifinta"-adjective-eo "indistint"-adjective-ca
"indistint"-adjective-ca "nedifinta"-adjective-eo
"neobeemo"-noun-eo "indocilitat"-noun-ca
"indocilitat"-noun-ca "neobeemo"-noun-eo
"induka"-adjective-eo "inductiu"-adjective-ca
"inductiu"-adjective-ca "induka"-adjective-eo
"industriigado"-noun-eo "industrialització"-noun-ca
"industrialització"-noun-ca "industriigado"-noun-eo
"industriista"-adjective-eo "industriós"-adjective-ca
"industriós"-adjective-ca "industriista"-adjective-eo
"neobeema"-adjective-eo "indòcil"-adjective-ca
"indòcil"-adjective-ca "neobeema"-adjective-eo
"nedudeble"-adverb-eo "inequívocament"-adverb-ca
"inequívocament"-adverb-ca "nedudeble"-adverb-eo
"senarma"-adjective-eo "inerme"-adjective-ca
"inerme"-adjective-ca "senarma"-adjective-eo
"neekzakta"-adjective-eo "inexacte"-adjective-ca
"inexacte"-adjective-ca "neekzakta"-adjective-eo
"neekzista"-adjective-eo "inexistent"-adjective-ca
"inexistent"-adjective-ca "neekzista"-adjective-eo
"neekzistado"-noun-eo "inexistència"-noun-ca
"inexistència"-noun-ca "neekzistado"-noun-eo
"neeksplikeble"-adverb-eo "inexplicablement"-adverb-ca
"inexplicablement"-adverb-ca "neeksplikeble"-adverb-eo
"neesprima"-adjective-eo "inexpressiu"-adjective-ca
"inexpressiu"-adjective-ca "neesprima"-adjective-eo
"nesturmoprenebla"-adjective-eo "inexpugnable"-adjective-ca
"inexpugnable"-adjective-ca "nesturmoprenebla"-adjective-eo
"laberinta"-adjective-eo "inextricable"-adjective-ca
"inextricable"-adjective-ca "laberinta"-adjective-eo
"infantismo"-noun-eo "infantilisme"-noun-ca
"infantilisme"-noun-ca "infantismo"-noun-eo
"infektodona"-adjective-eo "infecciós"-adjective-ca
"infecciós"-adjective-ca "infektodona"-adjective-eo
"malpliboneco"-noun-eo "inferioritat"-noun-ca
"inferioritat"-noun-ca "malpliboneco"-noun-eo
"enfiltrado"-noun-eo "infiltració"-noun-ca
"infiltració"-noun-ca "enfiltrado"-noun-eo
"enfiltri"-verb-eo "infiltrar"-verb-ca
"infiltrar"-verb-ca "enfiltri"-verb-eo
"enblovi"-verb-eo "inflar"-verb-ca
"inflar"-verb-ca "enblovi"-verb-eo
"ŝveligeco"-noun-eo "inflor"-noun-ca
"inflor"-noun-ca "ŝveligeco"-noun-eo
"influanta"-adjective-eo "influent"-adjective-ca
"influent"-adjective-ca "influanta"-adjective-eo
"komputika"-adverb-eo "informàticament"-adverb-ca
"informàticament"-adverb-ca "komputika"-adverb-eo
"malbona sorto"-noun-eo "infortuni"-noun-ca
"infortuni"-noun-ca "malbona sorto"-noun-eo
"glutado"-noun-eo "ingestió"-noun-ca
"ingestió"-noun-ca "glutado"-noun-eo
"Ingham"-properNoun-eo "Ingham"-properNoun-ca
"Ingham"-properNoun-ca "Ingham"-properNoun-eo
"ingvena"-adjective-eo "inguinal"-adjective-ca
"inguinal"-adjective-ca "ingvena"-adjective-eo
"senharmonia"-adjective-eo "inharmònic"-adjective-ca
"inharmònic"-adjective-ca "senharmonia"-adjective-eo
"negastigema"-adjective-eo "inhòspit"-adjective-ca
"inhòspit"-adjective-ca "negastigema"-adjective-eo
"inicanto"-noun-eo "iniciador"-noun-ca
"iniciador"-noun-ca "inicanto"-noun-eo
"neflamema"-adjective-eo "ininflamable"-adjective-ca
"ininflamable"-adjective-ca "neflamema"-adjective-eo
"seniterrompa"-adjective-eo "ininterromput"-adjective-ca
"ininterromput"-adjective-ca "seniterrompa"-adjective-eo
"injektebla"-adjective-eo "injectable"-adjective-ca
"injectable"-adjective-ca "injektebla"-adjective-eo
"ennovigo"-noun-eo "innovació"-noun-ca
"innovació"-noun-ca "ennovigo"-noun-eo
"ennovigi"-verb-eo "innovar"-verb-ca
"innovar"-verb-ca "ennovigi"-verb-eo
"malobservemo"-noun-eo "inobservança"-noun-ca
"inobservança"-noun-ca "malobservemo"-noun-eo
"inkviziciiga"-adjective-eo "inquisitiu"-adjective-ca
"inquisitiu"-adjective-ca "inkviziciiga"-adjective-eo
"nesalubra"-adjective-eo "insalubre"-adjective-ca
"insalubre"-adjective-ca "nesalubra"-adjective-eo
"malsanigeco"-noun-eo "insalubritat"-noun-ca
"insalubritat"-noun-ca "malsanigeco"-noun-eo
"insektmanĝulo"-noun-eo "insectívor"-noun-ca
"insectívor"-noun-ca "insektmanĝulo"-noun-eo
"neservebla"-adjective-eo "inservible"-adjective-ca
"inservible"-adjective-ca "neservebla"-adjective-eo
"sunumado"-noun-eo "insolació"-noun-ca
"insolació"-noun-ca "sunumado"-noun-eo
"insultemo"-noun-eo "insolència"-noun-ca
"insolència"-noun-ca "insultemo"-noun-eo
"malsona"-adjective-eo "insonor"-adjective-ca
"insonor"-adjective-ca "malsona"-adjective-eo
"insistpeti"-verb-eo "instar"-verb-ca
"instar"-verb-ca "insistpeti"-verb-eo
"instruiga"-adjective-eo "instructiu"-adjective-ca
"instructiu"-adjective-ca "instruiga"-adjective-eo
"malobeanto"-noun-eo "insubmís"-noun-ca
"insubmís"-noun-ca "malobeanto"-noun-eo
"malobeigo"-noun-eo "insubordinació"-noun-ca
"insubordinació"-noun-ca "malobeigo"-noun-eo
"insuleco"-noun-eo "insularitat"-noun-ca
"insularitat"-noun-ca "insuleco"-noun-eo
"intenceco"-noun-eo "intencionalitat"-noun-ca
"intencionalitat"-noun-ca "intenceco"-noun-eo
"intendenteco"-noun-eo "intendència"-noun-ca
"intendència"-noun-ca "intendenteco"-noun-eo
"inter aliaj"-adverb-eo "inter alia"-adverb-ca
"inter alia"-adverb-ca "inter aliaj"-adverb-eo
"interagema"-adjective-eo "interactiu"-adjective-ca
"interactiu"-adjective-ca "interagema"-adjective-eo
"intermetado"-noun-eo "intercalació"-noun-ca
"intercalació"-noun-ca "intermetado"-noun-eo
"propetado"-noun-eo "intercessió"-noun-ca
"intercessió"-noun-ca "propetado"-noun-eo
"propetanto"-noun-eo "intercessor"-noun-ca
"intercessor"-noun-ca "propetanto"-noun-eo
"interkonektaĵo"-noun-eo "interconnexió"-noun-ca
"interconnexió"-noun-ca "interkonektaĵo"-noun-eo
"interstela"-adjective-eo "interestel·lar"-adjective-ca
"interestel·lar"-adjective-ca "interstela"-adjective-eo
"intergeneracia"-adjective-eo "intergeneracional"-adjective-ca
"intergeneracional"-adjective-ca "intergeneracia"-adjective-eo
"interna dekoracio"-noun-eo "interiorisme"-noun-ca
"interiorisme"-noun-ca "interna dekoracio"-noun-eo
"interpolaĵo"-noun-eo "interpolació"-noun-ca
"interpolació"-noun-ca "interpolaĵo"-noun-eo
"intersekcio"-noun-eo "intersecció"-noun-ca
"intersecció"-noun-ca "intersekcio"-noun-eo
"intervenismo"-noun-eo "intervencionisme"-noun-ca
"intervencionisme"-noun-ca "intervenismo"-noun-eo
"intervenisma"-adjective-eo "intervencionista"-adjective-ca
"intervencionista"-adjective-ca "intervenisma"-adjective-eo
"intervencionista"-adjective-ca "intervenista"-adjective-eo
"intervenista"-adjective-eo "intervencionista"-adjective-ca
"introspekta"-adjective-eo "introspectiu"-adjective-ca
"introspectiu"-adjective-ca "introspekta"-adjective-eo
"entrudiĝado"-noun-eo "intrusió"-noun-ca
"intrusió"-noun-ca "entrudiĝado"-noun-eo
"inundado"-noun-eo "inundació"-noun-ca
"inundació"-noun-ca "inundado"-noun-eo
"neutileco"-noun-eo "inutilitat"-noun-ca
"inutilitat"-noun-ca "neutileco"-noun-eo
"nuligado"-noun-eo "invalidació"-noun-ca
"invalidació"-noun-ca "nuligado"-noun-eo
"neverŝajneca"-adjective-eo "inversemblant"-adjective-ca
"inversemblant"-adjective-ca "neverŝajneca"-adjective-eo
"nevivopova"-adjective-eo "inviable"-adjective-ca
"inviable"-adjective-ca "nevivopova"-adjective-eo
"Inès"-properNoun-eo "Inès"-properNoun-ca
"Inès"-properNoun-ca "Inès"-properNoun-eo
"irizo"-noun-eo "irisació"-noun-ca
"irisació"-noun-ca "irizo"-noun-eo
"nerealeco"-noun-eo "irrealitat"-noun-ca
"irrealitat"-noun-ca "nerealeco"-noun-eo
"nerekonebla"-adjective-eo "irreconciliable"-adjective-ca
"irreconciliable"-adjective-ca "nerekonebla"-adjective-eo
"nereakirebla"-adjective-eo "irrecuperable"-adjective-ca
"irrecuperable"-adjective-ca "nereakirebla"-adjective-eo
"senpripenso"-noun-eo "irreflexió"-noun-ca
"irreflexió"-noun-ca "senpripenso"-noun-eo
"malaltnivela"-adjective-eo "irrellevant"-adjective-ca
"irrellevant"-adjective-ca "malaltnivela"-adjective-eo
"nerezignebla"-adjective-eo "irrenunciable"-adjective-ca
"irrenunciable"-adjective-ca "nerezignebla"-adjective-eo
"nesuferebla"-adjective-eo "irresistible"-adjective-ca
"irresistible"-adjective-ca "nesuferebla"-adjective-eo
"nerespekta"-adjective-eo "irreverent"-adjective-ca
"irreverent"-adjective-ca "nerespekta"-adjective-eo
"nespirebla"-adjective-eo "irrespirable"-adjective-ca
"irrespirable"-adjective-ca "nespirebla"-adjective-eo
"malrespondeco"-noun-eo "irresponsabilitat"-noun-ca
"irresponsabilitat"-noun-ca "malrespondeco"-noun-eo
"irresponsabilitat"-noun-ca "malresponso"-noun-eo
"malresponso"-noun-eo "irresponsabilitat"-noun-ca
"senpripensa atako"-noun-eo "irrupció"-noun-ca
"irrupció"-noun-ca "senpripensa atako"-noun-eo
"Islamabado"-properNoun-eo "Islamabad"-properNoun-ca
"Islamabad"-properNoun-ca "Islamabado"-properNoun-eo
"islamigi"-verb-eo "islamitzar"-verb-ca
"islamitzar"-verb-ca "islamigi"-verb-eo
"islama"-adverb-eo "islàmicament"-adverb-ca
"islàmicament"-adverb-ca "islama"-adverb-eo
"izotopa"-adverb-eo "isotòpicament"-adverb-ca
"isotòpicament"-adverb-ca "izotopa"-adverb-eo
"jam ne"-adverb-eo "ja no"-adverb-ca
"ja no"-adverb-ca "jam ne"-adverb-eo
"Jacquette"-properNoun-eo "Jacquette"-properNoun-ca
"Jacquette"-properNoun-ca "Jacquette"-properNoun-eo
"Jakys"-properNoun-eo "Jakys"-properNoun-ca
"Jakys"-properNoun-ca "Jakys"-properNoun-eo
"Jeanne"-properNoun-eo "Jeanne"-properNoun-ca
"Jeanne"-properNoun-ca "Jeanne"-properNoun-eo
"Ĵerzejo"-properNoun-eo "Jersey"-properNoun-ca
"Jersey"-properNoun-ca "Ĵerzejo"-properNoun-eo
"Josep Antoni"-properNoun-eo "Josep Antoni"-properNoun-ca
"Josep Antoni"-properNoun-ca "Josep Antoni"-properNoun-eo
"jo"-noun-eo "jota"-noun-ca
"jota"-noun-ca "jo"-noun-eo
"Juli"-properNoun-eo "Juli"-properNoun-ca
"Juli"-properNoun-ca "Juli"-properNoun-eo
"Julyan"-properNoun-eo "Julyan"-properNoun-ca
"Julyan"-properNoun-ca "Julyan"-properNoun-eo
"jura"-adverb-eo "jurídicament"-adverb-ca
"jurídicament"-adverb-ca "jura"-adverb-eo
"ĝuste en la angulo"-adverb-eo "just a la cantonada"-adverb-ca
"just a la cantonada"-adverb-ca "ĝuste en la angulo"-adverb-eo
"ĝuste en la supro"-adverb-eo "just al capdamunt"-adverb-ca
"just al capdamunt"-adverb-ca "ĝuste en la supro"-adverb-eo
"ĝuste en la komenco"-adverb-eo "just al començament"-adverb-ca
"just al començament"-adverb-ca "ĝuste en la komenco"-adverb-eo
"ĝuste post tio"-adverb-eo "just després d'això"-adverb-ca
"ĝuste post tio"-adverb-eo "just després d'allò"-adverb-ca
"just després d'això"-adverb-ca "ĝuste post tio"-adverb-eo
"just després d'allò"-adverb-ca "ĝuste post tio"-adverb-eo
"ĝuste hodiaŭ"-adverb-eo "justament avui"-adverb-ca
"justament avui"-adverb-ca "ĝuste hodiaŭ"-adverb-eo
"Kampalo"-properNoun-eo "Kampala"-properNoun-ca
"Kampala"-properNoun-ca "Kampalo"-properNoun-eo
"Kateryn"-properNoun-eo "Kateryn"-properNoun-ca
"Kateryn"-properNoun-ca "Kateryn"-properNoun-eo
"Kath"-properNoun-eo "Kath"-properNoun-ca
"Kath"-properNoun-ca "Kath"-properNoun-eo
"Kartumo"-properNoun-eo "Khartum"-properNoun-ca
"Khartum"-properNoun-ca "Kartumo"-properNoun-eo
"Kingstono"-properNoun-eo "Kingston"-properNoun-ca
"Kingston"-properNoun-ca "Kingstono"-properNoun-eo
"venontaprile"-adverb-eo "l'abril vinent"-adverb-ca
"l'abril vinent"-adverb-ca "venontaprile"-adverb-eo
"venontaŭguste"-adverb-eo "l'agost vinent"-adverb-ca
"l'agost vinent"-adverb-ca "venontaŭguste"-adverb-eo
"venontsomere"-adverb-eo "l'estiu vinent"-adverb-ca
"l'estiu vinent"-adverb-ca "venontsomere"-adverb-eo
"venontvintre"-adverb-eo "l'hivern vinent"-adverb-ca
"l'hivern vinent"-adverb-ca "venontvintre"-adverb-eo
"venontoktobre"-adverb-eo "l'octubre vinent"-adverb-ca
"l'octubre vinent"-adverb-ca "venontoktobre"-adverb-eo
"la majoria de"-determiner-ca "la plejmulto da"-determiner-eo
"la plejmulto da"-determiner-eo "la majoria de"-determiner-ca
"Manĉo"-properNoun-eo "la Manxa"-properNoun-ca
"la Manxa"-properNoun-ca "Manĉo"-properNoun-eo
"la venonta Pasko"-adverb-eo "la Pasqua que ve"-adverb-ca
"la venonta Pasko"-adverb-eo "la Pasqua vinent"-adverb-ca
"la venonta Pasko"-adverb-eo "la propera Pasqua"-adverb-ca
"la Pasqua que ve"-adverb-ca "la venonta Pasko"-adverb-eo
"la Pasqua vinent"-adverb-ca "la venonta Pasko"-adverb-eo
