"10a"-adjective-eo "Xème"-adjective-fr
"piqûre"-noun-fr "krevinta pneŭmatiko"-noun-eo
"krevmaizo"-noun-eo "pop-corn"-noun-fr
"pop-corn"-noun-fr "krevmaizo"-noun-eo
"pop-corn"-noun-fr "pufmaizo"-noun-eo
"pufmaizo"-noun-eo "pop-corn"-noun-fr
"kribrilo"-noun-eo "passoire"-noun-fr
"kribrilo"-noun-eo "tamis"-noun-fr
"passoire"-noun-fr "kribrilo"-noun-eo
"tamis"-noun-fr "kribrilo"-noun-eo
"kriĉi"-verb-eo "crier"-verb-fr
"crier"-verb-fr "kriĉi"-verb-eo
"criminel"-adjective-fr "kriminala"-adjective-eo
"kriminala"-adjective-eo "criminel"-adjective-fr
"kriminala"-adjective-eo "pénal"-adjective-fr
"criminellement"-adverb-fr "kriminale"-adverb-eo
"kriminale"-adverb-eo "criminellement"-adverb-fr
"kriminale"-adverb-eo "pénalement"-adverb-fr
"pénal"-adjective-fr "kriminala"-adjective-eo
"pénalement"-adverb-fr "kriminale"-adverb-eo
"kriminalisto"-noun-eo "criminaliste"-noun-fr
"criminaliste"-noun-fr "kriminalisto"-noun-eo
"krimulo"-noun-eo "criminel"-noun-fr
"criminel"-noun-fr "krimulo"-noun-eo
"kripla"-adjective-eo "infirme"-adjective-fr
"infirme"-adjective-fr "kripla"-adjective-eo
"kriplaĵo"-noun-eo "infirmité"-noun-fr
"infirmité"-noun-fr "kriplaĵo"-noun-eo
"kripo"-noun-eo "crèche"-noun-fr
"crèche"-noun-fr "kripo"-noun-eo
"kripto"-noun-eo "crypte"-noun-fr
"crypte"-noun-fr "kripto"-noun-eo
"kriptografio"-noun-eo "cryptographie"-noun-fr
"cryptographie"-noun-fr "kriptografio"-noun-eo
"kriptono"-noun-eo "krypton"-noun-fr
"krypton"-noun-fr "kriptono"-noun-eo
"kristala"-adjective-eo "cristallin"-adjective-fr
"cristallin"-adjective-fr "kristala"-adjective-eo
"kristalo"-noun-eo "cristal"-noun-fr
"cristal"-noun-fr "kristalo"-noun-eo
"kristanaro"-noun-eo "chrétienté"-noun-fr
"chrétienté"-noun-fr "kristanaro"-noun-eo
"chrétienté"-noun-fr "kristaneco"-noun-eo
"kristaneco"-noun-eo "chrétienté"-noun-fr
"kristaneco"-noun-eo "christianisme"-noun-fr
"christianisme"-noun-fr "kristaneco"-noun-eo
"kristanigo"-noun-eo "christianisation"-noun-fr
"christianisation"-noun-fr "kristanigo"-noun-eo
"Kristoforo"-properNoun-eo "Cristóbal"-properNoun-fr
"Kristoforo"-properNoun-eo "Christophe"-properNoun-fr
"Cristóbal"-properNoun-fr "Kristoforo"-properNoun-eo
"Christophe"-properNoun-fr "Kristoforo"-properNoun-eo
"kritike"-adverb-eo "critiquement"-adverb-fr
"critiquement"-adverb-fr "kritike"-adverb-eo
"critique"-noun-fr "kritiko"-noun-eo
"critique"-noun-fr "recenzo"-noun-eo
"kritiko"-noun-eo "critique"-noun-fr
"recenzo"-noun-eo "critique"-noun-fr
"recenzo"-noun-eo "compte-rendu"-noun-fr
"krokodilo"-noun-eo "crocodile"-noun-fr
"crocodile"-noun-fr "krokodilo"-noun-eo
"subsidiaire"-adjective-fr "kroma"-adjective-eo
"krom"-preposition-eo "hormis"-preposition-fr
"krom"-preposition-eo "hors"-preposition-fr
"hormis"-preposition-fr "krom"-preposition-eo
"hors"-preposition-fr "krom"-preposition-eo
"excédent"-noun-fr "kromaĵo"-noun-eo
"excédent"-noun-fr "pliaĵo"-noun-eo
"pliaĵo"-noun-eo "excédent"-noun-fr
"kromata"-adjective-eo "chromatique"-adjective-fr
"chromatique"-adjective-fr "kromata"-adjective-eo
"kromĉaro"-noun-eo "side-car"-noun-fr
"side-car"-noun-fr "kromĉaro"-noun-eo
"krome"-adverb-eo "de plus"-adverb-fr
"krome"-adverb-eo "subsidiairement"-adverb-fr
"de plus"-adverb-fr "krome"-adverb-eo
"de plus"-adverb-fr "plie"-adverb-eo
"subsidiairement"-adverb-fr "krome"-adverb-eo
"plie"-adverb-eo "de plus"-adverb-fr
"plie"-adverb-eo "en outre"-adverb-fr
"plie"-adverb-eo "en plus"-adverb-fr
"en outre"-adverb-fr "plie"-adverb-eo
"en plus"-adverb-fr "plie"-adverb-eo
"concubin"-noun-fr "vivkunulo"-noun-eo
"kromi"-verb-eo "chromer"-verb-fr
"chromer"-verb-fr "kromi"-verb-eo
"kromio"-noun-eo "chrome"-noun-fr
"chrome"-noun-fr "kromio"-noun-eo
"chrome"-noun-fr "kromo"-noun-eo
"kromo"-noun-eo "chrome"-noun-fr
"surnommer"-verb-fr "moknomi"-verb-eo
"moknomi"-verb-eo "surnommer"-verb-fr
"kromosoma"-adjective-eo "chromosomique"-adjective-fr
"chromosomique"-adjective-fr "kromosoma"-adjective-eo
"kromosomo"-noun-eo "chromosome"-noun-fr
"chromosome"-noun-fr "kromosomo"-noun-eo
"kronologie"-adverb-eo "chronologiquement"-adverb-fr
"chronologiquement"-adverb-fr "kronologie"-adverb-eo
"kronometrado"-noun-eo "chronométrage"-noun-fr
"chronométrage"-noun-fr "kronometrado"-noun-eo
"kronometri"-verb-eo "chronométrer"-verb-fr
"chronométrer"-verb-fr "kronometri"-verb-eo
"kronometro"-noun-eo "chrono"-noun-fr
"chrono"-noun-fr "kronometro"-noun-eo
"navigateur"-adjective-fr "naviga"-adjective-eo
"naviga"-adjective-eo "navigateur"-adjective-fr
"croisière"-noun-fr "krozo"-noun-eo
"croisière"-noun-fr "navigacio"-noun-eo
"croisière"-noun-fr "transepto"-noun-eo
"balade"-noun-fr "krozo"-noun-eo
"balade"-noun-fr "promenado"-noun-eo
"navigacio"-noun-eo "croisière"-noun-fr
"transepto"-noun-eo "croisière"-noun-fr
"promenado"-noun-eo "balade"-noun-fr
"promenado"-noun-eo "promenade"-noun-fr
"krucifikso"-noun-eo "crucifix"-noun-fr
"krucifikso"-noun-eo "croix"-noun-fr
"crucifix"-noun-fr "krucifikso"-noun-eo
"croix"-noun-fr "krucifikso"-noun-eo
"croisée"-noun-fr "kruciĝo"-noun-eo
"croisement"-noun-fr "kruciĝo"-noun-eo
"croisement"-noun-fr "vojkruciĝo"-noun-eo
"croisé"-noun-fr "krucmilitisto"-noun-eo
"krucmilitisto"-noun-eo "croisé"-noun-fr
"krucmilitiro"-noun-eo "croisade"-noun-fr
"croisade"-noun-fr "krucmilitiro"-noun-eo
"croisade"-noun-fr "krucmilito"-noun-eo
"krucmilito"-noun-eo "croisade"-noun-fr
"kruĉo"-noun-eo "cruche"-noun-fr
"cruche"-noun-fr "kruĉo"-noun-eo
"pichet"-noun-fr "ornamavazo"-noun-eo
"ornamavazo"-noun-eo "pichet"-noun-fr
"ornamavazo"-noun-eo "vase"-noun-fr
"brut"-adjective-fr "kruda"-adjective-eo
"brut"-adjective-fr "malpura"-adjective-eo
"rustre"-adjective-fr "maldelikata"-adjective-eo
"rustre"-adjective-fr "kruda"-adjective-eo
"rudimentaire"-adjective-fr "kruda"-adjective-eo
"rustique"-adjective-fr "kruda"-adjective-eo
"malpura"-adjective-eo "brut"-adjective-fr
"malpura"-adjective-eo "impur"-adjective-fr
"krudaĵo"-noun-eo "grossièreté"-noun-fr
"grossièreté"-noun-fr "krudaĵo"-noun-eo
"grossièreté"-noun-fr "krudeco"-noun-eo
"krudeco"-noun-eo "grossièreté"-noun-fr
"krudeco"-noun-eo "inclémence"-noun-fr
"krude"-adverb-eo "rustiquement"-adverb-fr
"rustiquement"-adverb-fr "krude"-adverb-eo
"rustiquement"-adverb-fr "rustike"-adverb-eo
"rustike"-adverb-eo "rustiquement"-adverb-fr
"inclémence"-noun-fr "krudeco"-noun-eo
"krudulo"-noun-eo "rustre"-noun-fr
"rustre"-noun-fr "krudulo"-noun-eo
"cruel"-adjective-fr "senindulga"-adjective-eo
"cruel"-adjective-fr "senkora"-adjective-eo
"senkora"-adjective-eo "cruel"-adjective-fr
"senkora"-adjective-eo "insensible"-adjective-fr
"krusto"-noun-eo "croûte"-noun-fr
"croûte"-noun-fr "krusto"-noun-eo
"krustulo"-noun-eo "crustacé"-noun-fr
"crustacé"-noun-fr "krustulo"-noun-eo
"kruta"-adjective-eo "abrupte"-adjective-fr
"kruta"-adjective-eo "raide"-adjective-fr
"abrupte"-adjective-fr "kruta"-adjective-eo
"raide"-adjective-fr "kruta"-adjective-eo
"raide"-adjective-fr "rigida"-adjective-eo
"rigida"-adjective-eo "raide"-adjective-fr
"escarpement"-noun-fr "krutaĵo"-noun-eo
"krute"-adverb-eo "abruptement"-adverb-fr
"abruptement"-adverb-fr "krute"-adverb-eo
"Ksavero"-properNoun-eo "Javier"-properNoun-fr
"Javier"-properNoun-fr "Ksavero"-properNoun-eo
"ksenofobia"-adjective-eo "xénophobe"-adjective-fr
"xénophobe"-adjective-fr "ksenofobia"-adjective-eo
"ksenofobio"-noun-eo "xénophobie"-noun-fr
"xénophobie"-noun-fr "ksenofobio"-noun-eo
"ksenofobiulo"-noun-eo "xénophobe"-noun-fr
"xénophobe"-noun-fr "ksenofobiulo"-noun-eo
"ksenono"-noun-eo "xénon"-noun-fr
"xénon"-noun-fr "ksenono"-noun-eo
"xylographie"-noun-fr "ksilografio"-noun-eo
"ksilografio"-noun-eo "xylographie"-noun-fr
"ktp"-adverb-eo "etc"-adverb-fr
"etc"-adverb-fr "ktp"-adverb-eo
"kuba"-adjective-eo "cubique"-adjective-fr
"cubique"-adjective-fr "kuba"-adjective-eo
"kubano"-noun-eo "Cubain"-noun-fr
"Cubain"-noun-fr "kubano"-noun-eo
"kubismo"-noun-eo "cubisme"-noun-fr
"cubisme"-noun-fr "kubismo"-noun-eo
"kubo"-noun-eo "cube"-noun-fr
"cube"-noun-fr "kubo"-noun-eo
"kudristo"-noun-eo "couturier"-noun-fr
"couturier"-noun-fr "kudristo"-noun-eo
"kudro"-noun-eo "couture"-noun-fr
"couture"-noun-fr "kudro"-noun-eo
"kufo"-noun-eo "coiffe"-noun-fr
"coiffe"-noun-fr "kufo"-noun-eo
"culinaire"-adjective-fr "kulinara"-adjective-eo
"kulinara"-adjective-eo "culinaire"-adjective-fr
"kukaĵo"-noun-eo "gâteau"-noun-fr
"gâteau"-noun-fr "kukaĵo"-noun-eo
"kukejo"-noun-eo "pâtisserie"-noun-fr
"pâtisserie"-noun-fr "kukejo"-noun-eo
"kukolo"-noun-eo "coucou"-noun-fr
"coucou"-noun-fr "kukolo"-noun-eo
"kukumo"-noun-eo "concombre"-noun-fr
"concombre"-noun-fr "kukumo"-noun-eo
"kukurbo"-noun-eo "courge"-noun-fr
"courge"-noun-fr "kukurbo"-noun-eo
"kulmina"-adjective-eo "culminant"-adjective-fr
"culminant"-adjective-fr "kulmina"-adjective-eo
"kulmino"-noun-eo "cime"-noun-fr
"kulmino"-noun-eo "sommet"-noun-fr
"kulmino"-noun-eo "comble"-noun-fr
"cime"-noun-fr "kulmino"-noun-eo
"sommet"-noun-fr "kulmino"-noun-eo
"sommet"-noun-fr "vertico"-noun-eo
"sommet"-noun-fr "verto"-noun-eo
"comble"-noun-fr "subtegmento"-noun-eo
"comble"-noun-fr "kulmino"-noun-eo
"comble"-noun-fr "subtegmentejo"-noun-eo
"vertico"-noun-eo "sommet"-noun-fr
"vertico"-noun-eo "nœud"-noun-fr
"verto"-noun-eo "sommet"-noun-fr
"verto"-noun-eo "vertex"-noun-fr
"subtegmentejo"-noun-eo "comble"-noun-fr
"kulo"-noun-eo "moustique"-noun-fr
"moustique"-noun-fr "kulo"-noun-eo
"moustique"-noun-fr "moskito"-noun-eo
"moskito"-noun-eo "moustique"-noun-fr
"kulombo"-noun-eo "coulomb"-noun-fr
"coulomb"-noun-fr "kulombo"-noun-eo
"kulpigo"-noun-eo "incrimination"-noun-fr
"incrimination"-noun-fr "kulpigo"-noun-eo
"kulpo"-noun-eo "culpabilité"-noun-fr
"culpabilité"-noun-fr "kulpo"-noun-eo
"kultivisto"-noun-eo "agriculteur"-noun-fr
"agriculteur"-noun-fr "kultivisto"-noun-eo
"agriculteur"-noun-fr "terkultivisto"-noun-eo
"terkultivisto"-noun-eo "agriculteur"-noun-fr
"conjoint"-adjective-fr "kuna"-adjective-eo
"kunaŭtoro"-noun-eo "co-auteur"-noun-fr
"co-auteur"-noun-fr "kunaŭtoro"-noun-eo
"kun la celo"-preposition-eo "afin de"-preposition-fr
"kun la celo"-preposition-eo "dans le but de"-preposition-fr
"afin de"-preposition-fr "kun la celo"-preposition-eo
"dans le but de"-preposition-fr "kun la celo"-preposition-eo
"kun mi"-pronoun-eo "avec moi"-pronoun-fr
"avec moi"-pronoun-fr "kun mi"-pronoun-eo
"kun si"-pronoun-eo "avec soi"-pronoun-fr
"avec soi"-pronoun-fr "kun si"-pronoun-eo
"kun vi"-pronoun-eo "avec toi"-pronoun-fr
"avec toi"-pronoun-fr "kun vi"-pronoun-eo
"kunekzistado"-noun-eo "coexistence"-noun-fr
"coexistence"-noun-fr "kunekzistado"-noun-eo
"kunfluejo"-noun-eo "confluent"-noun-fr
"confluent"-noun-fr "kunfluejo"-noun-eo
"kunfrato"-noun-eo "confrère"-noun-fr
"confrère"-noun-fr "kunfrato"-noun-eo
"kunigilo"-noun-eo "multiplexeur"-noun-fr
"multiplexeur"-noun-fr "kunigilo"-noun-eo
"collaboratif"-adjective-fr "kunlabora"-adjective-eo
"collaboration"-noun-fr "kunlaboro"-noun-eo
"kunlabore"-adverb-eo "collaborativement"-adverb-fr
"collaborativement"-adverb-fr "kunlabore"-adverb-eo
"partenariat"-noun-fr "kunlaboro"-noun-eo
"partenariat"-noun-fr "partnereco"-noun-eo
"partnereco"-noun-eo "partenariat"-noun-fr
"kunloĝi"-verb-eo "cohabiter"-verb-fr
"cohabiter"-verb-fr "kunloĝi"-verb-eo
"kunmanĝanto"-noun-eo "commensal"-noun-fr
"commensal"-noun-fr "kunmanĝanto"-noun-eo
"kunordiga"-adjective-eo "coordinateur"-adjective-fr
"coordinateur"-adjective-fr "kunordiga"-adjective-eo
"kunordigado"-noun-eo "coordination"-noun-fr
"coordination"-noun-fr "kunordigado"-noun-eo
"kunpremado"-noun-eo "compression"-noun-fr
"compression"-noun-fr "kunpremado"-noun-eo
"compression"-noun-fr "kunpremo"-noun-eo
"kunpremo"-noun-eo "compression"-noun-fr
"kunprezidanto"-noun-eo "coprésident"-noun-fr
"coprésident"-noun-fr "kunprezidanto"-noun-eo
"kunprinco"-noun-eo "coprince"-noun-fr
"coprince"-noun-fr "kunprinco"-noun-eo
"kunproduktado"-noun-eo "coproduction"-noun-fr
"coproduction"-noun-fr "kunproduktado"-noun-eo
"coproduction"-noun-fr "kunproduktaĵo"-noun-eo
"kunproduktaĵo"-noun-eo "coproduction"-noun-fr
"empathie"-noun-fr "kunsento"-noun-eo
"kunsenti"-verb-eo "ressentir"-verb-fr
"ressentir"-verb-fr "kunsenti"-verb-eo
"séance"-noun-fr "seanco"-noun-eo
"seanco"-noun-eo "séance"-noun-fr
"seanco"-noun-eo "session"-noun-fr
"session"-noun-fr "seanco"-noun-eo
"kunsuvereneco"-noun-eo "condominium"-noun-fr
"condominium"-noun-fr "kunsuvereneco"-noun-eo
"kuntiri"-verb-eo "contracter"-verb-fr
"contracter"-verb-fr "kuntiri"-verb-eo
"contraction"-noun-fr "kuntiro"-noun-eo
"kuntiro"-noun-eo "contraction"-noun-fr
"kuntiro"-noun-eo "rétraction"-noun-fr
"rétraction"-noun-fr "kuntiro"-noun-eo
"kunulo"-noun-eo "compagne"-noun-fr
"compagne"-noun-fr "vivkunulo"-noun-eo
"compagne"-noun-fr "kunulo"-noun-eo
"coupé"-noun-fr "kupeo"-noun-eo
"kupolo"-noun-eo "coupole"-noun-fr
"coupole"-noun-fr "kupolo"-noun-eo
"kupono"-noun-eo "bon"-noun-fr
"bon"-noun-fr "kupono"-noun-eo
"kuraca"-adjective-eo "médicinal"-adjective-fr
"kuraca"-adjective-eo "thérapeutique"-adjective-fr
"médicinal"-adjective-fr "kuraca"-adjective-eo
"thérapeutique"-adjective-fr "kuraca"-adjective-eo
"kuracado"-noun-eo "traitement"-noun-fr
"traitement"-noun-fr "kuracado"-noun-eo
"kuracarto"-noun-eo "thérapeutique"-noun-fr
"thérapeutique"-noun-fr "kuracarto"-noun-eo
"remède"-noun-fr "resanigilo"-noun-eo
"resanigilo"-noun-eo "remède"-noun-fr
"valeureux"-adjective-fr "kuraĝa"-adjective-eo
"kuraĝiga"-adjective-eo "encourageant"-adjective-fr
"encourageant"-adjective-fr "kuraĝiga"-adjective-eo
"curateur"-noun-fr "kuratoro"-noun-eo
"kurba"-adjective-eo "courbe"-adjective-fr
"courbe"-adjective-fr "kurba"-adjective-eo
"courrier"-noun-fr "kuriero"-noun-eo
"courrier"-noun-fr "letero"-noun-eo
"courrier"-noun-fr "poŝtaĵo"-noun-eo
"letero"-noun-eo "courrier"-noun-fr
"poŝtaĵo"-noun-eo "courrier"-noun-fr
"kurio"-noun-eo "curie"-noun-fr
"curie"-noun-fr "kurio"-noun-eo
"kuriozaĵo"-noun-eo "curiosité"-noun-fr
"curiosité"-noun-fr "kuriozaĵo"-noun-eo
"kuristo"-noun-eo "coureur"-noun-fr
"coureur"-noun-fr "kuristo"-noun-eo
"kuriumo"-noun-eo "curium"-noun-fr
"curium"-noun-fr "kuriumo"-noun-eo
"course"-noun-fr "vetkuro"-noun-eo
"vetkuro"-noun-eo "course"-noun-fr
"kursano"-noun-eo "élève"-noun-fr
"élève"-noun-fr "kursano"-noun-eo
"trajet"-noun-fr "kurso"-noun-eo
"trajet"-noun-fr "veturo"-noun-eo
"veturo"-noun-eo "trajet"-noun-fr
"kurtaĝo"-noun-eo "courtage"-noun-fr
"courtage"-noun-fr "makleraĵo"-noun-eo
"courtage"-noun-fr "kurtaĝo"-noun-eo
"gisement"-noun-fr "kuŝejo"-noun-eo
"litière"-noun-fr "kuŝejo"-noun-eo
"couche"-noun-fr "kuŝejo"-noun-eo
"couche"-noun-fr "ŝelo"-noun-eo
"couche"-noun-fr "sternaĵo"-noun-eo
"couche"-noun-fr "tavolo"-noun-eo
"sternaĵo"-noun-eo "couche"-noun-fr
"tavolo"-noun-eo "couche"-noun-fr
"kutimo"-noun-eo "mœurs"-noun-fr
"mœurs"-noun-fr "kutimo"-noun-eo
"kutro"-noun-eo "cotre"-noun-fr
"cotre"-noun-fr "kutro"-noun-eo
"kuvo"-noun-eo "cuve"-noun-fr
"cuve"-noun-fr "kuvo"-noun-eo
"kvadrata"-adjective-eo "quadratique"-adjective-fr
"quadratique"-adjective-fr "kvadrata"-adjective-eo
"kvadrati"-verb-eo "quadriller"-verb-fr
"quadriller"-verb-fr "kvadrati"-verb-eo
"kvadrato"-noun-eo "quadrillage"-noun-fr
"kvadrato"-noun-eo "carré"-noun-fr
"quadrillage"-noun-fr "kvadrato"-noun-eo
"carré"-noun-fr "kvadrato"-noun-eo
"kvakero"-noun-eo "quaker"-noun-fr
"quaker"-noun-fr "kvakero"-noun-eo
"coasser"-verb-fr "kvaki"-verb-eo
"kvalita"-adjective-eo "qualificatif"-adjective-fr
"qualificatif"-adjective-fr "kvalita"-adjective-eo
"kvante"-adverb-eo "quantitativement"-adverb-fr
"quantitativement"-adverb-fr "kvante"-adverb-eo
"kvantigo"-noun-eo "quantification"-noun-fr
"quantification"-noun-fr "kvantigo"-noun-eo
"kvantumo"-noun-eo "quantum"-noun-fr
"quantum"-noun-fr "kvantumo"-noun-eo
"kvar"-numeral-eo "quatre"-numeral-fr
"quatre"-numeral-fr "kvar"-numeral-eo
"kvarangula"-adjective-eo "quadrangulaire"-adjective-fr
"quadrangulaire"-adjective-fr "kvarangula"-adjective-eo
"quarantaine"-noun-fr "kvardeko"-noun-eo
"kvardeko"-noun-eo "quarantaine"-noun-fr
"kvardek"-numeral-eo "quarante"-numeral-fr
"quarante"-numeral-fr "kvardek"-numeral-eo
"kvardek du"-numeral-eo "quarante-deux"-numeral-fr
"quarante-deux"-numeral-fr "kvardek du"-numeral-eo
"kvardek kvar"-numeral-eo "quarante-quatre"-numeral-fr
"quarante-quatre"-numeral-fr "kvardek kvar"-numeral-eo
"kvardek kvin"-numeral-eo "quarante-cinq"-numeral-fr
"quarante-cinq"-numeral-fr "kvardek kvin"-numeral-eo
"kvardek naŭ"-numeral-eo "quarante-neuf"-numeral-fr
"quarante-neuf"-numeral-fr "kvardek naŭ"-numeral-eo
"kvardek ok"-numeral-eo "quarante-huit"-numeral-fr
"quarante-huit"-numeral-fr "kvardek ok"-numeral-eo
"kvardek sep"-numeral-eo "quarante-sept"-numeral-fr
"quarante-sept"-numeral-fr "kvardek sep"-numeral-eo
"kvardek ses"-numeral-eo "quarante-six"-numeral-fr
"quarante-six"-numeral-fr "kvardek ses"-numeral-eo
"kvardek tri"-numeral-eo "quarante-trois"-numeral-fr
"quarante-trois"-numeral-fr "kvardek tri"-numeral-eo
"kvardek unu"-numeral-eo "quarante-et-un"-numeral-fr
"quarante-et-un"-numeral-fr "kvardek unu"-numeral-eo
"kvaredro"-noun-eo "tétraèdre"-noun-fr
"tétraèdre"-noun-fr "kvaredro"-noun-eo
"kvarko"-noun-eo "quark"-noun-fr
"quark"-noun-fr "kvarko"-noun-eo
"kvaronjara"-adjective-eo "trimestriel"-adjective-fr
"trimestriel"-adjective-fr "kvaronjara"-adjective-eo
"kvaronjare"-adverb-eo "trimestriellement"-adverb-fr
"trimestriellement"-adverb-fr "kvaronjare"-adverb-eo
"trimestriellement"-adverb-fr "trimonate"-adverb-eo
"trimonate"-adverb-eo "trimestriellement"-adverb-fr
"kvarono"-noun-eo "quart"-noun-fr
"quart"-noun-fr "kvarono"-noun-eo
"kvazaro"-noun-eo "quasar"-noun-fr
"quasar"-noun-fr "kvazaro"-noun-eo
"kvazaŭa"-adjective-eo "prétendu"-adjective-fr
"prétendu"-adjective-fr "kvazaŭa"-adjective-eo
"prétendu"-adjective-fr "supoza"-adjective-eo
"supoza"-adjective-eo "prétendu"-adjective-fr
"supoza"-adjective-eo "censé"-adjective-fr
"suggérer"-verb-fr "sugestii"-verb-eo
"matcher"-verb-fr "kvereli"-verb-eo
"altercation"-noun-fr "kverelo"-noun-eo
"complainte"-noun-fr "kverelo"-noun-eo
"kverstango"-noun-eo "longeron"-noun-fr
"longeron"-noun-fr "kverstango"-noun-eo
"longeron"-noun-fr "ŝpalo"-noun-eo
"ŝpalo"-noun-eo "longeron"-noun-fr
"offrande"-noun-fr "oferaĵo"-noun-eo
"offrande"-noun-fr "oferdono"-noun-eo
"oferaĵo"-noun-eo "offrande"-noun-fr
"oferdono"-noun-eo "offrande"-noun-fr
"kvesto"-noun-eo "quête"-noun-fr
"quête"-noun-fr "kvesto"-noun-eo
"kvieta"-adjective-eo "paisible"-adjective-fr
"kvieta"-adjective-eo "calme"-adjective-fr
"paisible"-adjective-fr "kvieta"-adjective-eo
"paisible"-adjective-fr "paca"-adjective-eo
"calme"-adjective-fr "kvieta"-adjective-eo
"paca"-adjective-eo "paisible"-adjective-fr
"kviete"-adverb-eo "paisiblement"-adverb-fr
"paisiblement"-adverb-fr "kviete"-adverb-eo
"paisiblement"-adverb-fr "pace"-adverb-eo
"pace"-adverb-eo "paisiblement"-adverb-fr
"kvieto"-noun-eo "calme"-noun-fr
"calme"-noun-fr "kvieto"-noun-eo
"kvina"-adjective-eo "quint"-adjective-fr
"quint"-adjective-fr "kvina"-adjective-eo
"kvin"-numeral-eo "cinq"-numeral-fr
"cinq"-numeral-fr "kvin"-numeral-eo
"kvincent"-numeral-eo "cinq cents"-numeral-fr
"cinq cents"-numeral-fr "kvincent"-numeral-eo
"kvindek"-numeral-eo "cinquante"-numeral-fr
"cinquante"-numeral-fr "kvindek"-numeral-eo
"kvindek du"-numeral-eo "cinquante-deux"-numeral-fr
"cinquante-deux"-numeral-fr "kvindek du"-numeral-eo
"kvindek kvar"-numeral-eo "cinquante-quatre"-numeral-fr
"cinquante-quatre"-numeral-fr "kvindek kvar"-numeral-eo
"kvindek kvin"-numeral-eo "cinquante-cinq"-numeral-fr
"cinquante-cinq"-numeral-fr "kvindek kvin"-numeral-eo
"kvindek naŭ"-numeral-eo "cinquante-neuf"-numeral-fr
"cinquante-neuf"-numeral-fr "kvindek naŭ"-numeral-eo
"kvindek ok"-numeral-eo "cinquante-huit"-numeral-fr
"cinquante-huit"-numeral-fr "kvindek ok"-numeral-eo
"kvindek sep"-numeral-eo "cinquante-sept"-numeral-fr
"cinquante-sept"-numeral-fr "kvindek sep"-numeral-eo
"kvindek ses"-numeral-eo "cinquante-six"-numeral-fr
"cinquante-six"-numeral-fr "kvindek ses"-numeral-eo
"kvindek tri"-numeral-eo "cinquante-trois"-numeral-fr
"cinquante-trois"-numeral-fr "kvindek tri"-numeral-eo
"kvindek unu"-numeral-eo "cinquante-et-un"-numeral-fr
"cinquante-et-un"-numeral-fr "kvindek unu"-numeral-eo
"kvinono"-noun-eo "cinquième"-noun-fr
"cinquième"-noun-fr "kvinono"-noun-eo
"kvinopo"-noun-eo "quintette"-noun-fr
"quintette"-noun-fr "kvinopo"-noun-eo
"quintette"-noun-fr "kvinteto"-noun-eo
"kvinteto"-noun-eo "quintette"-noun-fr
"kvitanco"-noun-eo "justificatif"-noun-fr
"kvitanco"-noun-eo "quittance"-noun-fr
"kvitanco"-noun-eo "reçu"-noun-fr
"justificatif"-noun-fr "kvitanco"-noun-eo
"quittance"-noun-fr "kvitanco"-noun-eo
"reçu"-noun-fr "kvitanco"-noun-eo
"reçu"-noun-fr "ricevatesto"-noun-eo
"ricevatesto"-noun-eo "reçu"-noun-fr
"quiz"-noun-fr "kvizo"-noun-eo
"quotient"-noun-fr "kvociento"-noun-eo
"ratio"-noun-fr "kvociento"-noun-eo
"kW"-noun-eo "kW"-noun-fr
"kW"-noun-fr "kW"-noun-eo
"labora"-adjective-eo "ouvrable"-adjective-fr
"ouvrable"-adjective-fr "labora"-adjective-eo
"travailleur"-noun-fr "laboranto"-noun-eo
"labordaŭro"-noun-eo "journée"-noun-fr
"journée"-noun-fr "labordaŭro"-noun-eo
"laborema"-adjective-eo "laborieux"-adjective-fr
"laborieux"-adjective-fr "laborema"-adjective-eo
"laboreme"-adverb-eo "laborieusement"-adverb-fr
"laborieusement"-adverb-fr "laboreme"-adverb-eo
"labormastraro"-noun-eo "patronat"-noun-fr
"patronat"-noun-fr "labormastraro"-noun-eo
"ouvrage"-noun-fr "verko"-noun-eo
"verko"-noun-eo "ouvrage"-noun-fr
"verko"-noun-eo "œuvre"-noun-fr
"verko"-noun-eo "oeuvre"-noun-fr
"établi"-noun-fr "stablo"-noun-eo
"établi"-noun-fr "labortablo"-noun-eo
"laca"-adjective-eo "fatigué"-adjective-fr
"fatigué"-adjective-fr "laca"-adjective-eo
"fatigué"-adjective-fr "malfreŝa"-adjective-eo
"malfreŝa"-adjective-eo "fatigué"-adjective-fr
"lacerto"-noun-eo "lézard"-noun-fr
"lézard"-noun-fr "lacerto"-noun-eo
"ladskatolo"-noun-eo "boîte de conserve"-noun-fr
"boîte de conserve"-noun-fr "ladskatolo"-noun-eo
"boîte de conserve"-noun-fr "tedaĵo"-noun-eo
