"2a"-adjective-eo "IInd"-adjective-fr
"karamboli"-verb-eo "caramboler"-verb-fr
"karamboli"-verb-eo "entrer en collision"-verb-fr
"caramboler"-verb-fr "karamboli"-verb-eo
"caramboler"-verb-fr "kolizii"-verb-eo
"entrer en collision"-verb-fr "karamboli"-verb-eo
"entrer en collision"-verb-fr "kolizii"-verb-eo
"kolizii"-verb-eo "caramboler"-verb-fr
"kolizii"-verb-eo "entrer en collision"-verb-fr
"kolizii"-verb-eo "emboutir"-verb-fr
"kolizii"-verb-eo "rentrer dans"-verb-fr
"kolizii"-verb-eo "tamponner"-verb-fr
"kolizii"-verb-eo "télescoper"-verb-fr
"kolizii"-verb-eo "percuter"-verb-fr
"karambolo"-noun-eo "carambolage"-noun-fr
"carambolage"-noun-fr "karambolo"-noun-eo
"carambolage"-noun-fr "kolizio"-noun-eo
"kolizio"-noun-eo "carambolage"-noun-fr
"kolizio"-noun-eo "tamponnement"-noun-fr
"kolizio"-noun-eo "télescopage"-noun-fr
"karapaco"-noun-eo "carapace"-noun-fr
"carapace"-noun-fr "karapaco"-noun-eo
"carapace"-noun-fr "kiraso"-noun-eo
"carapace"-noun-fr "ŝelo"-noun-eo
"kiraso"-noun-eo "carapace"-noun-fr
"ŝelo"-noun-eo "carapace"-noun-fr
"ŝelo"-noun-eo "shell"-noun-fr
"karavano"-noun-eo "voyage organisé"-noun-fr
"voyage organisé"-noun-fr "karavano"-noun-eo
"kardamomo"-noun-eo "cardamome"-noun-fr
"cardamome"-noun-fr "kardamomo"-noun-eo
"kardio"-noun-eo "cardia"-noun-fr
"cardia"-noun-fr "kardio"-noun-eo
"kardono"-noun-eo "cardon"-noun-fr
"cardon"-noun-fr "kardono"-noun-eo
"kare"-adverb-eo "coûteusement"-adverb-fr
"coûteusement"-adverb-fr "kare"-adverb-eo
"coûteusement"-adverb-fr "penige"-adverb-eo
"coûteusement"-adverb-fr "valore"-adverb-eo
"penige"-adverb-eo "coûteusement"-adverb-fr
"valore"-adverb-eo "coûteusement"-adverb-fr
"kareno"-noun-eo "carène"-noun-fr
"carène"-noun-fr "kareno"-noun-eo
"kareo"-noun-eo "carry"-noun-fr
"kareo"-noun-eo "cary"-noun-fr
"carry"-noun-fr "kareo"-noun-eo
"cary"-noun-fr "kareo"-noun-eo
"kareso"-noun-eo "effleurement"-noun-fr
"effleurement"-noun-fr "kareso"-noun-eo
"kariljono"-noun-eo "carillon"-noun-fr
"carillon"-noun-fr "kariljono"-noun-eo
"kariofilo"-noun-eo "clou de girofle"-noun-fr
"clou de girofle"-noun-fr "kariofilo"-noun-eo
"karisme"-adverb-eo "charismatiquement"-adverb-fr
"charismatiquement"-adverb-fr "karisme"-adverb-eo
"karitate"-adverb-eo "charitablement"-adverb-fr
"karitate"-adverb-eo "caritativement"-adverb-fr
"charitablement"-adverb-fr "karitate"-adverb-eo
"caritativement"-adverb-fr "karitate"-adverb-eo
"karitato"-noun-eo "amour du prochain"-noun-fr
"amour du prochain"-noun-fr "karitato"-noun-eo
"karmezina"-adjective-eo "cramoisi"-adjective-fr
"karmezina"-adjective-eo "rouge foncé"-adjective-fr
"cramoisi"-adjective-fr "karmezina"-adjective-eo
"rouge foncé"-adjective-fr "karmezina"-adjective-eo
"karmezino"-noun-eo "couleur cramoisie"-noun-fr
"karmezino"-noun-eo "rouge foncé"-noun-fr
"couleur cramoisie"-noun-fr "karmezino"-noun-eo
"rouge foncé"-noun-fr "karmezino"-noun-eo
"karmo"-noun-eo "karma"-noun-fr
"karma"-noun-fr "karmo"-noun-eo
"karobo"-noun-eo "carouge"-noun-fr
"carouge"-noun-fr "karobo"-noun-eo
"karolida"-adjective-eo "caroline"-adjective-fr
"caroline"-adjective-fr "karolida"-adjective-eo
"karolido"-noun-eo "Carolingien"-noun-fr
"Carolingien"-noun-fr "karolido"-noun-eo
"kartelo"-noun-eo "cartel"-noun-fr
"cartel"-noun-fr "kartelo"-noun-eo
"kartezia"-adjective-eo "de Descartes"-adjective-fr
"de Descartes"-adjective-fr "kartezia"-adjective-eo
"kartezia folio"-noun-eo "folium de Descartes"-noun-fr
"folium de Descartes"-noun-fr "kartezia folio"-noun-eo
"kartezia produto"-noun-eo "produit cartésien"-noun-fr
"produit cartésien"-noun-fr "kartezia produto"-noun-eo
"kartvelo"-noun-eo "Géorgien"-noun-fr
"Géorgien"-noun-fr "kartvelo"-noun-eo
"karuselo"-noun-eo "manège"-noun-fr
"manège"-noun-fr "karuselo"-noun-eo
"kaŝa"-adjective-eo "subreptice"-adjective-fr
"subreptice"-adjective-fr "kaŝa"-adjective-eo
"kasacia kortumo"-noun-eo "court de cassation"-noun-fr
"court de cassation"-noun-fr "kasacia kortumo"-noun-eo
"kaŝe"-adverb-eo "en tapinois"-adverb-fr
"kaŝe"-adverb-eo "subrepticement"-adverb-fr
"en tapinois"-adverb-fr "kaŝe"-adverb-eo
"subrepticement"-adverb-fr "kaŝe"-adverb-eo
"kaŝejo"-noun-eo "cache"-noun-fr
"kaŝejo"-noun-eo "planque"-noun-fr
"cache"-noun-fr "kaŝejo"-noun-eo
"cache"-noun-fr "kaŝilo"-noun-eo
"planque"-noun-fr "kaŝejo"-noun-eo
"kaŝilo"-noun-eo "cache"-noun-fr
"kaŝema"-adjective-eo "dissimulateur"-adjective-fr
"kaŝema"-adjective-eo "cachottier"-adjective-fr
"dissimulateur"-adjective-fr "kaŝema"-adjective-eo
"cachottier"-adjective-fr "kaŝema"-adjective-eo
"kaskado"-noun-eo "chapelet"-noun-fr
"kaskado"-noun-eo "suite ininterrompue"-noun-fr
"chapelet"-noun-fr "kaskado"-noun-eo
"suite ininterrompue"-noun-fr "kaskado"-noun-eo
"kastanjeto"-noun-eo "castagnettes"-noun-fr
"castagnettes"-noun-fr "kastanjeto"-noun-eo
"kastiliano"-noun-eo "Castillan"-noun-fr
"Castillan"-noun-fr "kastiliano"-noun-eo
"Castillan"-noun-fr "kastilo"-noun-eo
"kastilo"-noun-eo "Castillan"-noun-fr
"katafalko"-noun-eo "catafalque"-noun-fr
"catafalque"-noun-fr "katafalko"-noun-eo
"kataklismo"-noun-eo "cataclysme"-noun-fr
"kataklismo"-noun-eo "catastrophe naturelle"-noun-fr
"cataclysme"-noun-fr "kataklismo"-noun-eo
"catastrophe naturelle"-noun-fr "kataklismo"-noun-eo
"katalepsio"-noun-eo "catalepsie"-noun-fr
"catalepsie"-noun-fr "katalepsio"-noun-eo
"kataluno"-noun-eo "Catalan"-noun-fr
"Catalan"-noun-fr "kataluno"-noun-eo
"kataplasmo"-noun-eo "cataplasme"-noun-fr
"cataplasme"-noun-fr "kataplasmo"-noun-eo
"kategoria"-adjective-eo "de catégorie"-adjective-fr
"kategoria"-adjective-eo "sans équivoque"-adjective-fr
"kategoria"-adjective-eo "sans réplique"-adjective-fr
"de catégorie"-adjective-fr "kategoria"-adjective-eo
"sans équivoque"-adjective-fr "kategoria"-adjective-eo
"sans réplique"-adjective-fr "kategoria"-adjective-eo
"catéchiste"-noun-fr "kateĥizisto"-noun-eo
"catéchiste"-noun-fr "katekisto"-noun-eo
"kateĥizisto"-noun-eo "catéchiste"-noun-fr
"katekisto"-noun-eo "catéchiste"-noun-fr
"faire le catéchisme"-verb-fr "katekizi"-verb-eo
"katekizi"-verb-eo "faire le catéchisme"-verb-fr
"katekizi"-verb-eo "catéchiser"-verb-fr
"catéchiser"-verb-fr "katekizi"-verb-eo
"kateĥizo"-noun-eo "catéchisation"-noun-fr
"catéchisation"-noun-fr "kateĥizo"-noun-eo
"kateno"-noun-eo "chainette"-noun-fr
"chainette"-noun-fr "kateno"-noun-eo
"kateto"-noun-eo "côté de l'angle droit"-noun-fr
"côté de l'angle droit"-noun-fr "kateto"-noun-eo
"katizo"-noun-eo "cati"-noun-fr
"katizo"-noun-eo "catissage"-noun-fr
"cati"-noun-fr "katizo"-noun-eo
"catissage"-noun-fr "katizo"-noun-eo
"katodo"-noun-eo "électrode négative"-noun-fr
"électrode négative"-noun-fr "katodo"-noun-eo
"katuno"-noun-eo "cotonnade"-noun-fr
"katuno"-noun-eo "toile de coton"-noun-fr
"cotonnade"-noun-fr "katuno"-noun-eo
"toile de coton"-noun-fr "katuno"-noun-eo
"kaŭcii"-verb-eo "porter caution"-verb-fr
"porter caution"-verb-fr "kaŭcii"-verb-eo
"kaŭri"-verb-eo "être tapi"-verb-fr
"kaŭri"-verb-eo "tenir accroupi"-verb-fr
"être tapi"-verb-fr "kaŭri"-verb-eo
"tenir accroupi"-verb-fr "kaŭri"-verb-eo
"cautère"-noun-fr "kaŭterizilo"-noun-eo
"kaŭterizilo"-noun-eo "cautère"-noun-fr
"creux"-adjective-fr "senenhava"-adjective-eo
"creux"-adjective-fr "kava"-adjective-eo
"creux"-adjective-fr "kaverna"-adjective-eo
"encaissé"-adjective-fr "kava"-adjective-eo
"kaverna"-adjective-eo "creux"-adjective-fr
"kaverna"-adjective-eo "de caverne"-adjective-fr
"kavaĵo"-noun-eo "renfoncement"-noun-fr
"renfoncement"-noun-fr "kavaĵo"-noun-eo
"kave"-adverb-eo "creusement"-adverb-fr
"creusement"-adverb-fr "kave"-adverb-eo
"de caverne"-adjective-fr "kaverna"-adjective-eo
"kavernhomo"-noun-eo "homme des cavernes"-noun-fr
"homme des cavernes"-noun-fr "kavernhomo"-noun-eo
"kazaĥo"-noun-eo "Kazakh"-noun-fr
"Kazakh"-noun-fr "kazaĥo"-noun-eo
"kazeino"-noun-eo "caséine"-noun-fr
"caséine"-noun-fr "kazeino"-noun-eo
"kazeo"-noun-eo "caillé"-noun-fr
"caillé"-noun-fr "kazeo"-noun-eo
"kazuistiko"-noun-eo "casuistique"-noun-fr
"casuistique"-noun-fr "kazuistiko"-noun-eo
"kb"-noun-eo "kb"-noun-fr
"kb"-noun-fr "kb"-noun-eo
"kB"-noun-eo "kB"-noun-fr
"kB"-noun-fr "kB"-noun-eo
"KBC Group"-properNoun-eo "KBC Group"-properNoun-fr
"KBC Group"-properNoun-fr "KBC Group"-properNoun-eo
"kcal"-noun-eo "kcal"-noun-fr
"kcal"-noun-fr "kcal"-noun-eo
"KDDI"-properNoun-eo "KDDI"-properNoun-fr
"KDDI"-properNoun-fr "KDDI"-properNoun-eo
"Kebekio"-properNoun-eo "le Québec"-properNoun-fr
"le Québec"-properNoun-fr "Kebekio"-properNoun-eo
"jeu de quilles"-noun-fr "kegloludo"-noun-eo
"kegloludo"-noun-eo "jeu de quilles"-noun-fr
"kejli"-verb-eo "cheviller"-verb-fr
"cheviller"-verb-fr "kejli"-verb-eo
"kejnsismo"-noun-eo "keynésianisme"-noun-fr
"keynésianisme"-noun-fr "kejnsismo"-noun-eo
"gâteau sec"-noun-fr "krakeno"-noun-eo
"krakeno"-noun-eo "gâteau sec"-noun-fr
"krakeno"-noun-eo "croquet"-noun-fr
"kelisto"-noun-eo "préposé aux vins"-noun-fr
"kelisto"-noun-eo "sommelier"-noun-fr
"préposé aux vins"-noun-fr "kelisto"-noun-eo
"sommelier"-noun-fr "kelisto"-noun-eo
"kelnero"-noun-eo "garçon de café"-noun-fr
"garçon de café"-noun-fr "kelnero"-noun-eo
"keno"-noun-eo "bois résineux"-noun-fr
"bois résineux"-noun-fr "keno"-noun-eo
"kepo"-noun-eo "képi"-noun-fr
"képi"-noun-fr "kepo"-noun-eo
"kermeso"-noun-eo "kermesse"-noun-fr
"kermesse"-noun-fr "kermeso"-noun-eo
"kesto"-noun-eo "boite"-noun-fr
"boite"-noun-fr "kesto"-noun-eo
"KFW"-properNoun-eo "KFW"-properNoun-fr
"KFW"-properNoun-fr "KFW"-properNoun-eo
"KFW Bankengruppe"-properNoun-eo "KFW Bankengruppe"-properNoun-fr
"KFW Bankengruppe"-properNoun-fr "KFW Bankengruppe"-properNoun-eo
"quel que soit"-pronoun-fr "kiu ajn"-pronoun-eo
"kiu ajn"-pronoun-eo "quel que soit"-pronoun-fr
"kial"-adverb-eo "pour quelle raison"-adverb-fr
"pour quelle raison"-adverb-fr "kial"-adverb-eo
"kiamaniere"-adverb-eo "de quelle façon"-adverb-fr
"kiamaniere"-adverb-eo "de quelle manière"-adverb-fr
"de quelle façon"-adverb-fr "kiamaniere"-adverb-eo
"de quelle façon"-adverb-fr "kiel"-adverb-eo
"de quelle manière"-adverb-fr "kiamaniere"-adverb-eo
"de quelle manière"-adverb-fr "kiel"-adverb-eo
"kiel"-adverb-eo "de quelle façon"-adverb-fr
"kiel"-adverb-eo "de quelle manière"-adverb-fr
"kidnapo"-noun-eo "kidnapping"-noun-fr
"kidnapping"-noun-fr "kidnapo"-noun-eo
"kie"-adverb-eo "en quel lieu"-adverb-fr
"en quel lieu"-adverb-fr "kie"-adverb-eo
"kilokalorio"-noun-eo "grande calorie"-noun-fr
"kilokalorio"-noun-eo "kilocalorie"-noun-fr
"grande calorie"-noun-fr "kilokalorio"-noun-eo
"kilocalorie"-noun-fr "kilokalorio"-noun-eo
"kilovato"-noun-eo "kilowatt"-noun-fr
"kilowatt"-noun-fr "kilovato"-noun-eo
"kilovolto"-noun-eo "kilovolt"-noun-fr
"kilovolt"-noun-fr "kilovolto"-noun-eo
"kilto"-noun-eo "kilt"-noun-fr
"kilt"-noun-fr "kilto"-noun-eo
"Kimberly-Clark"-properNoun-eo "Kimberly-Clark"-properNoun-fr
"Kimberly-Clark"-properNoun-fr "Kimberly-Clark"-properNoun-eo
"Kimrio"-properNoun-eo "pays de Galles"-properNoun-fr
"pays de Galles"-properNoun-fr "Kimrio"-properNoun-eo
"kimro"-noun-eo "Gallois"-noun-fr
"Gallois"-noun-fr "kimro"-noun-eo
"kinejo"-noun-eo "salle de cinéma"-noun-fr
"salle de cinéma"-noun-fr "kinejo"-noun-eo
"kinematiko"-noun-eo "cinématique"-noun-fr
"cinématique"-noun-fr "kinematiko"-noun-eo
"kinematografo"-noun-eo "projecteur de cinéma"-noun-fr
"projecteur de cinéma"-noun-fr "kinematografo"-noun-eo
"kinino"-noun-eo "cytokinine"-noun-fr
"kinino"-noun-eo "kinine"-noun-fr
"cytokinine"-noun-fr "kinino"-noun-eo
"kinine"-noun-fr "kinino"-noun-eo
"kinkono"-noun-eo "quinquina"-noun-fr
"quinquina"-noun-fr "kinkono"-noun-eo
"kinostudio"-noun-eo "studio de cinéma"-noun-fr
"studio de cinéma"-noun-fr "kinostudio"-noun-eo
"kiosko"-noun-eo "gloriette"-noun-fr
"gloriette"-noun-fr "kiosko"-noun-eo
"gloriette"-noun-fr "laŭbo"-noun-eo
"laŭbo"-noun-eo "gloriette"-noun-fr
"Kipro"-properNoun-eo "Chipre"-properNoun-fr
"Chipre"-properNoun-fr "Kipro"-properNoun-eo
"Kirgizio"-properNoun-eo "Kirghizstan"-properNoun-fr
"Kirghizstan"-properNoun-fr "Kirgizio"-properNoun-eo
"kirgizo"-noun-eo "Kirghiz"-noun-fr
"Kirghiz"-noun-fr "kirgizo"-noun-eo
"Kirin"-properNoun-eo "Kirin"-properNoun-fr
"Kirin"-properNoun-fr "Kirin"-properNoun-eo
"Kirin Holdings"-properNoun-eo "Kirin Holdings"-properNoun-fr
"Kirin Holdings"-properNoun-fr "Kirin Holdings"-properNoun-eo
"kirli"-verb-eo "faire tourbillonner"-verb-fr
"kirli"-verb-eo "touiller"-verb-fr
"faire tourbillonner"-verb-fr "kirli"-verb-eo
"touiller"-verb-fr "kirli"-verb-eo
"kirlo"-noun-eo "maelström"-noun-fr
"kirlo"-noun-eo "rotationnel"-noun-fr
"maelström"-noun-fr "kirlo"-noun-eo
"rotationnel"-noun-fr "kirlo"-noun-eo
"kiso"-noun-eo "bécot"-noun-fr
"bécot"-noun-fr "kiso"-noun-eo
"kitelo"-noun-eo "souquenille"-noun-fr
"souquenille"-noun-fr "kitelo"-noun-eo
"kiu"-pronoun-eo "lequel"-pronoun-fr
"lequel"-pronoun-fr "kiu"-pronoun-eo
"lequel"-pronoun-fr "kiu"-relativePronoun-eo
"kiu"-relativePronoun-eo "lequel"-pronoun-fr
"klabo"-noun-eo "gigot"-noun-fr
"gigot"-noun-fr "klabo"-noun-eo
"klafto"-noun-eo "brasse anglaise"-noun-fr
"klafto"-noun-eo "toise"-noun-fr
"brasse anglaise"-noun-fr "klafto"-noun-eo
"toise"-noun-fr "klafto"-noun-eo
"klakĉapelo"-noun-eo "chapeau claque"-noun-fr
"klakĉapelo"-noun-eo "claque"-noun-fr
"klakĉapelo"-noun-eo "gibus"-noun-fr
"chapeau claque"-noun-fr "klakĉapelo"-noun-eo
"claque"-noun-fr "klakĉapelo"-noun-eo
"gibus"-noun-fr "klakĉapelo"-noun-eo
"klakilo"-noun-eo "claquette"-noun-fr
"klakilo"-noun-eo "claquoir"-noun-fr
"claquette"-noun-fr "klakilo"-noun-eo
"claquoir"-noun-fr "klakilo"-noun-eo
"klara"-adjective-eo "conservez votre clairvoyance"-adjective-fr
"conservez votre clairvoyance"-adjective-fr "klara"-adjective-eo
"klarioni"-verb-eo "claironner"-verb-fr
"claironner"-verb-fr "klarioni"-verb-eo
"klarvida"-adjective-eo "claivoyant"-adjective-fr
"claivoyant"-adjective-fr "klarvida"-adjective-eo
"klaso"-noun-eo "standing"-noun-fr
"standing"-noun-fr "klaso"-noun-eo
"klaviklo"-noun-eo "clavicule"-noun-fr
"clavicule"-noun-fr "klaviklo"-noun-eo
"klavikordo"-noun-eo "manicordion"-noun-fr
"manicordion"-noun-fr "klavikordo"-noun-eo
"instruit"-adjective-fr "klera"-adjective-eo
"lettré"-adjective-fr "klera"-adjective-eo
"klerismo"-noun-eo "Lumières"-noun-fr
"Lumières"-noun-fr "klerismo"-noun-eo
"kliko"-noun-eo "cliquet"-noun-fr
"cliquet"-noun-fr "kliko"-noun-eo
"Kline"-properNoun-eo "Kline"-properNoun-fr
"Kline"-properNoun-fr "Kline"-properNoun-eo
"kliŝaĵo"-noun-eo "épreuve négative"-noun-fr
"kliŝaĵo"-noun-eo "lieu commun"-noun-fr
"kliŝaĵo"-noun-eo "poncif"-noun-fr
"épreuve négative"-noun-fr "kliŝaĵo"-noun-eo
"épreuve négative"-noun-fr "kliŝo"-noun-eo
"lieu commun"-noun-fr "kliŝaĵo"-noun-eo
"lieu commun"-noun-fr "kliŝo"-noun-eo
"poncif"-noun-fr "kliŝaĵo"-noun-eo
"poncif"-noun-fr "kliŝo"-noun-eo
"kliŝo"-noun-eo "épreuve négative"-noun-fr
"kliŝo"-noun-eo "lieu commun"-noun-fr
"kliŝo"-noun-eo "poncif"-noun-fr
"klistero"-noun-eo "clystère"-noun-fr
"klistero"-noun-eo "lavement"-noun-fr
"clystère"-noun-fr "klistero"-noun-eo
"lavement"-noun-fr "klistero"-noun-eo
"kloako"-noun-eo "fosse septique"-noun-fr
"kloako"-noun-eo "quartier malfamé"-noun-fr
"fosse septique"-noun-fr "kloako"-noun-eo
"quartier malfamé"-noun-fr "kloako"-noun-eo
"klopoda"-adjective-eo "qui cause des tracas"-adjective-fr
"qui cause des tracas"-adjective-fr "klopoda"-adjective-eo
"kloroformi"-verb-eo "chloroformer"-verb-fr
"chloroformer"-verb-fr "kloroformi"-verb-eo
"kluĉi"-verb-eo "embrayer"-verb-fr
"embrayer"-verb-fr "kluĉi"-verb-eo
"kluĉopedalo"-noun-eo "pédale d'embrayage"-noun-fr
"pédale d'embrayage"-noun-fr "kluĉopedalo"-noun-eo
"kluki"-verb-eo "caqueter"-verb-fr
"caqueter"-verb-fr "kluki"-verb-eo
"km²"-noun-eo "km²"-noun-fr
"km²"-noun-fr "km²"-noun-eo
"knalo"-noun-eo "claquement"-noun-fr
"claquement"-noun-fr "knalo"-noun-eo
"knari"-verb-eo "couiner"-verb-fr
"couiner"-verb-fr "knari"-verb-eo
"knarilo"-noun-eo "crécelle"-noun-fr
"crécelle"-noun-fr "knarilo"-noun-eo
"ko"-noun-eo "ko"-noun-fr
"ko"-noun-fr "ko"-noun-eo
"kobajo"-noun-eo "cobaye"-noun-fr
"kobajo"-noun-eo "cochon d'Inde"-noun-fr
"cobaye"-noun-fr "kobajo"-noun-eo
"cochon d'Inde"-noun-fr "kobajo"-noun-eo
"Kobe Steel"-properNoun-eo "Kobe Steel"-properNoun-fr
"Kobe Steel"-properNoun-fr "Kobe Steel"-properNoun-eo
"Koç"-properNoun-eo "Koç"-properNoun-fr
"Koç"-properNoun-fr "Koç"-properNoun-eo
"koĉenilo"-noun-eo "cochenille"-noun-fr
"cochenille"-noun-fr "koĉenilo"-noun-eo
"Koç Holding"-properNoun-eo "Koç Holding"-properNoun-fr
"Koç Holding"-properNoun-fr "Koç Holding"-properNoun-eo
"kodekso"-noun-eo "pharmacopée officielle"-noun-fr
"pharmacopée officielle"-noun-fr "kodekso"-noun-eo
"kodi"-verb-eo "encoder"-verb-fr
"encoder"-verb-fr "kodi"-verb-eo
"kodicilo"-noun-eo "codicille"-noun-fr
"codicille"-noun-fr "kodicilo"-noun-eo
"kodo"-noun-eo "encodage"-noun-fr
"kodo"-noun-eo "identifiant"-noun-fr
"encodage"-noun-fr "kodo"-noun-eo
"identifiant"-noun-fr "kodo"-noun-eo
"kohera"-adjective-eo "formant un bloc"-adjective-fr
"kohera"-adjective-eo "qui se tient"-adjective-fr
"formant un bloc"-adjective-fr "kohera"-adjective-eo
"qui se tient"-adjective-fr "kohera"-adjective-eo
"Kohl's"-properNoun-eo "Kohl's"-properNoun-fr
"Kohl's"-properNoun-fr "Kohl's"-properNoun-eo
"kojono"-noun-eo "burne"-noun-fr
"kojono"-noun-eo "coucougnette"-noun-fr
"kojono"-noun-eo "couille"-noun-fr
"kojono"-noun-eo "valseuse"-noun-fr
"burne"-noun-fr "kojono"-noun-eo
"coucougnette"-noun-fr "kojono"-noun-eo
"couille"-noun-fr "kojono"-noun-eo
"valseuse"-noun-fr "kojono"-noun-eo
"kokardo"-noun-eo "cocarde"-noun-fr
"cocarde"-noun-fr "kokardo"-noun-eo
"kokcigo"-noun-eo "coccyx"-noun-fr
"coccyx"-noun-fr "kokcigo"-noun-eo
"kokeriko"-noun-eo "cocorico"-noun-fr
"cocorico"-noun-fr "kokeriko"-noun-eo
"kokluŝo"-noun-eo "coqueluche"-noun-fr
"coqueluche"-noun-fr "kokluŝo"-noun-eo
"kokri"-verb-eo "cocufier"-verb-fr
"kokri"-verb-eo "faire porter les cornes"-verb-fr
"cocufier"-verb-fr "kokri"-verb-eo
"faire porter les cornes"-verb-fr "kokri"-verb-eo
"kokrito"-noun-eo "mari trompé"-noun-fr
"mari trompé"-noun-fr "kokrito"-noun-eo
"koksalgio"-noun-eo "coxalgie"-noun-fr
"coxalgie"-noun-fr "koksalgio"-noun-eo
"kolapsi"-verb-eo "affaler"-verb-fr
"kolapsi"-verb-eo "crouler"-verb-fr
"kolapsi"-verb-eo "être victime d'un collapsus"-verb-fr
"kolapsi"-verb-eo "dégringoler"-verb-fr
"affaler"-verb-fr "kolapsi"-verb-eo
"crouler"-verb-fr "kolapsi"-verb-eo
"être victime d'un collapsus"-verb-fr "kolapsi"-verb-eo
"dégringoler"-verb-fr "kolapsi"-verb-eo
"collapsus"-noun-fr "kolapso"-noun-eo
"kolektado"-noun-eo "ramassage"-noun-fr
"ramassage"-noun-fr "kolektado"-noun-eo
"kolekto"-noun-eo "cueillette"-noun-fr
"kolekto"-noun-eo "collectage"-noun-fr
"cueillette"-noun-fr "kolekto"-noun-eo
"collectage"-noun-fr "kolekto"-noun-eo
"kolere"-adverb-eo "en colère"-adverb-fr
"en colère"-adverb-fr "kolere"-adverb-eo
"kolerema"-adjective-eo "emporté"-adjective-fr
"kolerema"-adjective-eo "irrascible"-adjective-fr
"kolerema"-adjective-eo "coléreux"-adjective-fr
"emporté"-adjective-fr "kolerema"-adjective-eo
"irrascible"-adjective-fr "kolerema"-adjective-eo
"coléreux"-adjective-fr "kolerema"-adjective-eo
"kolero"-noun-eo "courroux"-noun-fr
"kolero"-noun-eo "emportement"-noun-fr
"kolero"-noun-eo "rogne"-noun-fr
"courroux"-noun-fr "kolero"-noun-eo
"emportement"-noun-fr "kolero"-noun-eo
"rogne"-noun-fr "kolero"-noun-eo
"kolibro"-noun-eo "colibri"-noun-fr
"kolibro"-noun-eo "oiseau-mouche"-noun-fr
"colibri"-noun-fr "kolibro"-noun-eo
"colibri"-noun-fr "muŝbirdo"-noun-eo
"oiseau-mouche"-noun-fr "kolibro"-noun-eo
"oiseau-mouche"-noun-fr "muŝbirdo"-noun-eo
"muŝbirdo"-noun-eo "colibri"-noun-fr
"muŝbirdo"-noun-eo "oiseau-mouche"-noun-fr
"emboutir"-verb-fr "kolizii"-verb-eo
"rentrer dans"-verb-fr "kolizii"-verb-eo
"tamponner"-verb-fr "kolizii"-verb-eo
"télescoper"-verb-fr "kolizii"-verb-eo
"percuter"-verb-fr "kolizii"-verb-eo
"tamponnement"-noun-fr "kolizio"-noun-eo
"télescopage"-noun-fr "kolizio"-noun-eo
"kolocinto"-noun-eo "coloquinte"-noun-fr
"coloquinte"-noun-fr "kolocinto"-noun-eo
"coloquinte"-noun-fr "kolokinto"-noun-eo
"kolokinto"-noun-eo "coloquinte"-noun-fr
"kolofono"-noun-eo "colophane"-noun-fr
"colophane"-noun-fr "kolofono"-noun-eo
"koloida"-adjective-eo "colloïdal"-adjective-fr
"colloïdal"-adjective-fr "koloida"-adjective-eo
"kolokasio"-noun-eo "chou de chine"-noun-fr
"kolokasio"-noun-eo "colocase"-noun-fr
"chou de chine"-noun-fr "kolokasio"-noun-eo
"colocase"-noun-fr "kolokasio"-noun-eo
"kolombo"-noun-eo "colombe"-noun-fr
"colombe"-noun-fr "kolombo"-noun-eo
"kolonianto"-noun-eo "colonisateur"-noun-fr
"colonisateur"-noun-fr "kolonianto"-noun-eo
"koloraturo"-noun-eo "colorature"-noun-fr
"colorature"-noun-fr "koloraturo"-noun-eo
"koloro"-noun-eo "teinte"-noun-fr
"teinte"-noun-fr "koloro"-noun-eo
"kolosa"-adjective-eo "herculéen"-adjective-fr
"herculéen"-adjective-fr "kolosa"-adjective-eo
"kolostro"-noun-eo "colostrum"-noun-fr
"colostrum"-noun-fr "kolostro"-noun-eo
"kolportado"-noun-eo "colportage"-noun-fr
"colportage"-noun-fr "kolportado"-noun-eo
"kolporti"-verb-eo "colporter"-verb-fr
"colporter"-verb-fr "kolporti"-verb-eo
"colporteur"-noun-fr "kolportisto"-noun-eo
"vendeur ambulant"-noun-fr "kolportisto"-noun-eo
"koltuko"-noun-eo "cache-nez"-noun-fr
"cache-nez"-noun-fr "koltuko"-noun-eo
"conjuguaison"-noun-fr "kombino"-noun-eo
"kombino"-noun-eo "conjuguaison"-noun-fr
"kombinatoriko"-noun-eo "analyse combinatoire"-noun-fr
"analyse combinatoire"-noun-fr "kombinatoriko"-noun-eo
"komedia"-adjective-eo "comédien"-adjective-fr
"komedia"-adjective-eo "de comédie"-adjective-fr
"comédien"-adjective-fr "komedia"-adjective-eo
"de comédie"-adjective-fr "komedia"-adjective-eo
"komenti"-verb-eo "faire le commentaire"-verb-fr
"faire le commentaire"-verb-fr "komenti"-verb-eo
"komercaĵo"-noun-eo "denrée"-noun-fr
"denrée"-noun-fr "komercaĵo"-noun-eo
"komika"-adjective-eo "cocasse"-adjective-fr
"cocasse"-adjective-fr "komika"-adjective-eo
"komikeco"-noun-eo "cocasserie"-noun-fr
"komikeco"-noun-eo "drôlerie"-noun-fr
"cocasserie"-noun-fr "komikeco"-noun-eo
"drôlerie"-noun-fr "komikeco"-noun-eo
"komikulo"-noun-eo "rigolo"-noun-fr
"rigolo"-noun-fr "komikulo"-noun-eo
"komisiado"-noun-eo "commissionnement"-noun-fr
"commissionnement"-noun-fr "komisiado"-noun-eo
"commissionnaire"-noun-fr "komisiisto"-noun-eo
