"quelque"-determiner-fr "qualque"-determiner-oc
"parar"-verb-oc "arrêter"-verb-fr
"suspéner"-verb-oc "suspendre"-verb-fr
"suspendre"-verb-fr "suspéner"-verb-oc
"annuler"-verb-fr "anullar"-verb-oc
"anullar"-verb-oc "annuler"-verb-fr
"maridar"-verb-oc "marier"-verb-fr
"marier"-verb-fr "maridar"-verb-oc
"comprométer"-verb-oc "compromettre"-verb-fr
"compromettre"-verb-fr "comprométer"-verb-oc
"compromettre"-verb-fr "comprometre"-verb-oc
"comprometre"-verb-oc "compromettre"-verb-fr
"exposer"-verb-fr "expausar"-verb-oc
"expausar"-verb-oc "exposer"-verb-fr
"crebar"-verb-oc "exploiter"-verb-fr
"exploiter"-verb-fr "crebar"-verb-oc
"exploiter"-verb-fr "espetar"-verb-oc
"espetar"-verb-oc "exploiter"-verb-fr
"esclatar"-verb-oc "éclater"-verb-fr
"éclater"-verb-fr "esclatar"-verb-oc
"suffoquer"-verb-fr "acalorar"-verb-oc
"acalorar"-verb-oc "suffoquer"-verb-fr
"listar"-verb-oc "lister"-verb-fr
"lister"-verb-fr "listar"-verb-oc
"munir"-verb-fr "provedir"-verb-oc
"provedir"-verb-oc "munir"-verb-fr
"provedir"-verb-oc "pourvoir"-verb-fr
"pourvoir"-verb-fr "provedir"-verb-oc
"investir"-verb-oc "investir"-verb-fr
"investir"-verb-fr "investir"-verb-oc
"practic"-adjective-oc "pratique"-adjective-fr
"pratique"-adjective-fr "practic"-adjective-oc
"mauvais"-adjective-fr "marrit"-adjective-oc
"marrit"-adjective-oc "mauvais"-adjective-fr
"vacant"-adjective-oc "vacant"-adjective-fr
"vacant"-adjective-fr "vacant"-adjective-oc
"fictif"-adjective-fr "fictiu"-adjective-oc
"fictiu"-adjective-oc "fictif"-adjective-fr
"imaginari"-adjective-oc "imaginaire"-adjective-fr
"imaginaire"-adjective-fr "imaginari"-adjective-oc
"vide"-adjective-fr "vuèg"-adjective-oc
"vuèg"-adjective-oc "vide"-adjective-fr
"desèrt"-adjective-oc "désert"-adjective-fr
"désert"-adjective-fr "desèrt"-adjective-oc
"court"-adjective-fr "cuert"-adjective-oc
"cuert"-adjective-oc "court"-adjective-fr
"aisé"-adjective-fr "aisit"-adjective-oc
"aisit"-adjective-oc "aisé"-adjective-fr
"aisit"-adjective-oc "facile"-adjective-fr
"facil"-adjective-oc "facile"-adjective-fr
"facile"-adjective-fr "aisit"-adjective-oc
"facile"-adjective-fr "facil"-adjective-oc
"urgent"-adjective-oc "urgent"-adjective-fr
"urgent"-adjective-fr "urgent"-adjective-oc
"extrèm"-adjective-oc "extrême"-adjective-fr
"extrême"-adjective-fr "extrèm"-adjective-oc
"intens"-adjective-oc "intense"-adjective-fr
"intense"-adjective-fr "intens"-adjective-oc
"segondari"-adjective-oc "secondaire"-adjective-fr
"secondaire"-adjective-fr "segondari"-adjective-oc
"adjoint"-adjective-fr "adjunt"-adjective-oc
"adjunt"-adjective-oc "adjoint"-adjective-fr
"immobil"-adjective-oc "immobile"-adjective-fr
"immobile"-adjective-fr "immobil"-adjective-oc
"permanent"-adjective-fr "permanent"-adjective-oc
"permanent"-adjective-oc "permanent"-adjective-fr
"chaud"-adjective-fr "caud"-adjective-oc
"caud"-adjective-oc "chaud"-adjective-fr
"enthousiaste"-adjective-fr "entosiasta"-adjective-oc
"entosiasta"-adjective-oc "enthousiaste"-adjective-fr
"abil"-adjective-oc "habile"-adjective-fr
"habile"-adjective-fr "abil"-adjective-oc
"generic"-adjective-oc "générique"-adjective-fr
"générique"-adjective-fr "generic"-adjective-oc
"sauvage"-adjective-fr "sauvatge"-adjective-oc
"sauvage"-adjective-fr "salvatge"-adjective-oc
"sauvatge"-adjective-oc "sauvage"-adjective-fr
"salvatge"-adjective-oc "sauvage"-adjective-fr
"fou"-adjective-fr "fòl"-adjective-oc
"fou"-adjective-fr "baug"-adjective-oc
"fòl"-adjective-oc "fou"-adjective-fr
"baug"-adjective-oc "fou"-adjective-fr
"rebèl"-adjective-oc "rebelle"-adjective-fr
"rebelle"-adjective-fr "rebèl"-adjective-oc
"amar"-adjective-oc "amer"-adjective-fr
"amer"-adjective-fr "amar"-adjective-oc
"acid"-adjective-oc "acide"-adjective-fr
"acide"-adjective-fr "acid"-adjective-oc
"afrontar"-verb-oc "affronter"-verb-fr
"affronter"-verb-fr "afrontar"-verb-oc
"violar"-verb-oc "violer"-verb-fr
"violer"-verb-fr "violar"-verb-oc
"ignorar"-verb-oc "ignorer"-verb-fr
"ignorer"-verb-fr "ignorar"-verb-oc
"negligir"-verb-oc "négliger"-verb-fr
"négliger"-verb-fr "negligir"-verb-oc
"obscur"-adjective-fr "escur"-adjective-oc
"escur"-adjective-oc "obscur"-adjective-fr
"dépouiller"-verb-fr "despolhar"-verb-oc
"despolhar"-verb-oc "dépouiller"-verb-fr
"dedusir"-verb-oc "déduire"-verb-fr
"déduire"-verb-fr "dedusir"-verb-oc
"suberpassar"-verb-oc "dépasser"-verb-fr
"dépasser"-verb-fr "suberpassar"-verb-oc
"dépasser"-verb-fr "depassar"-verb-oc
"depassar"-verb-oc "dépasser"-verb-fr
"espenjolar"-verb-oc "pendre"-verb-fr
"pendre"-verb-fr "espenjolar"-verb-oc
"pendre"-verb-fr "penjar"-verb-oc
"penjar"-verb-oc "pendre"-verb-fr
"marcar"-verb-oc "marquer"-verb-fr
"marquer"-verb-fr "marcar"-verb-oc
"marquer"-verb-fr "mercar"-verb-oc
"mercar"-verb-oc "marquer"-verb-fr
"establir"-verb-oc "établir"-verb-fr
"établir"-verb-fr "establir"-verb-oc
"apraiar"-verb-oc "réparer"-verb-fr
"réparer"-verb-fr "apraiar"-verb-oc
"réparer"-verb-fr "reparar"-verb-oc
"reparar"-verb-oc "réparer"-verb-fr
"pur"-adjective-fr "pur"-adjective-oc
"pur"-adjective-oc "pur"-adjective-fr
"plaidejar"-verb-oc "plaider"-verb-fr
"plaider"-verb-fr "plaidejar"-verb-oc
"sauvaguardar"-verb-oc "protéger"-verb-fr
"protéger"-verb-fr "sauvaguardar"-verb-oc
"escapar"-verb-oc "échapper"-verb-fr
"échapper"-verb-fr "escapar"-verb-oc
"joindre"-verb-fr "júnher"-verb-oc
"joindre"-verb-fr "jónher"-verb-oc
"júnher"-verb-oc "joindre"-verb-fr
"jónher"-verb-oc "joindre"-verb-fr
"compléter"-verb-fr "completar"-verb-oc
"completar"-verb-oc "compléter"-verb-fr
"égayer"-verb-fr "alegrar"-verb-oc
"alegrar"-verb-oc "égayer"-verb-fr
"agressif"-adjective-fr "agressiu"-adjective-oc
"agressiu"-adjective-oc "agressif"-adjective-fr
"obligatòri"-adjective-oc "obligatoire"-adjective-fr
"obligatoire"-adjective-fr "obligatòri"-adjective-oc
"inevitable"-adjective-oc "inévitable"-adjective-fr
"inévitable"-adjective-fr "inevitable"-adjective-oc
"indispensable"-adjective-fr "indispensable"-adjective-oc
"indispensable"-adjective-fr "imprescindible"-adjective-oc
"indispensable"-adjective-oc "indispensable"-adjective-fr
"imprescindible"-adjective-oc "indispensable"-adjective-fr
"utilizar"-verb-oc "utiliser"-verb-fr
"utiliser"-verb-fr "utilizar"-verb-oc
"utiliser"-verb-fr "utilisar"-verb-oc
"utilisar"-verb-oc "utiliser"-verb-fr
"dralhar"-verb-oc "fouler"-verb-fr
"fouler"-verb-fr "dralhar"-verb-oc
"compter"-verb-fr "compdar"-verb-oc
"compter"-verb-fr "comptar"-verb-oc
"compdar"-verb-oc "compter"-verb-fr
"comptar"-verb-oc "compter"-verb-fr
"desfilar"-verb-oc "parader"-verb-fr
"desfilar"-verb-oc "défiler"-verb-fr
"parader"-verb-fr "desfilar"-verb-oc
"défiler"-verb-fr "desfilar"-verb-oc
"manipular"-verb-oc "manipuler"-verb-fr
"manipuler"-verb-fr "manipular"-verb-oc
"simpatic"-adjective-oc "sympathique"-adjective-fr
"sympathique"-adjective-fr "simpatic"-adjective-oc
"entrevoir"-verb-fr "entreveire"-verb-oc
"entreveire"-verb-oc "entrevoir"-verb-fr
"pagar"-verb-oc "payer"-verb-fr
"payer"-verb-fr "pagar"-verb-oc
"demandar"-verb-oc "demander"-verb-fr
"demander"-verb-fr "demandar"-verb-oc
"agredir"-verb-oc "agresser"-verb-fr
"agresser"-verb-fr "agredir"-verb-oc
"agresser"-verb-fr "agarrir"-verb-oc
"agarrir"-verb-oc "agresser"-verb-fr
"contracter"-verb-fr "contractar"-verb-oc
"contractar"-verb-oc "contracter"-verb-fr
"être"-verb-fr "èster"-verb-oc
"être"-verb-fr "èsser"-verb-oc
"èster"-verb-oc "être"-verb-fr
"èsser"-verb-oc "être"-verb-fr
"compenser"-verb-fr "compensar"-verb-oc
"compensar"-verb-oc "compenser"-verb-fr
"utile"-adjective-fr "util"-adjective-oc
"util"-adjective-oc "utile"-adjective-fr
"rendable"-adjective-oc "rentable"-adjective-fr
"rentable"-adjective-fr "rendable"-adjective-oc
"filmer"-verb-fr "filmar"-verb-oc
"filmar"-verb-oc "filmer"-verb-fr
"innocent"-adjective-oc "innocent"-adjective-fr
"innocent"-adjective-fr "innocent"-adjective-oc
"compatible"-adjective-oc "compatible"-adjective-fr
"compatible"-adjective-fr "compatible"-adjective-oc
"ramasser"-verb-fr "arremassar"-verb-oc
"ramasser"-verb-fr "apletar"-verb-oc
"arremassar"-verb-oc "ramasser"-verb-fr
"apletar"-verb-oc "ramasser"-verb-fr
"aderir"-verb-oc "adhérer"-verb-fr
"adhérer"-verb-fr "aderir"-verb-oc
"extraire"-verb-fr "extraire"-verb-oc
"extraire"-verb-oc "extraire"-verb-fr
"anonciar"-verb-oc "afficher"-verb-fr
"afficher"-verb-fr "anonciar"-verb-oc
"destinar"-verb-oc "destiner"-verb-fr
"destiner"-verb-fr "destinar"-verb-oc
"energetic"-adjective-oc "énergétique"-adjective-fr
"énergétique"-adjective-fr "energetic"-adjective-oc
"timide"-adjective-fr "timid"-adjective-oc
"timid"-adjective-oc "timide"-adjective-fr
"entrò a"-preposition-oc "jusque"-preposition-fr
"entrò a"-preposition-oc "jusqu'à"-preposition-fr
"jusque"-preposition-fr "entrò a"-preposition-oc
"jusque"-preposition-fr "dinc"-preposition-oc
"jusque"-preposition-fr "juscas"-preposition-oc
"jusque"-preposition-fr "jusca"-preposition-oc
"jusque"-preposition-fr "duscas"-preposition-oc
"jusque"-preposition-fr "dusca"-preposition-oc
"jusque"-preposition-fr "entrò"-preposition-oc
"jusque"-preposition-fr "dinca"-preposition-oc
"jusque"-preposition-fr "fins"-preposition-oc
"jusque"-preposition-fr "denquia"-preposition-oc
"jusqu'à"-preposition-fr "entrò a"-preposition-oc
"jusqu'à"-preposition-fr "dinc"-preposition-oc
"jusqu'à"-preposition-fr "juscas"-preposition-oc
"jusqu'à"-preposition-fr "jusca"-preposition-oc
"jusqu'à"-preposition-fr "duscas"-preposition-oc
"jusqu'à"-preposition-fr "dusca"-preposition-oc
"jusqu'à"-preposition-fr "entrò"-preposition-oc
"jusqu'à"-preposition-fr "dinca"-preposition-oc
"jusqu'à"-preposition-fr "denquia"-preposition-oc
"jusqu'à"-preposition-fr "fins a"-preposition-oc
"jusqu'à"-preposition-fr "enquia"-preposition-oc
"dinc"-preposition-oc "jusque"-preposition-fr
"dinc"-preposition-oc "jusqu'à"-preposition-fr
"juscas"-preposition-oc "jusque"-preposition-fr
"juscas"-preposition-oc "jusqu'à"-preposition-fr
"jusca"-preposition-oc "jusque"-preposition-fr
"jusca"-preposition-oc "jusqu'à"-preposition-fr
"duscas"-preposition-oc "jusque"-preposition-fr
"duscas"-preposition-oc "jusqu'à"-preposition-fr
"dusca"-preposition-oc "jusque"-preposition-fr
"dusca"-preposition-oc "jusqu'à"-preposition-fr
"entrò"-preposition-oc "jusque"-preposition-fr
"entrò"-preposition-oc "jusqu'à"-preposition-fr
"dinca"-preposition-oc "jusque"-preposition-fr
"dinca"-preposition-oc "jusqu'à"-preposition-fr
"fins"-preposition-oc "jusque"-preposition-fr
"denquia"-preposition-oc "jusque"-preposition-fr
"denquia"-preposition-oc "jusqu'à"-preposition-fr
"fins a"-preposition-oc "jusqu'à"-preposition-fr
"enquia"-preposition-oc "jusqu'à"-preposition-fr
"com"-preposition-oc "comme"-preposition-fr
"comme"-preposition-fr "com"-preposition-oc
"comme"-preposition-fr "coma"-preposition-oc
"coma"-preposition-oc "comme"-preposition-fr
"au lieu de"-preposition-fr "al luòc de"-preposition-oc
"au lieu de"-preposition-fr "al lòc de"-preposition-oc
"al luòc de"-preposition-oc "au lieu de"-preposition-fr
"al lòc de"-preposition-oc "au lieu de"-preposition-fr
"malgré"-preposition-fr "a despiet de"-preposition-oc
"malgré"-preposition-fr "maugrat"-preposition-oc
"malgré"-preposition-fr "malgrat"-preposition-oc
"a despiet de"-preposition-oc "malgré"-preposition-fr
"maugrat"-preposition-oc "malgré"-preposition-fr
"malgrat"-preposition-oc "malgré"-preposition-fr
"dètz"-numeral-oc "dix"-numeral-fr
"dix"-numeral-fr "dètz"-numeral-oc
"tresen"-adjective-oc "troisième"-adjective-fr
"troisième"-adjective-fr "tresen"-adjective-oc
"troisième"-adjective-fr "tresau"-adjective-oc
"tresau"-adjective-oc "troisième"-adjective-fr
"e"-coordinatingConjunction-oc "et"-coordinatingConjunction-fr
"et"-coordinatingConjunction-fr "e"-coordinatingConjunction-oc
"mais"-coordinatingConjunction-fr "mas"-coordinatingConjunction-oc
"mais"-coordinatingConjunction-fr "mai"-coordinatingConjunction-oc
"mas"-coordinatingConjunction-oc "mais"-coordinatingConjunction-fr
"mai"-coordinatingConjunction-oc "mais"-coordinatingConjunction-fr
"ò"-coordinatingConjunction-oc "ou"-coordinatingConjunction-fr
"ou"-coordinatingConjunction-fr "ò"-coordinatingConjunction-oc
"ni"-coordinatingConjunction-fr "ni mai"-coordinatingConjunction-oc
"ni"-coordinatingConjunction-fr "ne mai"-coordinatingConjunction-oc
"ni"-coordinatingConjunction-fr "ni"-coordinatingConjunction-oc
"ni mai"-coordinatingConjunction-oc "ni"-coordinatingConjunction-fr
"ne mai"-coordinatingConjunction-oc "ni"-coordinatingConjunction-fr
"ni"-coordinatingConjunction-oc "ni"-coordinatingConjunction-fr
"que"-subordinatingConjunction-oc "que"-subordinatingConjunction-fr
"que"-subordinatingConjunction-fr "que"-subordinatingConjunction-oc
"de plus en plus"-adverb-fr "de mai en mai"-adverb-oc
"de mai en mai"-adverb-oc "de plus en plus"-adverb-fr
"négativement"-adverb-fr "negativament"-adverb-oc
"negativament"-adverb-oc "négativement"-adverb-fr
"ne"-adverb-fr "non"-adverb-oc
"ne"-adverb-fr "pas"-adverb-oc
"non"-adverb-oc "ne"-adverb-fr
"non"-adverb-oc "non"-adverb-fr
"pas"-adverb-oc "ne"-adverb-fr
"pas"-adverb-oc "non"-adverb-fr
"pas"-adverb-oc "pas"-adverb-fr
"non"-adverb-fr "non"-adverb-oc
"non"-adverb-fr "pas"-adverb-oc
"pas"-adverb-fr "pas"-adverb-oc
"toujours"-adverb-fr "tostemp"-adverb-oc
"toujours"-adverb-fr "tostemps"-adverb-oc
"toujours"-adverb-fr "sempre"-adverb-oc
"toujours"-adverb-fr "totjorn"-adverb-oc
"toujours"-adverb-fr "de longa"-adverb-oc
"tostemp"-adverb-oc "toujours"-adverb-fr
"tostemps"-adverb-oc "toujours"-adverb-fr
"sempre"-adverb-oc "toujours"-adverb-fr
"totjorn"-adverb-oc "toujours"-adverb-fr
"de longa"-adverb-oc "toujours"-adverb-fr
"practicament"-adverb-oc "pratiquement"-adverb-fr
"pratiquement"-adverb-fr "practicament"-adverb-oc
"tanpòc"-adverb-oc "non plus"-adverb-fr
"non plus"-adverb-fr "tanpòc"-adverb-oc
"non plus"-adverb-fr "tanpauc"-adverb-oc
"tanpauc"-adverb-oc "non plus"-adverb-fr
"ager"-adverb-oc "hier"-adverb-fr
"hier"-adverb-fr "ager"-adverb-oc
"hier"-adverb-fr "ièr"-adverb-oc
"ièr"-adverb-oc "hier"-adverb-fr
"cette année"-adverb-fr "enguan"-adverb-oc
"cette année"-adverb-fr "ongan"-adverb-oc
"enguan"-adverb-oc "cette année"-adverb-fr
"ongan"-adverb-oc "cette année"-adverb-fr
"alternativement"-adverb-fr "alternativament"-adverb-oc
"alternativament"-adverb-oc "alternativement"-adverb-fr
"deman"-adverb-oc "demain"-adverb-fr
"demain"-adverb-fr "deman"-adverb-oc
"dessus"-adverb-fr "dessús"-adverb-oc
"dessús"-adverb-oc "dessus"-adverb-fr
"dessús"-adverb-oc "au-dessus"-adverb-fr
"au-dessus"-adverb-fr "dessús"-adverb-oc
"naut"-adverb-oc "en dessus"-adverb-fr
"naut"-adverb-oc "en haut"-adverb-fr
"en dessus"-adverb-fr "naut"-adverb-oc
"en dessus"-adverb-fr "tà naut"-adverb-oc
"en haut"-adverb-fr "naut"-adverb-oc
"en haut"-adverb-fr "tà naut"-adverb-oc
"tà naut"-adverb-oc "en dessus"-adverb-fr
"tà naut"-adverb-oc "en haut"-adverb-fr
"partout"-adverb-fr "pertot"-adverb-oc
"pertot"-adverb-oc "partout"-adverb-fr
"alèra"-adverb-oc "alors"-adverb-fr
"alèra"-adverb-oc "lors"-adverb-fr
"alors"-adverb-fr "alèra"-adverb-oc
"alors"-adverb-fr "alavetz"-adverb-oc
"alors"-adverb-fr "alara"-adverb-oc
"lors"-adverb-fr "alèra"-adverb-oc
"lors"-adverb-fr "alara"-adverb-oc
"alavetz"-adverb-oc "alors"-adverb-fr
"alara"-adverb-oc "alors"-adverb-fr
"alara"-adverb-oc "lors"-adverb-fr
"rêve"-noun-fr "sòn"-noun-oc
"rêve"-noun-fr "sòmi"-noun-oc
"rêve"-noun-fr "saunei"-noun-oc
"sòn"-noun-oc "rêve"-noun-fr
"sòmi"-noun-oc "rêve"-noun-fr
"saunei"-noun-oc "rêve"-noun-fr
"tròn"-noun-oc "trône"-noun-fr
"trône"-noun-fr "tròn"-noun-oc
"abelha"-noun-oc "abeille"-noun-fr
"abeille"-noun-fr "abelha"-noun-oc
"espionatge"-noun-oc "espionnage"-noun-fr
"espionnage"-noun-fr "espionatge"-noun-oc
"tenèbra"-noun-oc "ténèbre"-noun-fr
"ténèbre"-noun-fr "tenèbra"-noun-oc
"pessimisme"-noun-oc "pessimisme"-noun-fr
"pessimisme"-noun-fr "pessimisme"-noun-oc
"jurisprudéncia"-noun-oc "jurisprudence"-noun-fr
"jurisprudence"-noun-fr "jurisprudéncia"-noun-oc
"penetracion"-noun-oc "pénétration"-noun-fr
"pénétration"-noun-fr "penetracion"-noun-oc
"popularitat"-noun-oc "popularité"-noun-fr
"popularité"-noun-fr "popularitat"-noun-oc
"evòri"-noun-oc "ivoire"-noun-fr
"ivoire"-noun-fr "evòri"-noun-oc
"aumenatge"-noun-oc "hommage"-noun-fr
"hommage"-noun-fr "aumenatge"-noun-oc
"hommage"-noun-fr "omenatge"-noun-oc
"omenatge"-noun-oc "hommage"-noun-fr
"tomate"-noun-fr "tomata"-noun-oc
"tomata"-noun-oc "tomate"-noun-fr
"jornalisme"-noun-oc "journalisme"-noun-fr
"journalisme"-noun-fr "jornalisme"-noun-oc
"assimilation"-noun-fr "assimilacion"-noun-oc
"assimilacion"-noun-oc "assimilation"-noun-fr
"perfeccion"-noun-oc "perfection"-noun-fr
"perfection"-noun-fr "perfeccion"-noun-oc
"tinta"-noun-oc "encre"-noun-fr
"encre"-noun-fr "tinta"-noun-oc
"encre"-noun-fr "tencha"-noun-oc
"tencha"-noun-oc "encre"-noun-fr
"umiditat"-noun-oc "humidité"-noun-fr
"humidité"-noun-fr "umiditat"-noun-oc
"humidité"-noun-fr "umitat"-noun-oc
"humidité"-noun-fr "imor"-noun-oc
"umitat"-noun-oc "humidité"-noun-fr
"imor"-noun-oc "humidité"-noun-fr
"sudor"-noun-oc "sueur"-noun-fr
"sueur"-noun-fr "sudor"-noun-oc
"sueur"-noun-fr "susor"-noun-oc
"susor"-noun-oc "sueur"-noun-fr
"quimia"-noun-oc "chimie"-noun-fr
"chimie"-noun-fr "quimia"-noun-oc
"biologia"-noun-oc "biologie"-noun-fr
"biologie"-noun-fr "biologia"-noun-oc
"mitologia"-noun-oc "mythologie"-noun-fr
"mythologie"-noun-fr "mitologia"-noun-oc
"mesquita"-noun-oc "mosquée"-noun-fr
"mosquée"-noun-fr "mesquita"-noun-oc
"patriotisme"-noun-oc "patriotisme"-noun-fr
"patriotisme"-noun-fr "patriotisme"-noun-oc
"existéncia"-noun-oc "existence"-noun-fr
"existence"-noun-fr "existéncia"-noun-oc
"teologia"-noun-oc "théologie"-noun-fr
"théologie"-noun-fr "teologia"-noun-oc
"piano"-noun-oc "piano"-noun-fr
"piano"-noun-fr "piano"-noun-oc
"legalitat"-noun-oc "légalité"-noun-fr
"légalité"-noun-fr "legalitat"-noun-oc
"noblesse"-noun-fr "noblesa"-noun-oc
"noblesa"-noun-oc "noblesse"-noun-fr
"molecula"-noun-oc "molécule"-noun-fr
"molécule"-noun-fr "molecula"-noun-oc
"poivre"-noun-fr "pebre"-noun-oc
"pebre"-noun-oc "poivre"-noun-fr
"momia"-noun-oc "momie"-noun-fr
"momie"-noun-fr "momia"-noun-oc
"palha"-noun-oc "paille"-noun-fr
"paille"-noun-fr "palha"-noun-oc
"paysan"-noun-fr "païsan"-noun-oc
"païsan"-noun-oc "paysan"-noun-fr
"constructeur"-noun-fr "constructor"-noun-oc
"constructor"-noun-oc "constructeur"-noun-fr
"tèrratrem"-noun-oc "tremblement de terre"-noun-fr
"tremblement de terre"-noun-fr "tèrratrem"-noun-oc
"marxisme"-noun-oc "marxisme"-noun-fr
"marxisme"-noun-fr "marxisme"-noun-oc
"nazisme"-noun-oc "nazisme"-noun-fr
"nazisme"-noun-fr "nazisme"-noun-oc
"adoption"-noun-fr "adopcion"-noun-oc
"adopcion"-noun-oc "adoption"-noun-fr
"television"-noun-oc "télévision"-noun-fr
"télévision"-noun-fr "television"-noun-oc
"tele"-noun-oc "télé"-noun-fr
"télé"-noun-fr "tele"-noun-oc
"correspondance"-noun-fr "correspondéncia"-noun-oc
"correspondéncia"-noun-oc "correspondance"-noun-fr
"diuendres"-noun-oc "vendredi"-noun-fr
"vendredi"-noun-fr "diuendres"-noun-oc
"vendredi"-noun-fr "divendres"-noun-oc
"divendres"-noun-oc "vendredi"-noun-fr
"deluns"-noun-oc "lundi"-noun-fr
"lundi"-noun-fr "deluns"-noun-oc
"lundi"-noun-fr "diluns"-noun-oc
"diluns"-noun-oc "lundi"-noun-fr
"dimèrcles"-noun-oc "mercredi"-noun-fr
"mercredi"-noun-fr "dimèrcles"-noun-oc
"mercredi"-noun-fr "dimècres"-noun-oc
"dimècres"-noun-oc "mercredi"-noun-fr
"jeudi"-noun-fr "dijaus"-noun-oc
"jeudi"-noun-fr "dijòus"-noun-oc
"dijaus"-noun-oc "jeudi"-noun-fr
"dijòus"-noun-oc "jeudi"-noun-fr
"aeropòrt"-noun-oc "aéroport"-noun-fr
"aéroport"-noun-fr "aeropòrt"-noun-oc
"dimars"-noun-oc "mardi"-noun-fr
"mardi"-noun-fr "dimars"-noun-oc
"optimisme"-noun-oc "optimisme"-noun-fr
"optimisme"-noun-fr "optimisme"-noun-oc
"propaganda"-noun-oc "propagande"-noun-fr
"propagande"-noun-fr "propaganda"-noun-oc
"prostitucion"-noun-oc "prostitution"-noun-fr
"prostitution"-noun-fr "prostitucion"-noun-oc
"nacionalisme"-noun-oc "nationalisme"-noun-fr
"nationalisme"-noun-fr "nacionalisme"-noun-oc
"virus"-noun-oc "virus"-noun-fr
"virus"-noun-fr "virus"-noun-oc
"chantatge"-noun-oc "chantage"-noun-fr
"chantage"-noun-fr "chantatge"-noun-oc
"capitalisme"-noun-oc "capitalisme"-noun-fr
"capitalisme"-noun-fr "capitalisme"-noun-oc
"mortalitat"-noun-oc "mortalité"-noun-fr
"mortalité"-noun-fr "mortalitat"-noun-oc
"admiracion"-noun-oc "admiration"-noun-fr
"admiration"-noun-fr "admiracion"-noun-oc
"pomme de terre"-noun-fr "patana"-noun-oc
"pomme de terre"-noun-fr "trufa"-noun-oc
"patana"-noun-oc "pomme de terre"-noun-fr
"trufa"-noun-oc "pomme de terre"-noun-fr
"lexique"-noun-fr "lexic"-noun-oc
"lexic"-noun-oc "lexique"-noun-fr
"précision"-noun-fr "precision"-noun-oc
"precision"-noun-oc "précision"-noun-fr
"civilizacion"-noun-oc "civilisation"-noun-fr
"civilisation"-noun-fr "civilizacion"-noun-oc
"comunisme"-noun-oc "communisme"-noun-fr
"communisme"-noun-fr "comunisme"-noun-oc
"dinamica"-noun-oc "dynamique"-noun-fr
"dynamique"-noun-fr "dinamica"-noun-oc
"adaptation"-noun-fr "adaptacion"-noun-oc
"adaptacion"-noun-oc "adaptation"-noun-fr
"restructuration"-noun-fr "reestructuracion"-noun-oc
"reestructuracion"-noun-oc "restructuration"-noun-fr
"renovacion"-noun-oc "rénovation"-noun-fr
"rénovation"-noun-fr "renovacion"-noun-oc
