"av"-preposition-swe "af"-preposition-dan
"Grønvoldveien"-properNoun-swe "Grønvoldveien"-properNoun-dan
"Grønvoll allé"-properNoun-swe "Grønvoll allé"-properNoun-dan
"Grønåsen"-properNoun-swe "Grønåsen"-properNoun-dan
"Grønåsveien"-properNoun-swe "Grønåsveien"-properNoun-dan
"Grøtterudveien"-properNoun-swe "Grøtterudveien"-properNoun-dan
"Grøttumsveien"-properNoun-swe "Grøttumsveien"-properNoun-dan
"Grøvlesvingen"-properNoun-swe "Grøvlesvingen"-properNoun-dan
"Graabrødregaten"-properNoun-swe "Graabrødregaten"-properNoun-dan
"Gråbrødreveien"-properNoun-swe "Gråbrødreveien"-properNoun-dan
"Grågåsveien"-properNoun-swe "Grågåsveien"-properNoun-dan
"Graahbakken"-properNoun-swe "Graahbakken"-properNoun-dan
"Gråkamveien"-properNoun-swe "Gråkamveien"-properNoun-dan
"Gråkleivåsen"-properNoun-swe "Gråkleivåsen"-properNoun-dan
"Gråseterveien"-properNoun-swe "Gråseterveien"-properNoun-dan
"Gråsteinveien"-properNoun-swe "Gråsteinveien"-properNoun-dan
"Gråtenveien"-properNoun-swe "Gråtenveien"-properNoun-dan
"Gudes gate"-properNoun-swe "Gudes gate"-properNoun-dan
"Gudmundstien"-properNoun-swe "Gudmundstien"-properNoun-dan
"Gudrun Kolderups Veg"-properNoun-swe "Gudrun Kolderups Veg"-properNoun-dan
"Gudruns vei"-properNoun-swe "Gudruns vei"-properNoun-dan
"Gulbrandshaug"-properNoun-swe "Gulbrandshaug"-properNoun-dan
"Guldberglia"-properNoun-swe "Guldberglia"-properNoun-dan
"Guldbergs vei"-properNoun-swe "Guldbergs vei"-properNoun-dan
"Guldbrandslia"-properNoun-swe "Guldbrandslia"-properNoun-dan
"Gullagata"-properNoun-swe "Gullagata"-properNoun-dan
"Gullbakkveien"-properNoun-swe "Gullbakkveien"-properNoun-dan
"Gullberget"-properNoun-swe "Gullberget"-properNoun-dan
"Gullberlokken"-properNoun-swe "Gullberlokken"-properNoun-dan
"Gullbotn"-properNoun-swe "Gullbotn"-properNoun-dan
"Gulleråsveien"-properNoun-swe "Gulleråsveien"-properNoun-dan
"Gullfjellsvegen"-properNoun-swe "Gullfjellsvegen"-properNoun-dan
"Gullhammar"-properNoun-swe "Gullhammar"-properNoun-dan
"Gullhaugen"-properNoun-swe "Gullhaugen"-properNoun-dan
"Gullhauggrenda"-properNoun-swe "Gullhauggrenda"-properNoun-dan
"Gullhaugstien"-properNoun-swe "Gullhaugstien"-properNoun-dan
"Gullhaug torg"-properNoun-swe "Gullhaug torg"-properNoun-dan
"Gullhaugveien"-properNoun-swe "Gullhaugveien"-properNoun-dan
"Gulliveien"-properNoun-swe "Gulliveien"-properNoun-dan
"Gullivers vei"-properNoun-swe "Gullivers vei"-properNoun-dan
"Gullkroken"-properNoun-swe "Gullkroken"-properNoun-dan
"Gullregnveien"-properNoun-swe "Gullregnveien"-properNoun-dan
"Gullskogården"-properNoun-swe "Gullskogården"-properNoun-dan
"Gullstjerneveien"-properNoun-swe "Gullstjerneveien"-properNoun-dan
"Gullstølsbotn"-properNoun-swe "Gullstølsbotn"-properNoun-dan
"Gullstølslien"-properNoun-swe "Gullstølslien"-properNoun-dan
"Gullstølsstien"-properNoun-swe "Gullstølsstien"-properNoun-dan
"Gullvingeveien"-properNoun-swe "Gullvingeveien"-properNoun-dan
"Gunhildsbakken"-properNoun-swe "Gunhildsbakken"-properNoun-dan
"Gunhilds gate"-properNoun-swe "Gunhilds gate"-properNoun-dan
"Gunhilds vei"-properNoun-swe "Gunhilds vei"-properNoun-dan
"Gunnar Johnsons vei"-properNoun-swe "Gunnar Johnsons vei"-properNoun-dan
"Gunnar Reiss-Andersens gate"-properNoun-swe "Gunnar Reiss-Andersens gate"-properNoun-dan
"Gunnar Schjelderups vei"-properNoun-swe "Gunnar Schjelderups vei"-properNoun-dan
"Gunnars vei"-properNoun-swe "Gunnars vei"-properNoun-dan
"Gunnulvs vei"-properNoun-swe "Gunnulvs vei"-properNoun-dan
"Gunvors vei"-properNoun-swe "Gunvors vei"-properNoun-dan
"Guribysagveien"-properNoun-swe "Guribysagveien"-properNoun-dan
"Gurinestubben"-properNoun-swe "Gurinestubben"-properNoun-dan
"Guristuveien"-properNoun-swe "Guristuveien"-properNoun-dan
"Guslandveien"-properNoun-swe "Guslandveien"-properNoun-dan
"Gustava Kiellands vei"-properNoun-swe "Gustava Kiellands vei"-properNoun-dan
"Gustav Bloms gate"-properNoun-swe "Gustav Bloms gate"-properNoun-dan
"Gustav Hansens gate"-properNoun-swe "Gustav Hansens gate"-properNoun-dan
"Gustav Heibergs vei"-properNoun-swe "Gustav Heibergs vei"-properNoun-dan
"Gustav Jensens gate"-properNoun-swe "Gustav Jensens gate"-properNoun-dan
"Gustavs gate"-properNoun-swe "Gustavs gate"-properNoun-dan
"Gustav Vigelands vei"-properNoun-swe "Gustav Vigelands vei"-properNoun-dan
"Gustholmen"-properNoun-swe "Gustholmen"-properNoun-dan
"Gutenbergsveien"-properNoun-swe "Gutenbergsveien"-properNoun-dan
"Guttorm Jarls vei"-properNoun-swe "Guttorm Jarls vei"-properNoun-dan
"Guvernørens vei"-properNoun-swe "Guvernørens vei"-properNoun-dan
"Gya"-properNoun-swe "Gya"-properNoun-dan
"Gydas vei"-properNoun-swe "Gydas vei"-properNoun-dan
"Güettlerbakken"-properNoun-swe "Güettlerbakken"-properNoun-dan
"Gyl"-properNoun-swe "Gyl"-properNoun-dan
"Gyldenløves gate"-properNoun-swe "Gyldenløves gate"-properNoun-dan
"Gyldenløves gate"-properNoun-swe "Gyldenløves gate"-properNoun-dan
"Gyldenprisveien"-properNoun-swe "Gyldenprisveien"-properNoun-dan
"Gymes vei"-properNoun-swe "Gymes vei"-properNoun-dan
"Gyseterlien"-properNoun-swe "Gyseterlien"-properNoun-dan
"Gyssestadkollen"-properNoun-swe "Gyssestadkollen"-properNoun-dan
"Gyssestadveien"-properNoun-swe "Gyssestadveien"-properNoun-dan
"Gäbleins vei"-properNoun-swe "Gäbleins vei"-properNoun-dan
"Gørbitz' gate"-properNoun-swe "Gørbitz' gate"-properNoun-dan
"Gørvellalléen"-properNoun-swe "Gørvellalléen"-properNoun-dan
"Gørvellplassen"-properNoun-swe "Gørvellplassen"-properNoun-dan
"Gøteborggata"-properNoun-swe "Gøteborggata"-properNoun-dan
"Gøtzsches gate"-properNoun-swe "Gøtzsches gate"-properNoun-dan
"Gårdboveien"-properNoun-swe "Gårdboveien"-properNoun-dan
"Gårdem"-properNoun-swe "Gårdem"-properNoun-dan
"Gårdsbakken"-properNoun-swe "Gårdsbakken"-properNoun-dan
"Gårdsveien"-properNoun-swe "Gårdsveien"-properNoun-dan
"Gåsegangen"-properNoun-swe "Gåsegangen"-properNoun-dan
"Gåserødveien"-properNoun-swe "Gåserødveien"-properNoun-dan
"Gåsestien"-properNoun-swe "Gåsestien"-properNoun-dan
"Gåsøveien"-properNoun-swe "Gåsøveien"-properNoun-dan
"Hadelandsvegen"-properNoun-swe "Hadelandsvegen"-properNoun-dan
"Hafallbrekka"-properNoun-swe "Hafallbrekka"-properNoun-dan
"Hafrakersløyfa"-properNoun-swe "Hafrakersløyfa"-properNoun-dan
"Hafreagerskottet"-properNoun-swe "Hafreagerskottet"-properNoun-dan
"Hafredalsveien"-properNoun-swe "Hafredalsveien"-properNoun-dan
"Hafrsfjordgata"-properNoun-swe "Hafrsfjordgata"-properNoun-dan
"Hafslundveien"-properNoun-swe "Hafslundveien"-properNoun-dan
"Haga"-properNoun-swe "Haga"-properNoun-dan
"Hagaberget"-properNoun-swe "Hagaberget"-properNoun-dan
"Hagabråten"-properNoun-swe "Hagabråten"-properNoun-dan
"Hagalia"-properNoun-swe "Hagalia"-properNoun-dan
"Hagaliveien"-properNoun-swe "Hagaliveien"-properNoun-dan
"Hagaløkka"-properNoun-swe "Hagaløkka"-properNoun-dan
"Hagan"-properNoun-swe "Hagan"-properNoun-dan
"Hagan terrasse"-properNoun-swe "Hagan terrasse"-properNoun-dan
"Hagapynten"-properNoun-swe "Hagapynten"-properNoun-dan
"Hagardsbakken"-properNoun-swe "Hagardsbakken"-properNoun-dan
"Hagaskogen"-properNoun-swe "Hagaskogen"-properNoun-dan
"Hagastubben"-properNoun-swe "Hagastubben"-properNoun-dan
"Hagaveien"-properNoun-swe "Hagaveien"-properNoun-dan
"Hagaås"-properNoun-swe "Hagaås"-properNoun-dan
"Hagebyveien"-properNoun-swe "Hagebyveien"-properNoun-dan
"Hagegata"-properNoun-swe "Hagegata"-properNoun-dan
"Hagelinveien"-properNoun-swe "Hagelinveien"-properNoun-dan
"Hagelundveien"-properNoun-swe "Hagelundveien"-properNoun-dan
"Hagerups vei"-properNoun-swe "Hagerups vei"-properNoun-dan
"Hagevegen"-properNoun-swe "Hagevegen"-properNoun-dan
"Hageveien"-properNoun-swe "Hageveien"-properNoun-dan
"Hagmans vei"-properNoun-swe "Hagmans vei"-properNoun-dan
"Hagtornveien"-properNoun-swe "Hagtornveien"-properNoun-dan
"Hagåsveien"-properNoun-swe "Hagåsveien"-properNoun-dan
"Hakadalsveien"-properNoun-swe "Hakadalsveien"-properNoun-dan
"Hakaveien"-properNoun-swe "Hakaveien"-properNoun-dan
"Haldengata"-properNoun-swe "Haldengata"-properNoun-dan
"Haldenskogveien"-properNoun-swe "Haldenskogveien"-properNoun-dan
"Halden Terrasse"-properNoun-swe "Halden Terrasse"-properNoun-dan
"Haldenveien"-properNoun-swe "Haldenveien"-properNoun-dan
"Halfdan Cleves vei"-properNoun-swe "Halfdan Cleves vei"-properNoun-dan
"Halfdan Jønsson vei"-properNoun-swe "Halfdan Jønsson vei"-properNoun-dan
"Halfdan Kjerulfs gate"-properNoun-swe "Halfdan Kjerulfs gate"-properNoun-dan
"Halfdan Kjerulfs plass"-properNoun-swe "Halfdan Kjerulfs plass"-properNoun-dan
"Halfdan Wilhelmsens allé"-properNoun-swe "Halfdan Wilhelmsens allé"-properNoun-dan
"Hallagerbakken"-properNoun-swe "Hallagerbakken"-properNoun-dan
"Halldis vei"-properNoun-swe "Halldis vei"-properNoun-dan
"Hallenstvedtveien"-properNoun-swe "Hallenstvedtveien"-properNoun-dan
"Hallestredet"-properNoun-swe "Hallestredet"-properNoun-dan
"Hallheimslien"-properNoun-swe "Hallheimslien"-properNoun-dan
"Hallings gate"-properNoun-swe "Hallings gate"-properNoun-dan
"Hallskaret"-properNoun-swe "Hallskaret"-properNoun-dan
"Hallvard Bergves vei"-properNoun-swe "Hallvard Bergves vei"-properNoun-dan
"Hallveien"-properNoun-swe "Hallveien"-properNoun-dan
"Halumveien"-properNoun-swe "Halumveien"-properNoun-dan
"Halvardskirkeplassen"-properNoun-swe "Halvardskirkeplassen"-properNoun-dan
"Halvdan Kvitbeins vei"-properNoun-swe "Halvdan Kvitbeins vei"-properNoun-dan
"Halvdan Svartes gate"-properNoun-swe "Halvdan Svartes gate"-properNoun-dan
"Halvkannebakken"-properNoun-swe "Halvkannebakken"-properNoun-dan
"Halvkannesmauet"-properNoun-swe "Halvkannesmauet"-properNoun-dan
"Halvor Blinderens plass"-properNoun-swe "Halvor Blinderens plass"-properNoun-dan
"Halvor Schous gate"-properNoun-swe "Halvor Schous gate"-properNoun-dan
"Halvorsens vei"-properNoun-swe "Halvorsens vei"-properNoun-dan
"Halvorshagen"-properNoun-swe "Halvorshagen"-properNoun-dan
"Halvor Torgersens vei"-properNoun-swe "Halvor Torgersens vei"-properNoun-dan
"Hamang"-properNoun-swe "Hamang"-properNoun-dan
"Hamangskogen"-properNoun-swe "Hamangskogen"-properNoun-dan
"Hamang Terrasse"-properNoun-swe "Hamang Terrasse"-properNoun-dan
"Hamborgveien"-properNoun-swe "Hamborgveien"-properNoun-dan
"Hamburgkilen"-properNoun-swe "Hamburgkilen"-properNoun-dan
"Hammarslandbakken"-properNoun-swe "Hammarslandbakken"-properNoun-dan
"Hammarslandgrenda"-properNoun-swe "Hammarslandgrenda"-properNoun-dan
"Hammerbakken"-properNoun-swe "Hammerbakken"-properNoun-dan
"Hammerbrogate"-properNoun-swe "Hammerbrogate"-properNoun-dan
"Hammerfestgata"-properNoun-swe "Hammerfestgata"-properNoun-dan
"Hammergata"-properNoun-swe "Hammergata"-properNoun-dan
"Hammersborggata"-properNoun-swe "Hammersborggata"-properNoun-dan
"Hammersborg torg"-properNoun-swe "Hammersborg torg"-properNoun-dan
"Hammerstads gate"-properNoun-swe "Hammerstads gate"-properNoun-dan
"Hammerstadveien"-properNoun-swe "Hammerstadveien"-properNoun-dan
"Hamnaveien"-properNoun-swe "Hamnaveien"-properNoun-dan
"Hamra"-properNoun-swe "Hamra"-properNoun-dan
"Hamran"-properNoun-swe "Hamran"-properNoun-dan
"Hamrehaugen"-properNoun-swe "Hamrehaugen"-properNoun-dan
"Hamreveien"-properNoun-swe "Hamreveien"-properNoun-dan
"Hanefluveien"-properNoun-swe "Hanefluveien"-properNoun-dan
"Haneholmveien"-properNoun-swe "Haneholmveien"-properNoun-dan
"Hangarveien"-properNoun-swe "Hangarveien"-properNoun-dan
"Hanken"-properNoun-swe "Hanken"-properNoun-dan
"Hansagjel"-properNoun-swe "Hansagjel"-properNoun-dan
"Hans Amundsens gate"-properNoun-swe "Hans Amundsens gate"-properNoun-dan
"Hans Amundsens vei"-properNoun-swe "Hans Amundsens vei"-properNoun-dan
"Hansbakken"-properNoun-swe "Hansbakken"-properNoun-dan
"Hans Bakkes vei"-properNoun-swe "Hans Bakkes vei"-properNoun-dan
"Hans Barliens gate"-properNoun-swe "Hans Barliens gate"-properNoun-dan
"Hans Becks vei"-properNoun-swe "Hans Becks vei"-properNoun-dan
"Hans Brattebergs vei"-properNoun-swe "Hans Brattebergs vei"-properNoun-dan
"Hans Burums vei"-properNoun-swe "Hans Burums vei"-properNoun-dan
"Hans C. Gjefles vei"-properNoun-swe "Hans C. Gjefles vei"-properNoun-dan
"Hans Dahls gate"-properNoun-swe "Hans Dahls gate"-properNoun-dan
"Hansegata"-properNoun-swe "Hansegata"-properNoun-dan
"Hansemyrveien"-properNoun-swe "Hansemyrveien"-properNoun-dan
"Hans Haslums vei"-properNoun-swe "Hans Haslums vei"-properNoun-dan
"Hans Hauges gate"-properNoun-swe "Hans Hauges gate"-properNoun-dan
"Hans Holmboes gate"-properNoun-swe "Hans Holmboes gate"-properNoun-dan
"Hans Karolius vei"-properNoun-swe "Hans Karolius vei"-properNoun-dan
"Hans Mustads gate"-properNoun-swe "Hans Mustads gate"-properNoun-dan
"Hans Møller Gasmanns vei"-properNoun-swe "Hans Møller Gasmanns vei"-properNoun-dan
"Hans Nielsen Hauges gate"-properNoun-swe "Hans Nielsen Hauges gate"-properNoun-dan
"Hans Nielsen Hauges plass"-properNoun-swe "Hans Nielsen Hauges plass"-properNoun-dan
"Hans Pettersvei"-properNoun-swe "Hans Pettersvei"-properNoun-dan
"Hans Ross' gate"-properNoun-swe "Hans Ross' gate"-properNoun-dan
"Hans Schjelderups vei"-properNoun-swe "Hans Schjelderups vei"-properNoun-dan
"Hans Steinpukkers vei"-properNoun-swe "Hans Steinpukkers vei"-properNoun-dan
"Hans Tanks gate"-properNoun-swe "Hans Tanks gate"-properNoun-dan
"Hansteens gate"-properNoun-swe "Hansteens gate"-properNoun-dan
"Hans Øverlands vei"-properNoun-swe "Hans Øverlands vei"-properNoun-dan
"Hans Aanruds vei"-properNoun-swe "Hans Aanruds vei"-properNoun-dan
"Hansåsen"-properNoun-swe "Hansåsen"-properNoun-dan
"Hanåveien"-properNoun-swe "Hanåveien"-properNoun-dan
"Harafjell"-properNoun-swe "Harafjell"-properNoun-dan
"Harald Halvorsens vei"-properNoun-swe "Harald Halvorsens vei"-properNoun-dan
"Harald Hårdrådes plass"-properNoun-swe "Harald Hårdrådes plass"-properNoun-dan
"Harald Hårfagres gate"-properNoun-swe "Harald Hårfagres gate"-properNoun-dan
"Harald Hårfagresvei"-properNoun-swe "Harald Hårfagresvei"-properNoun-dan
"Harald Løvenskiolds vei"-properNoun-swe "Harald Løvenskiolds vei"-properNoun-dan
"Haraldrudveien"-properNoun-swe "Haraldrudveien"-properNoun-dan
"Harald Rømckes vei"-properNoun-swe "Harald Rømckes vei"-properNoun-dan
"Haralds gate"-properNoun-swe "Haralds gate"-properNoun-dan
"Haraldsheimveien"-properNoun-swe "Haraldsheimveien"-properNoun-dan
"Harald Silsands vei"-properNoun-swe "Harald Silsands vei"-properNoun-dan
"Harald Skjolds vei"-properNoun-swe "Harald Skjolds vei"-properNoun-dan
"Harald Sohlbergs vei"-properNoun-swe "Harald Sohlbergs vei"-properNoun-dan
"Haraldsrødveien"-properNoun-swe "Haraldsrødveien"-properNoun-dan
"Haralds vei"-properNoun-swe "Haralds vei"-properNoun-dan
"Harald Sæveruds Veg"-properNoun-swe "Harald Sæveruds Veg"-properNoun-dan
"Harald Økerns vei"-properNoun-swe "Harald Økerns vei"-properNoun-dan
"Haraløkka"-properNoun-swe "Haraløkka"-properNoun-dan
"Haramsfjordtunnelen"-properNoun-swe "Haramsfjordtunnelen"-properNoun-dan
"Harang"-properNoun-swe "Harang"-properNoun-dan
"Harbitzalléen"-properNoun-swe "Harbitzalléen"-properNoun-dan
"Harbitz gate"-properNoun-swe "Harbitz gate"-properNoun-dan
"Hardangervegen"-properNoun-swe "Hardangervegen"-properNoun-dan
"Harebakken"-properNoun-swe "Harebakken"-properNoun-dan
"Hareidporten"-properNoun-swe "Hareidporten"-properNoun-dan
"Harelabbveien"-properNoun-swe "Harelabbveien"-properNoun-dan
"Harestien"-properNoun-swe "Harestien"-properNoun-dan
"Haresvingen"-properNoun-swe "Haresvingen"-properNoun-dan
"Hareveien"-properNoun-swe "Hareveien"-properNoun-dan
"Harreschous vei"-properNoun-swe "Harreschous vei"-properNoun-dan
"Harriet Backers gate"-properNoun-swe "Harriet Backers gate"-properNoun-dan
"Harriet Backers vei"-properNoun-swe "Harriet Backers vei"-properNoun-dan
"Harry Fetts vei"-properNoun-swe "Harry Fetts vei"-properNoun-dan
"Harstenveien"-properNoun-swe "Harstenveien"-properNoun-dan
"Hartmanns vei"-properNoun-swe "Hartmanns vei"-properNoun-dan
"Hartvig Halvorsens vei"-properNoun-swe "Hartvig Halvorsens vei"-properNoun-dan
"Harvikveien"-properNoun-swe "Harvikveien"-properNoun-dan
"Haråsveien"-properNoun-swe "Haråsveien"-properNoun-dan
"Hasbergs vei"-properNoun-swe "Hasbergs vei"-properNoun-dan
"Haslebakken"-properNoun-swe "Haslebakken"-properNoun-dan
"Haslefetbakken"-properNoun-swe "Haslefetbakken"-properNoun-dan
"Haslekroken"-properNoun-swe "Haslekroken"-properNoun-dan
"Hasleskogveien"-properNoun-swe "Hasleskogveien"-properNoun-dan
"Haslevangen"-properNoun-swe "Haslevangen"-properNoun-dan
"Hasleveien"-properNoun-swe "Hasleveien"-properNoun-dan
"Haslevollen"-properNoun-swe "Haslevollen"-properNoun-dan
"Haslum terrasse"-properNoun-swe "Haslum terrasse"-properNoun-dan
"Hasselbakken"-properNoun-swe "Hasselbakken"-properNoun-dan
"Hasselhaugveien"-properNoun-swe "Hasselhaugveien"-properNoun-dan
"Hasselstien"-properNoun-swe "Hasselstien"-properNoun-dan
"Hasselvegen"-properNoun-swe "Hasselvegen"-properNoun-dan
"Hasselveien"-properNoun-swe "Hasselveien"-properNoun-dan
"Hasåsgrenda"-properNoun-swe "Hasåsgrenda"-properNoun-dan
"Hatlaås"-properNoun-swe "Hatlaås"-properNoun-dan
"Hatlehaugvegen"-properNoun-swe "Hatlehaugvegen"-properNoun-dan
"Hatleli"-properNoun-swe "Hatleli"-properNoun-dan
"Hatlestadlia"-properNoun-swe "Hatlestadlia"-properNoun-dan
"Hatlestad Terrasse"-properNoun-swe "Hatlestad Terrasse"-properNoun-dan
"Hatleveien"-properNoun-swe "Hatleveien"-properNoun-dan
"Hauanstubben"-properNoun-swe "Hauanstubben"-properNoun-dan
"Hauanveien"-properNoun-swe "Hauanveien"-properNoun-dan
"Hauanåsen"-properNoun-swe "Hauanåsen"-properNoun-dan
"Hauchs gate"-properNoun-swe "Hauchs gate"-properNoun-dan
"Haugakleiva"-properNoun-swe "Haugakleiva"-properNoun-dan
"Haugakollveien"-properNoun-swe "Haugakollveien"-properNoun-dan
"Haugangrenda"-properNoun-swe "Haugangrenda"-properNoun-dan
"Haugarveien"-properNoun-swe "Haugarveien"-properNoun-dan
"Haugatingsgaten"-properNoun-swe "Haugatingsgaten"-properNoun-dan
"Haugbakken"-properNoun-swe "Haugbakken"-properNoun-dan
"Haugen"-properNoun-swe "Haugen"-properNoun-dan
"Haugenslettveien"-properNoun-swe "Haugenslettveien"-properNoun-dan
"Haugenstien"-properNoun-swe "Haugenstien"-properNoun-dan
"Haugenstuveien"-properNoun-swe "Haugenstuveien"-properNoun-dan
"Haugenveien"-properNoun-swe "Haugenveien"-properNoun-dan
"Haugerkroken"-properNoun-swe "Haugerkroken"-properNoun-dan
"Hauger skolevei"-properNoun-swe "Hauger skolevei"-properNoun-dan
"Haugerudbakken"-properNoun-swe "Haugerudbakken"-properNoun-dan
"Haugerudhagan"-properNoun-swe "Haugerudhagan"-properNoun-dan
"Haugerudsenteret"-properNoun-swe "Haugerudsenteret"-properNoun-dan
"Haugerudtunet"-properNoun-swe "Haugerudtunet"-properNoun-dan
"Haugerudveien"-properNoun-swe "Haugerudveien"-properNoun-dan
"Haugesmauet"-properNoun-swe "Haugesmauet"-properNoun-dan
"Hauges vei"-properNoun-swe "Hauges vei"-properNoun-dan
"Haugeveien"-properNoun-swe "Haugeveien"-properNoun-dan
"Hauggata"-properNoun-swe "Hauggata"-properNoun-dan
"Haugjordet"-properNoun-swe "Haugjordet"-properNoun-dan
"Hauglandsvegen"-properNoun-swe "Hauglandsvegen"-properNoun-dan
"Haugmannsveien"-properNoun-swe "Haugmannsveien"-properNoun-dan
"Haugmoveien"-properNoun-swe "Haugmoveien"-properNoun-dan
"Haugs gate"-properNoun-swe "Haugs gate"-properNoun-dan
"Haugsåsen"-properNoun-swe "Haugsåsen"-properNoun-dan
"Haugtunveien"-properNoun-swe "Haugtunveien"-properNoun-dan
"Haukabø"-properNoun-swe "Haukabø"-properNoun-dan
"Haukeberget"-properNoun-swe "Haukeberget"-properNoun-dan
"Haukedalen"-properNoun-swe "Haukedalen"-properNoun-dan
"Haukedalsbotn"-properNoun-swe "Haukedalsbotn"-properNoun-dan
"Haukedalsbrotet"-properNoun-swe "Haukedalsbrotet"-properNoun-dan
"Haukedalsveien"-properNoun-swe "Haukedalsveien"-properNoun-dan
"Haukelandsbakken"-properNoun-swe "Haukelandsbakken"-properNoun-dan
"Haukelandsveien"-properNoun-swe "Haukelandsveien"-properNoun-dan
"Haukelibakken"-properNoun-swe "Haukelibakken"-properNoun-dan
"Haukeliseter"-properNoun-swe "Haukeliseter"-properNoun-dan
"Hauketosvingen"-properNoun-swe "Hauketosvingen"-properNoun-dan
"Hauketotoppen"-properNoun-swe "Hauketotoppen"-properNoun-dan
"Hauketoveien"-properNoun-swe "Hauketoveien"-properNoun-dan
"Hauketoåsen"-properNoun-swe "Hauketoåsen"-properNoun-dan
"Haukeveien"-properNoun-swe "Haukeveien"-properNoun-dan
"Haukvikenga"-properNoun-swe "Haukvikenga"-properNoun-dan
"Haukåsvegen"-properNoun-swe "Haukåsvegen"-properNoun-dan
"Hausdalsvegen"-properNoun-swe "Hausdalsvegen"-properNoun-dan
"Hausmanns gate"-properNoun-swe "Hausmanns gate"-properNoun-dan
"Haustbeitet"-properNoun-swe "Haustbeitet"-properNoun-dan
"Havegaten"-properNoun-swe "Havegaten"-properNoun-dan
"Havgapet"-properNoun-swe "Havgapet"-properNoun-dan
"Havna"-properNoun-swe "Havna"-properNoun-dan
"Havna allé"-properNoun-swe "Havna allé"-properNoun-dan
"Havnabakken"-properNoun-swe "Havnabakken"-properNoun-dan
"Havnebakken"-properNoun-swe "Havnebakken"-properNoun-dan
"Havnegata"-properNoun-swe "Havnegata"-properNoun-dan
"Havnegata"-properNoun-swe "Havnegata"-properNoun-dan
"Havnegaten"-properNoun-swe "Havnegaten"-properNoun-dan
"Havnehagan"-properNoun-swe "Havnehagan"-properNoun-dan
"Havneløkka"-properNoun-swe "Havneløkka"-properNoun-dan
