"10a"-adjective-epo "Xème"-adjective-fra
"malsupre de"-preposition-epo "en bas de"-preposition-fra
"malsupre de"-preposition-epo "au bas de"-preposition-fra
"malsuprenira"-adjective-epo "descendant"-adjective-fra
"malsupreniri"-verb-epo "descendre"-verb-fra
"malsupreniro"-noun-epo "abaissement"-noun-fra
"malsupreniro"-noun-epo "descente"-noun-fra
"malsupro"-noun-epo "bas"-noun-fra
"malsvelta"-adjective-epo "trapu"-adjective-fra
"malta"-adjective-epo "maltais"-adjective-fra
"malta kruco"-noun-epo "croix de Malte"-noun-fra
"maltano"-noun-epo "Maltais"-noun-fra
"maltaŭga"-adjective-epo "inconvenant"-adjective-fra
"maltigi"-verb-epo "malter"-verb-fra
"maltima"-adjective-epo "audacieux"-adjective-fra
"maltime"-adverb-epo "audacieusement"-adverb-fra
"maltimi"-verb-epo "avoir l'audace de"-verb-fra
"maltimi"-verb-epo "oser"-verb-fra
"malto"-noun-epo "malt"-noun-fra
"Malto"-properNoun-epo "Malte"-properNoun-fra
"maltrafi"-verb-epo "rater"-verb-fra
"maltrafi"-verb-epo "manquer"-verb-fra
"maltrafo"-noun-epo "manquement"-noun-fra
"maltrankvila"-adjective-epo "inquiet"-adjective-fra
"maltrankvila"-adjective-epo "préoccupé"-adjective-fra
"maltrankvila"-adjective-epo "énervé"-adjective-fra
"maltrankvila"-adjective-epo "perturbé"-adjective-fra
"maltrankvileco"-noun-epo "inquiétude"-noun-fra
"maltrankviliga"-adjective-epo "inquiétant"-adjective-fra
"maltrankviliga"-adjective-epo "préoccupant"-adjective-fra
"maltrankviligi"-verb-epo "inquiéter"-verb-fra
"maltrankviligi"-verb-epo "perturber"-verb-fra
"maltrankviligi"-verb-epo "préoccuper"-verb-fra
"maltrankviligi"-verb-epo "soucier"-verb-fra
"maltrankviligi"-verb-epo "tracasser"-verb-fra
"maltrankviligi"-verb-epo "troubler"-verb-fra
"maltrankvilo"-noun-epo "inquiétude"-noun-fra
"maltrankvilo"-noun-epo "préoccupation"-noun-fra
"maltrankvilo"-noun-epo "souci"-noun-fra
"maltroigo"-noun-epo "adoucissement"-noun-fra
"maltroigo"-noun-epo "euphémisme"-noun-fra
"maltroigo"-noun-epo "litote"-noun-fra
"malunueco"-noun-epo "désunion"-noun-fra
"malunuigo"-noun-epo "désunion"-noun-fra
"malunuiĝo"-noun-epo "désunion"-noun-fra
"malutila"-adjective-epo "nocif"-adjective-fra
"malutila"-adjective-epo "nuisible"-adjective-fra
"malutila"-adjective-epo "pernicieux"-adjective-fra
"malutila"-adjective-epo "préjudiciable"-adjective-fra
"malutile"-adverb-epo "nocivement"-adverb-fra
"malutile"-adverb-epo "nuisiblement"-adverb-fra
"malutile"-adverb-epo "pernicieusement"-adverb-fra
"malutili"-verb-epo "nuire"-verb-fra
"malutili"-verb-epo "desservir"-verb-fra
"malutilo"-noun-epo "dépit"-noun-fra
"malutilo"-noun-epo "détriment"-noun-fra
"malutilo"-noun-epo "nuisance"-noun-fra
"malutilo"-noun-epo "préjudice"-noun-fra
"malva"-adjective-epo "mauve"-adjective-fra
"malvaco"-noun-epo "malvacée"-noun-fra
"malvarma"-adjective-epo "froid"-adjective-fra
"malvarma milito"-noun-epo "guerre froide"-noun-fra
"malvarme"-adverb-epo "froidement"-adverb-fra
"malvarmeco"-noun-epo "froideur"-noun-fra
"malvarmego"-noun-epo "froid glacial"-noun-fra
"malvarmeta"-adjective-epo "frais"-adjective-fra
"malvarmeta trinkaĵo"-noun-epo "rafraîchissement"-noun-fra
"malvarmete"-adverb-epo "fraîchement"-adverb-fra
"malvarmeto"-noun-epo "fraicheur"-noun-fra
"malvarmeto"-noun-epo "fraîcheur"-noun-fra
"malvarmigi"-verb-epo "refroidir"-verb-fra
"malvarmigo"-noun-epo "refroidissement"-noun-fra
"malvarmiĝo"-noun-epo "refroidissement"-noun-fra
"malvarmo"-noun-epo "froideur"-noun-fra
"malvarmo"-noun-epo "froid"-noun-fra
"malvarmsango"-noun-epo "sang-froid"-noun-fra
"malvarmumi"-verb-epo "prendre froid"-verb-fra
"malvarmumo"-noun-epo "rhume"-noun-fra
"malvasta"-adjective-epo "clos"-adjective-fra
"malvasta"-adjective-epo "restreint"-adjective-fra
"malvasta"-adjective-epo "serré"-adjective-fra
"malvasta"-adjective-epo "étroit"-adjective-fra
"malvasta"-adjective-epo "fermé"-adjective-fra
"malvastigaĵo"-noun-epo "restriction"-noun-fra
"malvastigaĵo"-noun-epo "sous-application"-noun-fra
"malvastigaĵo"-noun-epo "trace"-noun-fra
"malvazio"-noun-epo "malvoisie"-noun-fra
"malvenki"-verb-epo "subir une défaite"-verb-fra
"malvenko"-noun-epo "défaite"-noun-fra
"malvera"-adjective-epo "faux"-adjective-fra
"malversacio"-noun-epo "malversation"-noun-fra
"malvesti"-verb-epo "déshabiller"-verb-fra
"malvesti"-verb-epo "dévêtir"-verb-fra
"malvigla"-adjective-epo "abattu"-adjective-fra
"malvigla"-adjective-epo "éteint"-adjective-fra
"malvigla"-adjective-epo "morne"-adjective-fra
"malvigli"-verb-epo "trainer"-verb-fra
"malvigligi"-verb-epo "abattre"-verb-fra
"malvigligi"-verb-epo "refroidir"-verb-fra
"malvigliĝi"-verb-epo "faiblir"-verb-fra
"malviglo"-noun-epo "abattement"-noun-fra
"malviglo"-noun-epo "morosité"-noun-fra
"malvirgigi"-verb-epo "déflorer"-verb-fra
"malvirto"-noun-epo "vice"-noun-fra
"malviva"-adjective-epo "mort"-adjective-fra
"malvivulo"-noun-epo "mort"-noun-fra
"malvivulo"-noun-epo "mort-vivant"-noun-fra
"malvo"-noun-epo "mauve"-noun-fra
"malvoli"-verb-epo "refuser"-verb-fra
"malvolonte"-adverb-epo "à contre-cœur"-adverb-fra
"malvolonte"-adverb-epo "de mauvais gré"-adverb-fra
"malzipi"-verb-epo "ouvrir"-verb-fra
"malzomi"-verb-epo "dézoomer"-verb-fra
"malzorgi"-verb-epo "négliger"-verb-fra
"mambesta"-adjective-epo "mammifère"-adjective-fra
"mambesto"-noun-epo "mammifère"-noun-fra
"mameto"-noun-epo "mamelon"-noun-fra
"mameto"-noun-epo "têton"-noun-fra
"mamnutri"-verb-epo "allaiter"-verb-fra
"mamnutristino"-noun-epo "nourrice"-noun-fra
"mamo"-noun-epo "mamelle"-noun-fra
"mamo"-noun-epo "sein"-noun-fra
"mampinto"-noun-epo "mamelon"-noun-fra
"mampinto"-noun-epo "têton"-noun-fra
"mamsuĉi"-verb-epo "téter"-verb-fra
"mamsuĉigi"-verb-epo "allaiter"-verb-fra
"mamula"-adjective-epo "mammifère"-adjective-fra
"mamulo"-noun-epo "mammifère"-noun-fra
"mamuto"-noun-epo "mammouth"-noun-fra
"mamzono"-noun-epo "soutien-gorge"-noun-fra
"mana"-adjective-epo "manuel"-adjective-fra
"manaĝero"-noun-epo "manager"-noun-fra
"Managvo"-properNoun-epo "Managua"-properNoun-fra
"manartiko"-noun-epo "poignet"-noun-fra
"manato"-noun-epo "lamantin"-noun-fra
"Manche"-properNoun-epo "Manche"-properNoun-fra
"manĉura"-adjective-epo "mandchou"-adjective-fra
"Manĉurio"-properNoun-epo "Mandchourie"-properNoun-fra
"manĉuro"-noun-epo "Mandchou"-noun-fra
"mandalo"-noun-epo "mandala"-noun-fra
"mandarena"-adjective-epo "mandarin"-adjective-fra
"mandareno"-noun-epo "mandarin"-noun-fra
"mandarino"-noun-epo "mandarine"-noun-fra
"mandato"-noun-epo "mandat"-noun-fra
"Mandelieu-la-Napoule"-properNoun-epo "Mandelieu-la-Napoule"-properNoun-fra
"mandiblo"-noun-epo "mandibule"-noun-fra
"mandolino"-noun-epo "mandoline"-noun-fra
"mandorso"-noun-epo "dos de la main"-noun-fra
"mandragoro"-noun-epo "mandragore"-noun-fra
"mane"-adverb-epo "manuellement"-adverb-fra
"mane"-adverb-epo "à la main"-adverb-fra
"manekeno"-noun-epo "mannequin"-noun-fra
"man-en-mane"-adverb-epo "main dans la main"-adverb-fra
"manĝaĵo"-noun-epo "mets"-noun-fra
"manĝaĵo"-noun-epo "nourriture"-noun-fra
"mangano"-noun-epo "manganèse"-noun-fra
"mangao"-noun-epo "manga"-noun-fra
"mangarbo"-noun-epo "manguier"-noun-fra
"manĝegi"-verb-epo "dévorer"-verb-fra
"manĝeti"-verb-epo "grignoter"-verb-fra
"manĝi"-verb-epo "déjeuner"-verb-fra
"manĝi"-verb-epo "manger"-verb-fra
"manĝigi"-verb-epo "faire manger"-verb-fra
"manĝigi"-verb-epo "nourrir"-verb-fra
"manĝilaro"-noun-epo "ménagère"-noun-fra
"manĝilaro"-noun-epo "couvert"-noun-fra
"manĝilaro"-noun-epo "couvert"-noun-fra
"manĝilo"-noun-epo "couvert"-noun-fra
"manĝilo"-noun-epo "couvert"-noun-fra
"mango"-noun-epo "mangue"-noun-fra
"manĝo"-noun-epo "repas"-noun-fra
"manĝoĉambro"-noun-epo "salle à manger"-noun-fra
"manĝokarto"-noun-epo "menu"-noun-fra
"manĝometo"-noun-epo "entrée"-noun-fra
"manĝometo"-noun-epo "hors-d'œuvre"-noun-fra
"manĝometo"-noun-epo "mets"-noun-fra
"manĝosalono"-noun-epo "salle de banquet"-noun-fra
"manĝprovizejo"-noun-epo "garde-manger"-noun-fra
"MAN Group"-properNoun-epo "MAN Group"-properNoun-fra
"mangujo"-noun-epo "manguier"-noun-fra
"manierisma"-adjective-epo "maniériste"-adjective-fra
"manierismo"-noun-epo "maniérisme"-noun-fra
"manierista"-adjective-epo "maniériste"-adjective-fra
"manieristo"-noun-epo "maniériste"-noun-fra
"maniero"-noun-epo "façon"-noun-fra
"maniero"-noun-epo "manière"-noun-fra
"maniero"-noun-epo "mode"-noun-fra
"manifestacianto"-noun-epo "manifestant"-noun-fra
"manifestacii"-verb-epo "manifester"-verb-fra
"manifestacio"-noun-epo "manifestation"-noun-fra
"manifestado"-noun-epo "manifestation"-noun-fra
"manifestaĵo"-noun-epo "manifestation"-noun-fra
"manifesti"-verb-epo "manifester"-verb-fra
"manifestiĝi"-verb-epo "manifester"-verb-fra
"manifesto"-noun-epo "manifeste"-noun-fra
"maniko"-noun-epo "manche"-noun-fra
"Maniko"-properNoun-epo "Manche"-properNoun-fra
"manikuri"-verb-epo "manucurer"-verb-fra
"manikuristo"-noun-epo "manucure"-noun-fra
"manikuro"-noun-epo "manucure"-noun-fra
"manio"-noun-epo "manie"-noun-fra
"manio"-noun-epo "marotte"-noun-fra
"manipulado"-noun-epo "maniement"-noun-fra
"manipulado"-noun-epo "manipulation"-noun-fra
"manipuli"-verb-epo "manier"-verb-fra
"manipuli"-verb-epo "manipuler"-verb-fra
"maniso"-noun-epo "pangolin"-noun-fra
"Manitobo"-properNoun-epo "Manitoba"-properNoun-fra
"mankateno"-noun-epo "menottes"-noun-fra
"mankavo"-noun-epo "creux de la main"-noun-fra
"manke de"-preposition-epo "à défaut de"-preposition-fra
"manke de"-preposition-epo "en l'absence de"-preposition-fra
"manke de"-preposition-epo "faute de"-preposition-fra
"manki"-verb-epo "manquer"-verb-fra
"mankigi"-verb-epo "négliger"-verb-fra
"mankigi"-verb-epo "oublier"-verb-fra
"mankloko"-noun-epo "défaut"-noun-fra
"manko"-noun-epo "carence"-noun-fra
"manko"-noun-epo "manque"-noun-fra
"manko"-noun-epo "faute"-noun-fra
"manko de determino"-noun-epo "indétermination"-noun-fra
"Manks-insulo"-properNoun-epo "île de Man"-properNoun-fra
"manlaboro"-noun-epo "travail manuel"-noun-fra
"manlibro"-noun-epo "manuel"-noun-fra
"mano"-noun-epo "main"-noun-fra
"manometro"-noun-epo "manomètre"-noun-fra
"Manosque"-properNoun-epo "Manosque"-properNoun-fra
"manovrebla"-adjective-epo "manœuvrable"-adjective-fra
"manovrebleco"-noun-epo "manœuvrabilité"-noun-fra
"manovri"-verb-epo "manœuvrer"-verb-fra
"manovro"-noun-epo "manœuvre"-noun-fra
"manpilkado"-noun-epo "handball"-noun-fra
"manplato"-noun-epo "paume"-noun-fra
"manpleno"-noun-epo "poignée"-noun-fra
"manpremo"-noun-epo "poignée de mains"-noun-fra
"manradiko"-noun-epo "poignet"-noun-fra
"Mans"-properNoun-epo "Mans"-properNoun-fra
"mansako"-noun-epo "sac à main"-noun-fra
"mansardo"-noun-epo "mansarde"-noun-fra
"manskriba"-adjective-epo "manuscrit"-adjective-fra
"manskribita"-adjective-epo "manuscrit"-adjective-fra
"manŝtupo"-noun-epo "courte-échelle"-noun-fra
"mansupro"-noun-epo "dos de la main"-noun-fra
"mansvingi"-verb-epo "faire signe de la main"-verb-fra
"mantelo"-noun-epo "abri"-noun-fra
"mantelo"-noun-epo "cape"-noun-fra
"mantelo"-noun-epo "manteau"-noun-fra
"mantelo"-noun-epo "nappe"-noun-fra
"Mantes-la-Jolie"-properNoun-epo "Mantes-la-Jolie"-properNoun-fra
"mantilo"-noun-epo "mantille"-noun-fra
"mantiso"-noun-epo "mantisse"-noun-fra
"mantro"-noun-epo "mantra"-noun-fra
"mantuko"-noun-epo "essuie-mains"-noun-fra
"Manuelo"-properNoun-epo "Manuel"-properNoun-fra
"manufaktura"-adjective-epo "manufacturier"-adjective-fra
"manufakturi"-verb-epo "manufacturer"-verb-fra
"manufakturisto"-noun-epo "manufacturier"-noun-fra
"manufakturo"-noun-epo "manufacture"-noun-fra
"Manulife"-properNoun-epo "Manulife"-properNoun-fra
"Manulife Financial"-properNoun-epo "Manulife Financial"-properNoun-fra
"manumo"-noun-epo "manchette"-noun-fra
"manumo"-noun-epo "poignet"-noun-fra
"manuskripta"-adjective-epo "manuscrit"-adjective-fra
"manuskripto"-noun-epo "manuscrit"-noun-fra
"manuzi"-verb-epo "manipuler"-verb-fra
"maoria"-adjective-epo "maori"-adjective-fra
"maorio"-noun-epo "Maori"-noun-fra
"maparo"-noun-epo "atlas"-noun-fra
"Mapfre"-properNoun-epo "Mapfre"-properNoun-fra
"Mapfre Group"-properNoun-epo "Mapfre Group"-properNoun-fra
"mapigi"-verb-epo "dessiner la carte de"-verb-fra
"Maple Ridge"-properNoun-epo "Maple Ridge"-properNoun-fra
"mapo"-noun-epo "carte"-noun-fra
"mapo"-noun-epo "plan"-noun-fra
"mara"-adjective-epo "marin"-adjective-fra
"mara"-adjective-epo "maritime"-adjective-fra
"marabuo"-noun-epo "marabout"-noun-fra
"marakvo"-noun-epo "eau de mer"-noun-fra
"maranemono"-noun-epo "anémone de mer"-noun-fra
"maranemono"-noun-epo "actinie"-noun-fra
"mararaneo"-noun-epo "araignée de mer"-noun-fra
"mararmeo"-noun-epo "armée de mer"-noun-fra
"mararmeo"-noun-epo "marine de guerre"-noun-fra
"mararmeo"-noun-epo "marine"-noun-fra
"mararmeo"-noun-epo "marine nationale"-noun-fra
"marasmo"-noun-epo "marasme"-noun-fra
"Marathon Oil"-properNoun-epo "Marathon Oil"-properNoun-fra
"maratono"-noun-epo "marathon"-noun-fra
"maravedo"-noun-epo "maravédis"-noun-fra
"marborda"-adjective-epo "littoral"-adjective-fra
"marborda"-adjective-epo "côtier"-adjective-fra
"marbordo"-noun-epo "littoral"-noun-fra
"marĉa"-adjective-epo "marécageux"-adjective-fra
"marĉandado"-noun-epo "marchandage"-noun-fra
"marĉandi"-verb-epo "marchander"-verb-fra
"marĉe"-adverb-epo "marécageusement"-adverb-fra
"marĉejo"-noun-epo "marécage"-noun-fra
"Marche-en-Famenne"-properNoun-epo "Marche-en-Famenne"-properNoun-fra
"Marcialo"-properNoun-epo "Martial"-properNoun-fra
"marcipano"-noun-epo "massepain"-noun-fra
"marĉo"-noun-epo "marais"-noun-fra
"marĉo"-noun-epo "marécage"-noun-fra
"marĉo"-noun-epo "mare"-noun-fra
"Marcq-en-Barœul"-properNoun-epo "Marcq-en-Barœul"-properNoun-fra
"marde matene"-adverb-epo "mardi matin"-adverb-fra
"marde nokte"-adverb-epo "mardi soir"-adverb-fra
"marde posttagmeze"-adverb-epo "mardi après-midi"-adverb-fra
"marde vespere"-adverb-epo "mardi soir"-adverb-fra
"mardo"-noun-epo "mardi"-noun-fra
"marerinaco"-noun-epo "oursin"-noun-fra
"margarino"-noun-epo "margarine"-noun-fra
"marĝena"-adjective-epo "marginal"-adjective-fra
"marĝenigi"-verb-epo "marginaliser"-verb-fra
"marĝenigo"-noun-epo "marginalisation"-noun-fra
"marĝeniĝo"-noun-epo "marginalisation"-noun-fra
"marĝeno"-noun-epo "marge"-noun-fra
"marhaveno"-noun-epo "port de mer"-noun-fra
"Maria"-properNoun-epo "María"-properNoun-fra
"maribesto"-noun-epo "coccinelle"-noun-fra
"Marie"-properNoun-epo "Marie"-properNoun-fra
"Marignane"-properNoun-epo "Marignane"-properNoun-fra
"mariĥuano"-noun-epo "marijuana"-noun-fra
"mariĥuano"-noun-epo "marihuana"-noun-fra
"marioneto"-noun-epo "fantoche"-noun-fra
"marioneto"-noun-epo "marionnette"-noun-fra
"mariskarabo"-noun-epo "coccinelle"-noun-fra
"marisko"-noun-epo "fruits de mer"-noun-fra
"marisko"-noun-epo "fruits de mer"-noun-fra
"maristo"-noun-epo "marin"-noun-fra
"markaŝtano"-noun-epo "oursin"-noun-fra
"markezo"-noun-epo "auvent"-noun-fra
"markezo"-noun-epo "marquis"-noun-fra
"Markham"-properNoun-epo "Markham"-properNoun-fra
"marki"-verb-epo "flécher"-verb-fra
"marki"-verb-epo "marquer"-verb-fra
"marki"-verb-epo "signaler"-verb-fra
"markilo"-noun-epo "marqueur"-noun-fra
"markio"-noun-epo "marque"-noun-fra
"markizo"-noun-epo "marquis"-noun-fra
"marko"-noun-epo "marc"-noun-fra
"marko"-noun-epo "mark"-noun-fra
"marko"-noun-epo "marque"-noun-fra
"Marko"-properNoun-epo "Marc"-properNoun-fra
"marko"-noun-epo "label"-noun-fra
"marko"-noun-epo "repère"-noun-fra
"markolo"-noun-epo "détroit"-noun-fra
"markoti"-verb-epo "marcotter"-verb-fra
"markoto"-noun-epo "marcotte"-noun-fra
"marksisma"-adjective-epo "marxiste"-adjective-fra
"marksismo"-noun-epo "marxisme"-noun-fra
"marksista"-adjective-epo "marxiste"-adjective-fra
"marksisto"-noun-epo "marxiste"-noun-fra
"markukumo"-noun-epo "concombre de mer"-noun-fra
"markukumo"-noun-epo "holothurie"-noun-fra
"marmalsano"-noun-epo "mal de mer"-noun-fra
"marmarĉo"-noun-epo "marais"-noun-fra
"marmelado"-noun-epo "confiture"-noun-fra
"marmelado"-noun-epo "marmelade"-noun-fra
"marmezo"-noun-epo "large"-noun-fra
"marmito"-noun-epo "marmite"-noun-fra
"Marmora Maro"-properNoun-epo "mer de Marmara"-properNoun-fra
"marmoro"-noun-epo "marbre"-noun-fra
"marmoto"-noun-epo "marmotte"-noun-fra
"marmoto"-noun-epo "marmotte des Alpes"-noun-fra
"Marne"-properNoun-epo "Marne"-properNoun-fra
"maro"-noun-epo "mer"-noun-fra
"marodi"-verb-epo "marauder"-verb-fra
"maroka"-adjective-epo "marocain"-adjective-fra
"marokano"-noun-epo "Marocain"-noun-fra
"marokeno"-noun-epo "maroquin"-noun-fra
"Maroko"-properNoun-epo "Maroc"-properNoun-fra
"marono"-noun-epo "marron"-noun-fra
"marono"-noun-epo "marron"-noun-fra
"maroto"-noun-epo "marotte"-noun-fra
"marrozo"-noun-epo "actinie"-noun-fra
"marrozo"-noun-epo "anémone de mer"-noun-fra
"marsa"-adjective-epo "martien"-adjective-fra
"marsalo"-noun-epo "sel de mer"-noun-fra
"marŝalo"-noun-epo "maréchal"-noun-fra
"marsano"-noun-epo "martien"-noun-fra
"marŝanto"-noun-epo "marcheur"-noun-fra
"marsejla"-adjective-epo "marseillais"-adjective-fra
"marsejlano"-noun-epo "Marseillais"-noun-fra
"Marsejlo"-properNoun-epo "Marseille"-properNoun-fra
"marseljezo"-noun-epo "Marseillaise"-properNoun-fra
"marŝi"-verb-epo "cheminer"-verb-fra
"marŝi"-verb-epo "marcher"-verb-fra
"marŝi"-verb-epo "partir"-verb-fra
"Marso"-properNoun-epo "Mars"-properNoun-fra
"Marso"-properNoun-epo "Mars"-properNoun-fra
"marŝo"-noun-epo "marche"-noun-fra
"marsoldato"-noun-epo "marin"-noun-fra
"marstelo"-noun-epo "astérie"-noun-fra
"marstelo"-noun-epo "étoile de mer"-noun-fra
"marta"-adjective-epo "de mars"-adjective-fra
"Marta"-properNoun-epo "Marta"-properNoun-fra
"marteli"-verb-epo "marteler"-verb-fra
"marteli"-verb-epo "souligner"-verb-fra
"martelo"-noun-epo "marteau"-noun-fra
"Marteno"-properNoun-epo "Martín"-properNoun-fra
"Marteno"-properNoun-epo "Martin"-properNoun-fra
"marteso"-noun-epo "marte"-noun-fra
"marteso"-noun-epo "martre"-noun-fra
"Martigues"-properNoun-epo "Martigues"-properNoun-fra
"Martinique"-properNoun-epo "Martinique"-properNoun-fra
"martirigi"-verb-epo "martyriser"-verb-fra
"martiro"-noun-epo "martyr"-noun-fra
"marto"-noun-epo "mars"-noun-fra
"martofloro"-noun-epo "nivéole"-noun-fra
"Marubeni"-properNoun-epo "Marubeni"-properNoun-fra
"Maruhan"-properNoun-epo "Maruhan"-properNoun-fra
"marvasto"-noun-epo "large"-noun-fra
"masaĝi"-verb-epo "masser"-verb-fra
"masaĝo"-noun-epo "massage"-noun-fra
"masakro"-noun-epo "massacre"-noun-fra
"maŝaro"-noun-epo "maillage"-noun-fra
"maŝinaro"-noun-epo "machinerie"-noun-fra
"maŝinaro"-noun-epo "engin"-noun-fra
"maŝinaro"-noun-epo "hardware"-noun-fra
"maŝine"-adverb-epo "machinalement"-adverb-fra
"maŝine"-adverb-epo "mécaniquement"-adverb-fra
"maŝinejo"-noun-epo "salle des machines"-noun-fra
"maŝinismo"-noun-epo "machinisme"-noun-fra
"maŝinisto"-noun-epo "machiniste"-noun-fra
"maŝinisto"-noun-epo "mécanicien"-noun-fra
"maŝinlingvo"-noun-epo "langage machine"-noun-fra
"maŝinlingvo"-noun-epo "code machine"-noun-fra
"maŝino"-noun-epo "machine"-noun-fra
"maŝinpafilo"-noun-epo "arme automatique à rafale"-noun-fra
"maŝinpafilo"-noun-epo "pistolet mitrailleur"-noun-fra
"masiva"-adjective-epo "massif"-adjective-fra
"masivaĵo"-noun-epo "massif"-noun-fra
"masivo"-noun-epo "massif"-noun-fra
"maskerado"-noun-epo "mascarade"-noun-fra
"maski"-verb-epo "masquer"-verb-fra
"maŝkiraso"-noun-epo "cotte de maille"-noun-fra
"maskla"-adjective-epo "mâle"-adjective-fra
"masklisma"-adjective-epo "machiste"-adjective-fra
"masklismo"-noun-epo "machisme"-noun-fra
"masklista"-adjective-epo "machiste"-adjective-fra
"masklisto"-noun-epo "machiste"-noun-fra
"masklisto"-noun-epo "macho"-noun-fra
"masklo"-noun-epo "mâle"-noun-fra
"masko"-noun-epo "masque"-noun-fra
"maskofesto"-noun-epo "mascarade"-noun-fra
"maskoto"-noun-epo "mascotte"-noun-fra
"maskovesto"-noun-epo "déguisement"-noun-fra
"maso"-noun-epo "masse"-noun-fra
"maŝo"-noun-epo "maille"-noun-fra
"masoĥisma"-adjective-epo "masochiste"-adjective-fra
"masoĥismo"-noun-epo "masochisme"-noun-fra
"masoĥista"-adjective-epo "masochiste"-adjective-fra
"masoĥisto"-noun-epo "masochiste"-noun-fra
"masoni"-verb-epo "maçonner"-verb-fra
"masonisto"-noun-epo "maçon"-noun-fra
"Massachusetts Mutual Life Insurance"-properNoun-epo "Massachusetts Mutual Life Insurance"-properNoun-fra
"Massy"-properNoun-epo "Massy"-properNoun-fra
"mastaro"-noun-epo "espar"-noun-fra
"mastaro"-noun-epo "mâture"-noun-fra
"mastiki"-verb-epo "mastiquer"-verb-fra
"mastiko"-noun-epo "mastic"-noun-fra
"masto"-noun-epo "mât"-noun-fra
"mastra"-adjective-epo "patronal"-adjective-fra
"mastrema"-adjective-epo "impérieux"-adjective-fra
