"2-3-5 system"-noun-eng "sistema 2-3-5"-noun-cat
"rent"-verb-eng "llogar"-verb-cat
"reopen"-verb-eng "reobrir"-verb-cat
"reorganise"-verb-eng "reorganitzar"-verb-cat
"reorient"-verb-eng "reorientar"-verb-cat
"repair"-verb-eng "reparar"-verb-cat
"repatriate"-verb-eng "repatriar"-verb-cat
"repeal"-verb-eng "derogar"-verb-cat
"repeat"-verb-eng "repetir"-verb-cat
"repel"-verb-eng "repel·lir"-verb-cat
"replace"-verb-eng "reemplaçar"-verb-cat
"replace"-verb-eng "reposar"-verb-cat
"replenish"-verb-eng "reomplir"-verb-cat
"replicate"-verb-eng "duplicar"-verb-cat
"reply"-verb-eng "respondre"-verb-cat
"report"-verb-eng "denunciar"-verb-cat
"report"-verb-eng "informar"-verb-cat
"report"-verb-eng "reportar"-verb-cat
"reposition"-verb-eng "recol·locar"-verb-cat
"represent"-verb-eng "representar"-verb-cat
"repress"-verb-eng "reprimir"-verb-cat
"reprint"-verb-eng "reimprimir"-verb-cat
"reprise"-verb-eng "repetir"-verb-cat
"reproach"-verb-eng "retreure"-verb-cat
"reproduce"-verb-eng "reproduir"-verb-cat
"reprove"-verb-eng "reprovar"-verb-cat
"republish"-verb-eng "reeditar"-verb-cat
"repudiate"-verb-eng "repudiar"-verb-cat
"repulse"-verb-eng "repel·lir"-verb-cat
"repurchase"-verb-eng "recomprar"-verb-cat
"request"-verb-eng "demanar"-verb-cat
"request"-verb-eng "sol·licitar"-verb-cat
"require"-verb-eng "precisar"-verb-cat
"require"-verb-eng "requerir"-verb-cat
"requisition"-verb-eng "requisar"-verb-cat
"reread"-verb-eng "rellegir"-verb-cat
"rerun"-verb-eng "estrenar"-verb-cat
"rescind"-verb-eng "rescindir"-verb-cat
"rescue"-verb-eng "rescatar"-verb-cat
"research"-verb-eng "investigar"-verb-cat
"resemble"-verb-eng "assemblar"-verb-cat
"resent"-verb-eng "molestar"-verb-cat
"resent"-verb-eng "ressentir"-verb-cat
"reserve"-verb-eng "reservar"-verb-cat
"resettle"-verb-eng "reubicar"-verb-cat
"reshuffle"-verb-eng "remodelar"-verb-cat
"reside"-verb-eng "residir"-verb-cat
"resign"-verb-eng "dimitir"-verb-cat
"resist"-verb-eng "resistir"-verb-cat
"resolve"-verb-eng "resoldre"-verb-cat
"resort to"-verb-eng "recórrer a"-verb-cat
"resort"-verb-eng "recórrer"-verb-cat
"respect"-verb-eng "respectar"-verb-cat
"respond"-verb-eng "respondre"-verb-cat
"restart"-verb-eng "reprendre"-verb-cat
"restate"-verb-eng "reafirmar"-verb-cat
"restore"-verb-eng "restaurar"-verb-cat
"restrain"-verb-eng "contenir"-verb-cat
"restrain"-verb-eng "refrenar"-verb-cat
"restrict"-verb-eng "restringir"-verb-cat
"restructure"-verb-eng "reestructurar"-verb-cat
"rest"-verb-eng "descansar"-verb-cat
"result"-verb-eng "resultar"-verb-cat
"resume"-verb-eng "reprendre"-verb-cat
"resupply"-verb-eng "fornir"-verb-cat
"resupply"-verb-eng "proveir"-verb-cat
"resurrect"-verb-eng "ressuscitar"-verb-cat
"retain"-verb-eng "retenir"-verb-cat
"retake"-verb-eng "recuperar"-verb-cat
"retard"-verb-eng "endarrerir"-verb-cat
"retire"-verb-eng "retirar"-verb-cat
"retitle"-verb-eng "retitular"-verb-cat
"retort"-verb-eng "replicar"-verb-cat
"retouch"-verb-eng "retocar"-verb-cat
"retract"-verb-eng "retreure"-verb-cat
"retreat"-verb-eng "retrocedir"-verb-cat
"retrieve"-verb-eng "recuperar"-verb-cat
"return"-verb-eng "regressar"-verb-cat
"return"-verb-eng "retornar"-verb-cat
"return"-verb-eng "tornar"-verb-cat
"reunite"-verb-eng "aplegar"-verb-cat
"reunite"-verb-eng "reunir"-verb-cat
"reunite"-verb-eng "reunir"-verb-cat
"reuse"-verb-eng "reutilitzar"-verb-cat
"revalidate"-verb-eng "revalidar"-verb-cat
"revamp"-verb-eng "modernitzar"-verb-cat
"revamp"-verb-eng "renovar"-verb-cat
"reveal"-verb-eng "revelar"-verb-cat
"revere"-verb-eng "reverir"-verb-cat
"reverse"-verb-eng "esmerçar"-verb-cat
"reverse"-verb-eng "fer marxa arrere"-verb-cat
"reverse"-verb-eng "fer marxa enrere"-verb-cat
"reverse"-verb-eng "invertir"-verb-cat
"reverse"-verb-eng "revocar"-verb-cat
"revert"-verb-eng "revertir"-verb-cat
"review"-verb-eng "repassar"-verb-cat
"review"-verb-eng "ressenyar"-verb-cat
"review"-verb-eng "revisar"-verb-cat
"revise"-verb-eng "revisar"-verb-cat
"revisit"-verb-eng "revisitar"-verb-cat
"revitalise"-verb-eng "revitalitzar"-verb-cat
"revive"-verb-eng "reanimar"-verb-cat
"revive"-verb-eng "reviscolar"-verb-cat
"revive"-verb-eng "reviure"-verb-cat
"revoke"-verb-eng "revocar"-verb-cat
"revolt"-verb-eng "repugnar"-verb-cat
"revolutionise"-verb-eng "revolucionar"-verb-cat
"revolve"-verb-eng "girar"-verb-cat
"revolve"-verb-eng "regirar"-verb-cat
"reward"-verb-eng "premiar"-verb-cat
"reward"-verb-eng "retribuir"-verb-cat
"rework"-verb-eng "revisar"-verb-cat
"rewrite"-verb-eng "reescriure"-verb-cat
"rhyme"-verb-eng "rimar"-verb-cat
"ride"-verb-eng "cavalcar"-verb-cat
"ride"-verb-eng "muntar"-verb-cat
"ridicule"-verb-eng "ridiculitzar"-verb-cat
"rid"-verb-eng "lliurar"-verb-cat
"rig"-verb-eng "aparellar"-verb-cat
"rig"-verb-eng "equipar"-verb-cat
"rip"-verb-eng "estripar"-verb-cat
"rise"-verb-eng "ascendir"-verb-cat
"rise"-verb-eng "augmentar"-verb-cat
"risk"-verb-eng "arriscar"-verb-cat
"rive"-verb-eng "esberlar"-verb-cat
"roam"-verb-eng "vagar"-verb-cat
"roar"-verb-eng "rugir"-verb-cat
"roast"-verb-eng "rostir"-verb-cat
"roast"-verb-eng "socarrar"-verb-cat
"rob"-verb-eng "atracar"-verb-cat
"rob"-verb-eng "robar"-verb-cat
"rock"-verb-eng "bressolar"-verb-cat
"rock"-verb-eng "engrunsar"-verb-cat
"rock"-verb-eng "gronxar"-verb-cat
"rock"-verb-eng "sacsejar"-verb-cat
"roll up"-verb-eng "enrotllar"-verb-cat
"roll"-verb-eng "caragolar"-verb-cat
"roll"-verb-eng "cargolar"-verb-cat
"roll"-verb-eng "rodar"-verb-cat
"roll"-verb-eng "rodolar"-verb-cat
"root"-verb-eng "arrelar"-verb-cat
"root"-verb-eng "radicar"-verb-cat
"rotate"-verb-eng "rotar"-verb-cat
"rot"-verb-eng "podrir"-verb-cat
"round off"-verb-eng "acabar"-verb-cat
"round"-verb-eng "arredonir"-verb-cat
"round"-verb-eng "arrodonir"-verb-cat
"route"-verb-eng "enviar"-verb-cat
"row"-verb-eng "remar"-verb-cat
"row"-verb-eng "vogar"-verb-cat
"rub"-verb-eng "fregar"-verb-cat
"ruin"-verb-eng "arruïnar"-verb-cat
"ruin"-verb-eng "espatllar"-verb-cat
"rule"-verb-eng "governar"-verb-cat
"rumor"-verb-eng "rumorejar"-verb-cat
"rumour"-verb-eng "rumorejar"-verb-cat
"run out"-verb-eng "quedar"-verb-cat
"run over"-verb-eng "atropellar"-verb-cat
"run"-verb-eng "córrer"-verb-cat
"run"-verb-eng "funcionar"-verb-cat
"run"-verb-eng "executar"-verb-cat
"rush forward"-verb-eng "arremetre"-verb-cat
"rush"-verb-eng "afanyar"-verb-cat
"rust"-verb-eng "rovellar"-verb-cat
"sack"-verb-eng "acomiadar"-verb-cat
"sacrifice"-verb-eng "sacrificar"-verb-cat
"sadden"-verb-eng "entristir"-verb-cat
"sail"-verb-eng "navegar"-verb-cat
"salivate"-verb-eng "salivar"-verb-cat
"salt"-verb-eng "salar"-verb-cat
"sample"-verb-eng "provar"-verb-cat
"sanctify"-verb-eng "santificar"-verb-cat
"sanction"-verb-eng "sancionar"-verb-cat
"sandblast"-verb-eng "sorrejar"-verb-cat
"satiate"-verb-eng "sadollar"-verb-cat
"satirise"-verb-eng "satiritzar"-verb-cat
"satisfy"-verb-eng "satisfer"-verb-cat
"saturate"-verb-eng "saturar"-verb-cat
"save"-verb-eng "estalviar"-verb-cat
"save"-verb-eng "guardar"-verb-cat
"save"-verb-eng "desar"-verb-cat
"save"-verb-eng "salvar"-verb-cat
"save"-verb-eng "servar"-verb-cat
"saw"-verb-eng "serrar"-verb-cat
"say"-verb-eng "dir"-verb-cat
"scale"-verb-eng "escalar"-verb-cat
"scandalise"-verb-eng "escandalitzar"-verb-cat
"scan"-verb-eng "escanejar"-verb-cat
"scare"-verb-eng "acoquinar"-verb-cat
"scare"-verb-eng "espantar"-verb-cat
"scare"-verb-eng "espaordir"-verb-cat
"scatter"-verb-eng "escampar"-verb-cat
"scatter"-verb-eng "espargir"-verb-cat
"schedule"-verb-eng "planificar"-verb-cat
"schematise"-verb-eng "esquematitzar"-verb-cat
"scheme"-verb-eng "maquinar"-verb-cat
"score"-verb-eng "marcar"-verb-cat
"score"-verb-eng "puntuar"-verb-cat
"scour"-verb-eng "escorcollar"-verb-cat
"scour"-verb-eng "registrar"-verb-cat
"scramble"-verb-eng "barrejar"-verb-cat
"scramble"-verb-eng "mesclar"-verb-cat
"scrape"-verb-eng "gratar"-verb-cat
"scrape"-verb-eng "raure"-verb-cat
"scrap"-verb-eng "descartar"-verb-cat
"scratch"-verb-eng "arrapar"-verb-cat
"scratch"-verb-eng "esgarrapar"-verb-cat
"scratch"-verb-eng "gratar"-verb-cat
"scratch"-verb-eng "ratllar"-verb-cat
"scream"-verb-eng "xisclar"-verb-cat
"screen"-verb-eng "protegir"-verb-cat
"script"-verb-eng "dictar"-verb-cat
"sculpt"-verb-eng "esculpir"-verb-cat
"seal"-verb-eng "segellar"-verb-cat
"search for"-verb-eng "buscar"-verb-cat
"search for"-verb-eng "cercar"-verb-cat
"search"-verb-eng "buscar"-verb-cat
"search"-verb-eng "cercar"-verb-cat
"season"-verb-eng "adobar"-verb-cat
"season"-verb-eng "condimentar"-verb-cat
"seat"-verb-eng "asseure"-verb-cat
"seat"-verb-eng "seure"-verb-cat
"secede"-verb-eng "separar"-verb-cat
"seclude"-verb-eng "recloure"-verb-cat
"second"-verb-eng "secundar"-verb-cat
"secrete"-verb-eng "ocultar"-verb-cat
"secure"-verb-eng "assegurar"-verb-cat
"seduce"-verb-eng "seduir"-verb-cat
"seed"-verb-eng "sembrar"-verb-cat
"see the joke"-verb-eng "veure la gràcia"-verb-cat
"seek"-verb-eng "ambicionar"-verb-cat
"seek"-verb-eng "buscar"-verb-cat
"seek"-verb-eng "cercar"-verb-cat
"seem"-verb-eng "semblar"-verb-cat
"see"-verb-eng "veure"-verb-cat
"segment"-verb-eng "segmentar"-verb-cat
"segregate"-verb-eng "segregar"-verb-cat
"seize"-verb-eng "agafar"-verb-cat
"seize"-verb-eng "confiscar"-verb-cat
"select"-verb-eng "seleccionar"-verb-cat
"sell"-verb-eng "vendre"-verb-cat
"send back"-verb-eng "retornar"-verb-cat
"send back"-verb-eng "tornar"-verb-cat
"send in"-verb-eng "enviar"-verb-cat
"send to sleep"-verb-eng "adormir"-verb-cat
"send"-verb-eng "enviar"-verb-cat
"send"-verb-eng "trametre"-verb-cat
"sense"-verb-eng "notar"-verb-cat
"sensitise"-verb-eng "sensibilitzar"-verb-cat
"sentence"-verb-eng "sentenciar"-verb-cat
"separate"-verb-eng "apartar"-verb-cat
"separate"-verb-eng "separar"-verb-cat
"sequence"-verb-eng "ordenar"-verb-cat
"sequestrate"-verb-eng "embargar"-verb-cat
"serialise"-verb-eng "serialitzar"-verb-cat
"serve up"-verb-eng "servir"-verb-cat
"serve"-verb-eng "servir"-verb-cat
"service"-verb-eng "mantenir"-verb-cat
"set fire to"-verb-eng "calar foc a"-verb-cat
"set fire"-verb-eng "calar foc"-verb-cat
"set free"-verb-eng "alliberar"-verb-cat
"set off"-verb-eng "deduir"-verb-cat
"set off"-verb-eng "eixir"-verb-cat
"set off"-verb-eng "sortir"-verb-cat
"set off"-verb-eng "activar"-verb-cat
"set up"-verb-eng "convocar"-verb-cat
"set up"-verb-eng "engegar"-verb-cat
"set up"-verb-eng "instal·lar"-verb-cat
"set up"-verb-eng "muntar"-verb-cat
"set up"-verb-eng "posar en marxa"-verb-cat
"set"-verb-eng "pondre"-verb-cat
"set"-verb-eng "posar"-verb-cat
"settle down"-verb-eng "asseure cap"-verb-cat
"settle"-verb-eng "colonitzar"-verb-cat
"settle"-verb-eng "resoldre"-verb-cat
"sever"-verb-eng "amputar"-verb-cat
"sew"-verb-eng "cosir"-verb-cat
"shade"-verb-eng "ombrejar"-verb-cat
"shake up"-verb-eng "reorganitzar"-verb-cat
"shake"-verb-eng "sacsejar"-verb-cat
"shape"-verb-eng "donar forma"-verb-cat
"share"-verb-eng "compartir"-verb-cat
"share"-verb-eng "compartició"-noun-cat
"sharpen"-verb-eng "aguditzar"-verb-cat
"sharpen"-verb-eng "agusar"-verb-cat
"shatter"-verb-eng "destrossar"-verb-cat
"shave"-verb-eng "afaitar"-verb-cat
"shear"-verb-eng "cisallar"-verb-cat
"shed light on"-verb-eng "ajudar a entendre"-verb-cat
"shed"-verb-eng "vessar"-verb-cat
"shell"-verb-eng "pelar"-verb-cat
"shelter"-verb-eng "niar"-verb-cat
"shelter"-verb-eng "refugiar"-verb-cat
"shelve"-verb-eng "abandonar"-verb-cat
"shield"-verb-eng "protegir"-verb-cat
"shift"-verb-eng "canviar"-verb-cat
"shift"-verb-eng "moure"-verb-cat
"shine"-verb-eng "brillar"-verb-cat
"ship"-verb-eng "embarcar"-verb-cat
"shipwreck"-verb-eng "arruïnar"-verb-cat
"shipwreck"-verb-eng "naufragar"-verb-cat
"shit"-verb-eng "cagar"-verb-cat
"shiver"-verb-eng "tremolar"-verb-cat
"shock"-verb-eng "impactar"-verb-cat
"shock"-verb-eng "impressionar"-verb-cat
"shoe"-verb-eng "calçar"-verb-cat
"shoot"-verb-eng "disparar"-verb-cat
"shorten"-verb-eng "escurçar"-verb-cat
"shorten"-verb-eng "acurtar"-verb-cat
"shout"-verb-eng "cridar"-verb-cat
"showcase"-verb-eng "exhibir"-verb-cat
"shower"-verb-eng "ploure"-verb-cat
"show up"-verb-eng "aparèixer"-verb-cat
"show"-verb-eng "apuntar"-verb-cat
"show"-verb-eng "demostrar"-verb-cat
"show"-verb-eng "mostrar"-verb-cat
"shrink"-verb-eng "encongir"-verb-cat
"shroud"-verb-eng "amortallar"-verb-cat
"shudder"-verb-eng "estremir"-verb-cat
"shun"-verb-eng "defugir"-verb-cat
"shut down"-verb-eng "tancar"-verb-cat
"shut"-verb-eng "embarrar"-verb-cat
"shut"-verb-eng "tancar"-verb-cat
"side"-verb-eng "donar suport"-verb-cat
"sieve"-verb-eng "garbellar"-verb-cat
"sift"-verb-eng "garbellar"-verb-cat
"sigh"-verb-eng "sospirar"-verb-cat
"sight"-verb-eng "albirar"-verb-cat
"signal"-verb-eng "assenyalar"-verb-cat
"signal"-verb-eng "senyalar"-verb-cat
"signal"-verb-eng "senyalitzar"-verb-cat
"signify"-verb-eng "indicar"-verb-cat
"signpost"-verb-eng "senyalitzar"-verb-cat
"sign"-verb-eng "firmar"-verb-cat
"sign"-verb-eng "signar"-verb-cat
"simplify"-verb-eng "simplificar"-verb-cat
"simulate"-verb-eng "simular"-verb-cat
"sing"-verb-eng "cantar"-verb-cat
"sink"-verb-eng "afonar"-verb-cat
"sink"-verb-eng "enfonsar"-verb-cat
"sink"-verb-eng "enfonsar"-verb-cat
"sink"-verb-eng "ensorrar"-verb-cat
"sin"-verb-eng "pecar"-verb-cat
"site"-verb-eng "ubicar"-verb-cat
"sit down"-verb-eng "asseure"-verb-cat
"sit down"-verb-eng "seure"-verb-cat
"sit"-verb-eng "asseure"-verb-cat
"sit"-verb-eng "seure"-verb-cat
"situate"-verb-eng "situar"-verb-cat
"situate"-verb-eng "ubicar"-verb-cat
"size"-verb-eng "medir"-verb-cat
"skate"-verb-eng "patinar"-verb-cat
"sketch"-verb-eng "esbossar"-verb-cat
"skew"-verb-eng "esbiaixar"-verb-cat
"skin"-verb-eng "escorxar"-verb-cat
"slacken"-verb-eng "afluixar"-verb-cat
"slam"-verb-eng "tancar de colp"-verb-cat
"slam"-verb-eng "tancar de cop"-verb-cat
"slander"-verb-eng "calumniar"-verb-cat
"slap"-verb-eng "bufetejar"-verb-cat
"slash"-verb-eng "acoltellar"-verb-cat
"slate"-verb-eng "programar"-verb-cat
"slaughter"-verb-eng "matar"-verb-cat
"sleep"-verb-eng "adormir"-verb-cat
"sleep"-verb-eng "dormir"-verb-cat
"slice"-verb-eng "llescar"-verb-cat
"sling"-verb-eng "llançar"-verb-cat
"slip"-verb-eng "esmunyir"-verb-cat
"slip"-verb-eng "esvarar"-verb-cat
"slip"-verb-eng "relliscar"-verb-cat
"slow down"-verb-eng "alentir"-verb-cat
"slow"-verb-eng "alentir"-verb-cat
"slow"-verb-eng "retardar"-verb-cat
"smash"-verb-eng "estavellar"-verb-cat
"smash"-verb-eng "trencar"-verb-cat
"smell"-verb-eng "fer olor"-verb-cat
"smell"-verb-eng "olorar"-verb-cat
"smile"-verb-eng "somriure"-verb-cat
"smite"-verb-eng "colpejar"-verb-cat
"smite"-verb-eng "copejar"-verb-cat
"smoke"-verb-eng "fumar"-verb-cat
"smooth"-verb-eng "suavitzar"-verb-cat
"smuggle"-verb-eng "fer contraban"-verb-cat
"snap"-verb-eng "espetegar"-verb-cat
"snap"-verb-eng "trencar"-verb-cat
"snatch"-verb-eng "arrabassar"-verb-cat
"sniff"-verb-eng "ensumar"-verb-cat
"snort"-verb-eng "esbufegar"-verb-cat
"snub"-verb-eng "desdenyar"-verb-cat
"soak"-verb-eng "amarar"-verb-cat
"soak"-verb-eng "amerar"-verb-cat
"soak"-verb-eng "remullar"-verb-cat
"soak"-verb-eng "xopar"-verb-cat
"soar"-verb-eng "disparar"-verb-cat
"soften"-verb-eng "ablanir"-verb-cat
"soften"-verb-eng "estovar"-verb-cat
"soften"-verb-eng "suavitzar"-verb-cat
"solder"-verb-eng "soldar"-verb-cat
"solicit"-verb-eng "sol·licitar"-verb-cat
"solidify"-verb-eng "solidificar"-verb-cat
"solve"-verb-eng "solucionar"-verb-cat
"sort"-verb-eng "ordenar"-verb-cat
"sound"-verb-eng "sonar"-verb-cat
"space"-verb-eng "espaiar"-verb-cat
"span"-verb-eng "abarcar"-verb-cat
"span"-verb-eng "abastar"-verb-cat
"spare"-verb-eng "estalviar"-verb-cat
"spark"-verb-eng "guspirejar"-verb-cat
"spawn"-verb-eng "engendrar"-verb-cat
"spawn"-verb-eng "fresar"-verb-cat
"speak"-verb-eng "parlar"-verb-cat
"spearhead"-verb-eng "encapçalar"-verb-cat
"specialise"-verb-eng "especialitzar"-verb-cat
"specialise"-verb-eng "especialitzar"-verb-cat
"specify"-verb-eng "especificar"-verb-cat
"speculate"-verb-eng "especular"-verb-cat
"speed up"-verb-eng "agilitar"-verb-cat
"speed up"-verb-eng "agilitzar"-verb-cat
"speed up"-verb-eng "sol·licitar"-verb-cat
"speed"-verb-eng "accelerar"-verb-cat
"spell"-verb-eng "lletrejar"-verb-cat
"spend"-verb-eng "dedicar"-verb-cat
"spend"-verb-eng "despendre"-verb-cat
"spend"-verb-eng "emprar"-verb-cat
"spend"-verb-eng "gastar"-verb-cat
"spend"-verb-eng "ocupar"-verb-cat
"spend"-verb-eng "passar"-verb-cat
"spend"-verb-eng "perdre"-verb-cat
"spill"-verb-eng "vessar"-verb-cat
"spin"-verb-eng "centrifugar"-verb-cat
"spin"-verb-eng "filar"-verb-cat
"spin"-verb-eng "girar"-verb-cat
"spin"-verb-eng "giravoltar"-verb-cat
"splice"-verb-eng "empalmar"-verb-cat
"split"-verb-eng "partir"-verb-cat
"spoil"-verb-eng "desbaratar"-verb-cat
"spoil"-verb-eng "esgarrar"-verb-cat
"spoil"-verb-eng "esguerrar"-verb-cat
"spoil"-verb-eng "espatlar"-verb-cat
"spoil"-verb-eng "espatllar"-verb-cat
"sponsor"-verb-eng "patrocinar"-verb-cat
"spot"-verb-eng "localitzar"-verb-cat
"spray"-verb-eng "ruixar"-verb-cat
"spread"-verb-eng "difondre"-verb-cat
"spread"-verb-eng "divulgar"-verb-cat
"spread"-verb-eng "estendre"-verb-cat
"spread"-verb-eng "untar"-verb-cat
"spring"-verb-eng "saltar"-verb-cat
"sprinkle"-verb-eng "empolvorar"-verb-cat
"sprout"-verb-eng "brotar"-verb-cat
"spur"-verb-eng "esperonar"-verb-cat
"spy"-verb-eng "espiar"-verb-cat
"squabble"-verb-eng "renyir"-verb-cat
"squander"-verb-eng "malbaratar"-verb-cat
"square"-verb-eng "quadrar"-verb-cat
"squeeze"-verb-eng "esprémer"-verb-cat
"squeeze"-verb-eng "rebregar"-verb-cat
"stabilise"-verb-eng "estabilitzar"-verb-cat
"stab"-verb-eng "acoltellar"-verb-cat
"stab"-verb-eng "apunyalar"-verb-cat
"stack"-verb-eng "amuntegar"-verb-cat
"stage"-verb-eng "escenificar"-verb-cat
"stage"-verb-eng "posar en escena"-verb-cat
"stagnate"-verb-eng "estancar"-verb-cat
"stain"-verb-eng "tacar"-verb-cat
"stall"-verb-eng "parar"-verb-cat
"stammer"-verb-eng "quequejar"-verb-cat
"stamp"-verb-eng "estampar"-verb-cat
"stamp"-verb-eng "picar de peus"-verb-cat
"standardise"-verb-eng "estandarditzar"-verb-cat
"stand out"-verb-eng "destacar"-verb-cat
"stand up to"-verb-eng "plantar cara a"-verb-cat
"stand"-verb-eng "aguantar"-verb-cat
"stand"-verb-eng "estar"-verb-cat
"stare"-verb-eng "mirar fixament"-verb-cat
"star"-verb-eng "protagonitzar"-verb-cat
"start afresh"-verb-eng "començar de nou"-verb-cat
"start anew"-verb-eng "començar de nou"-verb-cat
"start"-verb-eng "arrancar"-verb-cat
"start"-verb-eng "arrencar"-verb-cat
"start"-verb-eng "començar"-verb-cat
"starve"-verb-eng "passar gana"-verb-cat
"state"-verb-eng "constar"-verb-cat
"state"-verb-eng "declarar"-verb-cat
"state"-verb-eng "plantejar"-verb-cat
"station"-verb-eng "col·locar"-verb-cat
"staunch"-verb-eng "estroncar"-verb-cat
"stay"-verb-eng "quedar"-verb-cat
"steal"-verb-eng "furtar"-verb-cat
"steal"-verb-eng "robar"-verb-cat
"steam"-verb-eng "cuinar al vapor"-verb-cat
"steel"-verb-eng "acerar"-verb-cat
"stem"-verb-eng "derivar"-verb-cat
"step into"-verb-eng "entrar"-verb-cat
"step"-verb-eng "fer un pas"-verb-cat
"step"-verb-eng "trepitjar"-verb-cat
"stew"-verb-eng "estofar"-verb-cat
"stew"-verb-eng "guisar"-verb-cat
"stick to"-verb-eng "aferrar a"-verb-cat
"stick"-verb-eng "enganxar"-verb-cat
"stiffen"-verb-eng "engarrotar"-verb-cat
"stiffen"-verb-eng "enrigidir"-verb-cat
"stifle"-verb-eng "reprimir"-verb-cat
"stifle"-verb-eng "sufocar"-verb-cat
"stigmatise"-verb-eng "estigmatitzar"-verb-cat
"stimulate"-verb-eng "estimular"-verb-cat
"stink"-verb-eng "empestar"-verb-cat
"stink"-verb-eng "fer pudor"-verb-cat
"stink"-verb-eng "ferumejar"-verb-cat
"stipulate"-verb-eng "estipular"-verb-cat
"stir up"-verb-eng "remenar"-verb-cat
"stir up"-verb-eng "remoure"-verb-cat
"stir"-verb-eng "barrejar"-verb-cat
"stir"-verb-eng "mesclar"-verb-cat
"stir"-verb-eng "remenar"-verb-cat
"stone"-verb-eng "apedregar"-verb-cat
"stop"-verb-eng "aturar"-verb-cat
"stop"-verb-eng "detenir"-verb-cat
"stop"-verb-eng "parar"-verb-cat
"store"-verb-eng "emmagatzemar"-verb-cat
"storm"-verb-eng "atacar"-verb-cat
"straighten"-verb-eng "allisar"-verb-cat
"strain"-verb-eng "esforçar"-verb-cat
"strain"-verb-eng "estirar"-verb-cat
"strand"-verb-eng "encallar"-verb-cat
"strap"-verb-eng "lligar"-verb-cat
"stratify"-verb-eng "estratificar"-verb-cat
"streamline"-verb-eng "modernitzar"-verb-cat
"strengthen"-verb-eng "afermar"-verb-cat
"strengthen"-verb-eng "enfortir"-verb-cat
"strengthen"-verb-eng "fiançar"-verb-cat
"stress"-verb-eng "accentuar"-verb-cat
"stress"-verb-eng "estressar"-verb-cat
"stretch"-verb-eng "estendre"-verb-cat
"strike"-verb-eng "atacar"-verb-cat
"strike"-verb-eng "colpejar"-verb-cat
"strike"-verb-eng "copejar"-verb-cat
"strike"-verb-eng "fer vaga"-verb-cat
"stripe"-verb-eng "ratllar"-verb-cat
"strip"-verb-eng "desposseir"-verb-cat
"strip"-verb-eng "despullar"-verb-cat
"strip"-verb-eng "despullar"-verb-cat
"stroke"-verb-eng "acariciar"-verb-cat
"stroll"-verb-eng "passejar"-verb-cat
"structure"-verb-eng "estructurar"-verb-cat
"struggle"-verb-eng "lluitar"-verb-cat
"stud"-verb-eng "tatxonar"-verb-cat
"study"-verb-eng "estudiar"-verb-cat
"stuff"-verb-eng "embotir"-verb-cat
"stuff"-verb-eng "farcir"-verb-cat
"stupefy"-verb-eng "atordir"-verb-cat
"stutter"-verb-eng "quequejar"-verb-cat
"style"-verb-eng "arreglar"-verb-cat
"stylise"-verb-eng "estilitzar"-verb-cat
"subcontract"-verb-eng "subcontractar"-verb-cat
"subdivide"-verb-eng "subdividir"-verb-cat
"subdue"-verb-eng "reprimir"-verb-cat
"subject"-verb-eng "sotmetre"-verb-cat
"subjugate"-verb-eng "subjugar"-verb-cat
"sublimate"-verb-eng "sublimar"-verb-cat
"submerge"-verb-eng "submergir"-verb-cat
"submit"-verb-eng "entregar"-verb-cat
"submit"-verb-eng "lliurar"-verb-cat
"submit"-verb-eng "sotmetre"-verb-cat
"subordinate"-verb-eng "subordinar"-verb-cat
"subscribe"-verb-eng "subscriure"-verb-cat
